date,WHR,WHR_EPS,PE Ratio
2003-03-26,50.75,3.86,13.147668393782384
2003-03-27,50.56,3.86,13.098445595854923
2003-03-28,49.58,3.86,12.844559585492227
2003-03-31,49.03,3.86,12.702072538860104
2003-04-01,49.69,3.86,12.873056994818652
2003-04-02,51.95,3.86,13.458549222797929
2003-04-03,51.3,3.86,13.290155440414507
2003-04-04,50.88,3.86,13.181347150259068
2003-04-07,51.62,3.86,13.373056994818652
2003-04-08,51.7,3.86,13.39378238341969
2003-04-09,51.14,3.86,13.248704663212436
2003-04-10,51.74,3.86,13.404145077720209
2003-04-11,51.95,3.86,13.458549222797929
2003-04-14,53.78,3.86,13.932642487046634
2003-04-15,54.27,3.86,14.059585492227981
2003-04-16,52.05,3.86,13.484455958549223
2003-04-17,53.68,3.86,13.906735751295336
2003-04-21,54.73,3.86,14.178756476683937
2003-04-22,55.05,3.86,14.261658031088082
2003-04-23,53.92,3.86,13.968911917098447
2003-04-24,53.26,3.86,13.797927461139896
2003-04-25,52.23,3.86,13.531088082901555
2003-04-28,53.35,3.86,13.821243523316063
2003-04-29,53.44,3.86,13.844559585492227
2003-04-30,53.49,3.86,13.857512953367877
2003-05-01,52.7,3.86,13.652849740932643
2003-05-02,53.7,3.86,13.911917098445597
2003-05-05,53.01,3.86,13.733160621761657
2003-05-06,53.7,3.86,13.911917098445597
2003-05-07,53.27,3.86,13.800518134715027
2003-05-08,52.92,3.86,13.709844559585493
2003-05-09,53.37,3.86,13.82642487046632
2003-05-12,55.03,3.86,14.256476683937825
2003-05-13,54.2,1.33,40.75187969924812
2003-05-14,53.34,1.33,40.10526315789474
2003-05-15,53.53,1.33,40.24812030075188
2003-05-16,52.77,1.33,39.67669172932331
2003-05-19,51.55,1.33,38.7593984962406
2003-05-20,51.92,1.33,39.037593984962406
2003-05-21,51.19,1.33,38.48872180451127
2003-05-22,52.31,1.33,39.33082706766917
2003-05-23,52.21,1.33,39.25563909774436
2003-05-27,53.46,1.33,40.19548872180451
2003-05-28,54.46,1.33,40.94736842105263
2003-05-29,55.39,1.33,41.64661654135338
2003-05-30,56.9,1.33,42.78195488721804
2003-06-02,57.06,1.33,42.902255639097746
2003-06-03,58.6,1.33,44.06015037593985
2003-06-04,58.24,1.33,43.78947368421053
2003-06-05,58.2,1.33,43.7593984962406
2003-06-06,59.7,1.33,44.88721804511278
2003-06-09,59.05,1.33,44.398496240601496
2003-06-10,60.0,1.33,45.11278195488722
2003-06-11,62.06,1.33,46.661654135338345
2003-06-12,63.86,1.33,48.01503759398496
2003-06-13,63.22,1.33,47.53383458646616
2003-06-16,65.03,1.33,48.89473684210526
2003-06-17,65.18,1.33,49.007518796992485
2003-06-18,63.95,1.33,48.08270676691729
2003-06-19,62.88,1.33,47.278195488721806
2003-06-20,63.01,1.33,47.375939849624054
2003-06-23,62.9,1.33,47.29323308270676
2003-06-24,63.39,1.33,47.661654135338345
2003-06-25,63.11,1.33,47.451127819548866
2003-06-26,63.89,1.33,48.037593984962406
2003-06-27,63.45,1.33,47.70676691729323
2003-06-30,63.7,1.33,47.89473684210526
2003-07-01,63.37,1.33,47.64661654135338
2003-07-02,63.4,1.33,47.669172932330824
2003-07-03,62.9,1.33,47.29323308270676
2003-07-07,63.92,1.33,48.06015037593985
2003-07-08,64.0,1.33,48.1203007518797
2003-07-09,63.64,1.33,47.849624060150376
2003-07-10,63.86,1.33,48.01503759398496
2003-07-11,64.06,1.33,48.16541353383459
2003-07-14,65.92,1.33,49.56390977443609
2003-07-15,64.73,1.33,48.66917293233083
2003-07-16,64.3,1.33,48.34586466165413
2003-07-17,64.11,1.33,48.20300751879699
2003-07-18,64.0,1.33,48.1203007518797
2003-07-21,63.93,1.33,48.06766917293233
2003-07-22,64.86,1.33,48.76691729323308
2003-07-23,65.95,1.33,49.58646616541353
2003-07-24,62.81,1.33,47.225563909774436
2003-07-25,64.92,1.33,48.81203007518797
2003-07-28,65.56,1.33,49.29323308270676
2003-07-29,66.15,1.33,49.73684210526316
2003-07-30,65.47,1.33,49.22556390977443
2003-07-31,64.78,1.33,48.70676691729323
2003-08-01,65.64,1.33,49.35338345864661
2003-08-04,66.61,1.33,50.08270676691729
2003-08-05,65.49,1.33,49.24060150375939
2003-08-06,66.05,1.33,49.66165413533834
2003-08-07,66.94,1.33,50.33082706766917
2003-08-08,67.44,1.33,50.70676691729323
2003-08-11,67.56,2.7,25.022222222222222
2003-08-12,68.28,2.7,25.288888888888888
2003-08-13,67.78,2.7,25.1037037037037
2003-08-14,68.59,2.7,25.4037037037037
2003-08-15,68.42,2.7,25.34074074074074
2003-08-18,69.73,2.7,25.825925925925926
2003-08-19,69.62,2.7,25.785185185185185
2003-08-20,69.74,2.7,25.829629629629625
2003-08-21,69.95,2.7,25.90740740740741
2003-08-22,69.16,2.7,25.61481481481481
2003-08-25,68.85,2.7,25.499999999999996
2003-08-26,68.68,2.7,25.437037037037037
2003-08-27,69.89,2.7,25.885185185185183
2003-08-28,69.97,2.7,25.91481481481481
2003-08-29,69.58,2.7,25.77037037037037
2003-09-02,70.31,2.7,26.04074074074074
2003-09-03,71.83,2.7,26.6037037037037
2003-09-04,69.95,2.7,25.90740740740741
2003-09-05,69.96,2.7,25.911111111111108
2003-09-08,70.05,2.7,25.944444444444443
2003-09-09,68.25,2.7,25.277777777777775
2003-09-10,67.14,2.7,24.866666666666664
2003-09-11,66.78,2.7,24.73333333333333
2003-09-12,68.12,2.7,25.22962962962963
2003-09-15,69.1,2.7,25.592592592592588
2003-09-16,69.95,2.7,25.90740740740741
2003-09-17,69.64,2.7,25.79259259259259
2003-09-18,70.0,2.7,25.925925925925924
2003-09-19,69.41,2.7,25.707407407407405
2003-09-22,68.71,2.7,25.448148148148142
2003-09-23,69.07,2.7,25.58148148148148
2003-09-24,68.58,2.7,25.4
2003-09-25,68.25,2.7,25.277777777777775
2003-09-26,67.92,2.7,25.155555555555555
2003-09-29,67.67,2.7,25.062962962962963
2003-09-30,67.77,2.7,25.099999999999998
2003-10-01,68.95,2.7,25.537037037037038
2003-10-02,69.31,2.7,25.67037037037037
2003-10-03,69.57,2.7,25.766666666666662
2003-10-06,69.8,2.7,25.851851851851848
2003-10-07,69.85,2.7,25.870370370370367
2003-10-08,70.3,2.7,26.037037037037035
2003-10-09,70.56,2.7,26.133333333333333
2003-10-10,70.47,2.7,26.099999999999998
2003-10-13,71.9,2.7,26.62962962962963
2003-10-14,71.88,2.7,26.62222222222222
2003-10-15,71.95,2.7,26.64814814814815
2003-10-16,71.45,2.7,26.462962962962962
2003-10-17,71.8,2.7,26.592592592592588
2003-10-20,71.24,2.7,26.385185185185183
2003-10-21,69.9,2.7,25.88888888888889
2003-10-22,65.81,2.7,24.374074074074073
2003-10-23,66.92,2.7,24.785185185185185
2003-10-24,67.62,2.7,25.044444444444444
2003-10-27,68.19,2.7,25.255555555555553
2003-10-28,69.46,2.7,25.72592592592592
2003-10-29,70.68,2.7,26.177777777777777
2003-10-30,71.46,2.7,26.46666666666666
2003-10-31,70.47,2.7,26.099999999999998
2003-11-03,70.43,2.7,26.085185185185185
2003-11-04,70.15,2.7,25.98148148148148
2003-11-05,69.95,2.7,25.90740740740741
2003-11-06,69.5,2.7,25.74074074074074
2003-11-07,69.72,2.7,25.82222222222222
2003-11-10,66.53,2.7,24.64074074074074
2003-11-11,67.62,2.7,25.044444444444444
2003-11-12,67.2,4.21,15.961995249406177
2003-11-13,67.95,4.21,16.140142517814727
2003-11-14,67.22,4.21,15.966745843230404
2003-11-17,66.5,4.21,15.795724465558195
2003-11-18,66.47,4.21,15.788598574821853
2003-11-19,66.7,4.21,15.843230403800476
2003-11-20,66.32,4.21,15.752969121140142
2003-11-21,66.35,4.21,15.760095011876484
2003-11-24,68.52,4.21,16.275534441805224
2003-11-25,68.47,4.21,16.263657957244657
2003-11-26,68.02,4.21,16.156769596199524
2003-11-28,68.32,4.21,16.228028503562943
2003-12-01,68.8,4.21,16.34204275534442
2003-12-02,68.54,4.21,16.280285035629454
2003-12-03,68.03,4.21,16.15914489311164
2003-12-04,67.35,4.21,15.997624703087885
2003-12-05,66.85,4.21,15.878859857482183
2003-12-08,67.8,4.21,16.104513064133016
2003-12-09,67.31,4.21,15.988123515439431
2003-12-10,66.41,4.21,15.774346793349167
2003-12-11,67.34,4.21,15.995249406175773
2003-12-12,67.01,4.21,15.916864608076011
2003-12-15,67.31,4.21,15.988123515439431
2003-12-16,69.62,4.21,16.536817102137768
2003-12-17,69.77,4.21,16.572446555819475
2003-12-18,71.79,4.21,17.05225653206651
2003-12-19,71.11,4.21,16.890736342042754
2003-12-22,71.85,4.21,17.06650831353919
2003-12-23,72.14,4.21,17.1353919239905
2003-12-24,71.55,4.21,16.99524940617577
2003-12-26,71.89,4.21,17.07600950118765
2003-12-29,72.67,4.21,17.261282660332544
2003-12-30,72.6,4.21,17.244655581947743
2003-12-31,72.65,4.21,17.256532066508314
2004-01-02,71.18,4.21,16.907363420427554
2004-01-05,72.22,4.21,17.15439429928741
2004-01-06,71.9,4.21,17.078384798099766
2004-01-07,72.23,4.21,17.156769596199528
2004-01-08,72.78,4.21,17.287410926365798
2004-01-09,73.31,4.21,17.413301662707838
2004-01-12,72.9,4.21,17.315914489311165
2004-01-13,72.76,4.21,17.282660332541568
2004-01-14,75.05,4.21,17.826603325415675
2004-01-15,75.73,4.21,17.98812351543943
2004-01-16,76.8,4.21,18.24228028503563
2004-01-20,76.55,4.21,18.182897862232778
2004-01-21,79.38,4.21,18.855106888361043
2004-01-22,78.97,4.21,18.75771971496437
2004-01-23,78.17,4.21,18.56769596199525
2004-01-26,78.52,4.21,18.65083135391924
2004-01-27,77.4,4.21,18.38479809976247
2004-01-28,74.55,4.21,17.707838479809975
2004-01-29,75.13,4.21,17.84560570071259
2004-01-30,75.95,4.21,18.040380047505938
2004-02-02,74.9,4.21,17.790973871733968
2004-02-03,73.31,4.21,17.413301662707838
2004-02-04,72.95,4.21,17.327790973871736
2004-02-05,73.02,4.21,17.344418052256533
2004-02-06,73.52,4.21,17.463182897862232
2004-02-09,73.26,4.21,17.40142517814727
2004-02-10,73.52,4.21,17.463182897862232
2004-02-11,73.87,4.21,17.546318289786225
2004-02-12,73.7,4.21,17.505938242280287
2004-02-13,72.5,4.21,17.220902612826603
2004-02-17,72.63,4.21,17.251781472684083
2004-02-18,72.17,4.21,17.14251781472684
2004-02-19,71.85,4.21,17.06650831353919
2004-02-20,71.33,4.21,16.94299287410926
2004-02-23,70.2,4.21,16.67458432304038
2004-02-24,70.31,4.21,16.700712589073635
2004-02-25,70.16,4.21,16.665083135391924
2004-02-26,72.66,4.21,17.258907363420427
2004-02-27,72.94,4.21,17.32541567695962
2004-03-01,73.85,4.21,17.541567695961994
2004-03-02,72.43,4.21,17.204275534441805
2004-03-03,72.64,4.21,17.2541567695962
2004-03-04,72.12,4.21,17.130641330166274
2004-03-05,72.98,4.21,17.334916864608076
2004-03-08,71.35,4.21,16.947743467933492
2004-03-09,70.21,4.21,16.67695961995249
2004-03-10,68.48,4.21,16.26603325415677
2004-03-11,66.75,4.21,15.855106888361044
2004-03-12,67.95,6.03,11.26865671641791
2004-03-15,66.79,6.03,11.076285240464346
2004-03-16,67.17,6.03,11.139303482587065
2004-03-17,69.17,6.03,11.470978441127695
2004-03-18,68.65,6.03,11.384742951907132
2004-03-19,68.11,6.03,11.29519071310116
2004-03-22,67.41,6.03,11.17910447761194
2004-03-23,67.77,6.03,11.238805970149253
2004-03-24,67.76,6.03,11.237147595356552
2004-03-25,68.15,6.03,11.301824212271974
2004-03-26,68.12,6.03,11.296849087893865
2004-03-29,68.3,6.03,11.32669983416252
2004-03-30,68.7,6.03,11.393034825870647
2004-03-31,68.87,6.03,11.421227197346601
2004-04-01,69.59,6.03,11.540630182421227
2004-04-02,69.69,6.03,11.557213930348258
2004-04-05,70.3,6.03,11.65837479270315
2004-04-06,70.27,6.03,11.65339966832504
2004-04-07,69.66,6.03,11.552238805970148
2004-04-08,68.52,6.03,11.36318407960199
2004-04-12,69.27,6.03,11.487562189054724
2004-04-13,67.21,6.03,11.145936981757876
2004-04-14,67.9,6.03,11.260364842454395
2004-04-15,68.33,6.03,11.33167495854063
2004-04-16,69.0,6.03,11.44278606965174
2004-04-19,68.27,6.03,11.32172470978441
2004-04-20,67.44,6.03,11.18407960199005
2004-04-21,66.75,6.03,11.069651741293532
2004-04-22,69.34,6.03,11.499170812603648
2004-04-23,69.21,6.03,11.477611940298505
2004-04-26,68.25,6.03,11.318407960199005
2004-04-27,68.26,6.03,11.320066334991708
2004-04-28,67.5,6.03,11.194029850746269
2004-04-29,65.71,6.03,10.897180762852404
2004-04-30,65.51,6.03,10.864013266998342
2004-05-03,66.14,6.03,10.96849087893864
2004-05-04,65.05,6.03,10.787728026533996
2004-05-05,65.2,1.47,44.353741496598644
2004-05-06,63.77,1.47,43.38095238095239
2004-05-07,62.09,1.47,42.23809523809524
2004-05-10,62.1,1.47,42.244897959183675
2004-05-11,63.72,1.47,43.3469387755102
2004-05-12,64.12,1.47,43.61904761904762
2004-05-13,64.44,1.47,43.83673469387755
2004-05-14,64.38,1.47,43.795918367346935
2004-05-17,64.0,1.47,43.53741496598639
2004-05-18,64.65,1.47,43.9795918367347
2004-05-19,63.53,1.47,43.21768707482993
2004-05-20,64.03,1.47,43.5578231292517
2004-05-21,64.42,1.47,43.823129251700685
2004-05-24,65.37,1.47,44.46938775510205
2004-05-25,68.21,1.47,46.40136054421768
2004-05-26,67.89,1.47,46.183673469387756
2004-05-27,67.65,1.47,46.02040816326531
2004-05-28,66.53,1.47,45.25850340136054
2004-06-01,66.8,1.47,45.4421768707483
2004-06-02,66.84,1.47,45.46938775510204
2004-06-03,66.53,1.47,45.25850340136054
2004-06-04,66.13,1.47,44.986394557823125
2004-06-07,67.44,1.47,45.87755102040816
2004-06-08,67.14,1.47,45.673469387755105
2004-06-09,66.85,1.47,45.476190476190474
2004-06-10,67.35,1.47,45.816326530612244
2004-06-14,66.07,1.47,44.945578231292515
2004-06-15,67.68,1.47,46.04081632653062
2004-06-16,67.08,1.47,45.63265306122449
2004-06-17,67.06,1.47,45.61904761904762
2004-06-18,67.15,1.47,45.68027210884354
2004-06-21,67.52,1.47,45.93197278911565
2004-06-22,67.99,1.47,46.25170068027211
2004-06-23,69.62,1.47,47.36054421768708
2004-06-24,70.81,1.47,48.17006802721089
2004-06-25,69.83,1.47,47.50340136054422
2004-06-28,68.77,1.47,46.78231292517007
2004-06-29,68.07,1.47,46.306122448979586
2004-06-30,68.6,1.47,46.666666666666664
2004-07-01,67.61,1.47,45.993197278911566
2004-07-02,68.12,1.47,46.34013605442177
2004-07-06,68.35,1.47,46.496598639455776
2004-07-07,66.38,1.47,45.156462585034014
2004-07-08,64.49,1.47,43.87074829931972
2004-07-09,65.03,1.47,44.23809523809524
2004-07-12,63.7,1.47,43.333333333333336
2004-07-13,63.7,1.47,43.333333333333336
2004-07-14,62.6,1.47,42.585034013605444
2004-07-15,62.32,1.47,42.394557823129254
2004-07-16,62.11,1.47,42.25170068027211
2004-07-19,62.05,1.47,42.2108843537415
2004-07-20,63.93,1.47,43.48979591836735
2004-07-21,62.66,1.47,42.625850340136054
2004-07-22,63.73,1.47,43.35374149659864
2004-07-23,63.02,1.47,42.87074829931973
2004-07-26,61.86,1.47,42.08163265306123
2004-07-27,62.05,1.47,42.2108843537415
2004-07-28,61.95,1.47,42.142857142857146
2004-07-29,62.55,1.47,42.55102040816326
2004-07-30,62.44,1.47,42.476190476190474
2004-08-02,62.87,1.47,42.76870748299319
2004-08-03,61.88,1.47,42.095238095238095
2004-08-04,62.26,1.47,42.35374149659864
2004-08-05,59.71,3.04,19.64144736842105
2004-08-06,58.71,3.04,19.3125
2004-08-09,60.0,3.04,19.736842105263158
2004-08-10,60.5,3.04,19.901315789473685
2004-08-11,59.41,3.04,19.542763157894736
2004-08-12,58.95,3.04,19.391447368421055
2004-08-13,59.49,3.04,19.56907894736842
2004-08-16,61.17,3.04,20.12171052631579
2004-08-17,61.75,3.04,20.3125
2004-08-18,62.9,3.04,20.69078947368421
2004-08-19,62.02,3.04,20.401315789473685
2004-08-20,62.0,3.04,20.394736842105264
2004-08-23,61.83,3.04,20.338815789473685
2004-08-24,61.31,3.04,20.167763157894736
2004-08-25,61.21,3.04,20.13486842105263
2004-08-26,61.57,3.04,20.25328947368421
2004-08-27,61.59,3.04,20.259868421052634
2004-08-30,61.14,3.04,20.111842105263158
2004-08-31,61.14,3.04,20.111842105263158
2004-09-01,61.07,3.04,20.088815789473685
2004-09-02,61.75,3.04,20.3125
2004-09-03,61.61,3.04,20.26644736842105
2004-09-07,62.03,3.04,20.404605263157894
2004-09-08,61.32,3.04,20.17105263157895
2004-09-09,60.79,3.04,19.996710526315788
2004-09-10,61.17,3.04,20.12171052631579
2004-09-13,61.36,3.04,20.184210526315788
2004-09-14,60.75,3.04,19.98355263157895
2004-09-15,60.82,3.04,20.00657894736842
2004-09-16,61.11,3.04,20.101973684210527
2004-09-17,61.82,3.04,20.335526315789473
2004-09-20,61.55,3.04,20.246710526315788
2004-09-21,63.59,3.04,20.917763157894736
2004-09-22,63.03,3.04,20.73355263157895
2004-09-23,61.8,3.04,20.32894736842105
2004-09-24,61.44,3.04,20.210526315789473
2004-09-27,60.43,3.04,19.87828947368421
2004-09-28,60.42,3.04,19.875
2004-09-29,60.02,3.04,19.74342105263158
2004-09-30,60.09,3.04,19.766447368421055
2004-10-01,60.82,3.04,20.00657894736842
2004-10-04,59.62,3.04,19.611842105263158
2004-10-05,59.39,3.04,19.536184210526315
2004-10-06,60.3,3.04,19.835526315789473
2004-10-07,59.03,3.04,19.417763157894736
2004-10-08,57.91,3.04,19.049342105263158
2004-10-11,58.5,3.04,19.24342105263158
2004-10-12,58.79,3.04,19.338815789473685
2004-10-13,58.55,3.04,19.25986842105263
2004-10-14,57.86,3.04,19.032894736842106
2004-10-15,57.88,3.04,19.039473684210527
2004-10-18,58.28,3.04,19.17105263157895
2004-10-19,59.31,3.04,19.509868421052634
2004-10-20,57.09,3.04,18.779605263157897
2004-10-21,56.52,3.04,18.592105263157894
2004-10-22,55.7,3.04,18.322368421052634
2004-10-25,55.04,3.04,18.105263157894736
2004-10-26,56.75,3.04,18.667763157894736
2004-10-27,59.03,3.04,19.417763157894736
2004-10-28,58.52,3.04,19.25
2004-10-29,58.75,3.04,19.325657894736842
2004-11-01,57.94,3.04,19.059210526315788
2004-11-02,58.67,3.04,19.299342105263158
2004-11-03,59.75,3.04,19.654605263157894
2004-11-04,61.5,3.04,20.230263157894736
2004-11-05,62.45,3.04,20.542763157894736
2004-11-08,62.01,4.56,13.598684210526317
2004-11-09,63.77,4.56,13.984649122807019
2004-11-10,63.69,4.56,13.967105263157896
2004-11-11,63.58,4.56,13.942982456140351
2004-11-12,64.1,4.56,14.057017543859649
2004-11-15,64.39,4.56,14.120614035087721
2004-11-16,63.53,4.56,13.93201754385965
2004-11-17,66.43,4.56,14.567982456140353
2004-11-18,65.76,4.56,14.42105263157895
2004-11-19,64.64,4.56,14.17543859649123
2004-11-22,64.81,4.56,14.212719298245617
2004-11-23,64.5,4.56,14.144736842105264
2004-11-24,65.07,4.56,14.269736842105264
2004-11-26,64.95,4.56,14.24342105263158
2004-11-29,65.16,4.56,14.289473684210527
2004-11-30,64.55,4.56,14.155701754385966
2004-12-01,65.0,4.56,14.254385964912283
2004-12-02,64.25,4.56,14.089912280701755
2004-12-03,63.92,4.56,14.017543859649125
2004-12-06,63.31,4.56,13.883771929824563
2004-12-07,63.31,4.56,13.883771929824563
2004-12-08,64.0,4.56,14.035087719298247
2004-12-09,64.06,4.56,14.048245614035089
2004-12-10,63.92,4.56,14.017543859649125
2004-12-13,65.86,4.56,14.442982456140353
2004-12-14,67.43,4.56,14.787280701754389
2004-12-15,68.66,4.56,15.057017543859649
2004-12-16,67.67,4.56,14.839912280701755
2004-12-17,66.28,4.56,14.535087719298247
2004-12-20,66.51,4.56,14.585526315789476
2004-12-21,67.84,4.56,14.877192982456142
2004-12-22,69.1,4.56,15.153508771929825
2004-12-23,68.32,4.56,14.982456140350877
2004-12-27,67.8,4.56,14.868421052631579
2004-12-28,69.0,4.56,15.131578947368423
2004-12-29,68.99,4.56,15.12938596491228
2004-12-30,69.25,4.56,15.186403508771932
2004-12-31,69.21,4.56,15.177631578947368
2005-01-03,69.05,4.56,15.142543859649123
2005-01-04,67.86,4.56,14.881578947368423
2005-01-05,67.92,4.56,14.894736842105265
2005-01-06,68.8,4.56,15.087719298245615
2005-01-07,67.94,4.56,14.899122807017545
2005-01-10,69.47,4.56,15.234649122807019
2005-01-11,70.6,4.56,15.482456140350877
2005-01-12,70.85,4.56,15.537280701754385
2005-01-13,69.3,4.56,15.197368421052632
2005-01-14,69.27,4.56,15.19078947368421
2005-01-18,70.42,4.56,15.442982456140353
2005-01-19,68.46,4.56,15.013157894736842
2005-01-20,68.31,4.56,14.980263157894738
2005-01-21,67.55,4.56,14.81359649122807
2005-01-24,67.62,4.56,14.828947368421055
2005-01-25,67.66,4.56,14.837719298245615
2005-01-26,68.17,4.56,14.949561403508774
2005-01-27,67.97,4.56,14.905701754385966
2005-01-28,66.74,4.56,14.635964912280702
2005-01-31,68.26,4.56,14.969298245614038
2005-02-01,69.08,4.56,15.149122807017545
2005-02-02,68.27,4.56,14.971491228070176
2005-02-03,65.35,4.56,14.331140350877194
2005-02-04,64.52,4.56,14.149122807017545
2005-02-07,63.39,4.56,13.901315789473685
2005-02-08,62.84,4.56,13.780701754385968
2005-02-09,61.83,4.56,13.55921052631579
2005-02-10,62.46,4.56,13.697368421052634
2005-02-11,63.18,4.56,13.855263157894738
2005-02-14,63.27,4.56,13.875000000000002
2005-02-15,64.45,4.56,14.133771929824563
2005-02-16,63.8,4.56,13.991228070175438
2005-02-17,62.46,4.56,13.697368421052634
2005-02-18,62.89,4.56,13.791666666666668
2005-02-22,61.8,4.56,13.552631578947368
2005-02-23,63.23,4.56,13.866228070175438
2005-02-24,63.95,4.56,14.024122807017546
2005-02-25,64.02,4.56,14.039473684210527
2005-02-28,63.75,4.56,13.980263157894738
2005-03-01,64.13,4.56,14.06359649122807
2005-03-02,63.76,4.56,13.982456140350878
2005-03-03,63.98,4.56,14.030701754385966
2005-03-04,65.79,6.02,10.92857142857143
2005-03-07,67.26,6.02,11.172757475083058
2005-03-08,66.0,6.02,10.963455149501662
2005-03-09,65.33,6.02,10.852159468438538
2005-03-10,65.87,6.02,10.94186046511628
2005-03-11,65.94,6.02,10.953488372093023
2005-03-14,65.78,6.02,10.926910299003323
2005-03-15,65.39,6.02,10.862126245847177
2005-03-16,64.17,6.02,10.659468438538207
2005-03-17,64.0,6.02,10.631229235880399
2005-03-18,63.87,6.02,10.609634551495017
2005-03-21,66.6,6.02,11.06312292358804
2005-03-22,67.02,6.02,11.132890365448505
2005-03-23,66.68,6.02,11.076411960132893
2005-03-24,66.94,6.02,11.119601328903656
2005-03-28,66.28,6.02,11.00996677740864
2005-03-29,65.13,6.02,10.818936877076412
2005-03-30,67.93,6.02,11.28405315614618
2005-03-31,67.73,6.02,11.250830564784055
2005-04-01,66.87,6.02,11.107973421926912
2005-04-04,67.37,6.02,11.191029900332227
2005-04-05,67.54,6.02,11.219269102990035
2005-04-06,67.62,6.02,11.232558139534886
2005-04-07,67.98,6.02,11.292358803986712
2005-04-08,67.12,6.02,11.14950166112957
2005-04-11,66.58,6.02,11.059800664451828
2005-04-12,68.24,6.02,11.335548172757475
2005-04-13,67.4,6.02,11.196013289036546
2005-04-14,65.52,6.02,10.883720930232558
2005-04-15,63.86,6.02,10.60797342192691
2005-04-18,65.22,6.02,10.83388704318937
2005-04-19,64.64,6.02,10.737541528239204
2005-04-20,61.64,6.02,10.23920265780731
2005-04-21,67.0,6.02,11.129568106312293
2005-04-22,64.53,6.02,10.719269102990035
2005-04-25,64.59,6.02,10.729235880398672
2005-04-26,62.83,6.02,10.43687707641196
2005-04-27,62.52,6.02,10.385382059800666
2005-04-28,61.91,6.02,10.284053156146179
2005-04-29,62.06,6.02,10.308970099667775
2005-05-02,61.64,6.02,10.23920265780731
2005-05-03,61.28,6.02,10.179401993355482
2005-05-04,63.32,6.02,10.51827242524917
2005-05-05,62.79,6.02,10.430232558139535
2005-05-06,63.0,6.02,10.465116279069768
2005-05-09,63.53,1.28,49.6328125
2005-05-10,62.92,1.28,49.15625
2005-05-11,62.34,1.28,48.703125
2005-05-12,61.13,1.28,47.7578125
2005-05-13,61.41,1.28,47.97656249999999
2005-05-16,63.33,1.28,49.4765625
2005-05-17,63.84,1.28,49.875
2005-05-18,65.55,1.28,51.2109375
2005-05-19,65.51,1.28,51.1796875
2005-05-20,68.25,1.28,53.3203125
2005-05-23,68.98,1.28,53.890625
2005-05-24,68.21,1.28,53.28906249999999
2005-05-25,68.27,1.28,53.33593749999999
2005-05-26,69.44,1.28,54.25
2005-05-27,69.06,1.28,53.953125
2005-05-31,68.8,1.28,53.75
2005-06-01,68.85,1.28,53.78906249999999
2005-06-02,68.34,1.28,53.390625
2005-06-03,68.0,1.28,53.125
2005-06-06,67.75,1.28,52.9296875
2005-06-07,67.65,1.28,52.8515625
2005-06-08,67.25,1.28,52.5390625
2005-06-09,66.79,1.28,52.17968750000001
2005-06-10,66.9,1.28,52.265625
2005-06-13,67.05,1.28,52.3828125
2005-06-14,68.0,1.28,53.125
2005-06-15,67.98,1.28,53.109375
2005-06-16,70.74,1.28,55.26562499999999
2005-06-17,72.51,1.28,56.6484375
2005-06-20,72.56,1.28,56.6875
2005-06-21,73.44,1.28,57.375
2005-06-22,71.41,1.28,55.78906249999999
2005-06-23,70.77,1.28,55.28906249999999
2005-06-24,69.6,1.28,54.37499999999999
2005-06-27,69.52,1.28,54.31249999999999
2005-06-28,70.31,1.28,54.9296875
2005-06-29,70.1,1.28,54.76562499999999
2005-06-30,70.11,1.28,54.7734375
2005-07-01,69.6,1.28,54.37499999999999
2005-07-05,70.87,1.28,55.3671875
2005-07-06,70.01,1.28,54.6953125
2005-07-07,69.6,1.28,54.37499999999999
2005-07-08,70.0,1.28,54.6875
2005-07-11,71.15,1.28,55.5859375
2005-07-12,70.37,1.28,54.9765625
2005-07-13,70.5,1.28,55.078125
2005-07-14,70.85,1.28,55.35156249999999
2005-07-15,69.99,1.28,54.67968749999999
2005-07-18,73.31,1.28,57.2734375
2005-07-19,75.43,1.28,58.92968750000001
2005-07-20,77.02,1.28,60.17187499999999
2005-07-21,77.9,1.28,60.859375
2005-07-22,77.18,1.28,60.29687500000001
2005-07-25,82.68,1.28,64.59375
2005-07-26,80.28,1.28,62.71875
2005-07-27,79.69,1.28,62.2578125
2005-07-28,79.94,1.28,62.453125
2005-07-29,79.98,1.28,62.484375
2005-08-01,79.74,1.28,62.29687499999999
2005-08-02,78.7,1.28,61.484375
2005-08-03,78.89,1.28,61.6328125
2005-08-04,78.99,1.28,61.71093749999999
2005-08-05,79.71,2.73,29.197802197802197
2005-08-08,82.46,2.73,30.205128205128204
2005-08-09,83.02,2.73,30.41025641025641
2005-08-10,81.53,2.73,29.864468864468865
2005-08-11,80.7,2.73,29.560439560439562
2005-08-12,84.4,2.73,30.91575091575092
2005-08-15,82.19,2.73,30.106227106227106
2005-08-16,80.24,2.73,29.39194139194139
2005-08-17,80.0,2.73,29.304029304029303
2005-08-18,79.5,2.73,29.12087912087912
2005-08-19,81.83,2.73,29.974358974358974
2005-08-22,81.48,2.73,29.846153846153847
2005-08-23,79.88,2.73,29.26007326007326
2005-08-24,77.81,2.73,28.501831501831504
2005-08-25,78.15,2.73,28.626373626373628
2005-08-26,77.16,2.73,28.263736263736263
2005-08-29,76.55,2.73,28.04029304029304
