date,GPN,GPN_EPS,PE Ratio
,,0.1,
2001-01-03,,0.08,
2001-01-16,3.75,0.08,46.875
2001-01-17,3.75,0.08,46.875
2001-01-18,4.13,0.08,51.625
2001-01-19,4.28,0.08,53.5
2001-01-22,4.56,0.08,56.99999999999999
2001-01-23,4.69,0.08,58.62500000000001
2001-01-24,4.56,0.08,56.99999999999999
2001-01-25,4.69,0.08,58.62500000000001
2001-01-26,4.63,0.08,57.875
2001-01-29,4.68,0.08,58.49999999999999
2001-01-30,4.65,0.08,58.125
2001-01-31,4.69,0.08,58.62500000000001
2001-02-01,5.23,0.08,65.375
2001-02-02,5.21,0.08,65.125
2001-02-05,4.99,0.08,62.375
2001-02-06,4.94,0.08,61.75000000000001
2001-02-07,5.0,0.08,62.5
2001-02-08,4.88,0.08,61.0
2001-02-09,4.94,0.08,61.75000000000001
2001-02-12,4.83,0.08,60.375
2001-02-13,4.81,0.08,60.12499999999999
2001-02-14,4.77,0.08,59.62499999999999
2001-02-15,4.58,0.08,57.25
2001-02-16,4.52,0.08,56.49999999999999
2001-02-20,4.52,0.08,56.49999999999999
2001-02-21,4.52,0.08,56.49999999999999
2001-02-22,4.51,0.08,56.37499999999999
2001-02-23,4.61,0.08,57.625
2001-02-26,4.75,0.08,59.375
2001-02-27,4.73,0.08,59.12500000000001
2001-02-28,4.75,0.08,59.375
2001-03-01,4.68,0.08,58.49999999999999
2001-03-02,4.69,0.08,58.62500000000001
2001-03-05,4.75,0.08,59.375
2001-03-06,4.7,0.08,58.75
2001-03-07,4.75,0.08,59.375
2001-03-08,4.7,0.08,58.75
2001-03-09,4.7,0.08,58.75
2001-03-12,4.68,0.08,58.49999999999999
2001-03-13,4.61,0.08,57.625
2001-03-14,4.48,0.08,56.00000000000001
2001-03-15,4.36,0.08,54.5
2001-03-16,4.34,0.08,54.25
2001-03-19,4.3,0.08,53.75
2001-03-20,4.28,0.08,53.5
2001-03-21,4.16,0.08,52.0
2001-03-22,4.46,0.08,55.75
2001-03-23,4.58,0.08,57.25
2001-03-26,4.63,0.08,57.875
2001-03-27,4.59,0.08,57.375
2001-03-28,4.46,0.08,55.75
2001-03-29,4.33,0.08,54.125
2001-03-30,4.63,0.08,57.875
2001-04-02,4.45,0.08,55.625
2001-04-03,4.5,0.08,56.25
2001-04-04,4.5,0.08,56.25
2001-04-05,4.53,0.08,56.625
2001-04-06,4.71,0.08,58.875
2001-04-09,4.65,0.08,58.125
2001-04-10,4.76,0.08,59.49999999999999
2001-04-11,5.23,0.08,65.375
2001-04-12,5.59,0.08,69.875
2001-04-16,5.38,0.06,89.66666666666667
2001-04-17,5.38,0.06,89.66666666666667
2001-04-18,5.32,0.06,88.66666666666667
2001-04-19,5.31,0.06,88.5
2001-04-20,5.25,0.06,87.5
2001-04-23,5.23,0.06,87.16666666666667
2001-04-24,5.23,0.06,87.16666666666667
2001-04-25,5.26,0.06,87.66666666666667
2001-04-26,5.25,0.06,87.5
2001-04-27,5.25,0.06,87.5
2001-04-30,5.29,0.06,88.16666666666667
2001-05-01,5.97,0.06,99.5
2001-05-02,6.12,0.06,102.0
2001-05-03,6.0,0.06,100.0
2001-05-04,6.0,0.06,100.0
2001-05-07,6.1,0.06,101.66666666666667
2001-05-08,6.29,0.06,104.83333333333334
2001-05-09,6.06,0.06,101.0
2001-05-10,5.92,0.06,98.66666666666667
2001-05-11,5.75,0.06,95.83333333333334
2001-05-14,6.02,0.06,100.33333333333333
2001-05-15,6.18,0.06,103.0
2001-05-16,6.26,0.06,104.33333333333333
2001-05-17,6.53,0.06,108.83333333333334
2001-05-18,6.5,0.06,108.33333333333334
2001-05-21,6.58,0.06,109.66666666666667
2001-05-22,6.63,0.06,110.5
2001-05-23,6.48,0.06,108.00000000000001
2001-05-24,6.28,0.06,104.66666666666667
2001-05-25,6.35,0.06,105.83333333333333
2001-05-29,6.36,0.06,106.00000000000001
2001-05-30,6.49,0.06,108.16666666666667
2001-05-31,6.58,0.06,109.66666666666667
2001-06-01,6.51,0.06,108.5
2001-06-04,6.7,0.06,111.66666666666667
2001-06-05,6.78,0.06,113.00000000000001
2001-06-06,6.78,0.06,113.00000000000001
2001-06-07,6.88,0.06,114.66666666666667
2001-06-08,6.84,0.06,114.0
2001-06-11,6.74,0.06,112.33333333333334
2001-06-12,6.85,0.06,114.16666666666667
2001-06-13,6.94,0.06,115.66666666666667
2001-06-14,6.86,0.06,114.33333333333334
2001-06-15,6.78,0.06,113.00000000000001
2001-06-18,6.85,0.06,114.16666666666667
2001-06-19,6.78,0.06,113.00000000000001
2001-06-20,6.9,0.06,115.00000000000001
2001-06-21,6.94,0.06,115.66666666666667
2001-06-22,6.99,0.06,116.50000000000001
2001-06-25,7.15,0.06,119.16666666666667
2001-06-26,7.24,0.06,120.66666666666667
2001-06-27,7.26,0.06,121.0
2001-06-28,7.46,0.06,124.33333333333334
2001-06-29,7.53,0.06,125.50000000000001
2001-07-02,7.66,0.06,127.66666666666667
2001-07-03,7.79,0.06,129.83333333333334
2001-07-05,7.96,0.06,132.66666666666666
2001-07-06,7.7,0.06,128.33333333333334
2001-07-09,7.5,0.06,125.0
2001-07-10,7.1,0.06,118.33333333333333
2001-07-11,7.1,0.06,118.33333333333333
2001-07-12,7.24,0.06,120.66666666666667
2001-07-13,7.31,0.06,121.83333333333333
2001-07-16,7.16,0.06,119.33333333333334
2001-07-17,7.23,0.06,120.50000000000001
2001-07-18,6.9,0.06,115.00000000000001
2001-07-19,7.8,0.06,130.0
2001-07-20,8.78,0.06,146.33333333333331
2001-07-23,8.53,0.06,142.16666666666666
2001-07-24,8.5,0.06,141.66666666666669
2001-07-25,8.43,0.06,140.5
2001-07-26,8.5,0.06,141.66666666666669
2001-07-27,8.47,0.06,141.16666666666669
2001-07-30,8.24,0.06,137.33333333333334
2001-07-31,8.08,0.06,134.66666666666669
2001-08-01,8.21,0.06,136.83333333333334
2001-08-02,8.18,0.06,136.33333333333334
2001-08-03,7.99,0.06,133.16666666666669
2001-08-06,7.94,0.06,132.33333333333334
2001-08-07,7.99,0.06,133.16666666666669
2001-08-08,7.9,0.06,131.66666666666669
2001-08-09,8.0,0.06,133.33333333333334
2001-08-10,8.24,0.06,137.33333333333334
2001-08-13,8.58,0.06,143.0
2001-08-14,8.89,0.06,148.16666666666669
2001-08-15,8.78,0.06,146.33333333333331
2001-08-16,8.75,0.06,145.83333333333334
2001-08-17,8.73,0.06,145.5
2001-08-20,8.8,0.06,146.66666666666669
2001-08-21,8.55,0.06,142.50000000000003
2001-08-22,8.8,0.06,146.66666666666669
2001-08-23,8.58,0.06,143.0
2001-08-24,8.66,0.06,144.33333333333334
2001-08-27,8.65,0.06,144.16666666666669
2001-08-28,8.31,0.06,138.5
2001-08-29,8.43,0.06,140.5
2001-08-30,8.56,0.06,142.66666666666669
2001-08-31,8.89,0.06,148.16666666666669
2001-09-04,8.91,0.06,148.5
2001-09-05,8.48,0.06,141.33333333333334
2001-09-06,7.75,0.06,129.16666666666669
2001-09-07,7.5,0.06,125.0
2001-09-10,7.24,0.06,120.66666666666667
2001-09-17,6.21,0.06,103.5
2001-09-18,6.44,0.06,107.33333333333334
2001-09-19,6.15,0.06,102.50000000000001
2001-09-20,5.85,0.06,97.5
2001-09-21,5.76,0.06,96.0
2001-09-24,6.11,0.06,101.83333333333334
2001-09-25,6.51,0.06,108.5
2001-09-26,6.34,0.06,105.66666666666667
2001-09-27,6.76,0.06,112.66666666666667
2001-09-28,7.35,0.06,122.5
2001-10-01,7.24,0.06,120.66666666666667
2001-10-02,7.41,0.06,123.5
2001-10-03,7.83,0.06,130.5
2001-10-04,7.47,0.06,124.5
2001-10-05,7.52,0.06,125.33333333333333
2001-10-08,7.34,0.06,122.33333333333333
2001-10-09,7.41,0.06,123.5
2001-10-10,7.61,0.06,126.83333333333334
2001-10-11,7.69,0.06,128.16666666666669
2001-10-12,7.48,0.08,93.5
2001-10-15,7.57,0.08,94.625
2001-10-16,7.62,0.08,95.25
2001-10-17,7.46,0.08,93.25
2001-10-18,7.4,0.08,92.5
2001-10-19,7.54,0.08,94.25
2001-10-22,7.45,0.08,93.125
2001-10-23,7.49,0.08,93.625
2001-10-24,7.55,0.08,94.375
2001-10-25,7.44,0.08,93.0
2001-10-26,7.53,0.08,94.125
2001-10-29,7.08,0.08,88.5
2001-10-30,7.1,0.08,88.75
2001-10-31,7.49,0.08,93.625
2001-11-01,7.34,0.08,91.75
2001-11-02,7.18,0.08,89.75
2001-11-05,7.18,0.08,89.75
2001-11-06,7.35,0.08,91.875
2001-11-07,7.42,0.08,92.75
2001-11-08,7.35,0.08,91.875
2001-11-09,7.36,0.08,92.0
2001-11-12,7.51,0.08,93.875
2001-11-13,7.72,0.08,96.5
2001-11-14,7.61,0.08,95.125
2001-11-15,7.4,0.08,92.5
2001-11-16,7.73,0.08,96.625
2001-11-19,8.25,0.08,103.125
2001-11-20,7.88,0.08,98.5
2001-11-21,7.65,0.08,95.625
2001-11-23,7.8,0.08,97.5
2001-11-26,8.21,0.08,102.62500000000001
2001-11-27,8.45,0.08,105.62499999999999
2001-11-28,7.94,0.08,99.25
2001-11-29,8.35,0.08,104.375
2001-11-30,8.35,0.08,104.375
2001-12-03,8.69,0.08,108.62499999999999
2001-12-04,8.7,0.08,108.74999999999999
2001-12-05,8.69,0.08,108.62499999999999
2001-12-06,8.65,0.08,108.125
2001-12-07,8.43,0.08,105.375
2001-12-10,8.28,0.08,103.49999999999999
2001-12-11,8.12,0.08,101.49999999999999
2001-12-12,8.25,0.08,103.125
2001-12-13,8.04,0.08,100.49999999999999
2001-12-14,7.63,0.08,95.375
2001-12-17,7.59,0.08,94.875
2001-12-18,7.66,0.08,95.75
2001-12-19,7.79,0.08,97.375
2001-12-20,7.79,0.08,97.375
2001-12-21,7.85,0.08,98.125
2001-12-24,7.98,0.08,99.75
2001-12-26,8.52,0.08,106.49999999999999
2001-12-27,8.64,0.08,108.0
2001-12-28,8.7,0.08,108.74999999999999
2001-12-31,8.6,0.08,107.5
2002-01-02,8.44,0.08,105.49999999999999
2002-01-03,8.64,0.08,108.0
2002-01-04,8.59,0.08,107.375
2002-01-07,8.25,0.08,103.125
2002-01-08,8.29,0.08,103.62499999999999
2002-01-09,8.19,0.08,102.37499999999999
2002-01-10,8.3,0.08,103.75
2002-01-11,8.45,0.08,105.62499999999999
2002-01-14,8.61,0.08,107.62499999999999
2002-01-15,8.6,0.08,107.5
2002-01-16,8.74,0.08,109.25
2002-01-17,9.0,0.08,112.5
2002-01-18,8.66,0.08,108.25
2002-01-22,8.51,0.08,106.375
2002-01-23,8.65,0.08,108.125
2002-01-24,8.65,0.08,108.125
2002-01-25,8.5,0.08,106.25
2002-01-28,8.3,0.08,103.75
2002-01-29,8.24,0.08,103.0
2002-01-30,8.5,0.08,106.25
2002-01-31,8.98,0.08,112.25
2002-02-01,8.49,0.08,106.125
2002-02-04,8.35,0.08,104.375
2002-02-05,8.36,0.08,104.49999999999999
2002-02-06,8.25,0.08,103.125
2002-02-07,8.13,0.08,101.62500000000001
2002-02-08,8.26,0.08,103.25
2002-02-11,8.2,0.08,102.49999999999999
2002-02-12,8.29,0.08,103.62499999999999
2002-02-13,8.28,0.08,103.49999999999999
2002-02-14,8.25,0.08,103.125
2002-02-15,8.22,0.08,102.75
2002-02-19,8.03,0.08,100.37499999999999
2002-02-20,8.09,0.08,101.125
2002-02-21,7.75,0.08,96.875
2002-02-22,7.84,0.08,98.0
2002-02-25,7.9,0.08,98.75
2002-02-26,7.89,0.08,98.625
2002-02-27,7.6,0.08,95.0
2002-02-28,7.64,0.08,95.5
2002-03-01,7.86,0.08,98.25
2002-03-04,7.92,0.08,99.0
2002-03-05,7.83,0.08,97.875
2002-03-06,7.74,0.08,96.75
2002-03-07,7.82,0.08,97.75
2002-03-08,8.4,0.08,105.0
2002-03-11,8.35,0.08,104.375
2002-03-12,8.35,0.08,104.375
2002-03-13,8.17,0.08,102.125
2002-03-14,8.11,0.08,101.37499999999999
2002-03-15,8.05,0.08,100.625
2002-03-18,8.76,0.08,109.5
2002-03-19,8.83,0.08,110.375
2002-03-20,8.91,0.08,111.375
2002-03-21,9.25,0.08,115.625
2002-03-22,8.97,0.08,112.125
2002-03-25,9.1,0.08,113.75
2002-03-26,9.28,0.08,115.99999999999999
2002-03-27,9.23,0.08,115.375
2002-03-28,9.16,0.08,114.5
2002-04-01,9.26,0.08,115.75
2002-04-02,9.35,0.08,116.875
2002-04-03,9.31,0.08,116.375
2002-04-04,9.61,0.08,120.12499999999999
2002-04-05,9.33,0.07,133.28571428571428
2002-04-08,9.49,0.07,135.57142857142856
2002-04-09,9.33,0.07,133.28571428571428
2002-04-10,9.36,0.07,133.7142857142857
2002-04-11,8.79,0.07,125.57142857142854
2002-04-12,9.3,0.07,132.85714285714286
2002-04-15,9.19,0.07,131.28571428571428
2002-04-16,9.14,0.07,130.57142857142856
2002-04-17,8.85,0.07,126.42857142857142
2002-04-18,9.03,0.07,128.99999999999997
2002-04-19,8.98,0.07,128.28571428571428
2002-04-22,8.99,0.07,128.42857142857142
2002-04-23,8.98,0.07,128.28571428571428
2002-04-24,9.01,0.07,128.7142857142857
2002-04-25,9.24,0.07,132.0
2002-04-26,9.11,0.07,130.1428571428571
2002-04-29,9.38,0.07,134.0
2002-04-30,9.61,0.07,137.28571428571428
2002-05-01,9.42,0.07,134.57142857142856
2002-05-02,9.5,0.07,135.7142857142857
2002-05-03,9.04,0.07,129.1428571428571
2002-05-06,8.88,0.07,126.85714285714286
2002-05-07,8.86,0.07,126.57142857142856
2002-05-08,9.4,0.07,134.28571428571428
2002-05-09,8.89,0.07,127.0
2002-05-10,8.84,0.07,126.28571428571428
2002-05-13,9.21,0.07,131.57142857142858
2002-05-14,9.23,0.07,131.85714285714286
2002-05-15,9.24,0.07,132.0
2002-05-16,9.04,0.07,129.1428571428571
2002-05-17,8.92,0.07,127.42857142857142
2002-05-20,8.67,0.07,123.85714285714285
2002-05-21,8.58,0.07,122.57142857142856
2002-05-22,8.69,0.07,124.14285714285712
2002-05-23,9.01,0.07,128.7142857142857
2002-05-24,9.08,0.07,129.7142857142857
2002-05-28,8.76,0.07,125.14285714285712
2002-05-29,8.69,0.07,124.14285714285712
2002-05-30,8.8,0.07,125.71428571428571
2002-05-31,9.08,0.07,129.7142857142857
2002-06-03,9.12,0.07,130.28571428571425
2002-06-04,8.78,0.07,125.4285714285714
2002-06-05,8.55,0.07,122.14285714285714
2002-06-06,8.53,0.07,121.85714285714283
2002-06-07,8.61,0.07,122.99999999999999
2002-06-10,8.5,0.07,121.42857142857142
2002-06-11,8.45,0.07,120.7142857142857
2002-06-12,8.5,0.07,121.42857142857142
2002-06-13,8.35,0.07,119.28571428571426
2002-06-14,8.53,0.07,121.85714285714283
2002-06-17,8.69,0.07,124.14285714285712
2002-06-18,8.75,0.07,124.99999999999999
2002-06-19,8.76,0.07,125.14285714285712
2002-06-20,8.35,0.07,119.28571428571426
2002-06-21,8.14,0.07,116.28571428571428
2002-06-24,7.88,0.07,112.57142857142856
2002-06-25,7.31,0.07,104.42857142857142
2002-06-26,7.53,0.07,107.57142857142857
2002-06-27,7.52,0.07,107.42857142857142
2002-06-28,7.44,0.07,106.28571428571428
2002-07-01,7.71,0.07,110.14285714285714
2002-07-02,7.73,0.07,110.42857142857143
2002-07-03,7.6,0.07,108.57142857142856
2002-07-05,7.85,0.07,112.14285714285712
2002-07-08,7.79,0.07,111.28571428571428
2002-07-09,7.67,0.07,109.57142857142856
2002-07-10,7.54,0.07,107.71428571428571
2002-07-11,7.25,0.07,103.57142857142856
2002-07-12,7.2,0.07,102.85714285714285
2002-07-15,6.92,0.07,98.85714285714285
2002-07-16,7.08,0.07,101.14285714285714
2002-07-17,7.24,0.07,103.42857142857142
2002-07-18,6.16,0.07,88.0
2002-07-19,5.62,0.07,80.28571428571428
2002-07-22,5.62,0.07,80.28571428571428
2002-07-23,5.69,0.07,81.28571428571428
2002-07-24,5.86,0.07,83.71428571428571
2002-07-25,6.14,0.07,87.71428571428571
2002-07-26,6.09,0.07,86.99999999999999
2002-07-29,6.38,0.07,91.14285714285714
2002-07-30,6.64,0.07,94.85714285714285
2002-07-31,6.5,0.07,92.85714285714285
2002-08-01,6.05,0.07,86.42857142857142
2002-08-02,5.91,0.07,84.42857142857142
2002-08-05,5.79,0.07,82.71428571428571
2002-08-06,6.04,0.07,86.28571428571428
2002-08-07,6.18,0.07,88.28571428571428
2002-08-08,6.4,0.07,91.42857142857143
2002-08-09,6.18,0.07,88.28571428571428
2002-08-12,6.46,0.07,92.28571428571428
2002-08-13,6.37,0.07,90.99999999999999
2002-08-14,6.27,0.07,89.57142857142856
2002-08-15,6.43,0.07,91.85714285714285
2002-08-16,6.57,0.07,93.85714285714285
2002-08-19,7.01,0.07,100.14285714285712
2002-08-20,6.83,0.07,97.57142857142857
2002-08-21,6.93,0.07,98.99999999999999
2002-08-22,6.95,0.07,99.28571428571428
2002-08-23,6.78,0.07,96.85714285714285
2002-08-26,6.89,0.07,98.42857142857142
2002-08-27,6.86,0.07,98.0
2002-08-28,6.53,0.08,81.625
2002-08-29,6.87,0.08,85.875
2002-08-30,6.97,0.08,87.125
2002-09-03,6.73,0.08,84.125
2002-09-04,6.8,0.08,85.0
2002-09-05,6.37,0.08,79.625
2002-09-06,6.36,0.08,79.5
2002-09-09,5.76,0.08,72.0
2002-09-10,5.67,0.08,70.875
2002-09-11,5.94,0.08,74.25
2002-09-12,5.93,0.08,74.125
2002-09-13,5.85,0.08,73.125
2002-09-16,5.82,0.08,72.75
2002-09-17,5.97,0.08,74.625
2002-09-18,5.78,0.08,72.25
2002-09-19,6.42,0.08,80.25
2002-09-20,6.42,0.08,80.25
2002-09-23,6.46,0.08,80.75
2002-09-24,6.35,0.08,79.375
2002-09-25,6.35,0.08,79.375
2002-09-26,6.4,0.08,80.0
2002-09-27,6.39,0.08,79.875
2002-09-30,6.4,0.08,80.0
2002-10-01,6.81,0.08,85.125
2002-10-02,6.68,0.08,83.5
2002-10-03,6.32,0.08,79.0
2002-10-04,6.24,0.08,78.0
2002-10-07,6.25,0.08,78.125
2002-10-08,6.22,0.08,77.75
2002-10-09,6.15,0.08,76.875
2002-10-10,6.47,0.08,80.875
2002-10-11,6.68,0.1,66.8
2002-10-14,6.82,0.1,68.2
2002-10-15,7.22,0.1,72.19999999999999
2002-10-16,6.75,0.1,67.5
2002-10-17,7.3,0.1,73.0
2002-10-18,7.06,0.1,70.6
2002-10-21,7.38,0.1,73.8
2002-10-22,7.18,0.1,71.8
2002-10-23,7.14,0.1,71.39999999999999
2002-10-24,7.17,0.1,71.69999999999999
2002-10-25,7.19,0.1,71.9
2002-10-28,7.04,0.1,70.39999999999999
2002-10-29,6.75,0.1,67.5
2002-10-30,6.81,0.1,68.1
2002-10-31,7.06,0.1,70.6
2002-11-01,7.43,0.1,74.3
2002-11-04,7.41,0.1,74.1
2002-11-05,7.3,0.1,73.0
2002-11-06,7.31,0.1,73.1
2002-11-07,7.29,0.1,72.89999999999999
2002-11-08,7.1,0.1,70.99999999999999
2002-11-11,6.89,0.1,68.89999999999999
2002-11-12,6.78,0.1,67.8
2002-11-13,6.99,0.1,69.89999999999999
2002-11-14,7.0,0.1,70.0
2002-11-15,7.07,0.1,70.7
2002-11-18,7.0,0.1,70.0
2002-11-19,7.05,0.1,70.5
2002-11-20,7.27,0.1,72.69999999999999
2002-11-21,7.38,0.1,73.8
2002-11-22,7.43,0.1,74.3
2002-11-25,7.31,0.1,73.1
2002-11-26,7.36,0.1,73.6
2002-11-27,7.33,0.1,73.3
2002-11-29,7.21,0.1,72.1
2002-12-02,7.3,0.1,73.0
2002-12-03,7.29,0.1,72.89999999999999
2002-12-04,7.51,0.1,75.1
2002-12-05,7.54,0.1,75.39999999999999
2002-12-06,7.63,0.1,76.3
2002-12-09,7.56,0.1,75.6
2002-12-10,7.56,0.1,75.6
2002-12-11,7.59,0.1,75.89999999999999
2002-12-12,7.58,0.1,75.8
2002-12-13,7.51,0.1,75.1
2002-12-16,7.64,0.1,76.39999999999999
2002-12-17,7.55,0.1,75.5
2002-12-18,7.48,0.1,74.8
2002-12-19,7.85,0.1,78.49999999999999
2002-12-20,7.88,0.1,78.8
2002-12-23,7.95,0.1,79.5
2002-12-24,7.98,0.1,79.8
2002-12-26,8.0,0.1,80.0
2002-12-27,7.84,0.1,78.39999999999999
2002-12-30,7.89,0.1,78.89999999999999
2002-12-31,8.0,0.1,80.0
2003-01-02,7.94,0.1,79.4
2003-01-03,7.91,0.1,79.1
2003-01-06,7.94,0.1,79.4
2003-01-07,7.92,0.1,79.19999999999999
2003-01-08,7.75,0.1,77.5
2003-01-09,7.71,0.1,77.1
2003-01-10,7.84,0.1,78.39999999999999
2003-01-13,7.84,0.09,87.11111111111111
2003-01-14,7.81,0.09,86.77777777777777
2003-01-15,7.64,0.09,84.88888888888889
2003-01-16,7.52,0.09,83.55555555555556
2003-01-17,7.43,0.09,82.55555555555556
2003-01-21,7.16,0.09,79.55555555555556
2003-01-22,7.06,0.09,78.44444444444444
2003-01-23,7.09,0.09,78.77777777777779
2003-01-24,7.38,0.09,82.0
2003-01-27,6.98,0.09,77.55555555555556
2003-01-28,6.9,0.09,76.66666666666667
2003-01-29,7.13,0.09,79.22222222222223
2003-01-30,6.94,0.09,77.11111111111111
2003-01-31,7.13,0.09,79.22222222222223
2003-02-03,7.18,0.09,79.77777777777777
2003-02-04,7.26,0.09,80.66666666666667
2003-02-05,7.22,0.09,80.22222222222223
2003-02-06,7.0,0.09,77.77777777777779
2003-02-07,7.03,0.09,78.11111111111111
2003-02-10,7.02,0.09,78.0
2003-02-11,7.12,0.09,79.11111111111111
2003-02-12,7.0,0.09,77.77777777777779
2003-02-13,6.92,0.09,76.88888888888889
2003-02-14,6.98,0.09,77.55555555555556
2003-02-18,7.09,0.09,78.77777777777779
2003-02-19,7.2,0.09,80.0
2003-02-20,7.12,0.09,79.11111111111111
2003-02-21,7.26,0.09,80.66666666666667
2003-02-24,7.08,0.09,78.66666666666667
2003-02-25,6.99,0.09,77.66666666666667
2003-02-26,6.9,0.09,76.66666666666667
2003-02-27,6.95,0.09,77.22222222222223
2003-02-28,6.99,0.09,77.66666666666667
2003-03-03,7.01,0.09,77.88888888888889
2003-03-04,6.9,0.09,76.66666666666667
2003-03-05,7.01,0.09,77.88888888888889
2003-03-06,6.9,0.09,76.66666666666667
2003-03-07,6.95,0.09,77.22222222222223
2003-03-10,6.72,0.09,74.66666666666667
2003-03-11,6.62,0.09,73.55555555555556
2003-03-12,6.54,0.09,72.66666666666667
2003-03-13,6.56,0.09,72.88888888888889
2003-03-14,6.6,0.09,73.33333333333333
2003-03-17,6.72,0.09,74.66666666666667
2003-03-18,6.9,0.09,76.66666666666667
2003-03-19,6.99,0.09,77.66666666666667
2003-03-20,7.18,0.09,79.77777777777777
2003-03-21,7.7,0.09,85.55555555555556
2003-03-24,7.52,0.09,83.55555555555556
2003-03-25,7.59,0.09,84.33333333333333
2003-03-26,7.42,0.09,82.44444444444444
2003-03-27,7.48,0.09,83.11111111111111
2003-03-28,7.47,0.09,83.0
2003-03-31,7.63,0.09,84.77777777777779
2003-04-01,7.52,0.09,83.55555555555556
2003-04-02,7.77,0.09,86.33333333333333
2003-04-03,7.61,0.09,84.55555555555556
2003-04-04,7.7,0.08,96.25
2003-04-07,7.72,0.08,96.5
2003-04-08,7.59,0.08,94.875
2003-04-09,7.48,0.08,93.5
2003-04-10,7.57,0.08,94.625
2003-04-11,7.67,0.08,95.875
2003-04-14,7.93,0.08,99.125
2003-04-15,8.12,0.08,101.49999999999999
2003-04-16,7.95,0.08,99.375
2003-04-17,7.91,0.08,98.875
2003-04-21,7.83,0.08,97.875
2003-04-22,7.9,0.08,98.75
2003-04-23,8.02,0.08,100.24999999999999
2003-04-24,7.86,0.08,98.25
2003-04-25,7.5,0.08,93.75
2003-04-28,7.74,0.08,96.75
2003-04-29,7.71,0.08,96.375
2003-04-30,7.75,0.08,96.875
2003-05-01,7.57,0.08,94.625
2003-05-02,7.61,0.08,95.125
2003-05-05,7.73,0.08,96.625
2003-05-06,7.81,0.08,97.625
2003-05-07,7.67,0.08,95.875
2003-05-08,7.71,0.08,96.375
2003-05-09,7.75,0.08,96.875
2003-05-12,7.8,0.08,97.5
2003-05-13,7.75,0.08,96.875
2003-05-14,7.75,0.08,96.875
2003-05-15,7.76,0.08,97.0
2003-05-16,7.71,0.08,96.375
2003-05-19,7.69,0.08,96.125
2003-05-20,7.69,0.08,96.125
2003-05-21,7.77,0.08,97.12499999999999
2003-05-22,7.79,0.08,97.375
2003-05-23,7.78,0.08,97.25
2003-05-27,7.96,0.08,99.5
2003-05-28,8.01,0.08,100.125
2003-05-29,8.15,0.08,101.875
2003-05-30,8.5,0.08,106.25
2003-06-02,8.58,0.08,107.25
2003-06-03,8.45,0.08,105.62499999999999
2003-06-04,8.51,0.08,106.375
2003-06-05,8.66,0.08,108.25
2003-06-06,8.63,0.08,107.87500000000001
2003-06-09,8.37,0.08,104.62499999999999
2003-06-10,8.39,0.08,104.875
2003-06-11,8.45,0.08,105.62499999999999
2003-06-12,8.58,0.08,107.25
2003-06-13,8.43,0.08,105.375
2003-06-16,8.5,0.08,106.25
2003-06-17,8.47,0.08,105.875
2003-06-18,8.46,0.08,105.75000000000001
2003-06-19,8.21,0.08,102.62500000000001
2003-06-20,8.26,0.08,103.25
2003-06-23,8.0,0.08,100.0
2003-06-24,7.99,0.08,99.875
2003-06-25,8.7,0.08,108.74999999999999
2003-06-26,8.73,0.08,109.125
2003-06-27,8.88,0.08,111.00000000000001
2003-06-30,8.88,0.08,111.00000000000001
2003-07-01,8.85,0.08,110.625
2003-07-02,8.85,0.08,110.625
2003-07-03,8.87,0.08,110.87499999999999
2003-07-07,9.21,0.08,115.12500000000001
2003-07-08,9.39,0.08,117.375
2003-07-09,9.37,0.08,117.12499999999999
2003-07-10,9.18,0.08,114.75
2003-07-11,9.31,0.08,116.375
2003-07-14,9.21,0.08,115.12500000000001
2003-07-15,9.06,0.08,113.25
2003-07-16,8.9,0.08,111.25
2003-07-17,8.68,0.08,108.5
2003-07-18,8.8,0.08,110.0
2003-07-21,8.75,0.08,109.375
2003-07-22,8.73,0.08,109.125
2003-07-23,8.76,0.08,109.5
2003-07-24,8.63,0.08,107.87500000000001
2003-07-25,8.79,0.08,109.87499999999999
2003-07-28,8.79,0.08,109.87499999999999
2003-07-29,8.73,0.08,109.125
2003-07-30,8.85,0.08,110.625
2003-07-31,8.8,0.08,110.0
2003-08-01,8.63,0.08,107.87500000000001
2003-08-04,8.56,0.08,107.0
2003-08-05,8.57,0.08,107.125
2003-08-06,8.49,0.08,106.125
2003-08-07,8.45,0.08,105.62499999999999
2003-08-08,8.52,0.08,106.49999999999999
2003-08-11,8.46,0.08,105.75000000000001
2003-08-12,8.99,0.08,112.375
2003-08-13,9.14,0.08,114.25
2003-08-14,9.26,0.08,115.75
2003-08-15,9.21,0.08,115.12500000000001
2003-08-18,9.36,0.08,116.99999999999999
2003-08-19,9.46,0.08,118.25000000000001
2003-08-20,9.53,0.08,119.12499999999999
2003-08-21,9.45,0.08,118.12499999999999
2003-08-22,9.32,0.08,116.5
2003-08-25,9.27,0.08,115.87499999999999
2003-08-26,9.18,0.09,102.0
2003-08-27,9.18,0.09,102.0
2003-08-28,9.31,0.09,103.44444444444446
2003-08-29,9.44,0.09,104.88888888888889
2003-09-02,9.54,0.09,106.0
2003-09-03,9.56,0.09,106.22222222222223
2003-09-04,9.41,0.09,104.55555555555556
2003-09-05,9.44,0.09,104.88888888888889
2003-09-08,9.4,0.09,104.44444444444446
2003-09-09,9.43,0.09,104.77777777777777
