date,AMT,AMT_EPS,PE Ratio
2005-10-21,23.38,-0.27,-86.59259259259258
2005-10-24,23.78,-0.27,-88.07407407407408
2005-10-25,23.69,-0.27,-87.74074074074073
2005-10-26,22.97,-0.27,-85.07407407407406
2005-10-27,23.0,-0.27,-85.18518518518518
2005-10-28,23.43,-0.27,-86.77777777777777
2005-10-31,23.85,-0.27,-88.33333333333333
2005-11-01,24.86,-0.27,-92.07407407407406
2005-11-02,25.22,-0.27,-93.40740740740739
2005-11-03,25.26,-0.27,-93.55555555555556
2005-11-04,25.09,-0.27,-92.92592592592592
2005-11-07,24.87,-0.27,-92.11111111111111
2005-11-08,25.43,-0.27,-94.18518518518518
2005-11-09,25.9,-0.31,-83.54838709677419
2005-11-10,25.99,-0.31,-83.83870967741935
2005-11-11,26.36,-0.31,-85.03225806451613
2005-11-14,26.12,-0.31,-84.25806451612904
2005-11-15,25.5,-0.31,-82.25806451612904
2005-11-16,25.31,-0.31,-81.64516129032258
2005-11-17,25.9,-0.31,-83.54838709677419
2005-11-18,25.84,-0.31,-83.35483870967742
2005-11-21,26.17,-0.31,-84.41935483870968
2005-11-22,26.4,-0.31,-85.16129032258064
2005-11-23,26.28,-0.31,-84.7741935483871
2005-11-25,26.24,-0.31,-84.64516129032258
2005-11-28,26.39,-0.31,-85.12903225806451
2005-11-29,26.75,-0.31,-86.29032258064517
2005-11-30,27.29,-0.31,-88.03225806451613
2005-12-01,27.58,-0.31,-88.96774193548387
2005-12-02,27.98,-0.31,-90.25806451612904
2005-12-05,28.09,-0.31,-90.61290322580645
2005-12-06,27.85,-0.31,-89.83870967741936
2005-12-07,27.34,-0.31,-88.19354838709677
2005-12-08,27.45,-0.31,-88.54838709677419
2005-12-09,27.48,-0.31,-88.64516129032258
2005-12-12,27.5,-0.31,-88.70967741935483
2005-12-13,27.01,-0.31,-87.12903225806453
2005-12-14,27.27,-0.31,-87.96774193548387
2005-12-15,26.99,-0.31,-87.06451612903226
2005-12-16,27.09,-0.31,-87.38709677419355
2005-12-19,26.83,-0.31,-86.54838709677419
2005-12-20,26.78,-0.31,-86.38709677419355
2005-12-21,26.95,-0.31,-86.93548387096774
2005-12-22,26.97,-0.31,-87.0
2005-12-23,27.03,-0.31,-87.19354838709678
2005-12-27,27.03,-0.31,-87.19354838709678
2005-12-28,27.02,-0.31,-87.16129032258064
2005-12-29,26.79,-0.31,-86.41935483870968
2005-12-30,27.1,-0.31,-87.41935483870968
2006-01-03,27.3,-0.31,-88.06451612903226
2006-01-04,28.14,-0.31,-90.7741935483871
2006-01-05,28.05,-0.31,-90.48387096774194
2006-01-06,28.48,-0.31,-91.87096774193549
2006-01-09,29.1,-0.31,-93.87096774193549
2006-01-10,29.06,-0.31,-93.74193548387096
2006-01-11,29.55,-0.31,-95.3225806451613
2006-01-12,29.12,-0.31,-93.93548387096774
2006-01-13,28.85,-0.31,-93.06451612903226
2006-01-17,28.5,-0.31,-91.93548387096774
2006-01-18,29.28,-0.31,-94.45161290322581
2006-01-19,29.5,-0.31,-95.16129032258064
2006-01-20,28.8,-0.31,-92.90322580645162
2006-01-23,28.74,-0.31,-92.70967741935483
2006-01-24,29.59,-0.31,-95.45161290322581
2006-01-25,29.1,-0.31,-93.87096774193549
2006-01-26,29.18,-0.31,-94.12903225806451
2006-01-27,29.41,-0.31,-94.87096774193549
2006-01-30,29.59,-0.31,-95.45161290322581
2006-01-31,30.94,-0.31,-99.80645161290323
2006-02-01,31.06,-0.31,-100.19354838709677
2006-02-02,30.73,-0.31,-99.12903225806451
2006-02-03,30.72,-0.31,-99.09677419354838
2006-02-06,31.24,-0.31,-100.77419354838709
2006-02-07,31.05,-0.31,-100.16129032258065
2006-02-08,31.35,-0.31,-101.12903225806453
2006-02-09,30.49,-0.31,-98.35483870967741
2006-02-10,31.27,-0.31,-100.87096774193549
2006-02-13,30.5,-0.31,-98.38709677419355
2006-02-14,30.41,-0.31,-98.09677419354838
2006-02-15,31.25,-0.31,-100.80645161290323
2006-02-16,31.6,-0.31,-101.93548387096774
2006-02-17,31.45,-0.31,-101.45161290322581
2006-02-21,31.7,-0.31,-102.25806451612902
2006-02-22,31.73,-0.31,-102.35483870967742
2006-02-23,31.48,-0.31,-101.54838709677419
2006-02-24,32.21,-0.31,-103.90322580645162
2006-02-27,31.79,-0.31,-102.54838709677419
2006-02-28,31.83,-0.31,-102.6774193548387
2006-03-01,31.5,-0.31,-101.61290322580645
2006-03-02,31.5,-0.31,-101.61290322580645
2006-03-03,30.83,-0.31,-99.45161290322581
2006-03-06,30.61,-0.31,-98.74193548387096
2006-03-07,30.09,-0.31,-97.06451612903226
2006-03-08,30.21,-0.31,-97.45161290322581
2006-03-09,29.83,-0.31,-96.2258064516129
2006-03-10,30.4,-0.31,-98.06451612903226
2006-03-13,30.31,-0.31,-97.77419354838709
2006-03-14,30.63,-0.31,-98.80645161290322
2006-03-15,30.6,-0.44,-69.54545454545455
2006-03-16,30.59,-0.44,-69.52272727272727
2006-03-17,31.16,-0.44,-70.81818181818181
2006-03-20,30.91,-0.44,-70.25
2006-03-21,30.95,-0.44,-70.3409090909091
2006-03-22,30.98,-0.44,-70.4090909090909
2006-03-23,30.9,-0.44,-70.22727272727272
2006-03-24,30.87,-0.44,-70.1590909090909
2006-03-27,30.23,-0.44,-68.70454545454545
2006-03-28,29.72,-0.44,-67.54545454545455
2006-03-29,29.92,-0.44,-68.0
2006-03-30,29.69,-0.44,-67.47727272727273
2006-03-31,30.32,-0.44,-68.9090909090909
2006-04-03,30.55,-0.44,-69.43181818181819
2006-04-04,30.33,-0.44,-68.93181818181817
2006-04-05,30.11,-0.44,-68.43181818181819
2006-04-06,31.21,-0.44,-70.93181818181819
2006-04-07,31.7,-0.44,-72.04545454545455
2006-04-10,32.3,-0.44,-73.4090909090909
2006-04-11,31.95,-0.44,-72.61363636363636
2006-04-12,31.51,-0.44,-71.61363636363636
2006-04-13,31.97,-0.44,-72.6590909090909
2006-04-17,31.6,-0.44,-71.81818181818183
2006-04-18,31.79,-0.44,-72.25
2006-04-19,32.47,-0.44,-73.79545454545455
2006-04-20,32.28,-0.44,-73.36363636363636
2006-04-21,33.01,-0.44,-75.02272727272727
2006-04-24,32.74,-0.44,-74.4090909090909
2006-04-25,33.19,-0.44,-75.43181818181817
2006-04-26,34.65,-0.44,-78.75
2006-04-27,34.23,-0.44,-77.79545454545453
2006-04-28,34.14,-0.44,-77.5909090909091
2006-05-01,34.96,-0.44,-79.45454545454545
2006-05-02,34.6,-0.44,-78.63636363636364
2006-05-03,34.67,-0.44,-78.79545454545455
2006-05-04,35.27,-0.44,-80.15909090909092
2006-05-05,35.35,-0.44,-80.3409090909091
2006-05-08,35.16,-0.44,-79.9090909090909
2006-05-09,34.99,-0.44,-79.52272727272728
2006-05-10,35.12,-0.01,-3511.9999999999995
2006-05-11,34.76,-0.01,-3475.9999999999995
2006-05-12,33.5,-0.01,-3350.0
2006-05-15,33.45,-0.01,-3345.0
2006-05-16,33.77,-0.01,-3377.0000000000005
2006-05-17,32.51,-0.01,-3250.9999999999995
2006-05-18,31.61,-0.01,-3161.0
2006-05-19,30.88,-0.01,-3088.0
2006-05-22,29.61,-0.01,-2961.0
2006-05-23,30.17,-0.01,-3017.0
2006-05-24,30.3,-0.01,-3030.0
2006-05-25,31.14,-0.01,-3114.0
2006-05-26,31.54,-0.01,-3154.0
2006-05-30,30.35,-0.01,-3035.0
2006-05-31,30.97,-0.01,-3097.0
2006-06-01,31.51,-0.01,-3151.0
2006-06-02,31.37,-0.01,-3137.0
2006-06-05,30.83,-0.01,-3082.9999999999995
2006-06-06,30.44,-0.01,-3044.0
2006-06-07,30.17,-0.01,-3017.0
2006-06-08,30.27,-0.01,-3027.0
2006-06-09,29.86,-0.01,-2986.0
2006-06-12,28.59,-0.01,-2859.0
2006-06-13,28.51,-0.01,-2851.0
2006-06-14,29.36,-0.01,-2936.0
2006-06-15,30.45,-0.01,-3045.0
2006-06-16,30.12,-0.01,-3012.0
2006-06-19,29.7,-0.01,-2970.0
2006-06-20,29.44,-0.01,-2944.0
2006-06-21,30.57,-0.01,-3057.0
2006-06-22,30.3,-0.01,-3030.0
2006-06-23,30.95,-0.01,-3095.0
2006-06-26,30.36,-0.01,-3036.0
2006-06-27,29.6,-0.01,-2960.0
2006-06-28,29.88,-0.01,-2988.0
2006-06-29,30.98,-0.01,-3098.0
2006-06-30,31.12,-0.01,-3112.0
2006-07-03,32.31,-0.01,-3231.0
2006-07-05,32.12,-0.01,-3211.9999999999995
2006-07-06,32.51,-0.01,-3250.9999999999995
2006-07-07,31.47,-0.01,-3147.0
2006-07-10,30.77,-0.01,-3077.0
2006-07-11,31.42,-0.01,-3142.0
2006-07-12,31.25,-0.01,-3125.0
2006-07-13,31.15,-0.01,-3115.0
2006-07-14,30.38,-0.01,-3038.0
2006-07-17,31.31,-0.01,-3131.0
2006-07-18,31.57,-0.01,-3157.0
2006-07-19,32.27,-0.01,-3227.0000000000005
2006-07-20,32.1,-0.01,-3210.0
2006-07-21,31.53,-0.01,-3153.0
2006-07-24,32.27,-0.01,-3227.0000000000005
2006-07-25,32.53,-0.01,-3253.0
2006-07-26,32.41,-0.01,-3240.9999999999995
2006-07-27,31.64,-0.01,-3164.0
2006-07-28,33.53,-0.01,-3353.0
2006-07-31,33.8,-0.01,-3379.9999999999995
2006-08-01,33.54,-0.01,-3354.0
2006-08-02,34.0,-0.01,-3400.0
2006-08-03,33.99,-0.01,-3399.0
2006-08-04,33.26,-0.01,-3325.9999999999995
2006-08-07,33.75,-0.01,-3375.0
2006-08-08,34.63,-0.01,-3463.0
2006-08-09,34.45,-0.01,-3445.0
2006-08-10,34.54,-0.01,-3454.0
2006-08-11,34.14,-0.01,-3414.0
2006-08-14,34.03,-0.01,-3403.0
2006-08-15,34.72,-0.01,-3472.0
2006-08-16,35.33,-0.01,-3532.9999999999995
2006-08-17,35.46,-0.01,-3546.0
2006-08-18,35.61,-0.01,-3561.0
2006-08-21,35.21,-0.01,-3521.0
2006-08-22,35.27,-0.01,-3527.0000000000005
2006-08-23,35.49,-0.01,-3549.0
2006-08-24,35.45,-0.01,-3545.0
2006-08-25,35.5,-0.01,-3550.0
2006-08-28,35.73,-0.01,-3572.9999999999995
2006-08-29,35.74,-0.01,-3574.0
2006-08-30,35.83,-0.01,-3582.9999999999995
2006-08-31,35.86,-0.01,-3586.0
2006-09-01,35.72,-0.01,-3572.0
2006-09-05,35.66,-0.01,-3565.9999999999995
2006-09-06,35.39,-0.01,-3539.0
2006-09-07,35.06,-0.01,-3506.0
2006-09-08,35.14,-0.01,-3514.0
2006-09-11,35.76,-0.01,-3575.9999999999995
2006-09-12,36.05,-0.01,-3604.9999999999995
2006-09-13,36.33,-0.01,-3632.9999999999995
2006-09-14,36.63,-0.01,-3663.0
2006-09-15,36.71,-0.01,-3671.0
2006-09-18,36.38,-0.01,-3638.0
2006-09-19,35.74,-0.01,-3574.0
2006-09-20,35.95,-0.01,-3595.0
2006-09-21,36.28,-0.01,-3628.0
2006-09-22,36.25,-0.01,-3625.0
2006-09-25,36.53,-0.01,-3653.0
2006-09-26,36.29,-0.01,-3629.0
2006-09-27,35.98,-0.01,-3597.9999999999995
2006-09-28,36.39,-0.01,-3639.0
2006-09-29,36.5,-0.01,-3650.0
2006-10-02,35.81,-0.01,-3581.0
2006-10-03,35.88,-0.01,-3588.0
2006-10-04,36.26,-0.01,-3625.9999999999995
2006-10-05,36.7,-0.01,-3670.0
2006-10-06,36.76,-0.01,-3675.9999999999995
2006-10-09,37.18,-0.01,-3718.0
2006-10-10,37.38,-0.01,-3738.0
2006-10-11,37.52,-0.01,-3752.0000000000005
2006-10-12,37.78,-0.01,-3778.0
2006-10-13,37.92,-0.01,-3792.0
2006-10-16,38.04,-0.01,-3804.0
2006-10-17,37.47,-0.01,-3747.0
2006-10-18,37.18,-0.01,-3718.0
2006-10-19,37.19,-0.01,-3718.9999999999995
2006-10-20,37.45,-0.01,-3745.0
2006-10-23,36.64,-0.01,-3664.0
2006-10-24,35.95,-0.01,-3595.0
2006-10-25,35.7,-0.01,-3570.0
2006-10-26,37.15,-0.01,-3715.0
2006-10-27,36.86,-0.01,-3686.0
2006-10-30,35.93,-0.01,-3593.0
2006-10-31,36.02,-0.01,-3602.0000000000005
2006-11-01,36.0,-0.01,-3600.0
2006-11-02,37.05,-0.01,-3704.9999999999995
2006-11-03,37.02,-0.01,-3702.0000000000005
2006-11-06,37.39,-0.01,-3739.0
2006-11-07,37.62,-0.01,-3761.9999999999995
2006-11-08,37.29,-0.01,-3729.0
2006-11-09,36.96,-0.01,-3696.0
2006-11-10,36.06,-0.01,-3606.0
2006-11-13,36.24,-0.01,-3624.0
2006-11-14,36.54,-0.01,-3654.0
2006-11-15,37.78,-0.01,-3778.0
2006-11-16,37.7,-0.01,-3770.0
2006-11-17,37.62,-0.01,-3761.9999999999995
2006-11-20,37.6,-0.01,-3760.0
2006-11-21,38.27,-0.01,-3827.0000000000005
2006-11-22,38.01,-0.01,-3800.9999999999995
2006-11-24,38.04,-0.01,-3804.0
2006-11-27,37.4,-0.01,-3740.0
2006-11-28,36.96,-0.01,-3696.0
2006-11-29,38.23,0.02,1911.4999999999998
2006-11-30,37.87,0.02,1893.4999999999998
2006-12-01,37.65,0.02,1882.5
2006-12-04,37.7,0.02,1885.0
2006-12-05,37.35,0.02,1867.5
2006-12-06,37.74,0.02,1887.0
2006-12-07,37.37,0.02,1868.4999999999998
2006-12-08,37.11,0.02,1855.5
2006-12-11,37.71,0.02,1885.5
2006-12-12,36.79,0.02,1839.5
2006-12-13,36.35,0.02,1817.5
2006-12-14,36.22,0.02,1811.0
2006-12-15,36.85,0.02,1842.5
2006-12-18,36.85,0.02,1842.5
2006-12-19,37.25,0.02,1862.5
2006-12-20,36.98,0.02,1848.9999999999998
2006-12-21,36.57,0.02,1828.5
2006-12-22,36.16,0.02,1807.9999999999998
2006-12-26,36.18,0.02,1809.0
2006-12-27,36.37,0.02,1818.4999999999998
2006-12-28,36.97,0.02,1848.5
2006-12-29,37.28,0.02,1864.0
2007-01-03,38.0,0.02,1900.0
2007-01-04,37.85,0.02,1892.5
2007-01-05,37.52,0.02,1876.0000000000002
2007-01-08,38.59,0.02,1929.5000000000002
2007-01-09,39.15,0.02,1957.5
2007-01-10,39.31,0.02,1965.5
2007-01-11,39.45,0.02,1972.5
2007-01-12,39.79,0.02,1989.5
2007-01-16,39.75,0.02,1987.5
2007-01-17,39.64,0.02,1982.0
2007-01-18,39.71,0.02,1985.5
2007-01-19,40.0,0.02,2000.0
2007-01-22,39.66,0.02,1982.9999999999998
2007-01-23,40.07,0.02,2003.5
2007-01-24,40.14,0.02,2007.0
2007-01-25,40.0,0.02,2000.0
2007-01-26,40.02,0.02,2001.0000000000002
2007-01-29,39.54,0.02,1977.0
2007-01-30,39.78,0.02,1989.0
2007-01-31,39.83,0.02,1991.4999999999998
2007-02-01,40.02,0.02,2001.0000000000002
2007-02-02,39.94,0.02,1996.9999999999998
2007-02-05,40.04,0.02,2002.0
2007-02-06,40.1,0.02,2005.0
2007-02-07,40.15,0.02,2007.5
2007-02-08,40.15,0.02,2007.5
2007-02-09,39.92,0.02,1996.0
2007-02-12,39.5,0.02,1975.0
2007-02-13,39.55,0.02,1977.4999999999998
2007-02-14,39.6,0.02,1980.0
2007-02-15,40.17,0.02,2008.5
2007-02-16,40.32,0.02,2016.0
2007-02-20,40.84,0.02,2042.0000000000002
2007-02-21,40.6,0.02,2030.0
2007-02-22,40.38,0.02,2019.0
2007-02-23,40.25,0.02,2012.5
2007-02-26,40.44,0.02,2021.9999999999998
2007-02-27,38.85,0.02,1942.5
2007-02-28,38.72,0.06,645.3333333333334
2007-03-01,38.36,0.06,639.3333333333334
2007-03-02,37.77,0.06,629.5000000000001
2007-03-05,37.18,0.06,619.6666666666666
2007-03-06,38.0,0.06,633.3333333333334
2007-03-07,37.81,0.06,630.1666666666667
2007-03-08,37.98,0.06,633.0
2007-03-09,37.83,0.06,630.5
2007-03-12,38.61,0.06,643.5
2007-03-13,37.67,0.06,627.8333333333334
2007-03-14,37.62,0.06,627.0
2007-03-15,37.52,0.06,625.3333333333334
2007-03-16,37.55,0.06,625.8333333333333
2007-03-19,37.83,0.06,630.5
2007-03-20,38.05,0.06,634.1666666666666
2007-03-21,39.21,0.06,653.5
2007-03-22,39.31,0.06,655.1666666666667
2007-03-23,39.66,0.06,661.0
2007-03-26,39.6,0.06,660.0
2007-03-27,39.0,0.06,650.0
2007-03-28,38.37,0.06,639.5
2007-03-29,38.57,0.06,642.8333333333334
2007-03-30,38.95,0.06,649.1666666666667
2007-04-02,38.99,0.06,649.8333333333334
2007-04-03,39.23,0.06,653.8333333333333
2007-04-04,39.1,0.06,651.6666666666667
2007-04-05,39.3,0.06,655.0
2007-04-09,39.33,0.06,655.5
2007-04-10,39.45,0.06,657.5000000000001
2007-04-11,39.48,0.06,658.0
2007-04-12,39.46,0.06,657.6666666666667
2007-04-13,39.54,0.06,659.0
2007-04-16,39.5,0.06,658.3333333333334
2007-04-17,39.76,0.06,662.6666666666666
2007-04-18,39.83,0.06,663.8333333333334
2007-04-19,39.5,0.06,658.3333333333334
2007-04-20,39.21,0.06,653.5
2007-04-23,38.8,0.06,646.6666666666666
2007-04-24,39.1,0.06,651.6666666666667
2007-04-25,39.07,0.06,651.1666666666667
2007-04-26,38.58,0.06,643.0
2007-04-27,38.64,0.06,644.0
2007-04-30,38.0,0.06,633.3333333333334
2007-05-01,38.0,0.06,633.3333333333334
2007-05-02,38.65,0.06,644.1666666666666
2007-05-03,38.14,0.06,635.6666666666667
2007-05-04,38.41,0.06,640.1666666666666
2007-05-07,39.0,0.06,650.0
2007-05-08,39.64,0.05,792.8
2007-05-09,39.4,0.05,787.9999999999999
2007-05-10,38.74,0.05,774.8
2007-05-11,39.83,0.05,796.5999999999999
2007-05-14,40.66,0.05,813.1999999999999
2007-05-15,40.34,0.05,806.8000000000001
2007-05-16,40.74,0.05,814.8
2007-05-17,40.65,0.05,812.9999999999999
2007-05-18,41.31,0.05,826.2
2007-05-21,41.34,0.05,826.8000000000001
2007-05-22,41.38,0.05,827.6
2007-05-23,41.72,0.05,834.4
2007-05-24,41.37,0.05,827.3999999999999
2007-05-25,41.87,0.05,837.3999999999999
2007-05-29,42.29,0.05,845.8
2007-05-30,42.86,0.05,857.1999999999999
2007-05-31,43.18,0.05,863.5999999999999
2007-06-01,42.95,0.05,859.0
2007-06-04,42.83,0.05,856.5999999999999
2007-06-05,42.87,0.05,857.3999999999999
2007-06-06,42.15,0.05,842.9999999999999
2007-06-07,41.25,0.05,825.0
2007-06-08,41.62,0.05,832.3999999999999
2007-06-11,41.92,0.05,838.4
2007-06-12,42.23,0.05,844.5999999999999
2007-06-13,42.44,0.05,848.8
2007-06-14,42.5,0.05,850.0
2007-06-15,42.93,0.05,858.5999999999999
2007-06-18,42.83,0.05,856.5999999999999
2007-06-19,43.13,0.05,862.6
2007-06-20,41.82,0.05,836.4
2007-06-21,41.71,0.05,834.1999999999999
2007-06-22,41.45,0.05,829.0
2007-06-25,41.0,0.05,820.0
2007-06-26,40.63,0.05,812.6
2007-06-27,41.7,0.05,834.0
2007-06-28,41.79,0.05,835.8
2007-06-29,42.0,0.05,840.0
2007-07-02,43.13,0.05,862.6
2007-07-03,42.82,0.05,856.4
2007-07-05,42.75,0.05,855.0
2007-07-06,43.49,0.05,869.8
2007-07-09,43.27,0.05,865.4
2007-07-10,42.39,0.05,847.8
2007-07-11,42.6,0.05,852.0
2007-07-12,44.28,0.05,885.6
2007-07-13,44.42,0.05,888.4
2007-07-16,44.03,0.05,880.6
2007-07-17,43.76,0.05,875.1999999999999
2007-07-18,43.5,0.05,870.0
2007-07-19,45.15,0.05,902.9999999999999
2007-07-20,45.02,0.05,900.4
2007-07-23,44.72,0.05,894.4
2007-07-24,43.42,0.05,868.4
2007-07-25,43.0,0.05,860.0
2007-07-26,41.44,0.05,828.8
2007-07-27,40.83,0.05,816.5999999999999
2007-07-30,42.29,0.05,845.8
2007-07-31,41.66,0.05,833.1999999999999
2007-08-01,40.34,0.05,806.8000000000001
2007-08-02,41.49,0.05,829.8
2007-08-03,40.12,0.05,802.3999999999999
2007-08-06,40.19,0.05,803.8
2007-08-07,41.0,0.08,512.5
2007-08-08,41.69,0.08,521.125
2007-08-09,41.11,0.08,513.875
2007-08-10,40.69,0.08,508.62499999999994
2007-08-13,40.37,0.08,504.62499999999994
2007-08-14,39.5,0.08,493.75
2007-08-15,38.04,0.08,475.5
2007-08-16,37.2,0.08,465.0
2007-08-17,39.63,0.08,495.375
2007-08-20,38.84,0.08,485.50000000000006
2007-08-21,37.98,0.08,474.74999999999994
2007-08-22,39.37,0.08,492.12499999999994
2007-08-23,38.85,0.08,485.625
2007-08-24,39.64,0.08,495.5
2007-08-27,39.45,0.08,493.125
2007-08-28,38.64,0.08,483.0
2007-08-29,39.12,0.08,488.99999999999994
2007-08-30,38.73,0.08,484.12499999999994
2007-08-31,39.62,0.08,495.24999999999994
2007-09-04,40.05,0.08,500.62499999999994
2007-09-05,39.01,0.08,487.62499999999994
2007-09-06,38.46,0.08,480.75
2007-09-07,38.12,0.08,476.49999999999994
2007-09-10,37.79,0.08,472.375
2007-09-11,39.18,0.08,489.75
2007-09-12,38.31,0.08,478.875
2007-09-13,39.18,0.08,489.75
2007-09-14,39.56,0.08,494.5
2007-09-17,40.54,0.08,506.75
2007-09-18,41.46,0.08,518.25
2007-09-19,41.4,0.08,517.5
2007-09-20,41.81,0.08,522.625
2007-09-21,42.23,0.08,527.875
2007-09-24,42.18,0.08,527.25
2007-09-25,42.23,0.08,527.875
2007-09-26,42.93,0.08,536.625
2007-09-27,43.84,0.08,548.0
2007-09-28,43.54,0.08,544.25
2007-10-01,44.13,0.08,551.625
2007-10-02,42.8,0.08,535.0
2007-10-03,42.62,0.08,532.75
2007-10-04,43.35,0.08,541.875
2007-10-05,42.75,0.08,534.375
2007-10-08,42.4,0.08,530.0
2007-10-09,42.79,0.08,534.875
2007-10-10,42.64,0.08,533.0
2007-10-11,43.47,0.08,543.375
2007-10-12,43.67,0.08,545.875
2007-10-15,43.05,0.08,538.125
2007-10-16,42.56,0.08,532.0
2007-10-17,42.7,0.08,533.75
2007-10-18,42.72,0.08,534.0
2007-10-19,41.78,0.08,522.25
2007-10-22,42.38,0.08,529.75
2007-10-23,43.24,0.08,540.5
2007-10-24,43.37,0.08,542.125
2007-10-25,44.63,0.08,557.875
2007-10-26,45.28,0.08,566.0
2007-10-29,46.34,0.08,579.25
2007-10-30,44.95,0.08,561.875
2007-10-31,44.18,0.08,552.25
2007-11-01,43.9,0.08,548.75
2007-11-02,45.24,0.08,565.5
2007-11-05,45.18,0.08,564.75
2007-11-06,45.87,0.08,573.375
2007-11-07,44.13,0.08,551.625
2007-11-08,43.19,0.08,539.875
2007-11-09,42.24,0.14856466339111182,284.3206388103128
2007-11-12,42.13,0.14856466339111182,283.58022048007757
2007-11-13,42.66,0.14856466339111182,287.1476906166653
2007-11-14,43.43,0.14856466339111182,292.33061892831165
2007-11-15,44.25,0.14856466339111182,297.8501010264285
2007-11-16,45.0,0.14856466339111182,302.8984078234866
2007-11-19,44.86,0.14856466339111182,301.95605722136906
2007-11-20,44.03,0.14856466339111182,296.36926436595814
2007-11-21,43.6,0.14856466339111182,293.4749018023115
2007-11-23,44.13,0.14856466339111182,297.04237193889924
2007-11-26,43.85,0.14856466339111182,295.1576707346642
2007-11-27,43.96,0.14856466339111182,295.89808906489935
2007-11-28,44.63,0.14856466339111182,300.40790980360464
2007-11-29,45.54,0.14856466339111182,306.53318871736843
2007-11-30,45.54,0.14856466339111182,306.53318871736843
2007-12-03,44.92,0.14856466339111182,302.3599217651338
2007-12-04,42.45,0.14856466339111182,285.73416471348906
2007-12-05,42.83,0.14856466339111182,288.29197349066516
2007-12-06,42.15,0.14856466339111182,283.7148419946658
2007-12-07,42.68,0.14856466339111182,287.28231213125355
2007-12-10,43.22,0.14856466339111182,290.91709302513533
2007-12-11,42.42,0.14856466339111182,285.5322324416067
2007-12-12,41.9,0.14856466339111182,282.0320730623131
2007-12-13,40.94,0.14856466339111182,275.57024036207866
2007-12-14,40.85,0.14856466339111182,274.96444354643177
2007-12-17,40.15,0.14856466339111182,270.2526905358442
2007-12-18,41.0,0.14856466339111182,275.9741049058434
2007-12-19,41.56,0.14856466339111182,279.74350731431343
2007-12-20,41.57,0.14856466339111182,279.8108180716075
2007-12-21,42.18,0.14856466339111182,283.9167742665481
2007-12-24,42.52,0.14856466339111182,286.2053400145478
2007-12-26,42.89,0.14856466339111182,288.6958380344298
2007-12-27,42.38,0.14856466339111182,285.2629894124303
2007-12-28,42.42,0.14856466339111182,285.5322324416067
2007-12-31,42.6,0.14856466339111182,286.7438260729007
2008-01-02,41.24,0.14856466339111182,277.58956308090194
2008-01-03,40.46,0.14856466339111182,272.33932401196154
2008-01-04,39.38,0.14856466339111182,265.06976222419786
2008-01-07,39.15,0.14856466339111182,263.5216148064333
2008-01-08,38.0,0.14856466339111182,255.7808777176109
2008-01-09,38.5,0.14856466339111182,259.1464155823163
2008-01-10,39.33,0.14856466339111182,264.7332084377273
2008-01-11,39.03,0.14856466339111182,262.71388571890407
2008-01-14,39.97,0.14856466339111182,269.0410969045502
2008-01-15,39.06,0.14856466339111182,262.91581799078637
2008-01-16,38.36,0.14856466339111182,258.2040649801988
2008-01-17,38.35,0.14856466339111182,258.1367542229047
2008-01-18,36.64,0.14856466339111182,246.6266147256122
2008-01-22,35.91,0.14856466339111182,241.7129294431423
2008-01-23,35.92,0.14856466339111182,241.78024020043642
2008-01-24,38.0,0.14856466339111182,255.7808777176109
2008-01-25,36.18,0.14856466339111182,243.53031989008323
2008-01-28,36.92,0.14856466339111182,248.51131592984726
2008-01-29,38.81,0.14856466339111182,261.23304905843366
2008-01-30,37.69,0.14856466339111182,253.69424424149355
2008-01-31,37.43,0.14856466339111182,251.94416455184674
2008-02-01,38.65,0.14856466339111182,260.1560769417279
2008-02-04,38.56,0.14856466339111182,259.55028012608096
2008-02-05,36.95,0.14856466339111182,248.71324820172958
2008-02-06,37.74,0.14856466339111182,254.03079802796412
2008-02-07,37.11,0.14856466339111182,249.79022031843527
2008-02-08,37.61,0.14856466339111182,253.1557581831407
2008-02-11,38.68,0.14856466339111182,260.3580092136103
2008-02-12,39.31,0.14856466339111182,264.5985869231391
2008-02-13,39.81,0.14856466339111182,267.9641247878445
2008-02-14,38.84,0.14856466339111182,261.434981330316
2008-02-15,38.94,0.14856466339111182,262.10808890325706
2008-02-19,39.14,0.14856466339111182,263.45430404913924
2008-02-20,39.48,0.14856466339111182,265.7428697971389
2008-02-21,38.93,0.14856466339111182,262.040778145963
2008-02-22,39.8,0.14856466339111182,267.89681403055033
2008-02-25,40.15,0.14856466339111182,270.2526905358442
2008-02-26,41.1,0.14856466339111182,276.64721247878447
2008-02-27,40.37,0.14856466339111182,271.7335271963145
2008-02-28,40.58,0.14856466339111182,273.1470530994908
2008-02-29,38.44,0.14856466339111182,258.74255103855165
2008-03-03,38.06,0.14856466339111182,256.18474226137556
2008-03-04,37.64,0.14856466339111182,253.35769045502303
2008-03-05,38.02,0.14856466339111182,255.91549923219915
2008-03-06,37.18,0.14856466339111182,250.26139561949404
2008-03-07,36.79,0.14856466339111182,247.63627608502384
2008-03-10,35.5,0.14856466339111182,238.95318839408387
2008-03-11,36.84,0.14856466339111182,247.97282987149438
2008-03-12,36.36,0.14856466339111182,244.74191352137717
2008-03-13,37.31,0.14856466339111182,251.13643546431746
2008-03-14,37.39,0.13630323815793613,274.3148329071667
2008-03-17,37.7,0.13630323815793613,276.58917359187444
