date,AIV,AIV_EPS,PE Ratio
2003-07-22,36.82,0.04,920.5
2003-07-23,36.69,0.04,917.2499999999999
2003-07-24,37.43,0.04,935.75
2003-07-25,37.75,0.04,943.75
2003-07-28,37.64,0.04,941.0
2003-07-29,38.41,0.04,960.2499999999999
2003-07-30,39.16,0.04,978.9999999999999
2003-07-31,39.41,0.04,985.2499999999999
2003-08-01,39.6,0.04,990.0
2003-08-04,39.78,0.04,994.5
2003-08-05,39.55,0.04,988.7499999999999
2003-08-06,39.27,0.04,981.7500000000001
2003-08-07,38.86,-0.01,-3886.0
2003-08-08,38.65,-0.01,-3865.0
2003-08-11,38.65,-0.01,-3865.0
2003-08-12,37.62,-0.01,-3761.9999999999995
2003-08-13,37.11,-0.01,-3711.0
2003-08-14,37.39,-0.01,-3739.0
2003-08-15,36.6,-0.01,-3660.0
2003-08-18,36.99,-0.01,-3699.0
2003-08-19,37.3,-0.01,-3729.9999999999995
2003-08-20,37.51,-0.01,-3750.9999999999995
2003-08-21,37.76,-0.01,-3775.9999999999995
2003-08-22,37.55,-0.01,-3754.9999999999995
2003-08-25,37.59,-0.01,-3759.0000000000005
2003-08-26,37.98,-0.01,-3797.9999999999995
2003-08-27,38.45,-0.01,-3845.0
2003-08-28,38.38,-0.01,-3838.0
2003-08-29,38.55,-0.01,-3854.9999999999995
2003-09-02,38.8,-0.01,-3879.9999999999995
2003-09-03,38.9,-0.01,-3890.0
2003-09-04,38.56,-0.01,-3856.0
2003-09-05,38.25,-0.01,-3825.0
2003-09-08,38.38,-0.01,-3838.0
2003-09-09,38.35,-0.01,-3835.0
2003-09-10,38.0,-0.01,-3800.0
2003-09-11,38.43,-0.01,-3843.0
2003-09-12,38.86,-0.01,-3886.0
2003-09-15,38.52,-0.01,-3852.0000000000005
2003-09-16,38.56,-0.01,-3856.0
2003-09-17,38.2,-0.01,-3820.0
2003-09-18,38.75,-0.01,-3875.0
2003-09-19,39.0,-0.01,-3900.0
2003-09-22,38.89,-0.01,-3889.0
2003-09-23,39.2,-0.01,-3920.0
2003-09-24,38.97,-0.01,-3897.0
2003-09-25,38.58,-0.01,-3857.9999999999995
2003-09-26,38.65,-0.01,-3865.0
2003-09-29,38.93,-0.01,-3893.0
2003-09-30,39.36,-0.01,-3936.0
2003-10-01,39.46,-0.01,-3946.0
2003-10-02,39.82,-0.01,-3982.0
2003-10-03,40.63,-0.01,-4063.0
2003-10-06,41.24,-0.01,-4124.0
2003-10-07,41.3,-0.01,-4130.0
2003-10-08,41.35,-0.01,-4135.0
2003-10-09,41.8,-0.01,-4180.0
2003-10-10,41.74,-0.01,-4174.0
2003-10-13,41.95,-0.01,-4195.0
2003-10-14,41.98,-0.01,-4198.0
2003-10-15,41.68,-0.01,-4168.0
2003-10-16,41.9,-0.01,-4190.0
2003-10-17,41.52,-0.01,-4152.0
2003-10-20,41.75,-0.01,-4175.0
2003-10-21,41.6,-0.01,-4160.0
2003-10-22,41.09,-0.01,-4109.0
2003-10-23,40.75,-0.01,-4075.0
2003-10-24,40.65,-0.01,-4065.0
2003-10-27,41.0,-0.01,-4100.0
2003-10-28,40.9,-0.01,-4090.0
2003-10-29,40.96,-0.01,-4096.0
2003-10-30,40.95,-0.01,-4095.0
2003-10-31,40.9,-0.01,-4090.0
2003-11-03,41.28,-0.01,-4128.0
2003-11-04,37.1,-0.01,-3710.0
2003-11-05,36.23,-0.01,-3622.9999999999995
2003-11-06,36.54,-0.01,-3654.0
2003-11-07,36.25,-0.01,-3625.0
2003-11-10,34.55,-0.01,-3454.9999999999995
2003-11-11,34.98,-0.01,-3497.9999999999995
2003-11-12,34.5,-0.15,-230.0
2003-11-13,35.1,-0.15,-234.00000000000003
2003-11-14,35.2,-0.15,-234.66666666666669
2003-11-17,35.1,-0.15,-234.00000000000003
2003-11-18,34.36,-0.15,-229.06666666666666
2003-11-19,34.25,-0.15,-228.33333333333334
2003-11-20,33.93,-0.15,-226.20000000000002
2003-11-21,33.01,-0.15,-220.06666666666666
2003-11-24,33.58,-0.15,-223.86666666666667
2003-11-25,34.11,-0.15,-227.4
2003-11-26,34.31,-0.15,-228.73333333333335
2003-11-28,34.05,-0.15,-227.0
2003-12-01,34.18,-0.15,-227.86666666666667
2003-12-02,34.06,-0.15,-227.0666666666667
2003-12-03,34.08,-0.15,-227.2
2003-12-04,34.18,-0.15,-227.86666666666667
2003-12-05,34.01,-0.15,-226.73333333333332
2003-12-08,34.0,-0.15,-226.66666666666669
2003-12-09,34.05,-0.15,-227.0
2003-12-10,34.05,-0.15,-227.0
2003-12-11,34.43,-0.15,-229.53333333333333
2003-12-12,34.79,-0.15,-231.93333333333334
2003-12-15,34.5,-0.15,-230.0
2003-12-16,34.81,-0.15,-232.0666666666667
2003-12-17,34.59,-0.15,-230.60000000000002
2003-12-18,34.64,-0.15,-230.93333333333334
2003-12-19,34.75,-0.15,-231.66666666666669
2003-12-22,34.85,-0.15,-232.33333333333334
2003-12-23,34.75,-0.15,-231.66666666666669
2003-12-24,34.68,-0.15,-231.20000000000002
2003-12-26,34.54,-0.15,-230.26666666666668
2003-12-29,34.65,-0.15,-231.0
2003-12-30,34.7,-0.15,-231.33333333333337
2003-12-31,34.5,-0.15,-230.0
2004-01-02,34.46,-0.15,-229.73333333333335
2004-01-05,34.57,-0.15,-230.46666666666667
2004-01-06,34.95,-0.15,-233.00000000000003
2004-01-07,34.03,-0.15,-226.86666666666667
2004-01-08,34.63,-0.15,-230.8666666666667
2004-01-09,34.3,-0.15,-228.66666666666666
2004-01-12,34.22,-0.15,-228.13333333333333
2004-01-13,34.29,-0.15,-228.6
2004-01-14,34.45,-0.15,-229.66666666666669
2004-01-15,34.25,-0.15,-228.33333333333334
2004-01-16,33.95,-0.15,-226.33333333333337
2004-01-20,33.76,-0.15,-225.06666666666666
2004-01-21,33.6,-0.15,-224.00000000000003
2004-01-22,33.5,-0.15,-223.33333333333334
2004-01-23,33.57,-0.15,-223.8
2004-01-26,33.62,-0.15,-224.13333333333333
2004-01-27,33.85,-0.15,-225.66666666666669
2004-01-28,34.55,-0.15,-230.33333333333331
2004-01-29,34.42,-0.15,-229.4666666666667
2004-01-30,35.18,-0.15,-234.53333333333333
2004-02-02,35.85,-0.15,-239.00000000000003
2004-02-03,35.7,-0.15,-238.00000000000003
2004-02-04,34.95,-0.15,-233.00000000000003
2004-02-05,34.89,-0.15,-232.60000000000002
2004-02-06,35.45,-0.15,-236.33333333333337
2004-02-09,35.15,-0.15,-234.33333333333334
2004-02-10,35.07,-0.15,-233.8
2004-02-11,34.75,-0.15,-231.66666666666669
2004-02-12,34.44,-0.15,-229.6
2004-02-13,32.9,-0.15,-219.33333333333334
2004-02-17,32.87,-0.15,-219.13333333333333
2004-02-18,32.05,-0.15,-213.66666666666666
2004-02-19,32.04,-0.15,-213.6
2004-02-20,32.16,-0.15,-214.39999999999998
2004-02-23,31.81,-0.15,-212.06666666666666
2004-02-24,31.45,-0.15,-209.66666666666666
2004-02-25,31.96,-0.15,-213.0666666666667
2004-02-26,32.11,-0.15,-214.06666666666666
2004-02-27,32.4,-0.15,-216.0
2004-03-01,32.99,-0.15,-219.93333333333337
2004-03-02,33.55,-0.15,-223.66666666666666
2004-03-03,33.51,-0.15,-223.4
2004-03-04,33.87,-0.15,-225.79999999999998
2004-03-05,33.65,-0.15,-224.33333333333334
2004-03-08,33.3,-0.15,-222.0
2004-03-09,33.0,-0.15,-220.0
2004-03-10,32.4,-0.15,-216.0
2004-03-11,31.96,-0.25,-127.84
2004-03-12,32.3,-0.25,-129.2
2004-03-15,31.9,-0.25,-127.6
2004-03-16,32.15,-0.25,-128.6
2004-03-17,31.79,-0.25,-127.16
2004-03-18,31.4,-0.25,-125.6
2004-03-19,31.22,-0.25,-124.88
2004-03-22,31.35,-0.25,-125.4
2004-03-23,31.43,-0.25,-125.72
2004-03-24,31.12,-0.25,-124.48
2004-03-25,31.27,-0.25,-125.08
2004-03-26,30.85,-0.25,-123.4
2004-03-29,31.14,-0.25,-124.56
2004-03-30,30.73,-0.25,-122.92
2004-03-31,31.09,-0.25,-124.36
2004-04-01,30.78,-0.25,-123.12
2004-04-02,30.92,-0.25,-123.68
2004-04-05,30.2,-0.25,-120.8
2004-04-06,29.32,-0.25,-117.28
2004-04-07,29.62,-0.25,-118.48
2004-04-08,28.99,-0.25,-115.96
2004-04-12,28.3,-0.25,-113.2
2004-04-13,28.5,-0.25,-114.0
2004-04-14,28.7,-0.25,-114.8
2004-04-15,28.91,-0.25,-115.64
2004-04-16,29.0,-0.25,-116.0
2004-04-19,28.67,-0.25,-114.68
2004-04-20,28.6,-0.25,-114.4
2004-04-21,28.64,-0.25,-114.56
2004-04-22,28.7,-0.25,-114.8
2004-04-23,28.47,-0.25,-113.88
2004-04-26,28.19,-0.25,-112.76
2004-04-27,28.41,-0.25,-113.64
2004-04-28,28.56,-0.25,-114.24
2004-04-29,28.16,-0.25,-112.64
2004-04-30,28.17,-0.25,-112.68
2004-05-03,29.12,-0.25,-116.48
2004-05-04,29.92,-0.25,-119.68
2004-05-05,29.81,-0.25,-119.24
2004-05-06,29.46,-0.25,-117.84
2004-05-07,29.0,-0.25,-116.0
2004-05-10,28.2,-0.15,-188.0
2004-05-11,28.23,-0.15,-188.20000000000002
2004-05-12,28.5,-0.15,-190.0
2004-05-13,28.32,-0.15,-188.8
2004-05-14,27.88,-0.15,-185.86666666666667
2004-05-17,28.5,-0.15,-190.0
2004-05-18,28.82,-0.15,-192.13333333333335
2004-05-19,28.1,-0.15,-187.33333333333334
2004-05-20,28.43,-0.15,-189.53333333333333
2004-05-21,28.39,-0.15,-189.26666666666668
2004-05-24,28.3,-0.15,-188.66666666666669
2004-05-25,28.6,-0.15,-190.66666666666669
2004-05-26,28.75,-0.15,-191.66666666666669
2004-05-27,28.68,-0.15,-191.20000000000002
2004-05-28,28.88,-0.15,-192.53333333333333
2004-06-01,28.66,-0.15,-191.06666666666666
2004-06-02,29.01,-0.15,-193.4
2004-06-03,28.69,-0.15,-191.26666666666668
2004-06-04,28.63,-0.15,-190.86666666666667
2004-06-07,28.77,-0.15,-191.8
2004-06-08,28.85,-0.15,-192.33333333333334
2004-06-09,28.95,-0.15,-193.0
2004-06-10,29.54,-0.15,-196.93333333333334
2004-06-14,29.22,-0.15,-194.8
2004-06-15,29.73,-0.15,-198.20000000000002
2004-06-16,29.95,-0.15,-199.66666666666666
2004-06-17,29.75,-0.15,-198.33333333333334
2004-06-18,30.24,-0.15,-201.6
2004-06-21,30.3,-0.15,-202.0
2004-06-22,30.45,-0.15,-203.0
2004-06-23,31.06,-0.15,-207.06666666666666
2004-06-24,30.77,-0.15,-205.13333333333333
2004-06-25,31.18,-0.15,-207.86666666666667
2004-06-28,31.41,-0.15,-209.4
2004-06-29,31.07,-0.15,-207.13333333333335
2004-06-30,31.13,-0.15,-207.53333333333333
2004-07-01,31.59,-0.15,-210.6
2004-07-02,32.01,-0.15,-213.4
2004-07-06,31.85,-0.15,-212.33333333333334
2004-07-07,32.8,-0.15,-218.66666666666666
2004-07-08,32.75,-0.15,-218.33333333333334
2004-07-09,32.97,-0.15,-219.8
2004-07-12,33.08,-0.15,-220.53333333333333
2004-07-13,33.04,-0.15,-220.26666666666668
2004-07-14,33.13,-0.15,-220.8666666666667
2004-07-15,33.14,-0.15,-220.93333333333334
2004-07-16,33.01,-0.15,-220.06666666666666
2004-07-19,33.25,-0.15,-221.66666666666669
2004-07-20,33.13,-0.15,-220.8666666666667
2004-07-21,33.13,-0.15,-220.8666666666667
2004-07-22,32.71,-0.15,-218.0666666666667
2004-07-23,32.53,-0.15,-216.86666666666667
2004-07-26,32.12,-0.15,-214.13333333333333
2004-07-27,31.5,-0.15,-210.0
2004-07-28,31.65,-0.15,-211.0
2004-07-29,31.7,-0.15,-211.33333333333334
2004-07-30,31.97,-0.15,-213.13333333333333
2004-08-02,32.15,-0.15,-214.33333333333334
2004-08-03,32.75,-0.15,-218.33333333333334
2004-08-04,32.58,-0.15,-217.2
2004-08-05,31.95,-0.15,-213.0
2004-08-06,32.05,-0.15,-213.66666666666666
2004-08-09,32.07,-0.18,-178.16666666666669
2004-08-10,32.15,-0.18,-178.61111111111111
2004-08-11,32.36,-0.18,-179.77777777777777
2004-08-12,32.17,-0.18,-178.72222222222223
2004-08-13,32.23,-0.18,-179.05555555555554
2004-08-16,32.6,-0.18,-181.11111111111111
2004-08-17,32.98,-0.18,-183.2222222222222
2004-08-18,33.04,-0.18,-183.55555555555557
2004-08-19,32.72,-0.18,-181.77777777777777
2004-08-20,33.09,-0.18,-183.83333333333337
2004-08-23,33.12,-0.18,-184.0
2004-08-24,33.48,-0.18,-186.0
2004-08-25,33.8,-0.18,-187.77777777777777
2004-08-26,34.05,-0.18,-189.16666666666666
2004-08-27,34.25,-0.18,-190.27777777777777
2004-08-30,34.91,-0.18,-193.94444444444443
2004-08-31,35.5,-0.18,-197.22222222222223
2004-09-01,35.83,-0.18,-199.05555555555554
2004-09-02,36.08,-0.18,-200.44444444444443
2004-09-03,36.42,-0.18,-202.33333333333334
2004-09-07,36.82,-0.18,-204.55555555555557
2004-09-08,36.57,-0.18,-203.16666666666669
2004-09-09,35.5,-0.18,-197.22222222222223
2004-09-10,35.15,-0.18,-195.27777777777777
2004-09-13,34.55,-0.18,-191.94444444444443
2004-09-14,34.37,-0.18,-190.94444444444443
2004-09-15,34.7,-0.18,-192.7777777777778
2004-09-16,35.24,-0.18,-195.7777777777778
2004-09-17,34.95,-0.18,-194.16666666666669
2004-09-20,34.8,-0.18,-193.33333333333331
2004-09-21,35.12,-0.18,-195.11111111111111
2004-09-22,34.7,-0.18,-192.7777777777778
2004-09-23,34.47,-0.18,-191.5
2004-09-24,34.45,-0.18,-191.3888888888889
2004-09-27,34.73,-0.18,-192.94444444444443
2004-09-28,34.58,-0.18,-192.11111111111111
2004-09-29,34.59,-0.18,-192.16666666666669
2004-09-30,34.78,-0.18,-193.22222222222223
2004-10-01,35.46,-0.18,-197.0
2004-10-04,35.6,-0.18,-197.7777777777778
2004-10-05,35.72,-0.18,-198.44444444444446
2004-10-06,35.88,-0.18,-199.33333333333334
2004-10-07,35.15,-0.18,-195.27777777777777
2004-10-08,35.32,-0.18,-196.22222222222223
2004-10-11,34.8,-0.18,-193.33333333333331
2004-10-12,35.14,-0.18,-195.22222222222223
2004-10-13,35.47,-0.18,-197.05555555555554
2004-10-14,35.45,-0.18,-196.94444444444446
2004-10-15,35.59,-0.18,-197.72222222222226
2004-10-18,36.01,-0.18,-200.05555555555554
2004-10-19,36.11,-0.18,-200.61111111111111
2004-10-20,35.78,-0.18,-198.7777777777778
2004-10-21,36.19,-0.18,-201.05555555555554
2004-10-22,35.89,-0.18,-199.38888888888889
2004-10-25,35.43,-0.18,-196.83333333333334
2004-10-26,36.05,-0.18,-200.27777777777777
2004-10-27,36.25,-0.18,-201.38888888888889
2004-10-28,36.52,-0.18,-202.8888888888889
2004-10-29,36.69,-0.18,-203.83333333333331
2004-11-01,37.45,-0.18,-208.05555555555557
2004-11-02,37.04,-0.18,-205.77777777777777
2004-11-03,37.3,-0.18,-207.2222222222222
2004-11-04,38.24,-0.18,-212.44444444444446
2004-11-05,37.06,-0.18,-205.8888888888889
2004-11-08,37.17,-0.36,-103.25000000000001
2004-11-09,37.05,-0.36,-102.91666666666666
2004-11-10,37.19,-0.36,-103.30555555555556
2004-11-11,37.37,-0.36,-103.80555555555556
2004-11-12,38.22,-0.36,-106.16666666666667
2004-11-15,38.15,-0.36,-105.97222222222223
2004-11-16,38.06,-0.36,-105.72222222222223
2004-11-17,36.45,-0.36,-101.25000000000001
2004-11-18,36.83,-0.36,-102.30555555555556
2004-11-19,36.28,-0.36,-100.77777777777779
2004-11-22,36.82,-0.36,-102.27777777777779
2004-11-23,37.0,-0.36,-102.77777777777779
2004-11-24,37.04,-0.36,-102.88888888888889
2004-11-26,36.9,-0.36,-102.5
2004-11-29,36.36,-0.36,-101.0
2004-11-30,36.37,-0.36,-101.02777777777777
2004-12-01,37.18,-0.36,-103.27777777777779
2004-12-02,36.93,-0.36,-102.58333333333334
2004-12-03,37.31,-0.36,-103.6388888888889
2004-12-06,37.55,-0.36,-104.30555555555556
2004-12-07,36.97,-0.36,-102.69444444444444
2004-12-08,36.9,-0.36,-102.5
2004-12-09,36.96,-0.36,-102.66666666666667
2004-12-10,37.3,-0.36,-103.6111111111111
2004-12-13,37.4,-0.36,-103.88888888888889
2004-12-14,36.89,-0.36,-102.47222222222223
2004-12-15,37.3,-0.36,-103.6111111111111
2004-12-16,36.92,-0.36,-102.55555555555556
2004-12-17,37.4,-0.36,-103.88888888888889
2004-12-20,37.5,-0.36,-104.16666666666667
2004-12-21,38.0,-0.36,-105.55555555555556
2004-12-22,38.25,-0.36,-106.25
2004-12-23,38.07,-0.36,-105.75
2004-12-27,38.25,-0.36,-106.25
2004-12-28,38.5,-0.36,-106.94444444444444
2004-12-29,38.8,-0.36,-107.77777777777777
2004-12-30,38.83,-0.36,-107.86111111111111
2004-12-31,38.54,-0.36,-107.05555555555556
2005-01-03,38.39,-0.36,-106.6388888888889
2005-01-04,37.85,-0.36,-105.1388888888889
2005-01-05,36.25,-0.36,-100.69444444444444
2005-01-06,35.95,-0.36,-99.86111111111113
2005-01-07,35.96,-0.36,-99.8888888888889
2005-01-10,35.64,-0.36,-99.0
2005-01-11,35.18,-0.36,-97.72222222222223
2005-01-12,35.15,-0.36,-97.63888888888889
2005-01-13,35.45,-0.36,-98.47222222222223
2005-01-14,35.85,-0.36,-99.58333333333334
2005-01-18,36.6,-0.36,-101.66666666666667
2005-01-19,36.67,-0.36,-101.86111111111111
2005-01-20,36.13,-0.36,-100.36111111111113
2005-01-21,36.49,-0.36,-101.36111111111111
2005-01-24,36.25,-0.36,-100.69444444444444
2005-01-25,35.28,-0.36,-98.0
2005-01-26,35.7,-0.36,-99.16666666666667
2005-01-27,35.55,-0.36,-98.75
2005-01-28,35.87,-0.36,-99.63888888888889
2005-01-31,35.9,-0.36,-99.72222222222223
2005-02-01,36.17,-0.36,-100.47222222222223
2005-02-02,36.16,-0.36,-100.44444444444444
2005-02-03,36.02,-0.36,-100.05555555555557
2005-02-04,36.0,-0.36,-100.0
2005-02-07,36.17,-0.36,-100.47222222222223
2005-02-08,36.1,-0.36,-100.27777777777779
2005-02-09,36.49,-0.36,-101.36111111111111
2005-02-10,36.94,-0.36,-102.61111111111111
2005-02-11,36.94,-0.36,-102.61111111111111
2005-02-14,37.4,-0.36,-103.88888888888889
2005-02-15,38.05,-0.36,-105.69444444444444
2005-02-16,37.79,-0.36,-104.97222222222223
2005-02-17,38.07,-0.36,-105.75
2005-02-18,38.17,-0.36,-106.02777777777779
2005-02-22,37.1,-0.36,-103.05555555555556
2005-02-23,37.3,-0.36,-103.6111111111111
2005-02-24,37.07,-0.36,-102.97222222222223
2005-02-25,38.32,-0.36,-106.44444444444444
2005-02-28,38.26,-0.36,-106.27777777777777
2005-03-01,38.25,-0.36,-106.25
2005-03-02,38.05,-0.36,-105.69444444444444
2005-03-03,38.05,-0.36,-105.69444444444444
2005-03-04,38.5,-0.36,-106.94444444444444
2005-03-07,39.21,-0.36,-108.91666666666667
2005-03-08,38.95,-0.36,-108.19444444444446
2005-03-09,38.02,-0.36,-105.61111111111113
2005-03-10,38.25,-0.36,-106.25
2005-03-11,37.28,-0.36,-103.55555555555556
2005-03-14,38.0,-0.36,-105.55555555555556
2005-03-15,37.77,-0.36,-104.91666666666669
2005-03-16,37.24,-0.36,-103.44444444444446
2005-03-17,37.8,-0.36,-105.0
2005-03-18,37.14,-0.36,-103.16666666666667
2005-03-21,37.09,-0.36,-103.02777777777779
2005-03-22,36.13,-0.36,-100.36111111111113
2005-03-23,36.05,-0.36,-100.13888888888889
2005-03-24,36.18,-0.36,-100.5
2005-03-28,36.2,-0.36,-100.55555555555557
2005-03-29,36.57,-0.36,-101.58333333333334
2005-03-30,37.3,-0.36,-103.6111111111111
2005-03-31,37.2,-0.36,-103.33333333333334
2005-04-01,37.23,-0.36,-103.41666666666666
2005-04-04,37.13,-0.36,-103.1388888888889
2005-04-05,36.89,-0.36,-102.47222222222223
2005-04-06,36.88,-0.36,-102.44444444444446
2005-04-07,37.17,-0.36,-103.25000000000001
2005-04-08,36.9,-0.36,-102.5
2005-04-11,36.96,-0.36,-102.66666666666667
2005-04-12,37.28,-0.36,-103.55555555555556
2005-04-13,37.01,-0.36,-102.80555555555556
2005-04-14,36.61,-0.36,-101.69444444444444
2005-04-15,36.54,-0.36,-101.5
2005-04-18,36.5,-0.36,-101.38888888888889
2005-04-19,36.48,-0.36,-101.33333333333333
2005-04-20,36.52,-0.36,-101.44444444444446
2005-04-21,36.55,-0.36,-101.52777777777777
2005-04-22,37.5,-0.36,-104.16666666666667
2005-04-25,37.81,-0.36,-105.02777777777779
2005-04-26,37.89,-0.36,-105.25
2005-04-27,37.89,-0.36,-105.25
2005-04-28,37.37,-0.36,-103.80555555555556
2005-04-29,38.12,-0.36,-105.88888888888889
2005-05-02,38.11,-0.36,-105.86111111111111
2005-05-03,38.4,-0.36,-106.66666666666667
2005-05-04,38.85,-0.36,-107.91666666666667
2005-05-05,38.55,-0.36,-107.08333333333333
2005-05-06,38.45,-0.27,-142.40740740740742
2005-05-09,38.85,-0.27,-143.88888888888889
2005-05-10,38.89,-0.27,-144.03703703703704
2005-05-11,38.3,-0.27,-141.85185185185182
2005-05-12,37.78,-0.27,-139.92592592592592
2005-05-13,37.3,-0.27,-138.14814814814812
2005-05-16,37.7,-0.27,-139.62962962962962
2005-05-17,37.9,-0.27,-140.37037037037035
2005-05-18,37.7,-0.27,-139.62962962962962
2005-05-19,38.24,-0.27,-141.62962962962962
2005-05-20,38.42,-0.27,-142.2962962962963
2005-05-23,38.5,-0.27,-142.59259259259258
2005-05-24,37.86,-0.27,-140.2222222222222
2005-05-25,37.5,-0.27,-138.88888888888889
2005-05-26,37.1,-0.27,-137.4074074074074
2005-05-27,37.18,-0.27,-137.7037037037037
2005-05-31,37.1,-0.27,-137.4074074074074
2005-06-01,37.81,-0.27,-140.03703703703704
2005-06-02,38.19,-0.27,-141.44444444444443
2005-06-03,38.22,-0.27,-141.55555555555554
2005-06-06,38.85,-0.27,-143.88888888888889
2005-06-07,39.3,-0.27,-145.55555555555554
2005-06-08,39.65,-0.27,-146.85185185185185
2005-06-09,39.5,-0.27,-146.29629629629628
2005-06-10,39.5,-0.27,-146.29629629629628
2005-06-13,39.57,-0.27,-146.55555555555554
2005-06-14,40.11,-0.27,-148.55555555555554
2005-06-15,40.13,-0.27,-148.62962962962962
2005-06-16,40.19,-0.27,-148.85185185185185
2005-06-17,40.94,-0.27,-151.62962962962962
2005-06-20,40.91,-0.27,-151.5185185185185
2005-06-21,40.48,-0.27,-149.9259259259259
2005-06-22,40.51,-0.27,-150.037037037037
2005-06-23,40.0,-0.27,-148.14814814814815
2005-06-24,39.86,-0.27,-147.62962962962962
2005-06-27,40.05,-0.27,-148.33333333333331
2005-06-28,40.2,-0.27,-148.88888888888889
2005-06-29,40.65,-0.27,-150.55555555555554
2005-06-30,40.92,-0.27,-151.55555555555554
2005-07-01,41.04,-0.27,-152.0
2005-07-05,41.1,-0.27,-152.22222222222223
2005-07-06,40.91,-0.27,-151.5185185185185
2005-07-07,41.22,-0.27,-152.66666666666666
2005-07-08,41.67,-0.27,-154.33333333333334
2005-07-11,41.88,-0.27,-155.11111111111111
2005-07-12,41.72,-0.27,-154.5185185185185
2005-07-13,41.7,-0.27,-154.44444444444446
2005-07-14,41.45,-0.27,-153.5185185185185
2005-07-15,42.0,-0.27,-155.55555555555554
2005-07-18,42.35,-0.27,-156.85185185185185
2005-07-19,42.92,-0.27,-158.96296296296296
2005-07-20,43.14,-0.27,-159.77777777777777
2005-07-21,42.65,-0.27,-157.96296296296293
2005-07-22,43.0,-0.27,-159.25925925925924
2005-07-25,43.05,-0.27,-159.44444444444443
2005-07-26,43.27,-0.27,-160.25925925925927
2005-07-27,43.29,-0.27,-160.33333333333331
2005-07-28,43.72,-0.27,-161.92592592592592
2005-07-29,44.0,-0.27,-162.96296296296296
2005-08-01,43.9,-0.27,-162.59259259259258
2005-08-02,44.01,-0.27,-162.99999999999997
2005-08-03,43.0,-0.27,-159.25925925925924
2005-08-04,42.3,-0.27,-156.66666666666666
2005-08-05,40.68,-0.53,-76.75471698113208
2005-08-08,39.1,-0.53,-73.77358490566037
2005-08-09,39.31,-0.53,-74.16981132075472
2005-08-10,39.38,-0.53,-74.30188679245283
2005-08-11,39.18,-0.53,-73.9245283018868
2005-08-12,39.15,-0.53,-73.86792452830188
2005-08-15,39.24,-0.53,-74.0377358490566
2005-08-16,40.21,-0.53,-75.86792452830188
2005-08-17,39.15,-0.53,-73.86792452830188
2005-08-18,38.6,-0.53,-72.83018867924528
2005-08-19,38.43,-0.53,-72.50943396226414
2005-08-22,38.51,-0.53,-72.66037735849056
2005-08-23,38.59,-0.53,-72.81132075471699
2005-08-24,38.72,-0.53,-73.0566037735849
2005-08-25,38.82,-0.53,-73.24528301886792
2005-08-26,38.75,-0.53,-73.11320754716981
2005-08-29,38.74,-0.53,-73.09433962264151
2005-08-30,38.81,-0.53,-73.22641509433963
2005-08-31,39.9,-0.53,-75.28301886792453
2005-09-01,40.2,-0.53,-75.84905660377359
2005-09-02,39.96,-0.53,-75.39622641509433
2005-09-06,40.92,-0.53,-77.20754716981132
2005-09-07,40.42,-0.53,-76.26415094339623
2005-09-08,40.18,-0.53,-75.81132075471697
2005-09-09,40.43,-0.53,-76.28301886792453
2005-09-12,40.1,-0.53,-75.66037735849056
2005-09-13,39.41,-0.53,-74.35849056603773
2005-09-14,39.24,-0.53,-74.0377358490566
2005-09-15,39.5,-0.53,-74.52830188679245
2005-09-16,39.42,-0.53,-74.37735849056604
2005-09-19,39.2,-0.53,-73.9622641509434
2005-09-20,39.18,-0.53,-73.9245283018868
2005-09-21,38.55,-0.53,-72.73584905660377
2005-09-22,38.56,-0.53,-72.75471698113208
2005-09-23,38.46,-0.53,-72.56603773584905
2005-09-26,38.64,-0.53,-72.90566037735849
2005-09-27,38.59,-0.53,-72.81132075471699
2005-09-28,38.26,-0.53,-72.18867924528301
2005-09-29,38.43,-0.53,-72.50943396226414
2005-09-30,38.78,-0.53,-73.16981132075472
2005-10-03,38.88,-0.53,-73.35849056603773
2005-10-04,38.03,-0.53,-71.75471698113208
2005-10-05,36.99,-0.53,-69.79245283018868
2005-10-06,36.79,-0.53,-69.41509433962264
2005-10-07,36.41,-0.53,-68.69811320754717
2005-10-10,35.86,-0.53,-67.66037735849056
2005-10-11,36.09,-0.53,-68.09433962264151
2005-10-12,35.42,-0.53,-66.83018867924528
2005-10-13,35.54,-0.53,-67.0566037735849
2005-10-14,36.4,-0.53,-68.67924528301886
2005-10-17,36.44,-0.53,-68.75471698113206
2005-10-18,35.91,-0.53,-67.75471698113206
2005-10-19,36.43,-0.53,-68.73584905660377
2005-10-20,35.73,-0.53,-67.41509433962263
2005-10-21,36.1,-0.53,-68.11320754716981
2005-10-24,37.4,-0.53,-70.56603773584905
2005-10-25,37.0,-0.53,-69.81132075471697
2005-10-26,36.93,-0.53,-69.67924528301886
2005-10-27,36.63,-0.53,-69.11320754716981
2005-10-28,37.74,-0.53,-71.20754716981132
2005-10-31,38.4,-0.53,-72.45283018867924
2005-11-01,37.03,-0.53,-69.86792452830188
2005-11-02,37.77,-0.53,-71.26415094339623
2005-11-03,37.5,-0.84,-44.642857142857146
2005-11-04,37.47,-0.84,-44.607142857142854
2005-11-07,37.49,-0.84,-44.63095238095239
2005-11-08,37.75,-0.84,-44.94047619047619
2005-11-09,38.46,-0.84,-45.78571428571429
