date,PBCT,PBCT_SHE,PB Ratio
2008-01-29,0.0,4533000000.0,0.0
2008-01-30,0.0,4533000000.0,0.0
2008-01-31,0.0,4533000000.0,0.0
2008-02-01,0.0,4533000000.0,0.0
2008-02-04,0.0,4533000000.0,0.0
2008-02-05,0.0,4533000000.0,0.0
2008-02-06,0.0,4533000000.0,0.0
2008-02-07,0.0,4533000000.0,0.0
2008-02-08,0.0,4533000000.0,0.0
2008-02-11,0.0,4533000000.0,0.0
2008-02-12,0.0,4533000000.0,0.0
2008-02-13,0.0,4533000000.0,0.0
2008-02-14,0.0,4533000000.0,0.0
2008-02-15,0.0,4533000000.0,0.0
2008-02-19,0.0,4533000000.0,0.0
2008-02-20,0.0,4533000000.0,0.0
2008-02-21,0.0,4533000000.0,0.0
2008-02-22,0.0,4533000000.0,0.0
2008-02-25,0.0,4533000000.0,0.0
2008-02-26,0.0,4533000000.0,0.0
2008-02-27,0.0,4533000000.0,0.0
2008-02-28,0.0,4533000000.0,0.0
2008-02-29,0.0,4445000000.0,0.0
2008-03-03,0.0,4445000000.0,0.0
2008-03-04,0.0,4445000000.0,0.0
2008-03-05,0.0,4445000000.0,0.0
2008-03-06,0.0,4445000000.0,0.0
2008-03-07,0.0,4445000000.0,0.0
2008-03-10,0.0,4445000000.0,0.0
2008-03-11,0.0,4445000000.0,0.0
2008-03-12,0.0,4445000000.0,0.0
2008-03-13,0.0,4445000000.0,0.0
2008-03-14,0.0,4445000000.0,0.0
2008-03-17,0.0,4445000000.0,0.0
2008-03-18,0.0,4445000000.0,0.0
2008-03-19,0.0,4445000000.0,0.0
2008-03-20,0.0,4445000000.0,0.0
2008-03-24,0.0,4445000000.0,0.0
2008-03-25,0.0,4445000000.0,0.0
2008-03-26,0.0,4445000000.0,0.0
2008-03-27,0.0,4445000000.0,0.0
2008-03-28,0.0,4445000000.0,0.0
2008-03-31,0.0,4445000000.0,0.0
2008-04-01,0.0,4445000000.0,0.0
2008-04-02,0.0,4445000000.0,0.0
2008-04-03,0.0,4445000000.0,0.0
2008-04-04,0.0,4445000000.0,0.0
2008-04-07,0.0,4445000000.0,0.0
2008-04-08,0.0,4445000000.0,0.0
2008-04-09,0.0,4445000000.0,0.0
2008-04-10,0.0,4445000000.0,0.0
2008-04-11,0.0,4445000000.0,0.0
2008-04-14,0.0,4445000000.0,0.0
2008-04-15,0.0,4445000000.0,0.0
2008-04-16,0.0,4445000000.0,0.0
2008-04-17,0.0,4445000000.0,0.0
2008-04-18,0.0,4445000000.0,0.0
2008-04-21,0.0,4445000000.0,0.0
2008-04-22,0.0,4445000000.0,0.0
2008-04-23,0.0,4445000000.0,0.0
2008-04-24,0.0,4445000000.0,0.0
2008-04-25,0.0,4445000000.0,0.0
2008-04-28,0.0,4445000000.0,0.0
2008-04-29,0.0,4445000000.0,0.0
2008-04-30,0.0,4445000000.0,0.0
2008-05-01,0.0,4445000000.0,0.0
2008-05-02,0.0,4445000000.0,0.0
2008-05-05,0.0,4445000000.0,0.0
2008-05-06,0.0,4445000000.0,0.0
2008-05-07,0.0,4445000000.0,0.0
2008-05-08,0.0,4445000000.0,0.0
2008-05-09,0.0,4445000000.0,0.0
2008-05-12,0.0,5218000000.0,0.0
2008-05-13,0.0,5218000000.0,0.0
2008-05-14,0.0,5218000000.0,0.0
2008-05-15,0.0,5218000000.0,0.0
2008-05-16,0.0,5218000000.0,0.0
2008-05-19,0.0,5218000000.0,0.0
2008-05-20,0.0,5218000000.0,0.0
2008-05-21,0.0,5218000000.0,0.0
2008-05-22,0.0,5218000000.0,0.0
2008-05-23,0.0,5218000000.0,0.0
2008-05-27,0.0,5218000000.0,0.0
2008-05-28,0.0,5218000000.0,0.0
2008-05-29,0.0,5218000000.0,0.0
2008-05-30,0.0,5218000000.0,0.0
2008-06-02,0.0,5218000000.0,0.0
2008-06-03,0.0,5218000000.0,0.0
2008-06-04,0.0,5218000000.0,0.0
2008-06-05,0.0,5218000000.0,0.0
2008-06-06,0.0,5218000000.0,0.0
2008-06-09,0.0,5218000000.0,0.0
2008-06-10,0.0,5218000000.0,0.0
2008-06-11,0.0,5218000000.0,0.0
2008-06-12,0.0,5218000000.0,0.0
2008-06-13,0.0,5218000000.0,0.0
2008-06-16,0.0,5218000000.0,0.0
2008-06-17,0.0,5218000000.0,0.0
2008-06-18,0.0,5218000000.0,0.0
2008-06-19,0.0,5218000000.0,0.0
2008-06-20,0.0,5218000000.0,0.0
2008-06-23,0.0,5218000000.0,0.0
2008-06-24,0.0,5218000000.0,0.0
2008-06-25,0.0,5218000000.0,0.0
2008-06-26,0.0,5218000000.0,0.0
2008-06-27,0.0,5218000000.0,0.0
2008-06-30,0.0,5218000000.0,0.0
2008-07-01,0.0,5218000000.0,0.0
2008-07-02,0.0,5218000000.0,0.0
2008-07-03,0.0,5218000000.0,0.0
2008-07-07,0.0,5218000000.0,0.0
2008-07-08,0.0,5218000000.0,0.0
2008-07-09,0.0,5218000000.0,0.0
2008-07-10,0.0,5218000000.0,0.0
2008-07-11,0.0,5218000000.0,0.0
2008-07-14,0.0,5218000000.0,0.0
2008-07-15,0.0,5218000000.0,0.0
2008-07-16,0.0,5218000000.0,0.0
2008-07-17,0.0,5218000000.0,0.0
2008-07-18,0.0,5218000000.0,0.0
2008-07-21,0.0,5218000000.0,0.0
2008-07-22,0.0,5218000000.0,0.0
2008-07-23,0.0,5218000000.0,0.0
2008-07-24,0.0,5218000000.0,0.0
2008-07-25,0.0,5218000000.0,0.0
2008-07-28,0.0,5218000000.0,0.0
2008-07-29,0.0,5218000000.0,0.0
2008-07-30,0.0,5218000000.0,0.0
2008-07-31,0.0,5218000000.0,0.0
2008-08-01,0.0,5218000000.0,0.0
2008-08-04,0.0,5218000000.0,0.0
2008-08-05,0.0,5218000000.0,0.0
2008-08-06,0.0,5218000000.0,0.0
2008-08-07,0.0,5218000000.0,0.0
2008-08-08,0.0,5211000000.0,0.0
2008-08-11,0.0,5211000000.0,0.0
2008-08-12,0.0,5211000000.0,0.0
2008-08-13,0.0,5211000000.0,0.0
2008-08-14,0.0,5211000000.0,0.0
2008-08-15,0.0,5211000000.0,0.0
2008-08-18,0.0,5211000000.0,0.0
2008-08-19,0.0,5211000000.0,0.0
2008-08-20,0.0,5211000000.0,0.0
2008-08-21,0.0,5211000000.0,0.0
2008-08-22,0.0,5211000000.0,0.0
2008-08-25,0.0,5211000000.0,0.0
2008-08-26,0.0,5211000000.0,0.0
2008-08-27,0.0,5211000000.0,0.0
2008-08-28,0.0,5211000000.0,0.0
2008-08-29,0.0,5211000000.0,0.0
2008-09-02,0.0,5211000000.0,0.0
2008-09-03,0.0,5211000000.0,0.0
2008-09-04,0.0,5211000000.0,0.0
2008-09-05,0.0,5211000000.0,0.0
2008-09-08,0.0,5211000000.0,0.0
2008-09-09,0.0,5211000000.0,0.0
2008-09-10,0.0,5211000000.0,0.0
2008-09-11,0.0,5211000000.0,0.0
2008-09-12,0.0,5211000000.0,0.0
2008-09-15,0.0,5211000000.0,0.0
2008-09-16,0.0,5211000000.0,0.0
2008-09-17,0.0,5211000000.0,0.0
2008-09-18,0.0,5211000000.0,0.0
2008-09-19,0.0,5211000000.0,0.0
2008-09-22,0.0,5211000000.0,0.0
2008-09-23,0.0,5211000000.0,0.0
2008-09-24,0.0,5211000000.0,0.0
2008-09-25,0.0,5211000000.0,0.0
2008-09-26,0.0,5211000000.0,0.0
2008-09-29,0.0,5211000000.0,0.0
2008-09-30,0.0,5211000000.0,0.0
2008-10-01,0.0,5211000000.0,0.0
2008-10-02,0.0,5211000000.0,0.0
2008-10-03,0.0,5211000000.0,0.0
2008-10-06,0.0,5211000000.0,0.0
2008-10-07,0.0,5211000000.0,0.0
2008-10-08,0.0,5211000000.0,0.0
2008-10-09,0.0,5211000000.0,0.0
2008-10-10,0.0,5211000000.0,0.0
2008-10-13,0.0,5211000000.0,0.0
2008-10-14,0.0,5211000000.0,0.0
2008-10-15,0.0,5211000000.0,0.0
2008-10-16,0.0,5211000000.0,0.0
2008-10-17,0.0,5211000000.0,0.0
2008-10-20,0.0,5211000000.0,0.0
2008-10-21,0.0,5211000000.0,0.0
2008-10-22,0.0,5211000000.0,0.0
2008-10-23,0.0,5211000000.0,0.0
2008-10-24,0.0,5211000000.0,0.0
2008-10-27,0.0,5211000000.0,0.0
2008-10-28,0.0,5211000000.0,0.0
2008-10-29,0.0,5211000000.0,0.0
2008-10-30,0.0,5211000000.0,0.0
2008-10-31,0.0,5211000000.0,0.0
2008-11-03,0.0,5211000000.0,0.0
2008-11-04,0.0,5211000000.0,0.0
2008-11-05,0.0,5211000000.0,0.0
2008-11-06,0.0,5211000000.0,0.0
2008-11-07,0.0,5238000000.0,0.0
2008-11-10,0.0,5238000000.0,0.0
2008-11-11,0.0,5238000000.0,0.0
2008-11-12,0.0,5238000000.0,0.0
2008-11-13,0.0,5238000000.0,0.0
2008-11-14,0.0,5238000000.0,0.0
2008-11-17,0.0,5238000000.0,0.0
2008-11-18,0.0,5238000000.0,0.0
2008-11-19,0.0,5238000000.0,0.0
2008-11-20,0.0,5238000000.0,0.0
2008-11-21,0.0,5238000000.0,0.0
2008-11-24,0.0,5238000000.0,0.0
2008-11-25,0.0,5238000000.0,0.0
2008-11-26,0.0,5238000000.0,0.0
2008-11-28,0.0,5238000000.0,0.0
2008-12-01,0.0,5238000000.0,0.0
2008-12-02,0.0,5238000000.0,0.0
2008-12-03,0.0,5238000000.0,0.0
2008-12-04,0.0,5238000000.0,0.0
2008-12-05,0.0,5238000000.0,0.0
2008-12-08,0.0,5238000000.0,0.0
2008-12-09,0.0,5238000000.0,0.0
2008-12-10,0.0,5238000000.0,0.0
2008-12-11,0.0,5238000000.0,0.0
2008-12-12,0.0,5238000000.0,0.0
2008-12-15,0.0,5238000000.0,0.0
2008-12-16,0.0,5238000000.0,0.0
2008-12-17,0.0,5238000000.0,0.0
2008-12-18,0.0,5238000000.0,0.0
2008-12-19,0.0,5238000000.0,0.0
2008-12-22,0.0,5238000000.0,0.0
2008-12-23,0.0,5238000000.0,0.0
2008-12-24,0.0,5238000000.0,0.0
2008-12-26,0.0,5238000000.0,0.0
2008-12-29,0.0,5238000000.0,0.0
2008-12-30,0.0,5238000000.0,0.0
2008-12-31,0.0,5238000000.0,0.0
2009-01-02,5781750000.0,5238000000.0,1.1038087056128294
2009-01-05,5616000000.0,5238000000.0,1.0721649484536082
2009-01-06,5544500000.0,5238000000.0,1.0585147002672777
2009-01-07,5486000000.0,5238000000.0,1.0473463153875524
2009-01-08,5625750000.0,5238000000.0,1.0740263459335624
2009-01-09,5385250000.0,5238000000.0,1.0281118747613593
2009-01-12,5297500000.0,5238000000.0,1.0113592974417718
2009-01-13,5414500000.0,5238000000.0,1.0336960672012219
2009-01-14,5255250000.000001,5238000000.0,1.0032932416953038
2009-01-15,5411250000.0,5238000000.0,1.0330756013745706
2009-01-16,5469749999.999999,5238000000.0,1.0442439862542954
2009-01-20,5222750000.0,5238000000.0,0.9970885834287896
2009-01-21,5567250000.0,5238000000.0,1.0628579610538373
2009-01-22,5320250000.0,5238000000.0,1.0157025582283314
2009-01-23,5638750000.0,5238000000.0,1.076508209240168
2009-01-26,5512000000.0,5238000000.0,1.0523100420007636
2009-01-27,5690750000.000001,5238000000.0,1.0864356624665905
2009-01-28,5638750000.0,5238000000.0,1.076508209240168
2009-01-29,5365750000.000001,5238000000.0,1.0243890798014512
2009-01-30,5317000000.0,5238000000.0,1.0150820924016801
2009-02-02,5427500000.0,5238000000.0,1.0361779305078274
2009-02-03,5443750000.0,5238000000.0,1.0392802596410844
2009-02-04,5447000000.000001,5238000000.0,1.039900725467736
2009-02-05,5541250000.0,5238000000.0,1.0578942344406261
2009-02-06,5716750000.0,5238000000.0,1.0913993890798015
2009-02-09,5752500000.0,5238000000.0,1.0982245131729669
2009-02-10,5515250000.0,5238000000.0,1.0529305078274152
2009-02-11,5664750000.0,5238000000.0,1.081471935853379
2009-02-12,5622500000.0,5238000000.0,1.073405880106911
2009-02-13,5554250000.0,5238000000.0,1.0603760977472318
2009-02-17,5372250000.0,5238000000.0,1.0256300114547536
2009-02-18,5388499999.999999,5238000000.0,1.0287323405880104
2009-02-19,5225999999.999999,5238000000.0,0.9977090492554408
2009-02-20,5255250000.000001,5238000000.0,1.0032932416953038
2009-02-23,5154500000.0,5238000000.0,0.9840588010691104
2009-02-24,5404750000.0,5238000000.0,1.0318346697212677
2009-02-25,5486000000.0,5238000000.0,1.0473463153875524
2009-02-26,5590000000.0,5238000000.0,1.067201221840397
2009-02-27,5658250000.0,5238000000.0,1.0802310042000765
2009-03-02,5528250000.000001,5175000000.0,1.0682608695652176
2009-03-03,5577000000.0,5175000000.0,1.0776811594202897
2009-03-04,5668000000.0,5175000000.0,1.0952657004830917
2009-03-05,5414500000.0,5175000000.0,1.046280193236715
2009-03-06,5482750000.0,5175000000.0,1.0594685990338164
2009-03-09,5609500000.000001,5175000000.0,1.083961352657005
2009-03-10,5765499999.999999,5175000000.0,1.1141062801932364
2009-03-11,5674500000.0,5175000000.0,1.0965217391304347
2009-03-12,5801250000.0,5175000000.0,1.1210144927536232
2009-03-13,5661500000.000001,5175000000.0,1.0940096618357489
2009-03-16,5508750000.0,5175000000.0,1.0644927536231885
2009-03-17,5651750000.0,5175000000.0,1.0921256038647342
2009-03-18,5778500000.0,5175000000.0,1.1166183574879227
2009-03-19,5518500000.0,5175000000.0,1.066376811594203
2009-03-20,5408000000.0,5175000000.0,1.045024154589372
2009-03-23,5788250000.0,5175000000.0,1.1185024154589371
2009-03-24,5473000000.0,5175000000.0,1.057584541062802
2009-03-25,5573750000.0,5175000000.0,1.0770531400966183
2009-03-26,5716750000.0,5175000000.0,1.1046859903381643
2009-03-27,5668000000.0,5175000000.0,1.0952657004830917
2009-03-30,5674500000.0,5175000000.0,1.0965217391304347
2009-03-31,6064875000.0,5175000000.0,1.1719565217391303
2009-04-01,6152625000.0,5175000000.0,1.1889130434782609
2009-04-02,6101999999.999999,5175000000.0,1.1791304347826086
2009-04-03,6017624999.999999,5175000000.0,1.1628260869565215
2009-04-06,6004125000.0,5175000000.0,1.1602173913043479
2009-04-07,6041249999.999999,5175000000.0,1.167391304347826
2009-04-08,6068250000.0,5175000000.0,1.172608695652174
2009-04-09,6172875000.0,5175000000.0,1.1928260869565217
2009-04-13,6152625000.0,5175000000.0,1.1889130434782609
2009-04-14,5751000000.0,5175000000.0,1.111304347826087
2009-04-15,5848874999.999999,5175000000.0,1.1302173913043476
2009-04-16,5754375000.0,5175000000.0,1.1119565217391305
2009-04-17,5521500000.0,5175000000.0,1.0669565217391304
2009-04-20,5271750000.0,5175000000.0,1.018695652173913
2009-04-21,5595749999.999999,5175000000.0,1.0813043478260869
2009-04-22,5379750000.0,5175000000.0,1.0395652173913044
2009-04-23,5447250000.0,5175000000.0,1.0526086956521739
2009-04-24,5349375000.0,5175000000.0,1.0336956521739131
2009-04-27,5292000000.0,5175000000.0,1.0226086956521738
2009-04-28,5413500000.0,5175000000.0,1.0460869565217392
2009-04-29,5426999999.999999,5175000000.0,1.0486956521739128
2009-04-30,5271750000.0,5175000000.0,1.018695652173913
2009-05-01,5211000000.0,5175000000.0,1.0069565217391305
2009-05-04,5477625000.0,5175000000.0,1.0584782608695653
2009-05-05,5460750000.0,5175000000.0,1.0552173913043479
2009-05-06,5511374999.999999,5175000000.0,1.0649999999999997
2009-05-07,5342625000.0,5175000000.0,1.032391304347826
2009-05-08,5524875000.0,5175000000.0,1.067608695652174
2009-05-11,5541750000.000001,5160000000.0,1.073982558139535
2009-05-12,5565374999.999999,5160000000.0,1.0785610465116278
2009-05-13,5518125000.000001,5160000000.0,1.069404069767442
2009-05-14,5534999999.999999,5160000000.0,1.072674418604651
2009-05-15,5430375000.0,5160000000.0,1.0523982558139535
2009-05-18,5626125000.000001,5160000000.0,1.0903343023255816
2009-05-19,5413500000.0,5160000000.0,1.0491279069767443
2009-05-20,5325750000.0,5160000000.0,1.0321220930232557
2009-05-21,5180625000.0,5160000000.0,1.0039970930232558
2009-05-22,5244750000.0,5160000000.0,1.0164244186046512
2009-05-26,5369625000.0,5160000000.0,1.040625
2009-05-27,5157000000.0,5160000000.0,0.9994186046511628
2009-05-28,5231250000.0,5160000000.0,1.0138081395348837
2009-05-29,5332500000.0,5160000000.0,1.0334302325581395
2009-06-01,5200875000.0,5160000000.0,1.007921511627907
2009-06-02,5241375000.0,5160000000.0,1.0157703488372094
2009-06-03,5292000000.0,5160000000.0,1.0255813953488373
2009-06-04,5379750000.0,5160000000.0,1.0425872093023256
2009-06-05,5268375000.0,5160000000.0,1.0210029069767441
2009-06-08,5271750000.0,5160000000.0,1.021656976744186
2009-06-09,5254875000.0,5160000000.0,1.0183866279069766
2009-06-10,5234625000.0,5160000000.0,1.0144622093023257
2009-06-11,5295375000.0,5160000000.0,1.026235465116279
2009-06-12,5217750000.0,5160000000.0,1.0111918604651162
2009-06-15,5170500000.0,5160000000.0,1.0020348837209303
2009-06-16,5133375000.0,5160000000.0,0.9948401162790698
2009-06-17,5106375000.0,5160000000.0,0.9896075581395349
2009-06-18,5126625000.0,5160000000.0,0.993531976744186
2009-06-19,5099625000.0,5160000000.0,0.9882994186046512
2009-06-22,5079375000.0,5160000000.0,0.984375
2009-06-23,5042250000.0,5160000000.0,0.9771802325581396
2009-06-24,5049000000.0,5160000000.0,0.9784883720930233
2009-06-25,5143500000.0,5160000000.0,0.9968023255813954
2009-06-26,5079375000.0,5160000000.0,0.984375
2009-06-29,5163750000.0,5160000000.0,1.0007267441860466
2009-06-30,5086125000.0,5160000000.0,0.9856831395348837
2009-07-01,5039130425.5,5160000000.0,0.9765756638565891
2009-07-02,4996173903.84,5160000000.0,0.9682507565581395
2009-07-06,5088695642.8,5160000000.0,0.9861813261240311
2009-07-07,5002782599.4800005,5160000000.0,0.9695315115271319
2009-07-08,4959826077.82,5160000000.0,0.9612066042286821
2009-07-09,4996173903.84,5160000000.0,0.9682507565581395
2009-07-10,5022608686.4,5160000000.0,0.9733737764341085
2009-07-13,5191130425.22,5160000000.0,1.006033028143411
2009-07-14,5075478251.5199995,5160000000.0,0.9836198161860464
2009-07-15,5125043468.82,5160000000.0,0.9932254784534883
2009-07-16,5201043468.68,5160000000.0,1.0079541605968994
2009-07-17,5058956512.42,5160000000.0,0.9804179287635659
2009-07-20,5035826077.68,5160000000.0,0.975935286372093
2009-07-21,5052347816.78,5160000000.0,0.9791371737945735
2009-07-22,5078782599.34,5160000000.0,0.9842601936705426
2009-07-23,5230782599.06,5160000000.0,1.0137175579573645
2009-07-24,5204347816.5,5160000000.0,1.0085945380813954
2009-07-27,5339826077.12,5160000000.0,1.0348500149457365
2009-07-28,5362956511.860001,5160000000.0,1.0393326573372095
