date,close price,IFF_SHE,IFF_TA,IFF_TL,market cap,PB Ratio
1990-07-12,24.29,,,,,
1990-07-13,24.17,,,,,
1990-07-16,24.17,,,,,
1990-07-17,24.0,,,,,
1990-07-18,24.25,,,,,
1990-07-19,24.25,,,,,
1990-07-20,24.21,,,,,
1990-07-23,23.96,,,,,
1990-07-24,24.13,,,,,
1990-07-25,24.38,,,,,
1990-07-26,24.33,,,,,
1990-07-27,24.5,,,,,
1990-07-30,24.29,,,,,
1990-07-31,24.33,,,,,
1990-08-01,24.21,,,,,
1990-08-02,23.75,,,,,
1990-08-03,23.04,,,,,
1990-08-06,21.96,,,,,
1990-08-07,22.29,,,,,
1990-08-08,22.79,,,,,
1990-08-09,22.79,,,,,
1990-08-10,22.42,,,,,
1990-08-13,22.92,,,,,
1990-08-14,22.92,,,,,
1990-08-15,22.92,,,,,
1990-08-16,22.67,,,,,
1990-08-17,22.13,,,,,
1990-08-20,22.38,,,,,
1990-08-21,22.04,,,,,
1990-08-22,21.75,,,,,
1990-08-23,21.25,,,,,
1990-08-24,21.42,,,,,
1990-08-27,21.67,,,,,
1990-08-28,21.79,,,,,
1990-08-29,22.08,,,,,
1990-08-30,21.88,,,,,
1990-08-31,21.96,,,,,
1990-09-04,22.29,,,,,
1990-09-05,22.67,,,,,
1990-09-06,22.58,,,,,
1990-09-07,23.17,,,,,
1990-09-10,23.17,,,,,
1990-09-11,23.25,,,,,
1990-09-12,23.33,,,,,
1990-09-13,22.79,,,,,
1990-09-14,22.5,,,,,
1990-09-17,22.33,,,,,
1990-09-18,22.21,,,,,
1990-09-19,22.13,,,,,
1990-09-20,22.17,,,,,
1990-09-21,21.92,,,,,
1990-09-24,20.75,,,,,
1990-09-25,20.63,,,,,
1990-09-26,20.88,,,,,
1990-09-27,21.04,,,,,
1990-09-28,21.5,,,,,
1990-10-01,22.42,,,,,
1990-10-02,22.54,,,,,
1990-10-03,22.08,,,,,
1990-10-04,22.5,,,,,
1990-10-05,22.29,,,,,
1990-10-08,22.29,,,,,
1990-10-09,21.79,,,,,
1990-10-10,21.42,,,,,
1990-10-11,20.96,,,,,
1990-10-12,20.96,,,,,
1990-10-15,21.67,,,,,
1990-10-16,21.58,,,,,
1990-10-17,21.42,,,,,
1990-10-18,21.42,,,,,
1990-10-19,21.63,,,,,
1990-10-22,22.25,,,,,
1990-10-23,22.29,,,,,
1990-10-24,22.96,,,,,
1990-10-25,22.75,,,,,
1990-10-26,22.29,,,,,
1990-10-29,21.96,,,,,
1990-10-30,22.33,,,,,
1990-10-31,22.58,,,,,
1990-11-01,22.58,,,,,
1990-11-02,23.0,,,,,
1990-11-05,23.71,,,,,
1990-11-06,23.38,,,,,
1990-11-07,23.17,,,,,
1990-11-08,23.25,,,,,
1990-11-09,23.67,,,,,
1990-11-12,24.04,,,,,
1990-11-13,24.04,,,,,
1990-11-14,24.25,,,,,
1990-11-15,24.0,,,,,
1990-11-16,23.5,,,,,
1990-11-19,23.96,,,,,
1990-11-20,23.67,,,,,
1990-11-21,24.17,,,,,
1990-11-23,24.25,,,,,
1990-11-26,24.54,,,,,
1990-11-27,24.25,,,,,
1990-11-28,24.0,,,,,
1990-11-29,24.0,,,,,
1990-11-30,25.0,,,,,
1990-12-03,25.0,,,,,
1990-12-04,24.92,,,,,
1990-12-05,24.67,,,,,
1990-12-06,24.67,,,,,
1990-12-07,24.58,,,,,
1990-12-10,24.54,,,,,
1990-12-11,24.58,,,,,
1990-12-12,24.83,,,,,
1990-12-13,24.75,,,,,
1990-12-14,24.67,,,,,
1990-12-17,24.42,,,,,
1990-12-18,24.25,,,,,
1990-12-19,24.5,,,,,
1990-12-20,24.67,,,,,
1990-12-21,24.83,,,,,
1990-12-24,24.33,,,,,
1990-12-26,24.33,,,,,
1990-12-27,24.42,,,,,
1990-12-28,24.46,,,,,
1990-12-31,24.83,,,,,
1991-01-02,24.5,,,,,
1991-01-03,24.38,,,,,
1991-01-04,24.29,,,,,
1991-01-07,23.83,,,,,
1991-01-08,23.58,,,,,
1991-01-09,23.5,,,,,
1991-01-10,23.58,,,,,
1991-01-11,23.21,,,,,
1991-01-14,23.17,,,,,
1991-01-15,23.25,,,,,
1991-01-16,23.71,,,,,
1991-01-17,24.25,,,,,
1991-01-18,24.58,,,,,
1991-01-21,24.83,,,,,
1991-01-22,24.79,,,,,
1991-01-23,24.83,,,,,
1991-01-24,24.92,,,,,
1991-01-25,25.46,,,,,
1991-01-28,25.5,,,,,
1991-01-29,25.33,,,,,
1991-01-30,25.63,,,,,
1991-01-31,25.67,,,,,
1991-02-01,25.25,,,,,
1991-02-04,25.96,,,,,
1991-02-05,26.67,,,,,
1991-02-06,26.63,,,,,
1991-02-07,26.58,,,,,
1991-02-08,27.25,,,,,
1991-02-11,28.83,,,,,
1991-02-12,28.08,,,,,
1991-02-13,28.17,,,,,
1991-02-14,27.75,,,,,
1991-02-15,27.71,,,,,
1991-02-19,27.88,,,,,
1991-02-20,27.5,,,,,
1991-02-21,27.42,,,,,
1991-02-22,26.75,,,,,
1991-02-25,27.33,,,,,
1991-02-26,27.0,,,,,
1991-02-27,27.58,,,,,
1991-02-28,27.63,,,,,
1991-03-01,27.42,,,,,
1991-03-04,27.54,,,,,
1991-03-05,28.58,,,,,
1991-03-06,28.83,,,,,
1991-03-07,29.0,,,,,
1991-03-08,28.33,,,,,
1991-03-11,27.88,,,,,
1991-03-12,27.42,,,,,
1991-03-13,27.08,,,,,
1991-03-14,27.29,,,,,
1991-03-15,27.42,,,,,
1991-03-18,27.42,,,,,
1991-03-19,27.38,,,,,
1991-03-20,26.5,,,,,
1991-03-21,26.46,,,,,
1991-03-22,26.04,,,,,
1991-03-25,26.04,,,,,
1991-03-26,25.96,,,,,
1991-03-27,25.92,,,,,
1991-03-28,25.58,,,,,
1991-04-01,25.58,,,,,
1991-04-02,26.08,,,,,
1991-04-03,26.25,,,,,
1991-04-04,26.54,,,,,
1991-04-05,27.0,,,,,
1991-04-08,27.04,,,,,
1991-04-09,26.71,,,,,
1991-04-10,26.88,,,,,
1991-04-11,27.08,,,,,
1991-04-12,27.5,,,,,
1991-04-15,28.33,,,,,
1991-04-16,28.79,,,,,
1991-04-17,28.17,,,,,
1991-04-18,28.25,,,,,
1991-04-19,28.17,,,,,
1991-04-22,27.63,,,,,
1991-04-23,27.46,,,,,
1991-04-24,26.83,,,,,
1991-04-25,26.71,,,,,
1991-04-26,26.75,,,,,
1991-04-29,26.79,,,,,
1991-04-30,26.75,,,,,
1991-05-01,26.96,,,,,
1991-05-02,27.29,,,,,
1991-05-03,27.5,,,,,
1991-05-06,27.25,,,,,
1991-05-07,27.0,,,,,
1991-05-08,26.96,,,,,
1991-05-09,26.67,,,,,
1991-05-10,26.46,,,,,
1991-05-13,26.17,,,,,
1991-05-14,26.04,,,,,
1991-05-15,26.42,,,,,
1991-05-16,26.75,,,,,
1991-05-17,26.96,,,,,
1991-05-20,27.29,,,,,
1991-05-21,27.38,,,,,
1991-05-22,27.17,,,,,
1991-05-23,27.13,,,,,
1991-05-24,27.17,,,,,
1991-05-28,26.79,,,,,
1991-05-29,26.71,,,,,
1991-05-30,27.58,,,,,
1991-05-31,27.63,,,,,
1991-06-03,27.13,,,,,
1991-06-04,26.75,,,,,
1991-06-05,26.67,,,,,
1991-06-06,26.46,,,,,
1991-06-07,26.29,,,,,
1991-06-10,26.21,,,,,
1991-06-11,26.17,,,,,
1991-06-12,25.63,,,,,
1991-06-13,25.58,,,,,
1991-06-14,26.21,,,,,
1991-06-17,26.29,,,,,
1991-06-18,26.0,,,,,
1991-06-19,25.58,,,,,
1991-06-20,25.96,,,,,
1991-06-21,26.04,,,,,
1991-06-24,25.54,,,,,
1991-06-25,25.42,,,,,
1991-06-26,25.5,,,,,
1991-06-27,25.92,,,,,
1991-06-28,25.71,,,,,
1991-07-01,25.96,,,,,
1991-07-02,25.83,,,,,
1991-07-03,25.46,,,,,
1991-07-05,25.5,,,,,
1991-07-08,25.79,,,,,
1991-07-09,25.75,,,,,
1991-07-10,25.42,,,,,
1991-07-11,25.42,,,,,
1991-07-12,25.75,,,,,
1991-07-15,25.83,,,,,
1991-07-16,26.29,,,,,
1991-07-17,26.42,,,,,
1991-07-18,26.67,,,,,
1991-07-19,26.71,,,,,
1991-07-22,26.71,,,,,
1991-07-23,26.08,,,,,
1991-07-24,26.0,,,,,
1991-07-25,26.13,,,,,
1991-07-26,26.13,,,,,
1991-07-29,26.04,,,,,
1991-07-30,26.17,,,,,
1991-07-31,26.33,,,,,
1991-08-01,26.33,,,,,
1991-08-02,26.38,,,,,
1991-08-05,26.5,,,,,
1991-08-06,27.33,,,,,
1991-08-07,27.79,,,,,
1991-08-08,27.5,,,,,
1991-08-09,27.58,,,,,
1991-08-12,27.83,,,,,
1991-08-13,27.88,,,,,
1991-08-14,27.92,,,,,
1991-08-15,28.17,,,,,
1991-08-16,28.21,,,,,
1991-08-19,27.33,,,,,
1991-08-20,27.25,,,,,
1991-08-21,27.33,,,,,
1991-08-22,27.33,,,,,
1991-08-23,27.58,,,,,
1991-08-26,27.63,,,,,
1991-08-27,27.75,,,,,
1991-08-28,27.88,,,,,
1991-08-29,27.75,,,,,
1991-08-30,27.5,,,,,
1991-09-03,27.75,,,,,
1991-09-04,27.5,,,,,
1991-09-05,27.5,,,,,
1991-09-06,27.79,,,,,
1991-09-09,27.63,,,,,
1991-09-10,27.46,,,,,
1991-09-11,27.33,,,,,
1991-09-12,27.79,,,,,
1991-09-13,27.63,,,,,
1991-09-16,28.08,,,,,
1991-09-17,27.83,,,,,
1991-09-18,27.5,,,,,
1991-09-19,27.42,,,,,
1991-09-20,27.42,,,,,
1991-09-23,27.38,,,,,
1991-09-24,27.58,,,,,
1991-09-25,27.83,,,,,
1991-09-26,28.0,,,,,
1991-09-27,28.08,,,,,
1991-09-30,27.96,,,,,
1991-10-01,28.33,,,,,
1991-10-02,28.46,,,,,
1991-10-03,28.42,,,,,
1991-10-04,28.67,,,,,
1991-10-07,28.33,,,,,
1991-10-08,28.75,,,,,
1991-10-09,28.79,,,,,
1991-10-10,28.96,,,,,
1991-10-11,28.92,,,,,
1991-10-14,29.17,,,,,
1991-10-15,29.79,,,,,
1991-10-16,30.5,,,,,
1991-10-17,30.54,,,,,
1991-10-18,30.96,,,,,
1991-10-21,30.75,,,,,
1991-10-22,30.25,,,,,
1991-10-23,30.5,,,,,
1991-10-24,30.0,,,,,
1991-10-25,29.79,,,,,
1991-10-28,29.88,,,,,
1991-10-29,29.96,,,,,
1991-10-30,30.0,,,,,
1991-10-31,29.88,,,,,
1991-11-01,29.96,,,,,
1991-11-04,30.0,,,,,
1991-11-05,29.58,,,,,
1991-11-06,29.29,,,,,
1991-11-07,30.0,,,,,
1991-11-08,30.04,,,,,
1991-11-11,30.29,,,,,
1991-11-12,30.75,,,,,
1991-11-13,31.33,,,,,
1991-11-14,31.42,,,,,
1991-11-15,30.33,,,,,
1991-11-18,30.0,,,,,
1991-11-19,29.67,,,,,
1991-11-20,29.83,,,,,
1991-11-21,29.67,,,,,
1991-11-22,29.38,,,,,
1991-11-25,29.5,,,,,
1991-11-26,30.04,,,,,
1991-11-27,29.67,,,,,
1991-11-29,29.63,,,,,
1991-12-02,30.38,,,,,
1991-12-03,30.08,,,,,
1991-12-04,30.25,,,,,
1991-12-05,30.33,,,,,
1991-12-06,30.33,,,,,
1991-12-09,30.38,,,,,
1991-12-10,30.88,,,,,
1991-12-11,31.17,,,,,
1991-12-12,31.42,,,,,
1991-12-13,31.75,,,,,
1991-12-16,31.71,,,,,
1991-12-17,32.13,,,,,
1991-12-18,32.21,,,,,
1991-12-19,31.75,,,,,
1991-12-20,31.96,,,,,
1991-12-23,33.0,,,,,
1991-12-24,33.92,,,,,
1991-12-26,33.83,,,,,
1991-12-27,33.83,,,,,
1991-12-30,34.13,,,,,
1991-12-31,34.21,,,,,
1992-01-02,33.83,,,,,
1992-01-03,33.71,,,,,
1992-01-06,34.25,,,,,
1992-01-07,34.75,,,,,
1992-01-08,34.67,,,,,
1992-01-09,34.21,,,,,
1992-01-10,34.29,,,,,
1992-01-13,34.88,,,,,
1992-01-14,35.92,,,,,
1992-01-15,35.42,,,,,
1992-01-16,34.0,,,,,
1992-01-17,33.67,,,,,
1992-01-20,33.58,,,,,
1992-01-21,33.21,,,,,
1992-01-22,33.54,,,,,
1992-01-23,33.25,,,,,
1992-01-24,33.21,,,,,
1992-01-27,33.08,,,,,
1992-01-28,33.25,,,,,
1992-01-29,33.17,,,,,
1992-01-30,32.88,,,,,
1992-01-31,32.38,,,,,
1992-02-03,32.33,,,,,
1992-02-04,33.13,,,,,
1992-02-05,33.75,,,,,
1992-02-06,34.25,,,,,
1992-02-07,33.92,,,,,
1992-02-10,34.46,,,,,
1992-02-11,34.75,,,,,
1992-02-12,34.71,,,,,
1992-02-13,34.29,,,,,
1992-02-14,34.33,,,,,
1992-02-18,34.25,,,,,
1992-02-19,34.25,,,,,
1992-02-20,34.5,,,,,
1992-02-21,34.25,,,,,
1992-02-24,34.17,,,,,
1992-02-25,34.13,,,,,
1992-02-26,34.54,,,,,
1992-02-27,34.92,,,,,
1992-02-28,34.83,,,,,
1992-03-02,35.21,,,,,
1992-03-03,35.38,,,,,
1992-03-04,34.83,,,,,
1992-03-05,34.79,,,,,
1992-03-06,34.58,,,,,
1992-03-09,34.83,,,,,
1992-03-10,34.5,,,,,
1992-03-11,34.0,,,,,
1992-03-12,34.33,,,,,
1992-03-13,34.5,,,,,
1992-03-16,34.63,,,,,
1992-03-17,34.5,,,,,
1992-03-18,34.5,,,,,
1992-03-19,34.58,,,,,
1992-03-20,34.58,,,,,
1992-03-23,34.08,,,,,
1992-03-24,34.46,,,,,
1992-03-25,35.04,,,,,
1992-03-26,35.21,,,,,
1992-03-27,35.54,,,,,
1992-03-30,35.29,,,,,
1992-03-31,35.38,,,,,
1992-04-01,34.88,,,,,
1992-04-02,35.08,,,,,
1992-04-03,35.13,,,,,
1992-04-06,35.21,,,,,
1992-04-07,34.83,,,,,
1992-04-08,33.83,,,,,
1992-04-09,34.38,,,,,
1992-04-10,35.17,,,,,
1992-04-13,35.5,,,,,
1992-04-14,36.63,,,,,
1992-04-15,36.67,,,,,
1992-04-16,36.83,,,,,
1992-04-20,36.33,,,,,
1992-04-21,36.79,,,,,
1992-04-22,37.0,,,,,
1992-04-23,36.67,,,,,
1992-04-24,36.25,,,,,
1992-04-27,36.08,,,,,
1992-04-28,36.08,,,,,
1992-04-29,36.42,,,,,
1992-04-30,36.75,,,,,
1992-05-01,36.17,,,,,
1992-05-04,36.5,,,,,
1992-05-05,36.46,,,,,
1992-05-06,36.63,,,,,
1992-05-07,36.58,,,,,
1992-05-08,36.46,,,,,
1992-05-11,36.08,,,,,
1992-05-12,35.46,,,,,
1992-05-13,35.08,,,,,
1992-05-14,35.5,,,,,
1992-05-15,35.38,,,,,
1992-05-18,35.33,,,,,
1992-05-19,35.17,,,,,
1992-05-20,35.13,,,,,
1992-05-21,35.21,,,,,
1992-05-22,35.25,,,,,
1992-05-26,34.58,,,,,
1992-05-27,34.83,,,,,
1992-05-28,35.88,,,,,
1992-05-29,35.83,,,,,
1992-06-01,35.71,,,,,
1992-06-02,35.33,,,,,
1992-06-03,35.08,,,,,
1992-06-04,34.75,,,,,
1992-06-05,34.0,,,,,
1992-06-08,34.17,,,,,
1992-06-09,33.63,,,,,
1992-06-10,33.25,,,,,
1992-06-11,33.29,,,,,
1992-06-12,33.5,,,,,
1992-06-15,33.08,,,,,
1992-06-16,33.13,,,,,
1992-06-17,32.83,,,,,
1992-06-18,32.63,,,,,
1992-06-19,32.5,,,,,
1992-06-22,32.25,,,,,
1992-06-23,32.33,,,,,
1992-06-24,31.96,,,,,
1992-06-25,31.92,,,,,
1992-06-26,31.79,,,,,
1992-06-29,32.17,,,,,
1992-06-30,32.29,,,,,
1992-07-01,32.67,,,,,
1992-07-02,32.79,,,,,
1992-07-06,32.96,,,,,
1992-07-07,33.08,,,,,
1992-07-08,32.83,,,,,
1992-07-09,33.67,,,,,
1992-07-10,33.71,,,,,
1992-07-13,33.67,,,,,
1992-07-14,34.04,,,,,
1992-07-15,34.08,,,,,
1992-07-16,33.75,,,,,
1992-07-17,33.54,,,,,
1992-07-20,33.5,,,,,
1992-07-21,33.83,,,,,
1992-07-22,34.0,,,,,
1992-07-23,34.17,,,,,
1992-07-24,34.5,,,,,
1992-07-27,34.5,,,,,
1992-07-28,34.75,,,,,
1992-07-29,35.33,,,,,
1992-07-30,35.25,,,,,
1992-07-31,35.75,,,,,
1992-08-03,35.88,,,,,
1992-08-04,36.04,,,,,
1992-08-05,36.29,,,,,
1992-08-06,36.33,,,,,
1992-08-07,36.13,,,,,
1992-08-10,36.33,,,,,
1992-08-11,35.75,,,,,
1992-08-12,35.58,,,,,
1992-08-13,35.75,,,,,
1992-08-14,36.29,,,,,
1992-08-17,35.92,,,,,
1992-08-18,35.5,,,,,
1992-08-19,35.58,,,,,
1992-08-20,35.79,,,,,
1992-08-21,35.54,,,,,
1992-08-24,35.42,,,,,
1992-08-25,35.33,,,,,
1992-08-26,35.17,,,,,
1992-08-27,35.75,,,,,
1992-08-28,35.75,,,,,
1992-08-31,35.88,,,,,
1992-09-01,35.88,,,,,
1992-09-02,35.79,,,,,
1992-09-03,36.04,,,,,
1992-09-04,36.04,,,,,
1992-09-08,35.96,,,,,
1992-09-09,36.25,,,,,
1992-09-10,36.33,,,,,
1992-09-11,36.21,,,,,
1992-09-14,36.25,,,,,
1992-09-15,35.92,,,,,
1992-09-16,35.92,,,,,
1992-09-17,35.92,,,,,
1992-09-18,36.17,,,,,
1992-09-21,36.04,,,,,
1992-09-22,35.25,,,,,
1992-09-23,35.17,,,,,
1992-09-24,35.33,,,,,
1992-09-25,35.33,,,,,
1992-09-28,35.96,,,,,
1992-09-29,35.83,,,,,
1992-09-30,35.75,,,,,
1992-10-01,35.96,,,,,
1992-10-02,35.5,,,,,
1992-10-05,35.0,,,,,
1992-10-06,34.79,,,,,
1992-10-07,34.33,,,,,
1992-10-08,35.13,,,,,
1992-10-09,34.79,,,,,
1992-10-12,35.33,,,,,
1992-10-13,35.58,,,,,
1992-10-14,35.13,,,,,
1992-10-15,34.88,,,,,
1992-10-16,35.17,,,,,
1992-10-19,35.5,,,,,
1992-10-20,35.67,,,,,
1992-10-21,35.67,,,,,
1992-10-22,36.04,,,,,
1992-10-23,36.0,,,,,
1992-10-26,36.88,,,,,
1992-10-27,36.33,,,,,
1992-10-28,36.75,,,,,
1992-10-29,36.83,,,,,
1992-10-30,37.92,,,,,
1992-11-02,37.63,,,,,
1992-11-03,37.92,,,,,
1992-11-04,38.21,,,,,
1992-11-05,37.83,,,,,
1992-11-06,37.79,,,,,
1992-11-09,38.58,,,,,
1992-11-10,38.67,,,,,
1992-11-11,38.71,,,,,
1992-11-12,38.67,,,,,
1992-11-13,38.63,,,,,
1992-11-16,38.33,,,,,
1992-11-17,38.13,,,,,
1992-11-18,38.08,,,,,
1992-11-19,37.54,,,,,
1992-11-20,37.29,,,,,
1992-11-23,37.46,,,,,
1992-11-24,37.5,,,,,
1992-11-25,37.08,,,,,
1992-11-27,37.25,,,,,
1992-11-30,37.0,,,,,
1992-12-01,37.08,,,,,
1992-12-02,36.92,,,,,
1992-12-03,36.83,,,,,
1992-12-04,36.92,,,,,
1992-12-07,36.92,,,,,
1992-12-08,37.46,,,,,
1992-12-09,37.25,,,,,
1992-12-10,37.25,,,,,
1992-12-11,36.83,,,,,
1992-12-14,36.33,,,,,
1992-12-15,36.29,,,,,
1992-12-16,36.5,,,,,
1992-12-17,36.79,,,,,
1992-12-18,36.96,,,,,
1992-12-21,37.38,,,,,
1992-12-22,36.96,,,,,
1992-12-23,36.71,,,,,
1992-12-24,36.75,,,,,
1992-12-28,36.63,,,,,
1992-12-29,36.54,,,,,
1992-12-30,36.25,,,,,
1992-12-31,36.25,,,,,
1993-01-04,35.96,,,,,
1993-01-05,35.38,,,,,
1993-01-06,34.88,,,,,
1993-01-07,35.42,,,,,
1993-01-08,35.21,,,,,
1993-01-11,35.17,,,,,
1993-01-12,35.33,,,,,
1993-01-13,35.21,,,,,
1993-01-14,35.13,,,,,
1993-01-15,35.63,,,,,
1993-01-18,35.75,,,,,
1993-01-19,35.71,,,,,
1993-01-20,35.5,,,,,
1993-01-21,35.71,,,,,
1993-01-22,35.71,,,,,
1993-01-25,35.46,,,,,
1993-01-26,35.08,,,,,
1993-01-27,35.0,,,,,
1993-01-28,35.21,,,,,
1993-01-29,35.67,,,,,
1993-02-01,35.88,,,,,
1993-02-02,36.21,,,,,
1993-02-03,36.67,,,,,
1993-02-04,36.75,,,,,
1993-02-05,36.46,,,,,
1993-02-08,36.75,,,,,
1993-02-09,36.21,,,,,
1993-02-10,35.83,,,,,
1993-02-11,36.0,,,,,
1993-02-12,35.46,,,,,
1993-02-16,35.0,,,,,
1993-02-17,34.83,,,,,
1993-02-18,35.42,,,,,
1993-02-19,35.88,,,,,
1993-02-22,35.5,,,,,
1993-02-23,35.58,,,,,
1993-02-24,35.92,,,,,
1993-02-25,36.0,,,,,
