date,close price,SLB_SHE,SLB_TA,SLB_TL,market cap,PB Ratio
1983-02-09,10.88,,,,,
1983-02-10,11.31,,,,,
1983-02-11,11.25,,,,,
1983-02-14,11.28,,,,,
1983-02-15,11.09,,,,,
1983-02-16,11.03,,,,,
1983-02-17,10.94,,,,,
1983-02-18,10.94,,,,,
1983-02-22,10.25,,,,,
1983-02-23,10.22,,,,,
1983-02-24,10.69,,,,,
1983-02-25,10.63,,,,,
1983-02-28,9.78,,,,,
1983-03-01,10.25,,,,,
1983-03-02,10.47,,,,,
1983-03-03,10.88,,,,,
1983-03-04,10.66,,,,,
1983-03-07,10.47,,,,,
1983-03-08,10.47,,,,,
1983-03-09,10.91,,,,,
1983-03-10,10.56,,,,,
1983-03-11,10.44,,,,,
1983-03-14,10.44,,,,,
1983-03-15,10.59,,,,,
1983-03-16,9.81,,,,,
1983-03-17,9.78,,,,,
1983-03-18,9.63,,,,,
1983-03-21,9.91,,,,,
1983-03-22,9.66,,,,,
1983-03-23,9.84,,,,,
1983-03-24,9.91,,,,,
1983-03-25,9.69,,,,,
1983-03-28,9.69,,,,,
1983-03-29,9.88,,,,,
1983-03-30,10.16,,,,,
1983-03-31,10.69,,,,,
1983-04-04,10.66,,,,,
1983-04-05,10.28,,,,,
1983-04-06,10.28,,,,,
1983-04-07,10.34,,,,,
1983-04-08,10.56,,,,,
1983-04-11,10.78,,,,,
1983-04-12,10.59,,,,,
1983-04-13,10.69,,,,,
1983-04-14,10.81,,,,,
1983-04-15,10.47,,,,,
1983-04-18,10.38,,,,,
1983-04-19,10.34,,,,,
1983-04-20,10.47,,,,,
1983-04-21,10.34,,,,,
1983-04-22,10.28,,,,,
1983-04-25,10.19,,,,,
1983-04-26,10.88,,,,,
1983-04-27,10.91,,,,,
1983-04-28,11.03,,,,,
1983-04-29,11.28,,,,,
1983-05-02,11.31,,,,,
1983-05-03,11.63,,,,,
1983-05-04,11.34,,,,,
1983-05-05,11.28,,,,,
1983-05-06,11.38,,,,,
1983-05-09,11.38,,,,,
1983-05-10,11.31,,,,,
1983-05-11,11.56,,,,,
1983-05-12,11.44,,,,,
1983-05-13,11.59,,,,,
1983-05-16,11.5,,,,,
1983-05-17,11.69,,,,,
1983-05-18,11.69,,,,,
1983-05-19,11.53,,,,,
1983-05-20,11.66,,,,,
1983-05-23,11.91,,,,,
1983-05-24,12.19,,,,,
1983-05-25,12.38,,,,,
1983-05-26,12.09,,,,,
1983-05-27,12.09,,,,,
1983-05-31,12.13,,,,,
1983-06-01,11.91,,,,,
1983-06-02,12.03,,,,,
1983-06-03,11.94,,,,,
1983-06-06,11.97,,,,,
1983-06-07,11.53,,,,,
1983-06-08,11.34,,,,,
1983-06-09,11.81,,,,,
1983-06-10,12.06,,,,,
1983-06-13,12.09,,,,,
1983-06-14,12.38,,,,,
1983-06-15,12.31,,,,,
1983-06-16,12.75,,,,,
1983-06-17,12.88,,,,,
1983-06-20,13.13,,,,,
1983-06-21,13.63,,,,,
1983-06-22,14.16,,,,,
1983-06-23,13.91,,,,,
1983-06-24,13.72,,,,,
1983-06-27,13.34,,,,,
1983-06-28,13.13,,,,,
1983-06-29,13.19,,,,,
1983-06-30,13.5,,,,,
1983-07-01,13.69,,,,,
1983-07-05,13.91,,,,,
1983-07-06,14.81,,,,,
1983-07-07,14.44,,,,,
1983-07-08,14.25,,,,,
1983-07-11,14.22,,,,,
1983-07-12,14.09,,,,,
1983-07-13,14.0,,,,,
1983-07-14,14.03,,,,,
1983-07-15,13.84,,,,,
1983-07-18,13.75,,,,,
1983-07-19,13.91,,,,,
1983-07-20,14.44,,,,,
1983-07-21,14.34,,,,,
1983-07-22,14.38,,,,,
1983-07-25,14.5,,,,,
1983-07-26,14.72,,,,,
1983-07-27,14.66,,,,,
1983-07-28,14.03,,,,,
1983-07-29,13.44,,,,,
1983-08-01,13.78,,,,,
1983-08-02,13.88,,,,,
1983-08-03,14.13,,,,,
1983-08-04,14.06,,,,,
1983-08-05,14.47,,,,,
1983-08-08,14.5,,,,,
1983-08-09,14.66,,,,,
1983-08-10,14.97,,,,,
1983-08-11,15.0,,,,,
1983-08-12,15.38,,,,,
1983-08-15,15.38,,,,,
1983-08-16,15.22,,,,,
1983-08-17,15.47,,,,,
1983-08-18,15.19,,,,,
1983-08-19,15.28,,,,,
1983-08-22,15.38,,,,,
1983-08-23,15.0,,,,,
1983-08-24,14.72,,,,,
1983-08-25,14.75,,,,,
1983-08-26,14.69,,,,,
1983-08-29,14.84,,,,,
1983-08-30,14.56,,,,,
1983-08-31,14.34,,,,,
1983-09-01,14.47,,,,,
1983-09-02,15.06,,,,,
1983-09-06,14.81,,,,,
1983-09-07,14.53,,,,,
1983-09-08,14.47,,,,,
1983-09-09,14.38,,,,,
1983-09-12,14.03,,,,,
1983-09-13,13.88,,,,,
1983-09-14,13.88,,,,,
1983-09-15,13.84,,,,,
1983-09-16,13.97,,,,,
1983-09-19,14.22,,,,,
1983-09-20,14.34,,,,,
1983-09-21,13.94,,,,,
1983-09-22,14.19,,,,,
1983-09-23,14.16,,,,,
1983-09-26,14.09,,,,,
1983-09-27,13.72,,,,,
1983-09-28,13.81,,,,,
1983-09-29,14.0,,,,,
1983-09-30,13.66,,,,,
1983-10-03,13.25,,,,,
1983-10-04,12.94,,,,,
1983-10-05,12.97,,,,,
1983-10-06,13.44,,,,,
1983-10-07,13.53,,,,,
1983-10-10,14.13,,,,,
1983-10-11,13.59,,,,,
1983-10-12,13.69,,,,,
1983-10-13,13.5,,,,,
1983-10-14,13.44,,,,,
1983-10-17,13.78,,,,,
1983-10-18,13.34,,,,,
1983-10-19,13.56,,,,,
1983-10-20,13.34,,,,,
1983-10-21,13.16,,,,,
1983-10-24,13.41,,,,,
1983-10-25,13.53,,,,,
1983-10-26,13.47,,,,,
1983-10-27,13.16,,,,,
1983-10-28,13.16,,,,,
1983-10-31,13.06,,,,,
1983-11-01,13.06,,,,,
1983-11-02,13.31,,,,,
1983-11-03,13.0,,,,,
1983-11-04,12.91,,,,,
1983-11-07,12.59,,,,,
1983-11-08,12.44,,,,,
1983-11-09,12.91,,,,,
1983-11-10,12.94,,,,,
1983-11-11,12.69,,,,,
1983-11-14,12.63,,,,,
1983-11-15,12.5,,,,,
1983-11-16,12.66,,,,,
1983-11-17,12.63,,,,,
1983-11-18,12.03,,,,,
1983-11-21,11.75,,,,,
1983-11-22,11.56,,,,,
1983-11-23,12.03,,,,,
1983-11-25,12.09,,,,,
1983-11-28,12.22,,,,,
1983-11-29,12.31,,,,,
1983-11-30,11.97,,,,,
1983-12-01,11.81,,,,,
1983-12-02,11.81,,,,,
1983-12-05,12.03,,,,,
1983-12-06,12.06,,,,,
1983-12-07,11.94,,,,,
1983-12-08,11.94,,,,,
1983-12-09,11.84,,,,,
1983-12-12,12.03,,,,,
1983-12-13,11.94,,,,,
1983-12-14,11.88,,,,,
1983-12-15,11.72,,,,,
1983-12-16,11.66,,,,,
1983-12-19,11.38,,,,,
1983-12-20,11.34,,,,,
1983-12-21,11.78,,,,,
1983-12-22,12.03,,,,,
1983-12-23,11.97,,,,,
1983-12-27,12.5,,,,,
1983-12-28,12.81,,,,,
1983-12-29,12.69,,,,,
1983-12-30,12.5,,,,,
1984-01-03,12.28,,,,,
1984-01-04,12.81,,,,,
1984-01-05,12.69,,,,,
1984-01-06,12.44,,,,,
1984-01-09,12.19,,,,,
1984-01-10,11.53,,,,,
1984-01-11,11.75,,,,,
1984-01-12,11.94,,,,,
1984-01-13,11.75,,,,,
1984-01-16,11.72,,,,,
1984-01-17,11.78,,,,,
1984-01-18,11.5,,,,,
1984-01-19,11.44,,,,,
1984-01-20,11.66,,,,,
1984-01-23,11.69,,,,,
1984-01-24,11.94,,,,,
1984-01-25,11.91,,,,,
1984-01-26,11.84,,,,,
1984-01-27,11.59,,,,,
1984-01-30,11.31,,,,,
1984-01-31,11.59,,,,,
1984-02-01,11.88,,,,,
1984-02-02,11.47,,,,,
1984-02-03,11.09,,,,,
1984-02-06,11.16,,,,,
1984-02-07,11.38,,,,,
1984-02-08,11.5,,,,,
1984-02-09,11.34,,,,,
1984-02-10,11.16,,,,,
1984-02-13,11.09,,,,,
1984-02-14,10.97,,,,,
1984-02-15,11.0,,,,,
1984-02-16,11.19,,,,,
1984-02-17,11.22,,,,,
1984-02-21,11.5,,,,,
1984-02-22,11.84,,,,,
1984-02-23,11.94,,,,,
1984-02-24,11.97,,,,,
1984-02-27,12.25,,,,,
1984-02-28,12.0,,,,,
1984-02-29,12.0,,,,,
1984-03-01,11.97,,,,,
1984-03-02,12.09,,,,,
1984-03-05,11.91,,,,,
1984-03-06,11.88,,,,,
1984-03-07,11.69,,,,,
1984-03-08,11.75,,,,,
1984-03-09,11.75,,,,,
1984-03-12,12.19,,,,,
1984-03-13,12.25,,,,,
1984-03-14,12.31,,,,,
1984-03-15,12.56,,,,,
1984-03-16,12.63,,,,,
1984-03-19,12.66,,,,,
1984-03-20,13.0,,,,,
1984-03-21,12.81,,,,,
1984-03-22,12.59,,,,,
1984-03-23,12.97,,,,,
1984-03-26,13.06,,,,,
1984-03-27,13.34,,,,,
1984-03-28,13.38,,,,,
1984-03-29,13.06,,,,,
1984-03-30,13.22,,,,,
1984-04-02,13.19,,,,,
1984-04-03,13.41,,,,,
1984-04-04,13.31,,,,,
1984-04-05,13.25,,,,,
1984-04-06,13.13,,,,,
1984-04-09,12.91,,,,,
1984-04-10,13.0,,,,,
1984-04-11,12.88,,,,,
1984-04-12,13.38,,,,,
1984-04-13,13.5,,,,,
1984-04-16,13.56,,,,,
1984-04-17,13.53,,,,,
1984-04-18,13.31,,,,,
1984-04-19,13.44,,,,,
1984-04-23,13.19,,,,,
1984-04-24,13.41,,,,,
1984-04-25,13.63,,,,,
1984-04-26,13.72,,,,,
1984-04-27,13.56,,,,,
1984-04-30,13.63,,,,,
1984-05-01,13.41,,,,,
1984-05-02,13.31,,,,,
1984-05-03,13.09,,,,,
1984-05-04,12.88,,,,,
1984-05-07,12.97,,,,,
1984-05-08,13.06,,,,,
1984-05-09,12.94,,,,,
1984-05-10,12.78,,,,,
1984-05-11,12.63,,,,,
1984-05-14,12.53,,,,,
1984-05-15,12.78,,,,,
1984-05-16,12.84,,,,,
1984-05-17,12.81,,,,,
1984-05-18,12.78,,,,,
1984-05-21,12.78,,,,,
1984-05-22,12.66,,,,,
1984-05-23,12.28,,,,,
1984-05-24,12.0,,,,,
1984-05-25,11.91,,,,,
1984-05-29,11.88,,,,,
1984-05-30,11.97,,,,,
1984-05-31,11.94,,,,,
1984-06-01,12.19,,,,,
1984-06-04,12.25,,,,,
1984-06-05,12.19,,,,,
1984-06-06,12.56,,,,,
1984-06-07,12.5,,,,,
1984-06-08,12.66,,,,,
1984-06-11,12.25,,,,,
1984-06-12,12.06,,,,,
1984-06-13,11.88,,,,,
1984-06-14,11.66,,,,,
1984-06-15,11.13,,,,,
1984-06-18,11.34,,,,,
1984-06-19,11.66,,,,,
1984-06-20,11.66,,,,,
1984-06-21,11.53,,,,,
1984-06-22,11.5,,,,,
1984-06-25,11.53,,,,,
1984-06-26,11.22,,,,,
1984-06-27,11.13,,,,,
1984-06-28,11.31,,,,,
1984-06-29,11.31,,,,,
1984-07-02,11.28,,,,,
1984-07-03,11.16,,,,,
1984-07-05,11.06,,,,,
1984-07-06,10.75,,,,,
1984-07-09,10.66,,,,,
1984-07-10,10.69,,,,,
1984-07-11,10.63,,,,,
1984-07-12,10.5,,,,,
1984-07-13,10.66,,,,,
1984-07-16,10.75,,,,,
1984-07-17,10.78,,,,,
1984-07-18,10.59,,,,,
1984-07-19,10.75,,,,,
1984-07-20,10.91,,,,,
1984-07-23,10.81,,,,,
1984-07-24,10.53,,,,,
1984-07-25,10.44,,,,,
1984-07-26,10.34,,,,,
1984-07-27,10.16,,,,,
1984-07-30,9.88,,,,,
1984-07-31,9.91,,,,,
1984-08-01,10.38,,,,,
1984-08-02,10.56,,,,,
1984-08-03,11.28,,,,,
1984-08-06,11.38,,,,,
1984-08-07,11.09,,,,,
1984-08-08,11.38,,,,,
1984-08-09,11.59,,,,,
1984-08-10,11.63,,,,,
1984-08-13,11.56,,,,,
1984-08-14,11.5,,,,,
1984-08-15,11.28,,,,,
1984-08-16,11.34,,,,,
1984-08-17,11.41,,,,,
1984-08-20,11.66,,,,,
1984-08-21,12.09,,,,,
1984-08-22,12.13,,,,,
1984-08-23,12.09,,,,,
1984-08-24,12.19,,,,,
1984-08-27,12.13,,,,,
1984-08-28,12.13,,,,,
1984-08-29,12.25,,,,,
1984-08-30,12.16,,,,,
1984-08-31,12.06,,,,,
1984-09-04,11.81,,,,,
1984-09-05,11.53,,,,,
1984-09-06,11.63,,,,,
1984-09-07,11.41,,,,,
1984-09-10,11.44,,,,,
1984-09-11,11.41,,,,,
1984-09-12,11.41,,,,,
1984-09-13,11.88,,,,,
1984-09-14,11.66,,,,,
1984-09-17,11.41,,,,,
1984-09-18,11.41,,,,,
1984-09-19,11.34,,,,,
1984-09-20,11.16,,,,,
1984-09-21,11.38,,,,,
1984-09-24,11.38,,,,,
1984-09-25,11.25,,,,,
1984-09-26,11.38,,,,,
1984-09-27,11.53,,,,,
1984-09-28,11.5,,,,,
1984-10-01,11.28,,,,,
1984-10-02,11.38,,,,,
1984-10-03,11.28,,,,,
1984-10-04,11.34,,,,,
1984-10-05,11.41,,,,,
1984-10-08,11.38,,,,,
1984-10-09,11.28,,,,,
1984-10-10,11.13,,,,,
1984-10-11,10.88,,,,,
1984-10-12,11.13,,,,,
1984-10-15,11.34,,,,,
1984-10-16,10.97,,,,,
1984-10-17,10.31,,,,,
1984-10-18,10.31,,,,,
1984-10-19,10.16,,,,,
1984-10-22,10.28,,,,,
1984-10-23,10.19,,,,,
1984-10-24,10.19,,,,,
1984-10-25,10.25,,,,,
1984-10-26,10.19,,,,,
1984-10-29,10.19,,,,,
1984-10-30,10.47,,,,,
1984-10-31,10.47,,,,,
1984-11-01,10.53,,,,,
1984-11-02,10.63,,,,,
1984-11-05,10.5,,,,,
1984-11-06,10.53,,,,,
1984-11-07,10.34,,,,,
1984-11-08,10.28,,,,,
1984-11-09,10.28,,,,,
1984-11-12,10.31,,,,,
1984-11-13,10.22,,,,,
1984-11-14,10.16,,,,,
1984-11-15,10.16,,,,,
1984-11-16,10.03,,,,,
1984-11-19,10.03,,,,,
1984-11-20,10.06,,,,,
1984-11-21,9.97,,,,,
1984-11-23,10.19,,,,,
1984-11-26,9.75,,,,,
1984-11-27,9.63,,,,,
1984-11-28,9.63,,,,,
1984-11-29,9.63,,,,,
1984-11-30,9.63,,,,,
1984-12-03,9.63,,,,,
1984-12-04,9.78,,,,,
1984-12-05,9.72,,,,,
1984-12-06,9.63,,,,,
1984-12-07,9.59,,,,,
1984-12-10,9.69,,,,,
1984-12-11,9.66,,,,,
1984-12-12,9.44,,,,,
1984-12-13,9.34,,,,,
1984-12-14,9.34,,,,,
1984-12-17,9.19,,,,,
1984-12-18,9.41,,,,,
1984-12-19,9.0,,,,,
1984-12-20,9.41,,,,,
1984-12-21,9.41,,,,,
1984-12-24,9.41,,,,,
1984-12-26,9.25,,,,,
1984-12-27,9.25,,,,,
1984-12-28,9.38,,,,,
1984-12-31,9.53,,,,,
1985-01-02,9.5,,,,,
1985-01-03,9.06,,,,,
1985-01-04,9.03,,,,,
1985-01-07,8.91,,,,,
1985-01-08,8.63,,,,,
1985-01-09,8.81,,,,,
1985-01-10,9.25,,,,,
1985-01-11,9.0,,,,,
1985-01-14,9.25,,,,,
1985-01-15,9.44,,,,,
1985-01-16,9.22,,,,,
1985-01-17,9.22,,,,,
1985-01-18,9.19,,,,,
1985-01-21,9.59,,,,,
1985-01-22,9.63,,,,,
1985-01-23,9.81,,,,,
1985-01-24,9.63,,,,,
1985-01-25,9.47,,,,,
1985-01-28,9.56,,,,,
1985-01-29,9.63,,,,,
1985-01-30,9.84,,,,,
1985-01-31,10.0,,,,,
1985-02-01,10.03,,,,,
1985-02-04,10.0,,,,,
1985-02-05,10.0,,,,,
1985-02-06,10.03,,,,,
1985-02-07,10.22,,,,,
1985-02-08,10.38,,,,,
1985-02-11,10.34,,,,,
1985-02-12,10.69,,,,,
1985-02-13,10.84,,,,,
1985-02-14,10.56,,,,,
1985-02-15,10.41,,,,,
1985-02-19,10.53,,,,,
1985-02-20,10.34,,,,,
1985-02-21,10.38,,,,,
1985-02-22,10.19,,,,,
1985-02-25,10.13,,,,,
1985-02-26,10.41,,,,,
1985-02-27,10.47,,,,,
1985-02-28,10.5,,,,,
1985-03-01,10.47,,,,,
1985-03-04,10.5,,,,,
1985-03-05,10.28,,,,,
1985-03-06,10.0,,,,,
1985-03-07,9.84,,,,,
1985-03-08,9.78,,,,,
1985-03-11,9.75,,,,,
1985-03-12,9.72,,,,,
1985-03-13,9.47,,,,,
1985-03-14,9.5,,,,,
1985-03-15,9.5,,,,,
1985-03-18,9.53,,,,,
1985-03-19,9.75,,,,,
1985-03-20,9.81,,,,,
1985-03-21,9.72,,,,,
1985-03-22,9.69,,,,,
1985-03-25,9.63,,,,,
1985-03-26,9.66,,,,,
1985-03-27,9.69,,,,,
1985-03-28,9.63,,,,,
1985-03-29,9.63,,,,,
1985-04-01,9.56,,,,,
1985-04-02,9.41,,,,,
1985-04-03,9.31,,,,,
1985-04-04,9.38,,,,,
1985-04-08,9.41,,,,,
1985-04-09,9.44,,,,,
1985-04-10,9.72,,,,,
1985-04-11,9.56,,,,,
1985-04-12,9.5,,,,,
1985-04-15,9.56,,,,,
1985-04-16,9.63,,,,,
1985-04-17,9.63,,,,,
1985-04-18,9.78,,,,,
1985-04-19,9.88,,,,,
1985-04-22,10.22,,,,,
1985-04-23,10.09,,,,,
1985-04-24,10.22,,,,,
1985-04-25,10.19,,,,,
1985-04-26,10.13,,,,,
1985-04-29,10.19,,,,,
1985-04-30,9.78,,,,,
1985-05-01,9.75,,,,,
1985-05-02,9.84,,,,,
1985-05-03,9.88,,,,,
1985-05-06,9.63,,,,,
1985-05-07,9.72,,,,,
1985-05-08,9.63,,,,,
1985-05-09,9.78,,,,,
1985-05-10,9.75,,,,,
1985-05-13,9.72,,,,,
1985-05-14,9.59,,,,,
1985-05-15,9.81,,,,,
1985-05-16,10.0,,,,,
1985-05-17,9.97,,,,,
1985-05-20,10.03,,,,,
1985-05-21,10.13,,,,,
1985-05-22,10.03,,,,,
1985-05-23,9.91,,,,,
1985-05-24,9.81,,,,,
1985-05-28,9.81,,,,,
1985-05-29,9.56,,,,,
1985-05-30,9.53,,,,,
1985-05-31,9.5,,,,,
1985-06-03,9.38,,,,,
1985-06-04,9.53,,,,,
1985-06-05,9.59,,,,,
1985-06-06,9.5,,,,,
1985-06-07,9.34,,,,,
