date,close price,ALK_SHE,ALK_TA,ALK_TL,market cap,PB Ratio
1980-07-22,0.91,342000000.0,874000000.0,532000000.0,,
1980-07-23,0.88,342000000.0,874000000.0,532000000.0,,
1980-07-24,0.91,342000000.0,874000000.0,532000000.0,,
1980-07-25,0.88,342000000.0,874000000.0,532000000.0,,
1980-07-28,0.88,342000000.0,874000000.0,532000000.0,,
1980-07-29,0.88,342000000.0,874000000.0,532000000.0,,
1980-07-30,0.91,342000000.0,874000000.0,532000000.0,,
1980-07-31,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-01,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-04,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-05,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-06,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-07,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-08,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-11,0.94,342000000.0,874000000.0,532000000.0,,
1980-08-12,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-13,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-14,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-15,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-18,0.88,342000000.0,874000000.0,532000000.0,,
1980-08-19,0.96,342000000.0,874000000.0,532000000.0,,
1980-08-20,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-21,0.88,342000000.0,874000000.0,532000000.0,,
1980-08-22,0.88,342000000.0,874000000.0,532000000.0,,
1980-08-25,0.88,342000000.0,874000000.0,532000000.0,,
1980-08-26,0.94,342000000.0,874000000.0,532000000.0,,
1980-08-27,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-28,0.91,342000000.0,874000000.0,532000000.0,,
1980-08-29,0.91,342000000.0,874000000.0,532000000.0,,
1980-09-02,0.91,342000000.0,874000000.0,532000000.0,,
1980-09-03,0.88,342000000.0,874000000.0,532000000.0,,
1980-09-04,0.91,342000000.0,874000000.0,532000000.0,,
1980-09-05,0.96,342000000.0,874000000.0,532000000.0,,
1980-09-08,0.94,342000000.0,874000000.0,532000000.0,,
1980-09-09,0.88,342000000.0,874000000.0,532000000.0,,
1980-09-10,0.94,342000000.0,874000000.0,532000000.0,,
1980-09-11,0.94,342000000.0,874000000.0,532000000.0,,
1980-09-12,0.94,342000000.0,874000000.0,532000000.0,,
1980-09-15,0.94,342000000.0,874000000.0,532000000.0,,
1980-09-16,0.94,342000000.0,874000000.0,532000000.0,,
1980-09-17,0.91,342000000.0,874000000.0,532000000.0,,
1980-09-18,0.91,342000000.0,874000000.0,532000000.0,,
1980-09-19,0.91,342000000.0,874000000.0,532000000.0,,
1980-09-22,0.91,342000000.0,874000000.0,532000000.0,,
1980-09-23,0.85,342000000.0,874000000.0,532000000.0,,
1980-09-24,0.88,342000000.0,874000000.0,532000000.0,,
1980-09-25,0.88,342000000.0,874000000.0,532000000.0,,
1980-09-26,0.88,342000000.0,874000000.0,532000000.0,,
1980-09-29,0.85,342000000.0,874000000.0,532000000.0,,
1980-09-30,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-01,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-02,0.91,342000000.0,874000000.0,532000000.0,,
1980-10-03,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-06,0.91,342000000.0,874000000.0,532000000.0,,
1980-10-07,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-08,0.91,342000000.0,874000000.0,532000000.0,,
1980-10-09,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-10,0.91,342000000.0,874000000.0,532000000.0,,
1980-10-13,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-14,0.91,342000000.0,874000000.0,532000000.0,,
1980-10-15,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-16,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-17,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-20,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-21,0.91,342000000.0,874000000.0,532000000.0,,
1980-10-22,0.88,342000000.0,874000000.0,532000000.0,,
1980-10-23,0.99,342000000.0,874000000.0,532000000.0,,
1980-10-24,1.11,342000000.0,874000000.0,532000000.0,,
1980-10-27,1.08,342000000.0,874000000.0,532000000.0,,
1980-10-28,1.08,342000000.0,874000000.0,532000000.0,,
1980-10-29,1.05,342000000.0,874000000.0,532000000.0,,
1980-10-30,1.02,342000000.0,874000000.0,532000000.0,,
1980-10-31,1.05,342000000.0,874000000.0,532000000.0,,
1980-11-03,1.05,342000000.0,874000000.0,532000000.0,,
1980-11-05,1.05,342000000.0,874000000.0,532000000.0,,
1980-11-06,1.08,342000000.0,874000000.0,532000000.0,,
1980-11-07,1.02,342000000.0,874000000.0,532000000.0,,
1980-11-10,1.02,342000000.0,874000000.0,532000000.0,,
1980-11-11,1.02,342000000.0,874000000.0,532000000.0,,
1980-11-12,1.11,342000000.0,874000000.0,532000000.0,,
1980-11-13,1.22,342000000.0,874000000.0,532000000.0,,
1980-11-14,1.16,342000000.0,874000000.0,532000000.0,,
1980-11-17,1.22,342000000.0,874000000.0,532000000.0,,
1980-11-18,1.22,342000000.0,874000000.0,532000000.0,,
1980-11-19,1.19,342000000.0,874000000.0,532000000.0,,
1980-11-20,1.19,342000000.0,874000000.0,532000000.0,,
1980-11-21,1.16,342000000.0,874000000.0,532000000.0,,
1980-11-24,1.07,342000000.0,874000000.0,532000000.0,,
1980-11-25,1.16,342000000.0,874000000.0,532000000.0,,
1980-11-26,1.13,342000000.0,874000000.0,532000000.0,,
1980-11-28,1.1,342000000.0,874000000.0,532000000.0,,
1980-12-01,1.07,342000000.0,874000000.0,532000000.0,,
1980-12-02,1.1,342000000.0,874000000.0,532000000.0,,
1980-12-03,1.07,342000000.0,874000000.0,532000000.0,,
1980-12-04,1.04,342000000.0,874000000.0,532000000.0,,
1980-12-05,1.04,342000000.0,874000000.0,532000000.0,,
1980-12-08,1.07,342000000.0,874000000.0,532000000.0,,
1980-12-09,0.98,342000000.0,874000000.0,532000000.0,,
1980-12-10,0.92,342000000.0,874000000.0,532000000.0,,
1980-12-11,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-12,0.98,342000000.0,874000000.0,532000000.0,,
1980-12-15,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-16,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-17,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-18,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-19,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-22,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-23,0.98,342000000.0,874000000.0,532000000.0,,
1980-12-24,1.01,342000000.0,874000000.0,532000000.0,,
1980-12-26,1.01,342000000.0,874000000.0,532000000.0,,
1980-12-29,0.98,342000000.0,874000000.0,532000000.0,,
1980-12-30,0.95,342000000.0,874000000.0,532000000.0,,
1980-12-31,0.98,342000000.0,874000000.0,532000000.0,,
1981-01-02,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-05,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-06,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-07,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-08,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-09,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-12,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-13,0.98,342000000.0,874000000.0,532000000.0,,
1981-01-14,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-15,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-16,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-19,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-20,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-21,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-22,0.92,342000000.0,874000000.0,532000000.0,,
1981-01-23,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-26,0.95,342000000.0,874000000.0,532000000.0,,
1981-01-27,1.04,342000000.0,874000000.0,532000000.0,,
1981-01-28,1.1,342000000.0,874000000.0,532000000.0,,
1981-01-29,1.13,342000000.0,874000000.0,532000000.0,,
1981-01-30,1.1,342000000.0,874000000.0,532000000.0,,
1981-02-02,1.04,342000000.0,874000000.0,532000000.0,,
1981-02-03,1.01,342000000.0,874000000.0,532000000.0,,
1981-02-04,1.07,342000000.0,874000000.0,532000000.0,,
1981-02-05,1.13,342000000.0,874000000.0,532000000.0,,
1981-02-06,1.07,342000000.0,874000000.0,532000000.0,,
1981-02-09,1.07,342000000.0,874000000.0,532000000.0,,
1981-02-10,1.13,342000000.0,874000000.0,532000000.0,,
1981-02-11,1.13,342000000.0,874000000.0,532000000.0,,
1981-02-12,1.13,342000000.0,874000000.0,532000000.0,,
1981-02-13,1.1,342000000.0,874000000.0,532000000.0,,
1981-02-17,1.13,342000000.0,874000000.0,532000000.0,,
1981-02-18,1.1,342000000.0,874000000.0,532000000.0,,
1981-02-19,1.1,342000000.0,874000000.0,532000000.0,,
1981-02-20,1.1,342000000.0,874000000.0,532000000.0,,
1981-02-23,1.1,342000000.0,874000000.0,532000000.0,,
1981-02-24,1.1,342000000.0,874000000.0,532000000.0,,
1981-02-25,1.07,342000000.0,874000000.0,532000000.0,,
1981-02-26,1.07,342000000.0,874000000.0,532000000.0,,
1981-02-27,1.1,342000000.0,874000000.0,532000000.0,,
1981-03-02,1.07,342000000.0,874000000.0,532000000.0,,
1981-03-03,1.07,342000000.0,874000000.0,532000000.0,,
1981-03-04,1.13,342000000.0,874000000.0,532000000.0,,
1981-03-05,1.19,342000000.0,874000000.0,532000000.0,,
1981-03-06,1.19,342000000.0,874000000.0,532000000.0,,
1981-03-09,1.19,342000000.0,874000000.0,532000000.0,,
1981-03-10,1.22,342000000.0,874000000.0,532000000.0,,
1981-03-11,1.19,342000000.0,874000000.0,532000000.0,,
1981-03-12,1.16,342000000.0,874000000.0,532000000.0,,
1981-03-13,1.16,342000000.0,874000000.0,532000000.0,,
1981-03-16,1.16,342000000.0,874000000.0,532000000.0,,
1981-03-17,1.25,342000000.0,874000000.0,532000000.0,,
1981-03-18,1.25,342000000.0,874000000.0,532000000.0,,
1981-03-19,1.28,342000000.0,874000000.0,532000000.0,,
1981-03-20,1.25,342000000.0,874000000.0,532000000.0,,
1981-03-23,1.25,342000000.0,874000000.0,532000000.0,,
1981-03-24,1.16,342000000.0,874000000.0,532000000.0,,
1981-03-25,1.25,342000000.0,874000000.0,532000000.0,,
1981-03-26,1.28,342000000.0,874000000.0,532000000.0,,
1981-03-27,1.25,342000000.0,874000000.0,532000000.0,,
1981-03-30,1.34,342000000.0,874000000.0,532000000.0,,
1981-03-31,1.34,342000000.0,874000000.0,532000000.0,,
1981-04-01,1.34,342000000.0,874000000.0,532000000.0,,
1981-04-02,1.37,342000000.0,874000000.0,532000000.0,,
1981-04-03,1.37,342000000.0,874000000.0,532000000.0,,
1981-04-06,1.4,342000000.0,874000000.0,532000000.0,,
1981-04-07,1.37,342000000.0,874000000.0,532000000.0,,
1981-04-08,1.4,342000000.0,874000000.0,532000000.0,,
1981-04-09,1.49,342000000.0,874000000.0,532000000.0,,
1981-04-10,1.73,342000000.0,874000000.0,532000000.0,,
1981-04-13,1.67,342000000.0,874000000.0,532000000.0,,
1981-04-14,1.58,342000000.0,874000000.0,532000000.0,,
1981-04-15,1.73,342000000.0,874000000.0,532000000.0,,
1981-04-16,1.64,342000000.0,874000000.0,532000000.0,,
1981-04-20,1.67,342000000.0,874000000.0,532000000.0,,
1981-04-21,1.58,342000000.0,874000000.0,532000000.0,,
1981-04-22,1.58,342000000.0,874000000.0,532000000.0,,
1981-04-23,1.61,342000000.0,874000000.0,532000000.0,,
1981-04-24,1.67,342000000.0,874000000.0,532000000.0,,
1981-04-27,1.7,342000000.0,874000000.0,532000000.0,,
1981-04-28,1.64,342000000.0,874000000.0,532000000.0,,
1981-04-29,1.58,342000000.0,874000000.0,532000000.0,,
1981-04-30,1.58,342000000.0,874000000.0,532000000.0,,
1981-05-01,1.58,342000000.0,874000000.0,532000000.0,,
1981-05-04,1.52,342000000.0,874000000.0,532000000.0,,
1981-05-05,1.49,342000000.0,874000000.0,532000000.0,,
1981-05-06,1.43,342000000.0,874000000.0,532000000.0,,
1981-05-07,1.4,342000000.0,874000000.0,532000000.0,,
1981-05-08,1.43,342000000.0,874000000.0,532000000.0,,
1981-05-11,1.46,342000000.0,874000000.0,532000000.0,,
1981-05-12,1.46,342000000.0,874000000.0,532000000.0,,
1981-05-13,1.52,342000000.0,874000000.0,532000000.0,,
1981-05-14,1.67,342000000.0,874000000.0,532000000.0,,
1981-05-15,1.67,342000000.0,874000000.0,532000000.0,,
1981-05-18,1.73,342000000.0,874000000.0,532000000.0,,
1981-05-19,1.67,342000000.0,874000000.0,532000000.0,,
1981-05-20,1.7,342000000.0,874000000.0,532000000.0,,
1981-05-21,1.64,342000000.0,874000000.0,532000000.0,,
1981-05-22,1.67,342000000.0,874000000.0,532000000.0,,
1981-05-26,1.67,342000000.0,874000000.0,532000000.0,,
1981-05-27,1.76,342000000.0,874000000.0,532000000.0,,
1981-05-28,1.82,342000000.0,874000000.0,532000000.0,,
1981-05-29,1.85,342000000.0,874000000.0,532000000.0,,
1981-06-01,1.88,342000000.0,874000000.0,532000000.0,,
1981-06-02,1.85,342000000.0,874000000.0,532000000.0,,
1981-06-03,1.9,342000000.0,874000000.0,532000000.0,,
1981-06-04,1.93,342000000.0,874000000.0,532000000.0,,
1981-06-05,1.96,342000000.0,874000000.0,532000000.0,,
1981-06-08,2.02,342000000.0,874000000.0,532000000.0,,
1981-06-09,2.02,342000000.0,874000000.0,532000000.0,,
1981-06-10,1.99,342000000.0,874000000.0,532000000.0,,
1981-06-11,1.9,342000000.0,874000000.0,532000000.0,,
1981-06-12,1.99,342000000.0,874000000.0,532000000.0,,
1981-06-15,1.93,342000000.0,874000000.0,532000000.0,,
1981-06-16,1.79,342000000.0,874000000.0,532000000.0,,
1981-06-17,1.85,342000000.0,874000000.0,532000000.0,,
1981-06-18,1.79,342000000.0,874000000.0,532000000.0,,
1981-06-19,1.82,342000000.0,874000000.0,532000000.0,,
1981-06-22,1.85,342000000.0,874000000.0,532000000.0,,
1981-06-23,1.9,342000000.0,874000000.0,532000000.0,,
1981-06-24,1.85,342000000.0,874000000.0,532000000.0,,
1981-06-25,1.88,342000000.0,874000000.0,532000000.0,,
1981-06-26,1.88,342000000.0,874000000.0,532000000.0,,
1981-06-29,1.79,342000000.0,874000000.0,532000000.0,,
1981-06-30,1.76,342000000.0,874000000.0,532000000.0,,
1981-07-01,1.73,342000000.0,874000000.0,532000000.0,,
1981-07-02,1.73,342000000.0,874000000.0,532000000.0,,
1981-07-06,1.64,342000000.0,874000000.0,532000000.0,,
1981-07-07,1.61,342000000.0,874000000.0,532000000.0,,
1981-07-08,1.61,342000000.0,874000000.0,532000000.0,,
1981-07-09,1.61,342000000.0,874000000.0,532000000.0,,
1981-07-10,1.67,342000000.0,874000000.0,532000000.0,,
1981-07-13,1.73,342000000.0,874000000.0,532000000.0,,
1981-07-14,1.61,342000000.0,874000000.0,532000000.0,,
1981-07-15,1.67,342000000.0,874000000.0,532000000.0,,
1981-07-16,1.76,342000000.0,874000000.0,532000000.0,,
1981-07-17,1.82,342000000.0,874000000.0,532000000.0,,
1981-07-20,1.73,342000000.0,874000000.0,532000000.0,,
1981-07-21,1.7,342000000.0,874000000.0,532000000.0,,
1981-07-22,1.67,342000000.0,874000000.0,532000000.0,,
1981-07-23,1.61,342000000.0,874000000.0,532000000.0,,
1981-07-24,1.67,342000000.0,874000000.0,532000000.0,,
1981-07-27,1.64,342000000.0,874000000.0,532000000.0,,
1981-07-28,1.61,342000000.0,874000000.0,532000000.0,,
1981-07-29,1.64,342000000.0,874000000.0,532000000.0,,
1981-07-30,1.64,342000000.0,874000000.0,532000000.0,,
1981-07-31,1.61,342000000.0,874000000.0,532000000.0,,
1981-08-03,1.55,342000000.0,874000000.0,532000000.0,,
1981-08-04,1.67,342000000.0,874000000.0,532000000.0,,
1981-08-05,1.64,342000000.0,874000000.0,532000000.0,,
1981-08-06,1.58,342000000.0,874000000.0,532000000.0,,
1981-08-07,1.58,342000000.0,874000000.0,532000000.0,,
1981-08-10,1.55,342000000.0,874000000.0,532000000.0,,
1981-08-11,1.49,342000000.0,874000000.0,532000000.0,,
1981-08-12,1.55,342000000.0,874000000.0,532000000.0,,
1981-08-13,1.58,342000000.0,874000000.0,532000000.0,,
1981-08-14,1.61,342000000.0,874000000.0,532000000.0,,
1981-08-17,1.64,342000000.0,874000000.0,532000000.0,,
1981-08-18,1.55,342000000.0,874000000.0,532000000.0,,
1981-08-19,1.67,342000000.0,874000000.0,532000000.0,,
1981-08-20,1.67,342000000.0,874000000.0,532000000.0,,
1981-08-21,1.61,342000000.0,874000000.0,532000000.0,,
1981-08-24,1.58,342000000.0,874000000.0,532000000.0,,
1981-08-25,1.58,342000000.0,874000000.0,532000000.0,,
1981-08-26,1.58,342000000.0,874000000.0,532000000.0,,
1981-08-27,1.58,342000000.0,874000000.0,532000000.0,,
1981-08-28,1.61,342000000.0,874000000.0,532000000.0,,
1981-08-31,1.55,342000000.0,874000000.0,532000000.0,,
1981-09-01,1.46,342000000.0,874000000.0,532000000.0,,
1981-09-02,1.58,342000000.0,874000000.0,532000000.0,,
1981-09-03,1.52,342000000.0,874000000.0,532000000.0,,
1981-09-04,1.52,342000000.0,874000000.0,532000000.0,,
1981-09-08,1.37,342000000.0,874000000.0,532000000.0,,
1981-09-09,1.43,342000000.0,874000000.0,532000000.0,,
1981-09-10,1.43,342000000.0,874000000.0,532000000.0,,
1981-09-11,1.55,342000000.0,874000000.0,532000000.0,,
1981-09-14,1.61,342000000.0,874000000.0,532000000.0,,
1981-09-15,1.55,342000000.0,874000000.0,532000000.0,,
1981-09-16,1.49,342000000.0,874000000.0,532000000.0,,
1981-09-17,1.49,342000000.0,874000000.0,532000000.0,,
1981-09-18,1.52,342000000.0,874000000.0,532000000.0,,
1981-09-21,1.55,342000000.0,874000000.0,532000000.0,,
1981-09-22,1.49,342000000.0,874000000.0,532000000.0,,
1981-09-23,1.43,342000000.0,874000000.0,532000000.0,,
1981-09-24,1.46,342000000.0,874000000.0,532000000.0,,
1981-09-25,1.37,342000000.0,874000000.0,532000000.0,,
1981-09-28,1.49,342000000.0,874000000.0,532000000.0,,
1981-09-29,1.49,342000000.0,874000000.0,532000000.0,,
1981-09-30,1.46,342000000.0,874000000.0,532000000.0,,
1981-10-01,1.55,342000000.0,874000000.0,532000000.0,,
1981-10-02,1.55,342000000.0,874000000.0,532000000.0,,
1981-10-05,1.61,342000000.0,874000000.0,532000000.0,,
1981-10-06,1.55,342000000.0,874000000.0,532000000.0,,
1981-10-07,1.55,342000000.0,874000000.0,532000000.0,,
1981-10-08,1.61,342000000.0,874000000.0,532000000.0,,
1981-10-09,1.64,342000000.0,874000000.0,532000000.0,,
1981-10-12,1.67,342000000.0,874000000.0,532000000.0,,
1981-10-13,1.64,342000000.0,874000000.0,532000000.0,,
1981-10-14,1.58,342000000.0,874000000.0,532000000.0,,
1981-10-15,1.61,342000000.0,874000000.0,532000000.0,,
1981-10-16,1.67,342000000.0,874000000.0,532000000.0,,
1981-10-19,1.61,342000000.0,874000000.0,532000000.0,,
1981-10-20,1.58,342000000.0,874000000.0,532000000.0,,
1981-10-21,1.58,342000000.0,874000000.0,532000000.0,,
1981-10-22,1.58,342000000.0,874000000.0,532000000.0,,
1981-10-23,1.64,342000000.0,874000000.0,532000000.0,,
1981-10-26,1.64,342000000.0,874000000.0,532000000.0,,
1981-10-27,1.61,342000000.0,874000000.0,532000000.0,,
1981-10-28,1.55,342000000.0,874000000.0,532000000.0,,
1981-10-29,1.55,342000000.0,874000000.0,532000000.0,,
1981-10-30,1.55,342000000.0,874000000.0,532000000.0,,
1981-11-02,1.64,342000000.0,874000000.0,532000000.0,,
1981-11-03,1.64,342000000.0,874000000.0,532000000.0,,
1981-11-04,1.64,342000000.0,874000000.0,532000000.0,,
1981-11-05,1.61,342000000.0,874000000.0,532000000.0,,
1981-11-06,1.61,342000000.0,874000000.0,532000000.0,,
1981-11-09,1.58,342000000.0,874000000.0,532000000.0,,
1981-11-10,1.58,342000000.0,874000000.0,532000000.0,,
1981-11-11,1.58,342000000.0,874000000.0,532000000.0,,
1981-11-12,1.67,342000000.0,874000000.0,532000000.0,,
1981-11-13,1.67,342000000.0,874000000.0,532000000.0,,
1981-11-16,1.66,342000000.0,874000000.0,532000000.0,,
1981-11-17,1.63,342000000.0,874000000.0,532000000.0,,
1981-11-18,1.66,342000000.0,874000000.0,532000000.0,,
1981-11-19,1.69,342000000.0,874000000.0,532000000.0,,
1981-11-20,1.69,342000000.0,874000000.0,532000000.0,,
1981-11-23,1.72,342000000.0,874000000.0,532000000.0,,
1981-11-24,1.69,342000000.0,874000000.0,532000000.0,,
1981-11-25,1.66,342000000.0,874000000.0,532000000.0,,
1981-11-27,1.66,342000000.0,874000000.0,532000000.0,,
1981-11-30,1.78,342000000.0,874000000.0,532000000.0,,
1981-12-01,1.75,342000000.0,874000000.0,532000000.0,,
1981-12-02,1.72,342000000.0,874000000.0,532000000.0,,
1981-12-03,1.69,342000000.0,874000000.0,532000000.0,,
1981-12-04,1.69,342000000.0,874000000.0,532000000.0,,
1981-12-07,1.63,342000000.0,874000000.0,532000000.0,,
1981-12-08,1.66,342000000.0,874000000.0,532000000.0,,
1981-12-09,1.63,342000000.0,874000000.0,532000000.0,,
1981-12-10,1.69,342000000.0,874000000.0,532000000.0,,
1981-12-11,1.69,342000000.0,874000000.0,532000000.0,,
1981-12-14,1.66,342000000.0,874000000.0,532000000.0,,
1981-12-15,1.66,342000000.0,874000000.0,532000000.0,,
1981-12-16,1.63,342000000.0,874000000.0,532000000.0,,
1981-12-17,1.69,342000000.0,874000000.0,532000000.0,,
1981-12-18,1.69,342000000.0,874000000.0,532000000.0,,
1981-12-21,1.66,342000000.0,874000000.0,532000000.0,,
1981-12-22,1.59,342000000.0,874000000.0,532000000.0,,
