date,close price,LDOS_SHE,LDOS_TA,LDOS_TL,market cap,PB Ratio
2007-01-12,43.83,1440000000.0,6573000000.0,0.0,,
2007-01-16,43.63,1440000000.0,6573000000.0,0.0,,
2007-01-17,44.42,1440000000.0,6573000000.0,0.0,,
2007-01-18,42.99,1440000000.0,6573000000.0,0.0,,
2007-01-19,43.65,1440000000.0,6573000000.0,0.0,,
2007-01-22,44.62,1440000000.0,6573000000.0,0.0,,
2007-01-23,45.06,1440000000.0,6573000000.0,0.0,,
2007-01-24,45.14,1440000000.0,6573000000.0,0.0,,
2007-01-25,45.28,1440000000.0,6573000000.0,0.0,,
2007-01-26,45.53,1440000000.0,6573000000.0,0.0,,
2007-01-29,45.7,1440000000.0,6573000000.0,0.0,,
2007-01-30,46.1,1440000000.0,6573000000.0,0.0,,
2007-01-31,45.8,1440000000.0,6573000000.0,0.0,19144400000.0,13.294722222222223
2007-02-01,44.81,1440000000.0,6573000000.0,0.0,18730580000.0,13.007347222222222
2007-02-02,45.53,1440000000.0,6573000000.0,0.0,19031540000.0,13.216347222222222
2007-02-05,45.83,1440000000.0,6573000000.0,0.0,19156940000.0,13.303430555555556
2007-02-06,45.68,1440000000.0,6573000000.0,0.0,19094240000.0,13.25988888888889
2007-02-07,45.11,1440000000.0,6573000000.0,0.0,18855980000.0,13.094430555555556
2007-02-08,46.12,1440000000.0,6573000000.0,0.0,19278160000.0,13.387611111111111
2007-02-09,45.63,1440000000.0,6573000000.0,0.0,19073340000.0,13.245375
2007-02-12,44.42,1440000000.0,6573000000.0,0.0,18567560000.0,12.89413888888889
2007-02-13,44.42,1440000000.0,6573000000.0,0.0,18567560000.0,12.89413888888889
2007-02-14,44.81,1440000000.0,6573000000.0,0.0,18730580000.0,13.007347222222222
2007-02-15,44.86,1440000000.0,6573000000.0,0.0,18751480000.0,13.02186111111111
2007-02-16,45.26,1440000000.0,6573000000.0,0.0,18918680000.0,13.137972222222222
2007-02-20,45.7,1440000000.0,6573000000.0,0.0,19102600000.0,13.265694444444444
2007-02-21,45.33,1440000000.0,6573000000.0,0.0,18947940000.0,13.158291666666667
2007-02-22,45.33,1440000000.0,6573000000.0,0.0,18947940000.0,13.158291666666667
2007-02-23,45.09,1440000000.0,6573000000.0,0.0,18847620000.0,13.088625
2007-02-26,45.65,1440000000.0,6573000000.0,0.0,19081700000.0,13.251180555555555
2007-02-27,44.57,1440000000.0,6573000000.0,0.0,18630260000.0,12.937680555555556
2007-02-28,44.52,1440000000.0,6573000000.0,0.0,18609360000.0,12.923166666666667
2007-03-01,44.42,1440000000.0,6573000000.0,0.0,18567560000.0,12.89413888888889
2007-03-02,43.56,1440000000.0,6573000000.0,0.0,18208080000.0,12.6445
2007-03-05,43.63,1440000000.0,6573000000.0,0.0,18237340000.0,12.664819444444445
2007-03-06,44.25,1440000000.0,6573000000.0,0.0,18496500000.0,12.844791666666667
2007-03-07,44.05,1440000000.0,6573000000.0,0.0,18412900000.0,12.78673611111111
2007-03-08,43.83,1440000000.0,6573000000.0,0.0,18320940000.0,12.722875
2007-03-09,43.95,1440000000.0,6573000000.0,0.0,18371100000.0,12.757708333333333
2007-03-12,43.83,1440000000.0,6573000000.0,0.0,18320940000.0,12.722875
2007-03-13,43.28,1440000000.0,6573000000.0,0.0,18091040000.0,12.563222222222223
2007-03-14,43.56,1440000000.0,6573000000.0,0.0,18208080000.0,12.6445
2007-03-15,44.15,1440000000.0,6573000000.0,0.0,18454700000.0,12.815763888888888
2007-03-16,44.79,1440000000.0,6573000000.0,0.0,18722220000.0,13.001541666666666
2007-03-19,44.99,1440000000.0,6573000000.0,0.0,18805820000.0,13.059597222222223
2007-03-20,44.44,1440000000.0,6573000000.0,0.0,18575920000.0,12.899944444444445
2007-03-21,44.32,1440000000.0,6573000000.0,0.0,18525760000.0,12.86511111111111
2007-03-22,44.47,1440000000.0,6573000000.0,0.0,18588460000.0,12.908652777777778
2007-03-23,44.2,1440000000.0,6573000000.0,0.0,18475600000.0,12.830277777777777
2007-03-26,43.7,1440000000.0,6573000000.0,0.0,18266600000.0,12.685138888888888
2007-03-27,43.53,1440000000.0,6573000000.0,0.0,18195540000.0,12.635791666666666
2007-03-28,43.48,1440000000.0,6573000000.0,0.0,18174640000.0,12.621277777777777
2007-03-29,43.14,1440000000.0,6573000000.0,0.0,18032520000.0,12.522583333333333
2007-03-30,42.77,1440000000.0,6573000000.0,0.0,17877860000.0,12.415180555555555
2007-04-02,43.16,1440000000.0,6573000000.0,0.0,18040880000.0,12.52838888888889
2007-04-03,43.85,1440000000.0,6573000000.0,0.0,18329300000.0,12.728680555555556
2007-04-04,43.53,1440000000.0,6573000000.0,0.0,18195540000.0,12.635791666666666
2007-04-05,41.78,1440000000.0,6573000000.0,0.0,17464040000.0,12.127805555555556
2007-04-09,42.05,1440000000.0,6573000000.0,0.0,17576900000.0,12.206180555555555
2007-04-10,41.68,1440000000.0,6573000000.0,0.0,17422240000.0,12.098777777777778
2007-04-11,42.22,1440000000.0,6573000000.0,0.0,17647960000.0,12.255527777777777
2007-04-12,44.44,1536000000.0,4392000000.0,0.0,18575920000.0,12.093697916666667
2007-04-13,45.36,1536000000.0,4392000000.0,0.0,18960480000.0,12.3440625
2007-04-16,46.1,1536000000.0,4392000000.0,0.0,19269800000.0,12.545442708333333
2007-04-17,45.21,1536000000.0,4392000000.0,0.0,18897780000.0,12.3032421875
2007-04-18,46.07,1536000000.0,4392000000.0,0.0,19257260000.0,12.537278645833334
2007-04-19,45.31,1536000000.0,4392000000.0,0.0,18939580000.0,12.330455729166667
2007-04-20,45.68,1536000000.0,4392000000.0,0.0,19094240000.0,12.431145833333334
2007-04-23,45.98,1536000000.0,4392000000.0,0.0,19219640000.0,12.512786458333334
2007-04-24,46.47,1536000000.0,4392000000.0,0.0,19424460000.0,12.6461328125
2007-04-25,45.48,1536000000.0,4392000000.0,0.0,19010640000.0,12.37671875
2007-04-26,45.33,1536000000.0,4392000000.0,0.0,18947940000.0,12.3358984375
2007-04-27,45.75,1536000000.0,4392000000.0,0.0,19123500000.0,12.4501953125
2007-04-30,45.16,1536000000.0,4392000000.0,0.0,18876880000.0,12.289635416666666
2007-05-01,45.93,1536000000.0,4392000000.0,0.0,19198740000.0,12.4991796875
2007-05-02,46.67,1536000000.0,4392000000.0,0.0,19508060000.0,12.700559895833333
2007-05-03,46.86,1536000000.0,4392000000.0,0.0,19587480000.0,12.752265625
2007-05-04,47.56,1536000000.0,4392000000.0,0.0,19880080000.0,12.942760416666667
2007-05-07,46.79,1536000000.0,4392000000.0,0.0,19558220000.0,12.733216145833333
2007-05-08,46.91,1536000000.0,4392000000.0,0.0,19608380000.0,12.765872395833334
2007-05-09,46.07,1536000000.0,4392000000.0,0.0,19257260000.0,12.537278645833334
2007-05-10,44.57,1536000000.0,4392000000.0,0.0,18630260000.0,12.129075520833334
2007-05-11,44.86,1536000000.0,4392000000.0,0.0,18751480000.0,12.207994791666666
2007-05-14,44.62,1536000000.0,4392000000.0,0.0,18651160000.0,12.142682291666667
2007-05-15,45.14,1536000000.0,4392000000.0,0.0,18868520000.0,12.284192708333334
2007-05-16,45.75,1536000000.0,4392000000.0,0.0,19123500000.0,12.4501953125
2007-05-17,45.53,1536000000.0,4392000000.0,0.0,19031540000.0,12.390325520833333
2007-05-18,46.4,1536000000.0,4392000000.0,0.0,19395200000.0,12.627083333333333
2007-05-21,46.94,1536000000.0,4392000000.0,0.0,19620920000.0,12.774036458333333
2007-05-22,47.48,1536000000.0,4392000000.0,0.0,19846640000.0,12.920989583333334
2007-05-23,47.53,1536000000.0,4392000000.0,0.0,19867540000.0,12.934596354166667
2007-05-24,45.93,1536000000.0,4392000000.0,0.0,19198740000.0,12.4991796875
2007-05-25,46.91,1536000000.0,4392000000.0,0.0,19608380000.0,12.765872395833334
2007-05-29,48.15,1536000000.0,4392000000.0,0.0,20126700000.0,13.1033203125
2007-05-30,49.23,1536000000.0,4392000000.0,0.0,20578140000.0,13.3972265625
2007-05-31,49.75,1536000000.0,4392000000.0,0.0,20795500000.0,13.538736979166666
2007-06-01,49.26,1536000000.0,4392000000.0,0.0,20590680000.0,13.405390625
2007-06-04,48.72,1536000000.0,4392000000.0,0.0,20364960000.0,13.2584375
2007-06-05,48.25,1536000000.0,4392000000.0,0.0,20168500000.0,13.130533854166666
2007-06-06,48.37,1536000000.0,4392000000.0,0.0,20218660000.0,13.163190104166667
2007-06-07,44.37,1636000000.0,4242000000.0,0.0,18546660000.0,11.33658924205379
2007-06-08,44.54,1636000000.0,4242000000.0,0.0,18617720000.0,11.38002444987775
2007-06-11,44.62,1636000000.0,4242000000.0,0.0,18651160000.0,11.400464547677261
2007-06-12,43.78,1636000000.0,4242000000.0,0.0,18300040000.0,11.185843520782397
2007-06-13,44.77,1636000000.0,4242000000.0,0.0,18713860000.0,11.438789731051346
2007-06-14,44.89,1636000000.0,4242000000.0,0.0,18764020000.0,11.46944987775061
2007-06-15,44.91,1636000000.0,4242000000.0,0.0,18772380000.0,11.47455990220049
2007-06-18,44.44,1636000000.0,4242000000.0,0.0,18575920000.0,11.354474327628362
2007-06-19,45.14,1636000000.0,4242000000.0,0.0,18868520000.0,11.533325183374084
2007-06-20,44.84,1636000000.0,4242000000.0,0.0,18743120000.0,11.456674816625917
2007-06-21,44.72,1636000000.0,4242000000.0,0.0,18692960000.0,11.42601466992665
2007-06-22,44.27,1636000000.0,4242000000.0,0.0,18504860000.0,11.3110391198044
2007-06-25,43.88,1636000000.0,4242000000.0,0.0,18341840000.0,11.211393643031785
2007-06-26,43.43,1636000000.0,4242000000.0,0.0,18153740000.0,11.096418092909536
2007-06-27,44.62,1636000000.0,4242000000.0,0.0,18651160000.0,11.400464547677261
2007-06-28,44.89,1636000000.0,4242000000.0,0.0,18764020000.0,11.46944987775061
2007-06-29,44.62,1636000000.0,4242000000.0,0.0,18651160000.0,11.400464547677261
2007-07-02,44.72,1636000000.0,4242000000.0,0.0,18692960000.0,11.42601466992665
2007-07-03,44.64,1636000000.0,4242000000.0,0.0,18659520000.0,11.40557457212714
2007-07-05,44.49,1636000000.0,4242000000.0,0.0,18596820000.0,11.367249388753056
2007-07-06,44.42,1636000000.0,4242000000.0,0.0,18567560000.0,11.349364303178485
2007-07-09,44.47,1636000000.0,4242000000.0,0.0,18588460000.0,11.362139364303179
2007-07-10,43.93,1636000000.0,4242000000.0,0.0,18362740000.0,11.22416870415648
2007-07-11,43.75,1636000000.0,4242000000.0,0.0,18287500000.0,11.17817848410758
2007-07-12,43.78,1636000000.0,4242000000.0,0.0,18300040000.0,11.185843520782397
2007-07-13,44.17,1636000000.0,4242000000.0,0.0,18463060000.0,11.285488997555012
2007-07-16,44.44,1636000000.0,4242000000.0,0.0,18575920000.0,11.354474327628362
2007-07-17,45.26,1636000000.0,4242000000.0,0.0,18918680000.0,11.563985330073349
2007-07-18,45.06,1636000000.0,4242000000.0,0.0,18835080000.0,11.512885085574572
2007-07-19,45.31,1636000000.0,4242000000.0,0.0,18939580000.0,11.576760391198045
2007-07-20,45.19,1636000000.0,4242000000.0,0.0,18889420000.0,11.546100244498778
2007-07-23,45.43,1636000000.0,4242000000.0,0.0,18989740000.0,11.60742053789731
2007-07-24,43.31,1636000000.0,4242000000.0,0.0,18103580000.0,11.065757946210269
2007-07-25,43.83,1636000000.0,4242000000.0,0.0,18320940000.0,11.198618581907091
2007-07-26,42.52,1636000000.0,4242000000.0,0.0,17773360000.0,10.863911980440097
2007-07-27,41.98,1636000000.0,4242000000.0,0.0,17547640000.0,10.725941320293398
2007-07-30,42.77,1636000000.0,4242000000.0,0.0,17877860000.0,10.92778728606357
2007-07-31,41.38,1636000000.0,4242000000.0,0.0,17296840000.0,10.572640586797066
2007-08-01,41.46,1636000000.0,4242000000.0,0.0,17288820000.0,10.567738386308068
2007-08-02,41.41,1636000000.0,4242000000.0,0.0,17267970000.0,10.554993887530562
2007-08-03,41.9,1636000000.0,4242000000.0,0.0,17472300000.0,10.679889975550122
2007-08-06,41.73,1636000000.0,4242000000.0,0.0,17401410000.0,10.636558679706601
2007-08-07,41.83,1636000000.0,4242000000.0,0.0,17443110000.0,10.662047677261613
2007-08-08,42.42,1636000000.0,4242000000.0,0.0,17689140000.0,10.812432762836186
2007-08-09,41.23,1636000000.0,4242000000.0,0.0,17192910000.0,10.50911369193154
2007-08-10,42.64,1636000000.0,4242000000.0,0.0,17780880000.0,10.868508557457213
2007-08-13,42.35,1636000000.0,4242000000.0,0.0,17659950000.0,10.794590464547678
2007-08-14,41.41,1636000000.0,4242000000.0,0.0,17267970000.0,10.554993887530562
2007-08-15,41.53,1636000000.0,4242000000.0,0.0,17318010000.0,10.585580684596577
2007-08-16,41.11,1636000000.0,4242000000.0,0.0,17142870000.0,10.478526894865526
2007-08-17,41.78,1636000000.0,4242000000.0,0.0,17422260000.0,10.649303178484107
2007-08-20,42.0,1636000000.0,4242000000.0,0.0,17514000000.0,10.705378973105134
2007-08-21,42.77,1636000000.0,4242000000.0,0.0,17835090000.0,10.901644254278729
2007-08-22,43.88,1636000000.0,4242000000.0,0.0,18297960000.0,11.184572127139365
2007-08-23,42.94,1636000000.0,4242000000.0,0.0,17905980000.0,10.94497555012225
2007-08-24,44.0,1636000000.0,4242000000.0,0.0,18348000000.0,11.21515892420538
2007-08-27,43.11,1636000000.0,4242000000.0,0.0,17976870000.0,10.98830684596577
2007-08-28,43.85,1636000000.0,4242000000.0,0.0,18285450000.0,11.176925427872861
2007-08-29,44.72,1636000000.0,4242000000.0,0.0,18648240000.0,11.398679706601467
2007-08-30,45.43,1636000000.0,4242000000.0,0.0,18944310000.0,11.579651589242054
2007-08-31,45.21,1636000000.0,4242000000.0,0.0,18852570000.0,11.523575794621028
2007-09-04,44.89,1636000000.0,4242000000.0,0.0,18719130000.0,11.442011002444987
2007-09-05,43.78,1636000000.0,4242000000.0,0.0,18256260000.0,11.159083129584353
2007-09-06,44.1,1636000000.0,4242000000.0,0.0,18389700000.0,11.240647921760392
2007-09-07,45.73,1743000000.0,4378000000.0,0.0,19069410000.0,10.940567986230636
2007-09-10,46.35,1743000000.0,4378000000.0,0.0,19327950000.0,11.088898450946644
2007-09-11,44.37,1743000000.0,4378000000.0,0.0,18502290000.0,10.615197934595525
2007-09-12,45.06,1743000000.0,4378000000.0,0.0,18790020000.0,10.78027538726334
2007-09-13,45.33,1743000000.0,4378000000.0,0.0,18902610000.0,10.84487091222031
2007-09-14,45.75,1743000000.0,4378000000.0,0.0,19077750000.0,10.945352839931154
2007-09-17,45.16,1743000000.0,4378000000.0,0.0,18831720000.0,10.80419965576592
2007-09-18,45.98,1743000000.0,4378000000.0,0.0,19173660000.0,11.000378657487092
2007-09-19,45.8,1743000000.0,4378000000.0,0.0,19098600000.0,10.957314974182443
2007-09-20,45.65,1743000000.0,4378000000.0,0.0,19036050000.0,10.92142857142857
2007-09-21,45.23,1743000000.0,4378000000.0,0.0,18860910000.0,10.820946643717727
2007-09-24,45.11,1743000000.0,4378000000.0,0.0,18810870000.0,10.79223752151463
2007-09-25,45.73,1743000000.0,4378000000.0,0.0,19069410000.0,10.940567986230636
2007-09-26,46.07,1743000000.0,4378000000.0,0.0,19211190000.0,11.021910499139414
2007-09-27,46.74,1743000000.0,4378000000.0,0.0,19490580000.0,11.182203098106713
2007-09-28,47.38,1743000000.0,4378000000.0,0.0,19757460000.0,11.335318416523236
2007-10-01,47.43,1743000000.0,4378000000.0,0.0,19778310000.0,11.347280550774526
2007-10-02,46.3,1743000000.0,4378000000.0,0.0,19307100000.0,11.076936316695353
2007-10-03,47.53,1743000000.0,4378000000.0,0.0,19820010000.0,11.371204819277109
2007-10-04,47.33,1743000000.0,4378000000.0,0.0,19736610000.0,11.323356282271945
2007-10-05,47.6,1743000000.0,4378000000.0,0.0,19849200000.0,11.387951807228916
2007-10-08,46.12,1743000000.0,4378000000.0,0.0,19232040000.0,11.033872633390706
2007-10-09,48.22,1743000000.0,4378000000.0,0.0,20107740000.0,11.536282271944923
2007-10-10,48.89,1743000000.0,4378000000.0,0.0,20387130000.0,11.69657487091222
2007-10-11,47.6,1743000000.0,4378000000.0,0.0,19849200000.0,11.387951807228916
2007-10-12,48.77,1743000000.0,4378000000.0,0.0,20337090000.0,11.667865748709122
2007-10-15,47.43,1743000000.0,4378000000.0,0.0,19778310000.0,11.347280550774526
2007-10-16,47.98,1743000000.0,4378000000.0,0.0,20007660000.0,11.478864027538727
2007-10-17,48.44,1743000000.0,4378000000.0,0.0,20199480000.0,11.588915662650603
2007-10-18,48.99,1743000000.0,4378000000.0,0.0,20428830000.0,11.720499139414802
2007-10-19,47.23,1743000000.0,4378000000.0,0.0,19694910000.0,11.299432013769364
2007-10-22,47.6,1743000000.0,4378000000.0,0.0,19849200000.0,11.387951807228916
2007-10-23,48.0,1743000000.0,4378000000.0,0.0,20016000000.0,11.483648881239242
2007-10-24,47.78,1743000000.0,4378000000.0,0.0,19924260000.0,11.431015490533563
2007-10-25,47.11,1743000000.0,4378000000.0,0.0,19644870000.0,11.270722891566265
2007-10-26,48.0,1743000000.0,4378000000.0,0.0,20016000000.0,11.483648881239242
2007-10-29,47.58,1743000000.0,4378000000.0,0.0,19840860000.0,11.383166953528399
2007-10-30,47.14,1743000000.0,4378000000.0,0.0,19657380000.0,11.27790017211704
2007-10-31,48.67,1743000000.0,4378000000.0,0.0,20295390000.0,11.643941480206541
2007-11-01,48.05,1743000000.0,4378000000.0,0.0,20036850000.0,11.495611015490534
2007-11-02,49.51,1743000000.0,4378000000.0,0.0,20645670000.0,11.844905335628226
2007-11-05,48.44,1743000000.0,4378000000.0,0.0,20199480000.0,11.588915662650603
2007-11-06,49.36,1743000000.0,4378000000.0,0.0,20583120000.0,11.809018932874354
2007-11-07,48.57,1743000000.0,4378000000.0,0.0,20253690000.0,11.620017211703958
2007-11-08,49.31,1743000000.0,4378000000.0,0.0,20562270000.0,11.797056798623064
2007-11-09,48.74,1743000000.0,4378000000.0,0.0,20324580000.0,11.660688468158348
2007-11-12,47.21,1743000000.0,4378000000.0,0.0,19686570000.0,11.294647160068847
2007-11-13,47.83,1743000000.0,4378000000.0,0.0,19945110000.0,11.442977624784854
2007-11-14,48.69,1743000000.0,4378000000.0,0.0,20303730000.0,11.648726333907057
2007-11-15,48.79,1743000000.0,4378000000.0,0.0,20345430000.0,11.672650602409638
2007-11-16,48.42,1743000000.0,4378000000.0,0.0,20191140000.0,11.584130808950086
2007-11-19,48.17,1743000000.0,4378000000.0,0.0,20086890000.0,11.524320137693632
2007-11-20,47.78,1743000000.0,4378000000.0,0.0,19924260000.0,11.431015490533563
2007-11-21,47.21,1743000000.0,4378000000.0,0.0,19686570000.0,11.294647160068847
2007-11-23,48.54,1743000000.0,4378000000.0,0.0,20241180000.0,11.612839931153184
2007-11-26,47.8,1743000000.0,4378000000.0,0.0,19932600000.0,11.43580034423408
2007-11-27,48.77,1743000000.0,4378000000.0,0.0,20337090000.0,11.667865748709122
2007-11-28,49.9,1743000000.0,4378000000.0,0.0,20808300000.0,11.938209982788296
2007-11-29,48.59,1743000000.0,4378000000.0,0.0,20262030000.0,11.624802065404475
2007-11-30,49.23,1743000000.0,4378000000.0,0.0,20528910000.0,11.777917383820999
2007-12-03,48.17,1743000000.0,4378000000.0,0.0,20086890000.0,11.524320137693632
2007-12-04,47.78,1743000000.0,4378000000.0,0.0,19924260000.0,11.431015490533563
2007-12-05,49.14,1743000000.0,4378000000.0,0.0,20491380000.0,11.756385542168674
2007-12-06,49.38,1743000000.0,4378000000.0,0.0,20591460000.0,11.813803786574871
2007-12-07,49.46,1743000000.0,4378000000.0,0.0,20624820000.0,11.832943201376937
2007-12-10,48.99,1743000000.0,4378000000.0,0.0,20428830000.0,11.720499139414802
2007-12-11,50.49,1815000000.0,4666000000.0,0.0,21054330000.0,11.600181818181818
2007-12-12,51.09,1815000000.0,4666000000.0,0.0,21304530000.0,11.73803305785124
2007-12-13,50.27,1815000000.0,4666000000.0,0.0,20962590000.0,11.549636363636363
2007-12-14,49.16,1815000000.0,4666000000.0,0.0,20499720000.0,11.294611570247934
2007-12-17,49.53,1815000000.0,4666000000.0,0.0,20654010000.0,11.379619834710743
2007-12-18,50.1,1815000000.0,4666000000.0,0.0,20891700000.0,11.510578512396695
2007-12-19,49.68,1815000000.0,4666000000.0,0.0,20716560000.0,11.414082644628099
2007-12-20,49.38,1815000000.0,4666000000.0,0.0,20591460000.0,11.345157024793389
2007-12-21,50.0,1815000000.0,4666000000.0,0.0,20850000000.0,11.487603305785123
2007-12-24,50.12,1815000000.0,4666000000.0,0.0,20900040000.0,11.515173553719007
2007-12-26,49.63,1815000000.0,4666000000.0,0.0,20695710000.0,11.402595041322314
2007-12-27,48.57,1815000000.0,4666000000.0,0.0,20253690000.0,11.15905785123967
2007-12-28,48.62,1815000000.0,4666000000.0,0.0,20274540000.0,11.170545454545454
2007-12-31,49.68,1815000000.0,4666000000.0,0.0,20716560000.0,11.414082644628099
2008-01-02,47.98,1815000000.0,4666000000.0,0.0,20007660000.0,11.023504132231405
2008-01-03,47.95,1815000000.0,4666000000.0,0.0,19995150000.0,11.016611570247933
2008-01-04,46.67,1815000000.0,4666000000.0,0.0,19461390000.0,10.722528925619836
2008-01-07,47.09,1815000000.0,4666000000.0,0.0,19636530000.0,10.81902479338843
2008-01-08,45.98,1815000000.0,4666000000.0,0.0,19173660000.0,10.564
2008-01-09,47.31,1815000000.0,4666000000.0,0.0,19728270000.0,10.869570247933884
2008-01-10,48.81,1815000000.0,4666000000.0,0.0,20353770000.0,11.214198347107438
2008-01-11,49.04,1815000000.0,4666000000.0,0.0,20449680000.0,11.26704132231405
2008-01-14,48.91,1815000000.0,4666000000.0,0.0,20395470000.0,11.237173553719009
2008-01-15,48.91,1815000000.0,4666000000.0,0.0,20395470000.0,11.237173553719009
2008-01-16,48.2,1815000000.0,4666000000.0,0.0,20099400000.0,11.074049586776859
2008-01-17,46.62,1815000000.0,4666000000.0,0.0,19440540000.0,10.711041322314049
2008-01-18,45.9,1815000000.0,4666000000.0,0.0,19140300000.0,10.545619834710743
2008-01-22,44.94,1815000000.0,4666000000.0,0.0,18739980000.0,10.32505785123967
2008-01-23,44.94,1815000000.0,4666000000.0,0.0,18739980000.0,10.32505785123967
2008-01-24,45.41,1815000000.0,4666000000.0,0.0,18935970000.0,10.43304132231405
2008-01-25,45.48,1815000000.0,4666000000.0,0.0,18965160000.0,10.44912396694215
2008-01-28,45.28,1815000000.0,4666000000.0,0.0,18881760000.0,10.403173553719009
2008-01-29,45.7,1815000000.0,4666000000.0,0.0,19056900000.0,10.499669421487603
2008-01-30,45.31,1815000000.0,4666000000.0,0.0,18894270000.0,10.41006611570248
2008-01-31,46.67,1815000000.0,4666000000.0,0.0,19461390000.0,10.722528925619836
2008-02-01,46.96,1815000000.0,4666000000.0,0.0,19394480000.0,10.68566391184573
2008-02-04,46.79,1815000000.0,4666000000.0,0.0,19324270000.0,10.646980716253443
2008-02-05,45.26,1815000000.0,4666000000.0,0.0,18692380000.0,10.298831955922864
2008-02-06,44.96,1815000000.0,4666000000.0,0.0,18568480000.0,10.230567493112948
2008-02-07,44.74,1815000000.0,4666000000.0,0.0,18477620000.0,10.180506887052342
2008-02-08,44.52,1815000000.0,4666000000.0,0.0,18386760000.0,10.130446280991736
2008-02-11,44.49,1815000000.0,4666000000.0,0.0,18374370000.0,10.123619834710745
2008-02-12,45.04,1815000000.0,4666000000.0,0.0,18601520000.0,10.24877134986226
2008-02-13,45.93,1815000000.0,4666000000.0,0.0,18969090000.0,10.451289256198347
2008-02-14,45.58,1815000000.0,4666000000.0,0.0,18824540000.0,10.371647382920111
2008-02-15,45.9,1815000000.0,4666000000.0,0.0,18956700000.0,10.444462809917356
2008-02-19,46.22,1815000000.0,4666000000.0,0.0,19088860000.0,10.517278236914601
2008-02-20,46.57,1815000000.0,4666000000.0,0.0,19233410000.0,10.596920110192837
2008-02-21,46.12,1815000000.0,4666000000.0,0.0,19047560000.0,10.49452341597796
2008-02-22,47.23,1815000000.0,4666000000.0,0.0,19505990000.0,10.747101928374656
2008-02-25,47.21,1815000000.0,4666000000.0,0.0,19497730000.0,10.742550964187329
2008-02-26,47.16,1815000000.0,4666000000.0,0.0,19477080000.0,10.731173553719008
2008-02-27,47.14,1815000000.0,4666000000.0,0.0,19468820000.0,10.726622589531681
2008-02-28,46.72,1815000000.0,4666000000.0,0.0,19295360000.0,10.631052341597796
2008-02-29,47.06,1815000000.0,4666000000.0,0.0,19435780000.0,10.70841873278237
2008-03-03,47.38,1815000000.0,4666000000.0,0.0,19567940000.0,10.781234159779615
2008-03-04,47.78,1815000000.0,4666000000.0,0.0,19733140000.0,10.872253443526171
2008-03-05,47.75,1815000000.0,4666000000.0,0.0,19720750000.0,10.865426997245178
2008-03-06,46.52,1815000000.0,4666000000.0,0.0,19212760000.0,10.585542699724519
2008-03-07,46.91,1815000000.0,4666000000.0,0.0,19373830000.0,10.674286501377411
2008-03-10,46.05,1815000000.0,4666000000.0,0.0,19018650000.0,10.478595041322315
2008-03-11,46.89,1815000000.0,4666000000.0,0.0,19365570000.0,10.669735537190082
