date,close price,VNO_SHE,VNO_TA,VNO_TL,market cap,PB Ratio
1990-02-21,4.98,6217588000.0,20419693000.0,14202105000.0,,
1990-02-22,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-02-23,5.07,6217588000.0,20419693000.0,14202105000.0,,
1990-02-26,5.07,6217588000.0,20419693000.0,14202105000.0,,
1990-02-27,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-02-28,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-03-01,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-03-02,5.19,6217588000.0,20419693000.0,14202105000.0,,
1990-03-05,5.19,6217588000.0,20419693000.0,14202105000.0,,
1990-03-06,5.19,6217588000.0,20419693000.0,14202105000.0,,
1990-03-07,5.19,6217588000.0,20419693000.0,14202105000.0,,
1990-03-08,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-03-09,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-03-12,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-03-13,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-03-14,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-03-15,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-03-16,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-03-19,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-03-20,5.14,6217588000.0,20419693000.0,14202105000.0,,
1990-03-21,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-03-22,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-03-23,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-03-26,5.07,6217588000.0,20419693000.0,14202105000.0,,
1990-03-27,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-03-28,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-03-29,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-03-30,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-04-02,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-04-03,5.14,6217588000.0,20419693000.0,14202105000.0,,
1990-04-04,5.09,6217588000.0,20419693000.0,14202105000.0,,
1990-04-05,5.16,6217588000.0,20419693000.0,14202105000.0,,
1990-04-06,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-04-09,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-04-10,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-11,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-04-12,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-16,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-04-17,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-04-18,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-19,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-20,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-23,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-24,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-04-25,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-26,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-27,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-04-30,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-05-01,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-05-02,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-05-03,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-05-04,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-05-07,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-05-08,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-05-09,5.07,6217588000.0,20419693000.0,14202105000.0,,
1990-05-10,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-05-11,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-05-14,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-05-15,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-05-16,5.17,6217588000.0,20419693000.0,14202105000.0,,
1990-05-17,5.05,6217588000.0,20419693000.0,14202105000.0,,
1990-05-18,5.12,6217588000.0,20419693000.0,14202105000.0,,
1990-05-21,5.12,6217588000.0,20419693000.0,14202105000.0,,
1990-05-22,5.12,6217588000.0,20419693000.0,14202105000.0,,
1990-05-23,5.12,6217588000.0,20419693000.0,14202105000.0,,
1990-05-24,5.12,6217588000.0,20419693000.0,14202105000.0,,
1990-05-25,5.12,6217588000.0,20419693000.0,14202105000.0,,
1990-05-29,5.04,6217588000.0,20419693000.0,14202105000.0,,
1990-05-30,5.12,6217588000.0,20419693000.0,14202105000.0,,
1990-05-31,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-01,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-04,5.07,6217588000.0,20419693000.0,14202105000.0,,
1990-06-05,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-06-06,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-07,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-08,5.05,6217588000.0,20419693000.0,14202105000.0,,
1990-06-11,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-12,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-13,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-14,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-15,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-06-18,4.98,6217588000.0,20419693000.0,14202105000.0,,
1990-06-19,4.98,6217588000.0,20419693000.0,14202105000.0,,
1990-06-20,4.97,6217588000.0,20419693000.0,14202105000.0,,
1990-06-21,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-06-22,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-06-25,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-06-26,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-06-27,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-06-28,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-06-29,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-07-02,4.91,6217588000.0,20419693000.0,14202105000.0,,
1990-07-03,4.86,6217588000.0,20419693000.0,14202105000.0,,
1990-07-05,4.86,6217588000.0,20419693000.0,14202105000.0,,
1990-07-06,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-07-09,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-07-10,4.91,6217588000.0,20419693000.0,14202105000.0,,
1990-07-11,4.91,6217588000.0,20419693000.0,14202105000.0,,
1990-07-12,4.86,6217588000.0,20419693000.0,14202105000.0,,
1990-07-13,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-07-16,4.86,6217588000.0,20419693000.0,14202105000.0,,
1990-07-17,4.86,6217588000.0,20419693000.0,14202105000.0,,
1990-07-18,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-07-19,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-07-20,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-07-23,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-07-24,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-07-25,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-07-26,4.86,6217588000.0,20419693000.0,14202105000.0,,
1990-07-27,4.84,6217588000.0,20419693000.0,14202105000.0,,
1990-07-30,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-07-31,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-01,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-02,4.82,6217588000.0,20419693000.0,14202105000.0,,
1990-08-03,4.82,6217588000.0,20419693000.0,14202105000.0,,
1990-08-06,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-07,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-08,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-09,4.82,6217588000.0,20419693000.0,14202105000.0,,
1990-08-10,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-13,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-14,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-15,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-16,4.81,6217588000.0,20419693000.0,14202105000.0,,
1990-08-17,4.77,6217588000.0,20419693000.0,14202105000.0,,
1990-08-20,4.72,6217588000.0,20419693000.0,14202105000.0,,
1990-08-21,4.72,6217588000.0,20419693000.0,14202105000.0,,
1990-08-22,4.68,6217588000.0,20419693000.0,14202105000.0,,
1990-08-23,4.67,6217588000.0,20419693000.0,14202105000.0,,
1990-08-24,4.67,6217588000.0,20419693000.0,14202105000.0,,
1990-08-27,4.68,6217588000.0,20419693000.0,14202105000.0,,
1990-08-28,4.68,6217588000.0,20419693000.0,14202105000.0,,
1990-08-29,4.68,6217588000.0,20419693000.0,14202105000.0,,
1990-08-30,4.68,6217588000.0,20419693000.0,14202105000.0,,
1990-08-31,4.67,6217588000.0,20419693000.0,14202105000.0,,
1990-09-04,4.65,6217588000.0,20419693000.0,14202105000.0,,
1990-09-05,4.62,6217588000.0,20419693000.0,14202105000.0,,
1990-09-06,4.62,6217588000.0,20419693000.0,14202105000.0,,
1990-09-07,4.63,6217588000.0,20419693000.0,14202105000.0,,
1990-09-10,5.44,6217588000.0,20419693000.0,14202105000.0,,
1990-09-11,5.3,6217588000.0,20419693000.0,14202105000.0,,
1990-09-12,5.34,6217588000.0,20419693000.0,14202105000.0,,
1990-09-13,5.34,6217588000.0,20419693000.0,14202105000.0,,
1990-09-14,5.25,6217588000.0,20419693000.0,14202105000.0,,
1990-09-17,5.25,6217588000.0,20419693000.0,14202105000.0,,
1990-09-18,5.22,6217588000.0,20419693000.0,14202105000.0,,
1990-09-19,5.22,6217588000.0,20419693000.0,14202105000.0,,
1990-09-20,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-09-21,5.13,6217588000.0,20419693000.0,14202105000.0,,
1990-09-24,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-09-25,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-09-26,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-09-27,5.03,6217588000.0,20419693000.0,14202105000.0,,
1990-09-28,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-10-01,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-10-02,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-10-03,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-10-04,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-10-05,5.08,6217588000.0,20419693000.0,14202105000.0,,
1990-10-08,5.05,6217588000.0,20419693000.0,14202105000.0,,
1990-10-09,5.05,6217588000.0,20419693000.0,14202105000.0,,
1990-10-10,5.05,6217588000.0,20419693000.0,14202105000.0,,
1990-10-11,4.95,6217588000.0,20419693000.0,14202105000.0,,
1990-10-12,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-10-15,4.95,6217588000.0,20419693000.0,14202105000.0,,
1990-10-16,4.95,6217588000.0,20419693000.0,14202105000.0,,
1990-10-17,4.92,6217588000.0,20419693000.0,14202105000.0,,
1990-10-18,4.92,6217588000.0,20419693000.0,14202105000.0,,
1990-10-19,4.92,6217588000.0,20419693000.0,14202105000.0,,
1990-10-22,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-10-23,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-10-24,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-10-25,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-10-26,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-10-29,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-10-30,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-10-31,4.89,6217588000.0,20419693000.0,14202105000.0,,
1990-11-01,4.84,6217588000.0,20419693000.0,14202105000.0,,
1990-11-02,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-11-05,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-11-06,4.91,6217588000.0,20419693000.0,14202105000.0,,
1990-11-07,4.91,6217588000.0,20419693000.0,14202105000.0,,
1990-11-08,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-11-09,4.96,6217588000.0,20419693000.0,14202105000.0,,
1990-11-12,5.02,6217588000.0,20419693000.0,14202105000.0,,
1990-11-13,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-11-14,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-11-15,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-11-16,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-11-19,5.01,6217588000.0,20419693000.0,14202105000.0,,
1990-11-20,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-11-21,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-11-23,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-11-26,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-11-27,5.14,6217588000.0,20419693000.0,14202105000.0,,
1990-11-28,5.14,6217588000.0,20419693000.0,14202105000.0,,
1990-11-29,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-11-30,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-03,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-04,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-05,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-06,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-07,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-10,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-11,5.1,6217588000.0,20419693000.0,14202105000.0,,
1990-12-12,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-12-13,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-14,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-17,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-18,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-19,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-20,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-21,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-24,5.2,6217588000.0,20419693000.0,14202105000.0,,
1990-12-26,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-12-27,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-12-28,5.15,6217588000.0,20419693000.0,14202105000.0,,
1990-12-31,5.15,6217588000.0,20419693000.0,14202105000.0,,
1991-01-02,5.1,6217588000.0,20419693000.0,14202105000.0,,
1991-01-03,5.1,6217588000.0,20419693000.0,14202105000.0,,
1991-01-04,5.1,6217588000.0,20419693000.0,14202105000.0,,
1991-01-07,5.05,6217588000.0,20419693000.0,14202105000.0,,
1991-01-08,5.01,6217588000.0,20419693000.0,14202105000.0,,
1991-01-09,5.05,6217588000.0,20419693000.0,14202105000.0,,
1991-01-10,5.01,6217588000.0,20419693000.0,14202105000.0,,
1991-01-11,4.99,6217588000.0,20419693000.0,14202105000.0,,
1991-01-14,4.99,6217588000.0,20419693000.0,14202105000.0,,
1991-01-15,4.99,6217588000.0,20419693000.0,14202105000.0,,
1991-01-16,4.99,6217588000.0,20419693000.0,14202105000.0,,
1991-01-17,5.02,6217588000.0,20419693000.0,14202105000.0,,
1991-01-18,5.02,6217588000.0,20419693000.0,14202105000.0,,
1991-01-21,5.02,6217588000.0,20419693000.0,14202105000.0,,
1991-01-22,5.02,6217588000.0,20419693000.0,14202105000.0,,
1991-01-23,5.08,6217588000.0,20419693000.0,14202105000.0,,
1991-01-24,5.08,6217588000.0,20419693000.0,14202105000.0,,
1991-01-25,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-01-28,4.91,6217588000.0,20419693000.0,14202105000.0,,
1991-01-29,4.91,6217588000.0,20419693000.0,14202105000.0,,
1991-01-30,4.91,6217588000.0,20419693000.0,14202105000.0,,
1991-01-31,4.91,6217588000.0,20419693000.0,14202105000.0,,
1991-02-01,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-02-04,5.05,6217588000.0,20419693000.0,14202105000.0,,
1991-02-05,4.93,6217588000.0,20419693000.0,14202105000.0,,
1991-02-06,4.98,6217588000.0,20419693000.0,14202105000.0,,
1991-02-07,4.98,6217588000.0,20419693000.0,14202105000.0,,
1991-02-08,4.98,6217588000.0,20419693000.0,14202105000.0,,
1991-02-11,5.08,6217588000.0,20419693000.0,14202105000.0,,
1991-02-12,5.08,6217588000.0,20419693000.0,14202105000.0,,
1991-02-13,5.08,6217588000.0,20419693000.0,14202105000.0,,
1991-02-14,5.12,6217588000.0,20419693000.0,14202105000.0,,
1991-02-15,5.12,6217588000.0,20419693000.0,14202105000.0,,
1991-02-19,5.12,6217588000.0,20419693000.0,14202105000.0,,
1991-02-20,5.12,6217588000.0,20419693000.0,14202105000.0,,
1991-02-21,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-02-22,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-02-25,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-02-26,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-02-27,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-02-28,5.03,6217588000.0,20419693000.0,14202105000.0,,
1991-03-01,5.01,6217588000.0,20419693000.0,14202105000.0,,
1991-03-04,5.01,6217588000.0,20419693000.0,14202105000.0,,
1991-03-05,5.05,6217588000.0,20419693000.0,14202105000.0,,
1991-03-06,5.07,6217588000.0,20419693000.0,14202105000.0,,
1991-03-07,5.07,6217588000.0,20419693000.0,14202105000.0,,
1991-03-08,5.19,6217588000.0,20419693000.0,14202105000.0,,
1991-03-11,5.24,6217588000.0,20419693000.0,14202105000.0,,
1991-03-12,5.32,6217588000.0,20419693000.0,14202105000.0,,
1991-03-13,5.34,6217588000.0,20419693000.0,14202105000.0,,
1991-03-14,5.39,6217588000.0,20419693000.0,14202105000.0,,
1991-03-15,5.44,6217588000.0,20419693000.0,14202105000.0,,
1991-03-18,5.51,6217588000.0,20419693000.0,14202105000.0,,
1991-03-19,5.54,6217588000.0,20419693000.0,14202105000.0,,
1991-03-20,5.54,6217588000.0,20419693000.0,14202105000.0,,
1991-03-21,5.54,6217588000.0,20419693000.0,14202105000.0,,
1991-03-22,5.54,6217588000.0,20419693000.0,14202105000.0,,
1991-03-25,5.54,6217588000.0,20419693000.0,14202105000.0,,
1991-03-26,5.54,6217588000.0,20419693000.0,14202105000.0,,
1991-03-27,5.52,6217588000.0,20419693000.0,14202105000.0,,
1991-03-28,5.54,6217588000.0,20419693000.0,14202105000.0,,
1991-04-01,5.63,6217588000.0,20419693000.0,14202105000.0,,
1991-04-02,5.73,6217588000.0,20419693000.0,14202105000.0,,
1991-04-03,5.73,6217588000.0,20419693000.0,14202105000.0,,
1991-04-04,5.58,6217588000.0,20419693000.0,14202105000.0,,
1991-04-05,5.58,6217588000.0,20419693000.0,14202105000.0,,
1991-04-08,5.58,6217588000.0,20419693000.0,14202105000.0,,
1991-04-09,5.63,6217588000.0,20419693000.0,14202105000.0,,
1991-04-10,5.68,6217588000.0,20419693000.0,14202105000.0,,
1991-04-11,5.68,6217588000.0,20419693000.0,14202105000.0,,
1991-04-12,5.75,6217588000.0,20419693000.0,14202105000.0,,
1991-04-15,5.92,6217588000.0,20419693000.0,14202105000.0,,
1991-04-16,5.89,6217588000.0,20419693000.0,14202105000.0,,
1991-04-17,5.98,6217588000.0,20419693000.0,14202105000.0,,
1991-04-18,6.16,6217588000.0,20419693000.0,14202105000.0,,
1991-04-19,6.31,6217588000.0,20419693000.0,14202105000.0,,
1991-04-22,6.5,6217588000.0,20419693000.0,14202105000.0,,
1991-04-23,6.5,6217588000.0,20419693000.0,14202105000.0,,
1991-04-24,6.35,6217588000.0,20419693000.0,14202105000.0,,
1991-04-25,6.33,6217588000.0,20419693000.0,14202105000.0,,
1991-04-26,6.31,6217588000.0,20419693000.0,14202105000.0,,
1991-04-29,6.21,6217588000.0,20419693000.0,14202105000.0,,
1991-04-30,6.17,6217588000.0,20419693000.0,14202105000.0,,
