date,close price,IPGP_SHE,IPGP_TA,IPGP_TL,market cap,PB Ratio
2007-04-02,18.89,158594000.0,223592000.0,0.0,861686240.0,5.433283983000618
2007-04-03,19.0,158594000.0,223592000.0,0.0,866704000.0,5.464923010958801
2007-04-04,18.88,158594000.0,223592000.0,0.0,861230080.0,5.430407707731693
2007-04-05,18.64,158594000.0,223592000.0,0.0,850282240.0,5.361377101277476
2007-04-09,19.0,158594000.0,223592000.0,0.0,866704000.0,5.464923010958801
2007-04-10,19.22,158594000.0,223592000.0,0.0,876739520.0,5.528201066875165
2007-04-11,19.37,158594000.0,223592000.0,0.0,883581920.0,5.571345195909051
2007-04-12,19.4,158594000.0,223592000.0,0.0,884950399.9999999,5.579974021715827
2007-04-13,19.82,158594000.0,223592000.0,0.0,904109120.0,5.700777583010707
2007-04-16,20.53,158594000.0,223592000.0,0.0,936496480.0,5.90499312710443
2007-04-17,21.12,158594000.0,223592000.0,0.0,963409920.0,6.0746933679710455
2007-04-18,20.73,158594000.0,223592000.0,0.0,945619680.0,5.962518632482944
2007-04-19,20.04,158594000.0,223592000.0,0.0,914144640.0,5.764055638927072
2007-04-20,19.75,158594000.0,223592000.0,0.0,900916000.0,5.680643656128227
2007-04-23,19.25,158594000.0,223592000.0,0.0,878108000.0,5.536829892681943
2007-04-24,19.63,158594000.0,223592000.0,0.0,895442080.0,5.646128352901118
2007-04-25,19.42,158594000.0,223592000.0,0.0,885862720.0000001,5.58572657225368
2007-04-26,18.17,158594000.0,223592000.0,0.0,828842720.0000001,5.226192163637969
2007-04-27,18.17,158594000.0,223592000.0,0.0,828842720.0000001,5.226192163637969
2007-04-30,18.19,158594000.0,223592000.0,0.0,829755040.0,5.23194471417582
2007-05-01,17.79,158594000.0,223592000.0,0.0,811508640.0,5.116893703418793
2007-05-02,17.99,158594000.0,223592000.0,0.0,820631839.9999999,5.174419208797306
2007-05-03,18.45,158594000.0,223592000.0,0.0,841615200.0,5.306727871167888
2007-05-04,19.64,158594000.0,223592000.0,0.0,895898240.0,5.649004628170045
2007-05-07,18.88,158594000.0,223592000.0,0.0,861230080.0,5.430407707731693
2007-05-08,19.53,158594000.0,223592000.0,0.0,890880480.0,5.617365600211862
2007-05-09,20.06,158594000.0,223592000.0,0.0,915056960.0,5.769808189464923
2007-05-10,19.3,158594000.0,223592000.0,0.0,880388800.0,5.551211269026571
2007-05-11,19.99,158594000.0,223592000.0,0.0,911863839.9999999,5.749674262582443
2007-05-14,20.03,158594000.0,223592000.0,0.0,913688480.0,5.761179363658146
2007-05-15,20.17,166023000.0,207265000.0,0.0,920074720.0000001,5.541850948362577
2007-05-16,20.27,166023000.0,207265000.0,0.0,924636320.0,5.569326659559218
2007-05-17,19.95,166023000.0,207265000.0,0.0,910039200.0,5.4814043837299655
2007-05-18,20.29,166023000.0,207265000.0,0.0,925548640.0,5.574821801798546
2007-05-21,20.73,166023000.0,207265000.0,0.0,945619680.0,5.695714931063768
2007-05-22,21.04,166023000.0,207265000.0,0.0,959760640.0,5.780889635773357
2007-05-23,21.61,166023000.0,207265000.0,0.0,985761760.0,5.9375011895942125
2007-05-24,21.29,166023000.0,207265000.0,0.0,971164640.0,5.84957891376496
2007-05-25,20.35,166023000.0,207265000.0,0.0,928285600.0000001,5.5913072285165315
2007-05-29,20.21,166023000.0,207265000.0,0.0,921899360.0,5.552841232841232
2007-05-30,20.69,166023000.0,207265000.0,0.0,943795040.0,5.684724646585112
2007-05-31,22.43,166023000.0,207265000.0,0.0,1023166880.0,6.162802021406673
2007-06-01,22.98,166023000.0,207265000.0,0.0,1048255680.0,6.3139184329882
2007-06-04,23.44,166023000.0,207265000.0,0.0,1069239040.0,6.440306704492751
2007-06-05,23.09,166023000.0,207265000.0,0.0,1053273440.0,6.344141715304506
2007-06-06,22.56,166023000.0,207265000.0,0.0,1029096960.0,6.1985204459623064
2007-06-07,22.36,166023000.0,207265000.0,0.0,1019973760.0,6.1435690235690235
2007-06-08,21.51,166023000.0,207265000.0,0.0,981200160.0000001,5.910025478397572
2007-06-11,20.49,166023000.0,207265000.0,0.0,934671839.9999999,5.629773224191828
2007-06-12,20.32,166023000.0,207265000.0,0.0,926917120.0,5.583064515157538
2007-06-13,20.76,166023000.0,207265000.0,0.0,946988160.0000001,5.703957644422761
2007-06-14,20.96,166023000.0,207265000.0,0.0,956111360.0,5.758909066816043
2007-06-15,21.05,166023000.0,207265000.0,0.0,960216800.0,5.783637206893021
2007-06-18,21.19,166023000.0,207265000.0,0.0,966603040.0,5.822103202568319
2007-06-19,21.11,166023000.0,207265000.0,0.0,962953760.0,5.800122633611005
2007-06-20,21.3,166023000.0,207265000.0,0.0,971620800.0,5.852326484884625
2007-06-21,21.37,166023000.0,207265000.0,0.0,974813920.0,5.871559482722273
2007-06-22,21.25,166023000.0,207265000.0,0.0,969340000.0,5.838588629286304
2007-06-25,20.78,166023000.0,207265000.0,0.0,947900480.0,5.709452786662089
2007-06-26,20.43,166023000.0,207265000.0,0.0,931934880.0,5.613287797473844
2007-06-27,20.32,166023000.0,207265000.0,0.0,926917120.0,5.583064515157538
2007-06-28,20.26,166023000.0,207265000.0,0.0,924180160.0000001,5.566579088439554
2007-06-29,19.95,166023000.0,207265000.0,0.0,910039200.0,5.4814043837299655
2007-07-02,19.4,166023000.0,207265000.0,0.0,885726399.9999999,5.334962023334116
2007-07-03,19.23,166023000.0,207265000.0,0.0,877964880.0,5.288212356119333
2007-07-05,18.89,166023000.0,207265000.0,0.0,862441840.0,5.194713021689766
2007-07-06,19.34,166023000.0,207265000.0,0.0,882987040.0,5.318462140787722
2007-07-09,19.31,166023000.0,207265000.0,0.0,881617360.0,5.310212199514525
2007-07-10,19.36,166023000.0,207265000.0,0.0,883900160.0,5.32396210163652
2007-07-11,19.43,166023000.0,207265000.0,0.0,887096080.0,5.343211964607313
2007-07-12,20.0,166023000.0,207265000.0,0.0,913120000.0,5.499960848798058
2007-07-13,19.99,166023000.0,207265000.0,0.0,912663439.9999999,5.497210868373658
2007-07-16,20.03,166023000.0,207265000.0,0.0,914489680.0,5.508210790071256
2007-07-17,20.33,166023000.0,207265000.0,0.0,928186479.9999999,5.590710202803225
2007-07-18,20.02,166023000.0,207265000.0,0.0,914033120.0,5.5054608096468565
2007-07-19,20.04,166023000.0,207265000.0,0.0,914946240.0,5.510960770495654
2007-07-20,19.99,166023000.0,207265000.0,0.0,912663439.9999999,5.497210868373658
2007-07-23,20.0,166023000.0,207265000.0,0.0,913120000.0,5.499960848798058
2007-07-24,19.41,166023000.0,207265000.0,0.0,886182960.0,5.337712003758515
2007-07-25,19.4,166023000.0,207265000.0,0.0,885726399.9999999,5.334962023334116
2007-07-26,19.57,166023000.0,207265000.0,0.0,893487920.0,5.3817116905489
2007-07-27,19.12,166023000.0,207265000.0,0.0,872942720.0,5.2579625714509435
2007-07-30,19.26,166023000.0,207265000.0,0.0,879334560.0000001,5.296462297392531
2007-07-31,19.17,166023000.0,207265000.0,0.0,875225520.0000001,5.271712473572939
2007-08-01,19.09,166023000.0,207265000.0,0.0,871573040.0,5.249712630177746
2007-08-02,19.92,166023000.0,207265000.0,0.0,909467520.0000001,5.477961005402866
2007-08-03,19.1,166023000.0,207265000.0,0.0,872029600.0000001,5.252462610602146
2007-08-06,19.33,166023000.0,207265000.0,0.0,882530479.9999999,5.315712160363322
2007-08-07,18.03,166023000.0,207265000.0,0.0,823177680.0,4.958214705191449
2007-08-08,18.29,166023000.0,207265000.0,0.0,835048240.0,5.029714196225824
2007-08-09,19.44,166023000.0,207265000.0,0.0,887552640.0,5.345961945031712
2007-08-10,19.08,166023000.0,207265000.0,0.0,871116479.9999999,5.246962649753347
2007-08-13,18.39,173925000.0,230121000.0,0.0,839613840.0,4.827447692971108
2007-08-14,18.29,173925000.0,230121000.0,0.0,835048240.0,4.801197297685784
2007-08-15,18.09,173925000.0,230121000.0,0.0,825917040.0,4.7486965071151355
2007-08-16,17.68,173925000.0,230121000.0,0.0,807198080.0,4.641069886445307
2007-08-17,18.84,173925000.0,230121000.0,0.0,860159040.0,4.945574471755067
2007-08-20,19.05,173925000.0,230121000.0,0.0,869746800.0,5.0007003018542475
2007-08-21,18.64,173925000.0,230121000.0,0.0,851027840.0,4.893073681184418
2007-08-22,18.64,173925000.0,230121000.0,0.0,851027840.0,4.893073681184418
2007-08-23,19.03,173925000.0,230121000.0,0.0,868833680.0,4.995450222797182
2007-08-24,18.93,173925000.0,230121000.0,0.0,864268080.0,4.969199827511859
2007-08-27,19.12,173925000.0,230121000.0,0.0,872942720.0,5.0190755785539745
2007-08-28,18.26,173925000.0,230121000.0,0.0,833678560.0000001,4.793322179100188
2007-08-29,18.65,173925000.0,230121000.0,0.0,851484399.9999999,4.89569872071295
2007-08-30,18.76,173925000.0,230121000.0,0.0,856506560.0000001,4.924574155526808
2007-08-31,18.47,173925000.0,230121000.0,0.0,843266320.0,4.848448009199368
2007-09-04,18.9,173925000.0,230121000.0,0.0,862898399.9999999,4.96132470892626
2007-09-05,18.69,173925000.0,230121000.0,0.0,853310640.0,4.90619887882708
2007-09-06,18.48,173925000.0,230121000.0,0.0,843722880.0,4.8510730487279
2007-09-07,17.83,173925000.0,230121000.0,0.0,814046479.9999999,4.680445479373293
2007-09-10,17.82,173925000.0,230121000.0,0.0,813589920.0,4.67782043984476
2007-09-11,18.42,173925000.0,230121000.0,0.0,840983520.0000001,4.835322811556706
2007-09-12,18.42,173925000.0,230121000.0,0.0,840983520.0000001,4.835322811556706
2007-09-13,19.01,173925000.0,230121000.0,0.0,867920560.0000001,4.990200143740118
2007-09-14,18.96,173925000.0,230121000.0,0.0,865637760.0,4.9770749460974555
2007-09-17,18.59,173925000.0,230121000.0,0.0,848745040.0,4.879948483541757
2007-09-18,19.25,173925000.0,230121000.0,0.0,878878000.0,5.053201092424896
2007-09-19,19.22,173925000.0,230121000.0,0.0,877508320.0,5.045325973839298
2007-09-20,18.96,173925000.0,230121000.0,0.0,865637760.0,4.9770749460974555
2007-09-21,19.0,173925000.0,230121000.0,0.0,867464000.0,4.987575104211586
2007-09-24,18.91,173925000.0,230121000.0,0.0,863354960.0,4.963949748454794
2007-09-25,19.13,173925000.0,230121000.0,0.0,873399280.0,5.021700618082507
2007-09-26,19.59,173925000.0,230121000.0,0.0,894401040.0,5.142452436394998
2007-09-27,19.75,173925000.0,230121000.0,0.0,901706000.0,5.184453068851516
2007-09-28,19.66,173925000.0,230121000.0,0.0,897596960.0,5.160827713094725
2007-10-01,19.36,173925000.0,230121000.0,0.0,885700640.0,5.092428575535432
2007-10-02,19.46,173925000.0,230121000.0,0.0,890275540.0,5.118732442144602
2007-10-03,19.42,173925000.0,230121000.0,0.0,888445580.0000001,5.108210895500935
2007-10-04,19.39,173925000.0,230121000.0,0.0,887073110.0,5.100319735518183
2007-10-05,19.44,173925000.0,230121000.0,0.0,889360560.0,5.113471668822768
2007-10-08,19.4,173925000.0,230121000.0,0.0,887530599.9999999,5.1029501221791
2007-10-09,19.5,173925000.0,230121000.0,0.0,892105500.0,5.129253988788271
2007-10-10,19.62,173925000.0,230121000.0,0.0,897595380.0,5.160818628719276
2007-10-11,19.97,173925000.0,230121000.0,0.0,913607530.0,5.252882161851373
2007-10-12,20.45,173925000.0,230121000.0,0.0,935567050.0,5.379140721575392
2007-10-15,21.07,173925000.0,230121000.0,0.0,963931430.0,5.5422246945522495
2007-10-16,21.91,173925000.0,230121000.0,0.0,1002360590.0,5.763177174069282
2007-10-17,22.06,173925000.0,230121000.0,0.0,1009222940.0,5.802632973983038
2007-10-18,22.08,173925000.0,230121000.0,0.0,1010137919.9999999,5.807893747304872
2007-10-19,21.44,173925000.0,230121000.0,0.0,980858560.0,5.639549001006181
2007-10-22,20.65,173925000.0,230121000.0,0.0,944716849.9999999,5.431748454793732
2007-10-23,20.62,173925000.0,230121000.0,0.0,943344380.0,5.423857294810982
2007-10-24,20.22,173925000.0,230121000.0,0.0,925044780.0,5.318641828374299
2007-10-25,19.46,173925000.0,230121000.0,0.0,890275540.0,5.118732442144602
2007-10-26,19.51,173925000.0,230121000.0,0.0,892562990.0000001,5.1318843754491885
2007-10-29,19.83,173925000.0,230121000.0,0.0,907202669.9999999,5.216056748598533
2007-10-30,19.35,173925000.0,230121000.0,0.0,885243150.0000001,5.089798188874515
2007-10-31,19.04,173925000.0,230121000.0,0.0,871060960.0,5.008256202386086
2007-11-01,18.29,173925000.0,230121000.0,0.0,836749210.0,4.810977202817306
2007-11-02,19.05,173925000.0,230121000.0,0.0,871518450.0,5.010886589047003
2007-11-05,18.95,173925000.0,230121000.0,0.0,866943550.0,4.984582722437833
2007-11-06,20.01,173925000.0,230121000.0,0.0,915437490.0000001,5.263403708495042
2007-11-07,20.36,173925000.0,230121000.0,0.0,931449640.0,5.355467241627138
2007-11-08,20.8,173925000.0,230121000.0,0.0,951579200.0,5.471204254707489
2007-11-09,21.24,187536000.0,251134000.0,0.0,971708759.9999999,5.181451881238801
2007-11-12,20.94,187536000.0,251134000.0,0.0,957984060.0,5.108267532633734
2007-11-13,20.44,187536000.0,251134000.0,0.0,935109560.0,4.986293618291954
2007-11-14,20.12,187536000.0,251134000.0,0.0,920469880.0,4.908230313113216
2007-11-15,19.79,187536000.0,251134000.0,0.0,905372710.0,4.827727529647641
2007-11-16,19.42,187536000.0,251134000.0,0.0,888445580.0000001,4.737466833034724
2007-11-19,19.37,187536000.0,251134000.0,0.0,886158130.0,4.725269441600546
2007-11-20,19.56,187536000.0,251134000.0,0.0,894850440.0,4.771619529050422
2007-11-21,19.86,187536000.0,251134000.0,0.0,908575140.0,4.84480387765549
2007-11-23,19.79,187536000.0,251134000.0,0.0,905372710.0,4.827727529647641
2007-11-26,20.0,187536000.0,251134000.0,0.0,914980000.0,4.878956573671188
2007-11-27,20.1,187536000.0,251134000.0,0.0,919554900.0000001,4.903351356539545
2007-11-28,20.5,187536000.0,251134000.0,0.0,937854500.0,5.000930488012968
2007-11-29,20.08,187536000.0,251134000.0,0.0,918639919.9999999,4.898472399965873
2007-11-30,20.35,187536000.0,251134000.0,0.0,930992150.0000001,4.964338313710435
2007-12-03,20.3,187536000.0,251134000.0,0.0,928704700.0,4.952140922276256
2007-12-04,20.01,187536000.0,251134000.0,0.0,915437490.0000001,4.881396051958025
2007-12-05,20.3,187536000.0,251134000.0,0.0,928704700.0,4.952140922276256
2007-12-06,20.47,187536000.0,251134000.0,0.0,936482030.0,4.993612053152462
2007-12-07,20.47,187536000.0,251134000.0,0.0,936482030.0,4.993612053152462
2007-12-10,20.05,187536000.0,251134000.0,0.0,917267450.0,4.891153965105366
2007-12-11,19.75,187536000.0,251134000.0,0.0,903542750.0,4.8179696165002985
2007-12-12,20.02,187536000.0,251134000.0,0.0,915894980.0,4.88383553024486
2007-12-13,20.02,187536000.0,251134000.0,0.0,915894980.0,4.88383553024486
2007-12-14,19.73,187536000.0,251134000.0,0.0,902627770.0,4.813090659926627
2007-12-17,18.63,187536000.0,251134000.0,0.0,852303870.0,4.5447480483747125
2007-12-18,18.97,187536000.0,251134000.0,0.0,867858530.0,4.6276903101271225
2007-12-19,18.97,187536000.0,251134000.0,0.0,867858530.0,4.6276903101271225
2007-12-20,19.35,187536000.0,251134000.0,0.0,885243150.0000001,4.720390485026876
2007-12-21,20.75,187536000.0,251134000.0,0.0,949291750.0,5.061917445183858
2007-12-24,20.22,187536000.0,251134000.0,0.0,925044780.0,4.932625095981572
2007-12-26,20.63,187536000.0,251134000.0,0.0,943801870.0,5.0326437057418305
2007-12-27,20.34,187536000.0,251134000.0,0.0,930534660.0,4.961898835423598
2007-12-28,20.28,187536000.0,251134000.0,0.0,927789720.0,4.947261965702585
2007-12-31,19.99,187536000.0,251134000.0,0.0,914522509.9999999,4.876517095384353
2008-01-02,19.6,187536000.0,251134000.0,0.0,902403600.0000001,4.811895316099309
2008-01-03,19.66,187536000.0,251134000.0,0.0,905166060.0,4.826625607883287
2008-01-04,19.69,187536000.0,251134000.0,0.0,906547290.0,4.833990753775275
2008-01-07,19.27,187536000.0,251134000.0,0.0,887210070.0,4.730878711287433
2008-01-08,18.78,187536000.0,251134000.0,0.0,864649980.0,4.61058132838495
2008-01-09,19.03,187536000.0,251134000.0,0.0,876160230.0,4.671957544151523
2008-01-10,19.2,187536000.0,251134000.0,0.0,883987200.0,4.713693370872792
2008-01-11,18.96,187536000.0,251134000.0,0.0,872937360.0,4.654772203736883
2008-01-14,18.98,187536000.0,251134000.0,0.0,873858180.0,4.659682300998209
2008-01-15,18.56,187536000.0,251134000.0,0.0,854520960.0,4.556570258510366
2008-01-16,18.24,187536000.0,251134000.0,0.0,839787839.9999999,4.478008702329152
2008-01-17,17.28,187536000.0,251134000.0,0.0,795588480.0,4.242324033785513
2008-01-18,17.06,187536000.0,251134000.0,0.0,785459460.0,4.188312963910929
2008-01-22,16.79,187536000.0,251134000.0,0.0,773028390.0,4.12202665088303
2008-01-23,16.19,187536000.0,251134000.0,0.0,745403790.0,3.974723733043256
2008-01-24,17.69,187536000.0,251134000.0,0.0,814465290.0,4.342981027642693
2008-01-25,16.96,187536000.0,251134000.0,0.0,780855360.0,4.1637624776043
2008-01-28,17.68,187536000.0,251134000.0,0.0,814004880.0,4.34052597901203
2008-01-29,17.35,187536000.0,251134000.0,0.0,798811350.0000001,4.259509374200154
2008-01-30,17.52,187536000.0,251134000.0,0.0,806638320.0,4.301245200921423
2008-01-31,17.9,187536000.0,251134000.0,0.0,824133899.9999999,4.394537048886614
2008-02-01,18.09,187536000.0,251134000.0,0.0,832881690.0,4.441182972869209
2008-02-04,18.14,187536000.0,251134000.0,0.0,835183740.0,4.453458216022524
2008-02-05,17.3,187536000.0,251134000.0,0.0,796509300.0,4.247234131046839
2008-02-06,17.02,187536000.0,251134000.0,0.0,783617820.0,4.178492769388278
2008-02-07,17.64,187536000.0,251134000.0,0.0,812163240.0,4.330705784489378
2008-02-08,17.07,187536000.0,251134000.0,0.0,785919870.0,4.190768012541592
2008-02-11,16.86,187536000.0,251134000.0,0.0,776251260.0,4.139211991297671
2008-02-12,18.0,187536000.0,251134000.0,0.0,828738000.0,4.419087535193243
2008-02-13,18.47,187536000.0,251134000.0,0.0,850377270.0,4.5344748208344
2008-02-14,18.23,187536000.0,251134000.0,0.0,839327430.0,4.47555365369849
2008-02-15,17.8,187536000.0,251134000.0,0.0,819529800.0,4.369986562579984
2008-02-19,18.1,187536000.0,251134000.0,0.0,833342100.0000001,4.443638021499873
2008-02-20,17.85,187536000.0,251134000.0,0.0,821831850.0000001,4.3822618057333
2008-02-21,17.35,187536000.0,251134000.0,0.0,798811350.0000001,4.259509374200154
2008-02-22,17.48,187536000.0,251134000.0,0.0,804796680.0,4.291425006398772
2008-02-25,17.99,187536000.0,251134000.0,0.0,828277589.9999999,4.4166324865625795
2008-02-26,18.26,187536000.0,251134000.0,0.0,840708660.0000001,4.482918799590479
2008-02-27,17.96,187536000.0,251134000.0,0.0,826896360.0,4.409267340670591
2008-02-28,17.21,187536000.0,251134000.0,0.0,792365610.0,4.225138693370873
2008-02-29,17.07,187536000.0,251134000.0,0.0,785919870.0,4.190768012541592
2008-03-03,16.6,187536000.0,251134000.0,0.0,764280600.0000001,4.075380726900436
2008-03-04,16.83,187536000.0,251134000.0,0.0,774870029.9999999,4.131846845405682
2008-03-05,16.64,187536000.0,251134000.0,0.0,766122240.0,4.085200921423087
2008-03-06,16.5,187536000.0,251134000.0,0.0,759676500.0,4.050830240593806
2008-03-07,16.7,187536000.0,251134000.0,0.0,768884700.0,4.099931213207064
2008-03-10,15.28,187536000.0,251134000.0,0.0,703506480.0,3.7513143076529305
2008-03-11,15.75,187536000.0,251134000.0,0.0,725145750.0,3.8667015932940876
2008-03-12,15.61,187536000.0,251134000.0,0.0,718700010.0,3.8323309124648066
2008-03-13,15.34,0.0,259010000.0,0.0,706268940.0,inf
2008-03-14,14.95,0.0,259010000.0,0.0,688312950.0,inf
2008-03-17,14.21,0.0,259010000.0,0.0,654242610.0,inf
2008-03-18,14.44,0.0,259010000.0,0.0,664832040.0,inf
2008-03-19,14.02,0.0,259010000.0,0.0,645494820.0,inf
2008-03-20,14.3,0.0,259010000.0,0.0,658386300.0,inf
2008-03-24,15.6,0.0,259010000.0,0.0,718239600.0,inf
2008-03-25,16.01,0.0,259010000.0,0.0,737116410.0000001,inf
2008-03-26,15.75,0.0,259010000.0,0.0,725145750.0,inf
2008-03-27,15.55,0.0,259010000.0,0.0,715937550.0,inf
2008-03-28,15.37,0.0,259010000.0,0.0,707650170.0,inf
2008-03-31,15.69,0.0,259010000.0,0.0,722383290.0,inf
2008-04-01,15.97,0.0,259010000.0,0.0,736009390.0,inf
2008-04-02,16.32,0.0,259010000.0,0.0,752139840.0,inf
2008-04-03,16.5,0.0,259010000.0,0.0,760435500.0,inf
2008-04-04,16.32,0.0,259010000.0,0.0,752139840.0,inf
2008-04-07,16.34,0.0,259010000.0,0.0,753061580.0,inf
2008-04-08,16.22,0.0,259010000.0,0.0,747531140.0,inf
2008-04-09,15.54,0.0,259010000.0,0.0,716191980.0,inf
2008-04-10,15.77,0.0,259010000.0,0.0,726791990.0,inf
2008-04-11,15.48,0.0,259010000.0,0.0,713426760.0,inf
2008-04-14,15.08,0.0,259010000.0,0.0,694991960.0,inf
2008-04-15,14.96,0.0,259010000.0,0.0,689461520.0,inf
2008-04-16,15.25,0.0,259010000.0,0.0,702826750.0,inf
2008-04-17,15.48,0.0,259010000.0,0.0,713426760.0,inf
2008-04-18,15.8,0.0,259010000.0,0.0,728174600.0,inf
2008-04-21,16.2,0.0,259010000.0,0.0,746609400.0,inf
2008-04-22,16.1,0.0,259010000.0,0.0,742000700.0000001,inf
2008-04-23,16.01,0.0,259010000.0,0.0,737852870.0000001,inf
2008-04-24,16.35,0.0,259010000.0,0.0,753522450.0000001,inf
2008-04-25,16.62,0.0,259010000.0,0.0,765965940.0,inf
2008-04-28,16.93,0.0,259010000.0,0.0,780252910.0,inf
2008-04-29,17.03,0.0,259010000.0,0.0,784861610.0,inf
2008-04-30,16.73,0.0,259010000.0,0.0,771035510.0,inf
2008-05-01,16.81,0.0,259010000.0,0.0,774722470.0,inf
2008-05-02,16.64,0.0,259010000.0,0.0,766887680.0,inf
2008-05-05,16.85,0.0,259010000.0,0.0,776565950.0000001,inf
2008-05-06,19.83,0.0,259010000.0,0.0,913905209.9999999,inf
2008-05-07,19.98,0.0,259010000.0,0.0,920818260.0,inf
2008-05-08,20.0,0.0,259010000.0,0.0,921740000.0,inf
2008-05-09,19.69,0.0,259010000.0,0.0,907453030.0,inf
2008-05-12,19.53,215401000.0,273382000.0,0.0,900079110.0,4.17862085134238
2008-05-13,19.07,215401000.0,273382000.0,0.0,878879090.0,4.080199674096221
2008-05-14,19.19,215401000.0,273382000.0,0.0,884409530.0,4.10587476381261
2008-05-15,19.32,215401000.0,273382000.0,0.0,890400840.0,4.133689444338699
2008-05-16,20.0,215401000.0,273382000.0,0.0,921740000.0,4.279181619398239
2008-05-19,20.14,215401000.0,273382000.0,0.0,928192180.0,4.3091358907340265
2008-05-20,19.91,215401000.0,273382000.0,0.0,917592170.0,4.259925302110947
2008-05-21,19.74,215401000.0,273382000.0,0.0,909757379.9999999,4.223552258346061
2008-05-22,19.89,215401000.0,273382000.0,0.0,916670430.0,4.255646120491548
2008-05-23,19.28,215401000.0,273382000.0,0.0,888557360.0,4.1251310810999025
2008-05-27,19.38,215401000.0,273382000.0,0.0,893166060.0,4.146526989196893
2008-05-28,19.69,215401000.0,273382000.0,0.0,907453030.0,4.212854304297566
2008-05-29,19.8,215401000.0,273382000.0,0.0,912522600.0,4.236389803204256
2008-05-30,20.09,215401000.0,273382000.0,0.0,925887830.0,4.298437936685531
2008-06-02,20.0,215401000.0,273382000.0,0.0,921740000.0,4.279181619398239
2008-06-03,19.74,215401000.0,273382000.0,0.0,909757379.9999999,4.223552258346061
2008-06-04,19.63,215401000.0,273382000.0,0.0,904687810.0,4.200016759439372
2008-06-05,20.06,215401000.0,273382000.0,0.0,924505220.0,4.292019164256433
2008-06-06,19.26,215401000.0,273382000.0,0.0,887635620.0000001,4.120851899480504
2008-06-09,18.83,215401000.0,273382000.0,0.0,867818209.9999999,4.028849494663441
2008-06-10,18.41,215401000.0,273382000.0,0.0,848461670.0,3.9389866806560785
2008-06-11,18.65,215401000.0,273382000.0,0.0,859522549.9999999,3.990336860088857
2008-06-12,18.65,215401000.0,273382000.0,0.0,859522549.9999999,3.990336860088857
2008-06-13,19.24,215401000.0,273382000.0,0.0,886713879.9999999,4.116572717861105
2008-06-16,19.2,215401000.0,273382000.0,0.0,884870400.0,4.108014354622309
2008-06-17,19.67,215401000.0,273382000.0,0.0,906531290.0000001,4.208575122678169
2008-06-18,19.94,215401000.0,273382000.0,0.0,918974780.0,4.266344074540044
2008-06-19,19.61,215401000.0,273382000.0,0.0,903766070.0,4.195737577819973
2008-06-20,19.66,215401000.0,273382000.0,0.0,906070420.0,4.206435531868468
2008-06-23,19.53,215401000.0,273382000.0,0.0,900079110.0,4.17862085134238
2008-06-24,19.52,215401000.0,273382000.0,0.0,899618240.0,4.176481260532681
2008-06-25,19.75,215401000.0,273382000.0,0.0,910218250.0,4.22569184915576
