date,close price,REG_SHE,REG_TA,REG_TL,market cap,PB Ratio
1995-02-28,16.5,,,,,
1995-03-01,16.38,,,,,
1995-03-02,16.63,,,,,
1995-03-03,16.5,,,,,
1995-03-06,16.25,,,,,
1995-03-07,16.13,,,,,
1995-03-08,16.13,,,,,
1995-03-09,16.25,,,,,
1995-03-10,16.25,,,,,
1995-03-13,16.25,,,,,
1995-03-14,16.25,,,,,
1995-03-15,16.25,,,,,
1995-03-16,16.75,,,,,
1995-03-17,16.5,,,,,
1995-03-20,16.25,,,,,
1995-03-21,16.38,,,,,
1995-03-22,16.38,,,,,
1995-03-23,16.13,,,,,
1995-03-24,16.13,,,,,
1995-03-27,16.0,,,,,
1995-03-28,16.13,,,,,
1995-03-29,15.88,,,,,
1995-03-30,16.0,,,,,
1995-03-31,16.0,,,,,
1995-04-03,16.0,,,,,
1995-04-04,16.0,,,,,
1995-04-05,15.88,,,,,
1995-04-06,15.88,,,,,
1995-04-07,15.75,,,,,
1995-04-10,15.88,,,,,
1995-04-11,16.0,,,,,
1995-04-12,15.75,,,,,
1995-04-13,15.88,,,,,
1995-04-17,15.75,,,,,
1995-04-18,15.88,,,,,
1995-04-19,16.0,,,,,
1995-04-20,15.88,,,,,
1995-04-21,15.88,,,,,
1995-04-24,16.0,,,,,
1995-04-25,16.0,,,,,
1995-04-26,16.0,,,,,
1995-04-27,15.88,,,,,
1995-04-28,15.88,,,,,
1995-05-01,16.0,,,,,
1995-05-02,16.25,,,,,
1995-05-03,16.38,,,,,
1995-05-04,16.25,,,,,
1995-05-05,16.0,,,,,
1995-05-08,16.0,,,,,
1995-05-09,16.25,,,,,
1995-05-10,16.63,,,,,
1995-05-11,16.75,,,,,
1995-05-12,16.63,,,,,
1995-05-15,17.0,,,,,
1995-05-16,16.88,,,,,
1995-05-17,17.0,,,,,
1995-05-18,17.0,,,,,
1995-05-19,17.5,,,,,
1995-05-22,17.5,,,,,
1995-05-23,17.63,,,,,
1995-05-24,17.63,,,,,
1995-05-25,17.25,,,,,
1995-05-26,17.13,,,,,
1995-05-30,17.25,,,,,
1995-05-31,17.25,,,,,
1995-06-01,17.63,,,,,
1995-06-02,17.63,,,,,
1995-06-05,18.0,,,,,
1995-06-06,18.38,,,,,
1995-06-07,18.0,,,,,
1995-06-08,18.0,,,,,
1995-06-09,18.13,,,,,
1995-06-12,18.0,,,,,
1995-06-13,18.25,,,,,
1995-06-14,18.25,,,,,
1995-06-15,18.0,,,,,
1995-06-16,17.88,,,,,
1995-06-19,18.0,,,,,
1995-06-20,18.0,,,,,
1995-06-21,17.75,,,,,
1995-06-22,17.88,,,,,
1995-06-23,17.88,,,,,
1995-06-26,17.75,,,,,
1995-06-27,17.38,,,,,
1995-06-28,17.38,,,,,
1995-06-29,17.0,,,,,
1995-06-30,17.0,,,,,
1995-07-03,17.13,,,,,
1995-07-05,17.25,,,,,
1995-07-06,17.0,,,,,
1995-07-07,17.38,,,,,
1995-07-10,17.5,,,,,
1995-07-11,17.25,,,,,
1995-07-12,16.5,,,,,
1995-07-13,17.0,,,,,
1995-07-14,17.25,,,,,
1995-07-17,17.0,,,,,
1995-07-18,17.25,,,,,
1995-07-19,17.25,,,,,
1995-07-20,17.25,,,,,
1995-07-21,17.25,,,,,
1995-07-24,16.88,,,,,
1995-07-25,16.88,,,,,
1995-07-26,16.75,,,,,
1995-07-27,16.75,,,,,
1995-07-28,16.63,,,,,
1995-07-31,16.88,,,,,
1995-08-01,16.88,,,,,
1995-08-02,17.0,,,,,
1995-08-03,16.88,,,,,
1995-08-04,17.0,,,,,
1995-08-07,17.25,,,,,
1995-08-08,17.13,,,,,
1995-08-09,17.0,,,,,
1995-08-10,16.88,,,,,
1995-08-11,17.0,,,,,
1995-08-14,16.88,,,,,
1995-08-15,16.88,,,,,
1995-08-16,17.0,,,,,
1995-08-17,17.13,,,,,
1995-08-18,16.88,,,,,
1995-08-21,17.0,,,,,
1995-08-22,17.0,,,,,
1995-08-23,17.13,,,,,
1995-08-24,17.13,,,,,
1995-08-25,17.5,,,,,
1995-08-28,17.5,,,,,
1995-08-29,18.0,,,,,
1995-08-30,17.88,,,,,
1995-08-31,17.88,,,,,
1995-09-01,17.75,,,,,
1995-09-05,17.5,,,,,
1995-09-06,17.5,,,,,
1995-09-07,17.5,,,,,
1995-09-08,17.5,,,,,
1995-09-11,17.5,,,,,
1995-09-12,17.25,,,,,
1995-09-13,17.5,,,,,
1995-09-14,17.38,,,,,
1995-09-15,17.38,,,,,
1995-09-18,17.5,,,,,
1995-09-19,17.38,,,,,
1995-09-20,17.5,,,,,
1995-09-21,17.5,,,,,
1995-09-22,17.5,,,,,
1995-09-25,17.5,,,,,
1995-09-26,17.38,,,,,
1995-09-27,17.5,,,,,
1995-09-28,17.63,,,,,
1995-09-29,17.63,,,,,
1995-10-02,17.38,,,,,
1995-10-03,17.5,,,,,
1995-10-04,17.5,,,,,
1995-10-05,17.5,,,,,
1995-10-06,17.38,,,,,
1995-10-09,17.38,,,,,
1995-10-10,17.38,,,,,
1995-10-11,17.25,,,,,
1995-10-12,17.25,,,,,
1995-10-13,17.25,,,,,
1995-10-16,17.38,,,,,
1995-10-17,17.25,,,,,
1995-10-18,17.5,,,,,
1995-10-19,17.38,,,,,
1995-10-20,17.5,,,,,
1995-10-23,17.38,,,,,
1995-10-24,17.38,,,,,
1995-10-25,17.5,,,,,
1995-10-26,17.5,,,,,
1995-10-27,17.5,,,,,
1995-10-30,17.38,,,,,
1995-10-31,17.0,,,,,
1995-11-01,16.88,,,,,
1995-11-02,17.13,,,,,
1995-11-03,17.25,,,,,
1995-11-06,17.25,,,,,
1995-11-07,17.38,,,,,
1995-11-08,17.0,,,,,
1995-11-09,16.88,,,,,
1995-11-10,16.88,,,,,
1995-11-13,16.88,,,,,
1995-11-14,16.75,,,,,
1995-11-15,16.63,,,,,
1995-11-16,16.63,,,,,
1995-11-17,16.75,,,,,
1995-11-20,16.38,,,,,
1995-11-21,16.38,,,,,
1995-11-22,16.63,,,,,
1995-11-24,16.63,,,,,
1995-11-27,16.5,,,,,
1995-11-28,16.5,,,,,
1995-11-29,16.5,,,,,
1995-11-30,16.5,,,,,
1995-12-01,16.38,,,,,
1995-12-04,16.75,,,,,
1995-12-05,16.75,,,,,
1995-12-06,17.0,,,,,
1995-12-07,16.63,,,,,
1995-12-08,16.63,,,,,
1995-12-11,16.75,,,,,
1995-12-12,16.75,,,,,
1995-12-13,16.75,,,,,
1995-12-14,16.88,,,,,
1995-12-15,16.88,,,,,
1995-12-18,16.63,,,,,
1995-12-19,16.63,,,,,
1995-12-20,16.88,,,,,
1995-12-21,16.63,,,,,
1995-12-22,16.88,,,,,
1995-12-26,16.63,,,,,
1995-12-27,17.0,,,,,
1995-12-28,17.0,,,,,
1995-12-29,17.25,,,,,
1996-01-02,17.13,,,,,
1996-01-03,17.38,,,,,
1996-01-04,17.13,,,,,
1996-01-05,17.13,,,,,
1996-01-08,16.75,,,,,
1996-01-09,16.63,,,,,
1996-01-10,16.25,,,,,
1996-01-11,16.0,,,,,
1996-01-12,16.0,,,,,
1996-01-15,16.0,,,,,
1996-01-16,16.0,,,,,
1996-01-17,16.0,,,,,
1996-01-18,16.25,,,,,
1996-01-19,16.5,,,,,
1996-01-22,16.5,,,,,
1996-01-23,16.13,,,,,
1996-01-24,16.38,,,,,
1996-01-25,16.38,,,,,
1996-01-26,16.63,,,,,
1996-01-29,16.38,,,,,
1996-01-30,16.5,,,,,
1996-01-31,16.63,,,,,
1996-02-01,16.25,,,,,
1996-02-02,16.13,,,,,
1996-02-05,16.0,,,,,
1996-02-06,16.13,,,,,
1996-02-07,16.38,,,,,
1996-02-08,16.0,,,,,
1996-02-09,16.0,,,,,
1996-02-12,16.13,,,,,
1996-02-13,16.13,,,,,
1996-02-14,16.25,,,,,
1996-02-15,16.25,,,,,
1996-02-16,16.25,,,,,
1996-02-20,16.13,,,,,
1996-02-21,16.38,,,,,
1996-02-22,16.5,,,,,
1996-02-23,16.5,,,,,
1996-02-26,16.63,,,,,
1996-02-27,16.63,,,,,
1996-02-28,16.63,,,,,
1996-02-29,16.5,,,,,
1996-03-01,16.63,,,,,
1996-03-04,16.63,,,,,
1996-03-05,16.5,,,,,
1996-03-06,16.5,,,,,
1996-03-07,16.63,,,,,
1996-03-08,16.75,,,,,
1996-03-11,16.75,,,,,
1996-03-12,16.63,,,,,
1996-03-13,16.63,,,,,
1996-03-14,16.5,,,,,
1996-03-15,16.63,,,,,
1996-03-18,17.0,,,,,
1996-03-19,17.38,,,,,
1996-03-20,17.13,,,,,
1996-03-21,16.75,,,,,
1996-03-22,16.75,,,,,
1996-03-25,16.75,,,,,
1996-03-26,16.63,,,,,
1996-03-27,16.88,,,,,
1996-03-28,16.75,,,,,
1996-03-29,16.88,,,,,
1996-04-01,16.88,,,,,
1996-04-02,16.75,,,,,
1996-04-03,16.88,,,,,
1996-04-04,16.88,,,,,
1996-04-08,16.75,,,,,
1996-04-09,16.63,,,,,
1996-04-10,16.75,,,,,
1996-04-11,16.88,,,,,
1996-04-12,17.13,,,,,
1996-04-15,17.38,,,,,
1996-04-16,17.63,,,,,
1996-04-17,17.38,,,,,
1996-04-18,17.5,,,,,
1996-04-19,17.38,,,,,
1996-04-22,17.5,,,,,
1996-04-23,17.5,,,,,
1996-04-24,17.5,,,,,
1996-04-25,17.5,,,,,
1996-04-26,17.13,,,,,
1996-04-29,17.13,,,,,
1996-04-30,17.38,,,,,
1996-05-01,17.5,,,,,
1996-05-02,17.38,,,,,
1996-05-03,17.63,,,,,
1996-05-06,17.63,,,,,
1996-05-07,17.63,,,,,
1996-05-08,17.63,,,,,
1996-05-09,17.38,,,,,
1996-05-10,17.5,,,,,
1996-05-13,17.38,,,,,
1996-05-14,17.75,,,,,
1996-05-15,18.5,,,,,
1996-05-16,18.5,,,,,
1996-05-17,18.5,,,,,
1996-05-20,18.63,,,,,
1996-05-21,18.5,,,,,
1996-05-22,18.88,,,,,
1996-05-23,19.0,,,,,
1996-05-24,18.63,,,,,
1996-05-28,18.75,,,,,
1996-05-29,18.63,,,,,
1996-05-30,18.75,,,,,
1996-05-31,18.88,,,,,
1996-06-03,19.0,,,,,
1996-06-04,19.25,,,,,
1996-06-05,19.38,,,,,
1996-06-06,19.5,,,,,
1996-06-07,19.25,,,,,
1996-06-10,19.0,,,,,
1996-06-11,19.13,,,,,
1996-06-12,21.0,,,,,
1996-06-13,20.5,,,,,
1996-06-14,20.13,,,,,
1996-06-17,20.0,,,,,
1996-06-18,19.88,,,,,
1996-06-19,20.38,,,,,
1996-06-20,20.25,,,,,
1996-06-21,20.5,,,,,
1996-06-24,20.5,,,,,
1996-06-25,20.25,,,,,
1996-06-26,20.0,,,,,
1996-06-27,20.0,,,,,
1996-06-28,20.88,,,,,
1996-07-01,20.5,,,,,
1996-07-02,20.5,,,,,
1996-07-03,20.38,,,,,
1996-07-05,20.25,,,,,
1996-07-08,20.38,,,,,
1996-07-09,20.63,,,,,
1996-07-10,20.63,,,,,
1996-07-11,20.63,,,,,
1996-07-12,20.75,,,,,
1996-07-15,20.75,,,,,
1996-07-16,20.5,,,,,
1996-07-17,20.38,,,,,
1996-07-18,20.75,,,,,
1996-07-19,20.38,,,,,
1996-07-22,20.25,,,,,
1996-07-23,19.88,,,,,
1996-07-24,19.5,,,,,
1996-07-25,19.38,,,,,
1996-07-26,19.63,,,,,
1996-07-29,20.0,,,,,
1996-07-30,20.25,,,,,
1996-07-31,20.5,,,,,
1996-08-01,20.63,,,,,
1996-08-02,21.0,,,,,
1996-08-05,21.25,,,,,
1996-08-06,21.0,,,,,
1996-08-07,21.0,,,,,
1996-08-08,20.75,,,,,
1996-08-09,20.75,,,,,
1996-08-12,21.0,,,,,
1996-08-13,21.0,,,,,
1996-08-14,20.63,,,,,
1996-08-15,20.63,,,,,
1996-08-16,20.75,,,,,
1996-08-19,20.88,,,,,
1996-08-20,20.88,,,,,
1996-08-21,20.63,,,,,
1996-08-22,21.0,,,,,
1996-08-23,21.0,,,,,
1996-08-26,21.25,,,,,
1996-08-27,21.25,,,,,
1996-08-28,21.25,,,,,
1996-08-29,21.13,,,,,
1996-08-30,21.13,,,,,
1996-09-03,21.25,,,,,
1996-09-04,21.13,,,,,
1996-09-05,21.0,,,,,
1996-09-06,21.0,,,,,
1996-09-09,21.13,,,,,
1996-09-10,21.5,,,,,
1996-09-11,21.63,,,,,
1996-09-12,21.5,,,,,
1996-09-13,21.5,,,,,
1996-09-16,21.38,,,,,
1996-09-17,21.13,,,,,
1996-09-18,21.38,,,,,
1996-09-19,21.25,,,,,
1996-09-20,21.38,,,,,
1996-09-23,21.25,,,,,
1996-09-24,21.38,,,,,
1996-09-25,21.25,,,,,
1996-09-26,21.25,,,,,
1996-09-27,22.25,,,,,
1996-09-30,22.38,,,,,
1996-10-01,22.38,,,,,
1996-10-02,22.25,,,,,
1996-10-03,22.0,,,,,
1996-10-04,22.13,,,,,
1996-10-07,22.0,,,,,
1996-10-08,22.13,,,,,
1996-10-09,22.13,,,,,
1996-10-10,22.13,,,,,
1996-10-11,22.25,,,,,
1996-10-14,22.25,,,,,
1996-10-15,22.0,,,,,
1996-10-16,22.13,,,,,
1996-10-17,22.0,,,,,
1996-10-18,21.88,,,,,
1996-10-21,21.88,,,,,
1996-10-22,21.75,,,,,
1996-10-23,21.75,,,,,
1996-10-24,21.75,,,,,
1996-10-25,21.63,,,,,
1996-10-28,21.75,,,,,
1996-10-29,21.88,,,,,
1996-10-30,21.75,,,,,
1996-10-31,21.75,,,,,
1996-11-01,21.88,,,,,
1996-11-04,22.25,,,,,
1996-11-05,22.75,,,,,
1996-11-06,23.0,,,,,
1996-11-07,23.63,,,,,
1996-11-08,24.5,,,,,
1996-11-11,24.0,,,,,
1996-11-12,23.63,,,,,
1996-11-13,23.38,,,,,
1996-11-14,23.0,,,,,
1996-11-15,23.13,,,,,
1996-11-18,23.63,,,,,
1996-11-19,23.88,,,,,
1996-11-20,23.88,,,,,
1996-11-21,23.75,,,,,
1996-11-22,24.0,,,,,
1996-11-25,24.5,,,,,
1996-11-26,24.38,,,,,
1996-11-27,24.38,,,,,
1996-11-29,24.0,,,,,
1996-12-02,23.88,,,,,
1996-12-03,23.88,,,,,
1996-12-04,24.13,,,,,
1996-12-05,24.13,,,,,
1996-12-06,24.38,,,,,
1996-12-09,24.5,,,,,
1996-12-10,24.88,,,,,
1996-12-11,24.88,,,,,
1996-12-12,24.63,,,,,
1996-12-13,25.0,,,,,
1996-12-16,24.88,,,,,
1996-12-17,24.88,,,,,
1996-12-18,24.88,,,,,
1996-12-19,25.0,,,,,
1996-12-20,25.13,,,,,
1996-12-23,25.13,,,,,
1996-12-24,25.25,,,,,
1996-12-26,25.75,,,,,
1996-12-27,25.75,,,,,
1996-12-30,25.5,,,,,
1996-12-31,26.25,,,,,
1997-01-02,26.13,,,,,
1997-01-03,26.0,,,,,
1997-01-06,25.5,,,,,
1997-01-07,25.25,,,,,
1997-01-08,25.13,,,,,
1997-01-09,25.0,,,,,
1997-01-10,25.13,,,,,
1997-01-13,25.25,,,,,
1997-01-14,25.63,,,,,
1997-01-15,25.75,,,,,
1997-01-16,26.0,,,,,
1997-01-17,26.13,,,,,
1997-01-20,26.0,,,,,
1997-01-21,26.25,,,,,
1997-01-22,26.25,,,,,
1997-01-23,26.25,,,,,
1997-01-24,26.13,,,,,
1997-01-27,26.0,,,,,
1997-01-28,26.13,,,,,
1997-01-29,26.13,,,,,
1997-01-30,26.25,,,,,
1997-01-31,26.13,,,,,
1997-02-03,26.25,,,,,
1997-02-04,26.63,,,,,
1997-02-05,26.63,,,,,
1997-02-06,26.63,,,,,
1997-02-07,26.75,,,,,
1997-02-10,26.75,,,,,
1997-02-11,27.0,,,,,
1997-02-12,27.0,,,,,
1997-02-13,27.13,,,,,
1997-02-14,27.0,,,,,
1997-02-18,27.0,,,,,
1997-02-19,26.88,,,,,
1997-02-20,26.88,,,,,
1997-02-21,27.5,,,,,
1997-02-24,27.0,,,,,
1997-02-25,26.88,,,,,
1997-02-26,27.0,,,,,
1997-02-27,27.25,,,,,
1997-02-28,27.25,,,,,
1997-03-03,27.38,,,,,
1997-03-04,28.0,,,,,
1997-03-05,27.88,,,,,
1997-03-06,27.63,,,,,
1997-03-07,27.75,,,,,
1997-03-10,27.88,,,,,
1997-03-11,27.88,,,,,
1997-03-12,27.75,,,,,
1997-03-13,27.63,,,,,
1997-03-14,27.5,,,,,
1997-03-17,27.38,,,,,
1997-03-18,27.38,,,,,
1997-03-19,27.5,,,,,
1997-03-20,27.38,,,,,
1997-03-21,27.38,,,,,
1997-03-24,27.38,,,,,
1997-03-25,26.75,,,,,
1997-03-26,26.5,,,,,
1997-03-27,26.88,,,,,
1997-03-31,26.75,,,,,
1997-04-01,25.88,,,,,
1997-04-02,25.5,,,,,
1997-04-03,25.25,,,,,
1997-04-04,25.0,,,,,
1997-04-07,25.13,,,,,
1997-04-08,26.0,,,,,
1997-04-09,26.63,,,,,
