date,close price,EW_SHE,EW_TA,EW_TL,market cap,PB Ratio
2000-11-06,3.75,411000000.0,1123000000.0,712000000.0,,
2000-11-07,3.81,411000000.0,1123000000.0,712000000.0,,
2000-11-08,3.86,411000000.0,1123000000.0,712000000.0,,
2000-11-09,3.8,411000000.0,1123000000.0,712000000.0,,
2000-11-10,3.67,411000000.0,1123000000.0,712000000.0,,
2000-11-13,3.58,411000000.0,1123000000.0,712000000.0,,
2000-11-14,3.48,424000000.0,1106000000.0,682000000.0,,
2000-11-15,3.55,424000000.0,1106000000.0,682000000.0,,
2000-11-16,3.56,424000000.0,1106000000.0,682000000.0,,
2000-11-17,3.55,424000000.0,1106000000.0,682000000.0,,
2000-11-20,3.44,424000000.0,1106000000.0,682000000.0,,
2000-11-21,3.73,424000000.0,1106000000.0,682000000.0,,
2000-11-22,3.91,424000000.0,1106000000.0,682000000.0,,
2000-11-24,4.0,424000000.0,1106000000.0,682000000.0,,
2000-11-27,3.98,424000000.0,1106000000.0,682000000.0,,
2000-11-28,4.02,424000000.0,1106000000.0,682000000.0,,
2000-11-29,4.03,424000000.0,1106000000.0,682000000.0,,
2000-11-30,4.02,424000000.0,1106000000.0,682000000.0,,
2000-12-01,4.11,424000000.0,1106000000.0,682000000.0,,
2000-12-04,3.97,424000000.0,1106000000.0,682000000.0,,
2000-12-05,4.08,424000000.0,1106000000.0,682000000.0,,
2000-12-06,3.97,424000000.0,1106000000.0,682000000.0,,
2000-12-07,4.02,424000000.0,1106000000.0,682000000.0,,
2000-12-08,4.22,424000000.0,1106000000.0,682000000.0,,
2000-12-11,4.14,424000000.0,1106000000.0,682000000.0,,
2000-12-12,4.0,424000000.0,1106000000.0,682000000.0,,
2000-12-13,3.95,424000000.0,1106000000.0,682000000.0,,
2000-12-14,3.77,424000000.0,1106000000.0,682000000.0,,
2000-12-15,3.95,424000000.0,1106000000.0,682000000.0,,
2000-12-18,3.94,424000000.0,1106000000.0,682000000.0,,
2000-12-19,4.2,424000000.0,1106000000.0,682000000.0,,
2000-12-20,4.13,424000000.0,1106000000.0,682000000.0,,
2000-12-21,4.14,424000000.0,1106000000.0,682000000.0,,
2000-12-22,4.19,424000000.0,1106000000.0,682000000.0,,
2000-12-26,4.16,424000000.0,1106000000.0,682000000.0,,
2000-12-27,4.2,424000000.0,1106000000.0,682000000.0,,
2000-12-28,4.34,424000000.0,1106000000.0,682000000.0,,
2000-12-29,4.44,424000000.0,1106000000.0,682000000.0,,
2001-01-02,4.34,424000000.0,1106000000.0,682000000.0,,
2001-01-03,4.58,424000000.0,1106000000.0,682000000.0,,
2001-01-04,4.56,424000000.0,1106000000.0,682000000.0,,
2001-01-05,4.22,424000000.0,1106000000.0,682000000.0,,
2001-01-08,4.25,424000000.0,1106000000.0,682000000.0,,
2001-01-09,4.36,424000000.0,1106000000.0,682000000.0,,
2001-01-10,4.5,424000000.0,1106000000.0,682000000.0,,
2001-01-11,4.45,424000000.0,1106000000.0,682000000.0,,
2001-01-12,4.48,424000000.0,1106000000.0,682000000.0,,
2001-01-16,4.5,424000000.0,1106000000.0,682000000.0,,
2001-01-17,4.48,424000000.0,1106000000.0,682000000.0,,
2001-01-18,4.56,424000000.0,1106000000.0,682000000.0,,
2001-01-19,4.39,424000000.0,1106000000.0,682000000.0,,
2001-01-22,4.47,424000000.0,1106000000.0,682000000.0,,
2001-01-23,4.44,424000000.0,1106000000.0,682000000.0,,
2001-01-24,4.5,424000000.0,1106000000.0,682000000.0,,
2001-01-25,4.47,424000000.0,1106000000.0,682000000.0,,
2001-01-26,4.34,424000000.0,1106000000.0,682000000.0,,
2001-01-29,4.57,424000000.0,1106000000.0,682000000.0,,
2001-01-30,4.6,424000000.0,1106000000.0,682000000.0,,
2001-01-31,4.56,424000000.0,1106000000.0,682000000.0,,
2001-02-01,4.61,424000000.0,1106000000.0,682000000.0,,
2001-02-02,4.63,424000000.0,1106000000.0,682000000.0,,
2001-02-05,4.49,424000000.0,1106000000.0,682000000.0,,
2001-02-06,4.32,424000000.0,1106000000.0,682000000.0,,
2001-02-07,4.63,424000000.0,1106000000.0,682000000.0,,
2001-02-08,4.74,424000000.0,1106000000.0,682000000.0,,
2001-02-09,4.86,424000000.0,1106000000.0,682000000.0,,
2001-02-12,5.38,424000000.0,1106000000.0,682000000.0,,
2001-02-13,5.04,424000000.0,1106000000.0,682000000.0,,
2001-02-14,5.05,424000000.0,1106000000.0,682000000.0,,
2001-02-15,5.25,424000000.0,1106000000.0,682000000.0,,
2001-02-16,5.16,424000000.0,1106000000.0,682000000.0,,
2001-02-20,5.19,424000000.0,1106000000.0,682000000.0,,
2001-02-21,5.2,424000000.0,1106000000.0,682000000.0,,
2001-02-22,5.32,424000000.0,1106000000.0,682000000.0,,
2001-02-23,5.15,424000000.0,1106000000.0,682000000.0,,
2001-02-26,5.25,424000000.0,1106000000.0,682000000.0,,
2001-02-27,5.44,424000000.0,1106000000.0,682000000.0,,
2001-02-28,5.24,424000000.0,1106000000.0,682000000.0,,
2001-03-01,5.31,424000000.0,1106000000.0,682000000.0,,
2001-03-02,5.06,424000000.0,1106000000.0,682000000.0,,
2001-03-05,5.0,424000000.0,1106000000.0,682000000.0,,
2001-03-06,5.0,424000000.0,1106000000.0,682000000.0,,
2001-03-07,4.78,424000000.0,1106000000.0,682000000.0,,
2001-03-08,4.84,424000000.0,1106000000.0,682000000.0,,
2001-03-09,4.79,424000000.0,1106000000.0,682000000.0,,
2001-03-12,4.79,424000000.0,1106000000.0,682000000.0,,
2001-03-13,4.96,424000000.0,1106000000.0,682000000.0,,
2001-03-14,4.97,424000000.0,1106000000.0,682000000.0,,
2001-03-15,4.88,424000000.0,1106000000.0,682000000.0,,
2001-03-16,4.85,424000000.0,1106000000.0,682000000.0,,
2001-03-19,4.8,424000000.0,1106000000.0,682000000.0,,
2001-03-20,4.66,424000000.0,1106000000.0,682000000.0,,
2001-03-21,4.62,424000000.0,1106000000.0,682000000.0,,
2001-03-22,4.5,424000000.0,1106000000.0,682000000.0,,
2001-03-23,4.45,424000000.0,1106000000.0,682000000.0,,
2001-03-26,4.48,424000000.0,1106000000.0,682000000.0,,
2001-03-27,4.62,424000000.0,1106000000.0,682000000.0,,
2001-03-28,4.49,424000000.0,1106000000.0,682000000.0,,
2001-03-29,4.88,424000000.0,1106000000.0,682000000.0,,
2001-03-30,4.9,424000000.0,1106000000.0,682000000.0,,
2001-04-02,4.85,424000000.0,1106000000.0,682000000.0,,
2001-04-03,4.6,424000000.0,1106000000.0,682000000.0,,
2001-04-04,4.71,424000000.0,1106000000.0,682000000.0,,
2001-04-05,4.78,424000000.0,1106000000.0,682000000.0,,
2001-04-06,4.88,424000000.0,1106000000.0,682000000.0,,
2001-04-09,4.84,424000000.0,1106000000.0,682000000.0,,
2001-04-10,4.78,424000000.0,1106000000.0,682000000.0,,
2001-04-11,4.6,424000000.0,1106000000.0,682000000.0,,
2001-04-12,4.62,424000000.0,1106000000.0,682000000.0,,
2001-04-16,4.66,424000000.0,1106000000.0,682000000.0,,
2001-04-17,4.78,424000000.0,1106000000.0,682000000.0,,
2001-04-18,4.75,424000000.0,1106000000.0,682000000.0,,
2001-04-19,5.0,424000000.0,1106000000.0,682000000.0,,
2001-04-20,5.0,424000000.0,1106000000.0,682000000.0,,
2001-04-23,5.0,424000000.0,1106000000.0,682000000.0,,
2001-04-24,4.99,424000000.0,1106000000.0,682000000.0,,
2001-04-25,4.94,424000000.0,1106000000.0,682000000.0,,
2001-04-26,4.91,424000000.0,1106000000.0,682000000.0,,
2001-04-27,5.53,424000000.0,1106000000.0,682000000.0,,
2001-04-30,5.41,424000000.0,1106000000.0,682000000.0,,
2001-05-01,5.6,424000000.0,1106000000.0,682000000.0,,
2001-05-02,5.53,424000000.0,1106000000.0,682000000.0,,
2001-05-03,5.55,424000000.0,1106000000.0,682000000.0,,
2001-05-04,5.76,424000000.0,1106000000.0,682000000.0,,
2001-05-07,5.62,424000000.0,1106000000.0,682000000.0,,
2001-05-08,5.7,424000000.0,1106000000.0,682000000.0,,
2001-05-09,5.63,424000000.0,1106000000.0,682000000.0,,
2001-05-10,5.62,424000000.0,1106000000.0,682000000.0,,
2001-05-11,5.58,424000000.0,1106000000.0,682000000.0,,
2001-05-14,5.74,424000000.0,1106000000.0,682000000.0,,
2001-05-15,5.84,464000000.0,1103000000.0,639000000.0,,
2001-05-16,5.94,464000000.0,1103000000.0,639000000.0,,
2001-05-17,6.0,464000000.0,1103000000.0,639000000.0,,
2001-05-18,5.96,464000000.0,1103000000.0,639000000.0,,
2001-05-21,6.0,464000000.0,1103000000.0,639000000.0,,
2001-05-22,5.76,464000000.0,1103000000.0,639000000.0,,
2001-05-23,5.88,464000000.0,1103000000.0,639000000.0,,
2001-05-24,5.75,464000000.0,1103000000.0,639000000.0,,
2001-05-25,5.65,464000000.0,1103000000.0,639000000.0,,
2001-05-29,5.6,464000000.0,1103000000.0,639000000.0,,
2001-05-30,5.5,464000000.0,1103000000.0,639000000.0,,
2001-05-31,5.79,464000000.0,1103000000.0,639000000.0,,
2001-06-01,5.97,464000000.0,1103000000.0,639000000.0,,
2001-06-04,6.02,464000000.0,1103000000.0,639000000.0,,
2001-06-05,6.16,464000000.0,1103000000.0,639000000.0,,
2001-06-06,6.25,464000000.0,1103000000.0,639000000.0,,
2001-06-07,6.29,464000000.0,1103000000.0,639000000.0,,
2001-06-08,6.26,464000000.0,1103000000.0,639000000.0,,
2001-06-11,6.2,464000000.0,1103000000.0,639000000.0,,
2001-06-12,6.12,464000000.0,1103000000.0,639000000.0,,
2001-06-13,6.1,464000000.0,1103000000.0,639000000.0,,
2001-06-14,6.0,464000000.0,1103000000.0,639000000.0,,
2001-06-15,5.97,464000000.0,1103000000.0,639000000.0,,
2001-06-18,6.01,464000000.0,1103000000.0,639000000.0,,
2001-06-19,6.03,464000000.0,1103000000.0,639000000.0,,
2001-06-20,6.14,464000000.0,1103000000.0,639000000.0,,
2001-06-21,6.17,464000000.0,1103000000.0,639000000.0,,
2001-06-22,6.18,464000000.0,1103000000.0,639000000.0,,
2001-06-25,6.17,464000000.0,1103000000.0,639000000.0,,
2001-06-26,6.27,464000000.0,1103000000.0,639000000.0,,
2001-06-27,6.37,464000000.0,1103000000.0,639000000.0,,
2001-06-28,6.38,464000000.0,1103000000.0,639000000.0,,
2001-06-29,6.59,464000000.0,1103000000.0,639000000.0,,
2001-07-02,6.58,464000000.0,1103000000.0,639000000.0,401380000.0,0.8650431034482758
2001-07-03,6.56,464000000.0,1103000000.0,639000000.0,400160000.0,0.8624137931034482
2001-07-05,6.54,464000000.0,1103000000.0,639000000.0,398940000.0,0.8597844827586207
2001-07-06,6.37,464000000.0,1103000000.0,639000000.0,388570000.0,0.8374353448275862
2001-07-09,6.61,464000000.0,1103000000.0,639000000.0,403210000.0,0.8689870689655173
2001-07-10,6.66,464000000.0,1103000000.0,639000000.0,406260000.0,0.8755603448275862
2001-07-11,6.66,464000000.0,1103000000.0,639000000.0,406260000.0,0.8755603448275862
2001-07-12,6.74,464000000.0,1103000000.0,639000000.0,411140000.0,0.8860775862068966
2001-07-13,6.95,464000000.0,1103000000.0,639000000.0,423950000.0,0.9136853448275862
2001-07-16,6.54,464000000.0,1103000000.0,639000000.0,398940000.0,0.8597844827586207
2001-07-17,6.57,464000000.0,1103000000.0,639000000.0,400770000.0,0.863728448275862
2001-07-18,6.47,464000000.0,1103000000.0,639000000.0,394670000.0,0.8505818965517241
2001-07-19,6.01,464000000.0,1103000000.0,639000000.0,366610000.0,0.7901077586206896
2001-07-20,5.79,464000000.0,1103000000.0,639000000.0,353190000.0,0.7611853448275862
2001-07-23,5.76,464000000.0,1103000000.0,639000000.0,351360000.0,0.7572413793103449
2001-07-24,5.97,464000000.0,1103000000.0,639000000.0,364170000.0,0.7848491379310345
2001-07-25,5.86,464000000.0,1103000000.0,639000000.0,357460000.0,0.7703879310344828
2001-07-26,6.03,464000000.0,1103000000.0,639000000.0,367830000.0,0.7927370689655172
2001-07-27,6.25,464000000.0,1103000000.0,639000000.0,381250000.0,0.8216594827586207
2001-07-30,6.21,464000000.0,1103000000.0,639000000.0,378810000.0,0.8164008620689656
2001-07-31,6.2,464000000.0,1103000000.0,639000000.0,378200000.0,0.8150862068965518
2001-08-01,6.23,464000000.0,1103000000.0,639000000.0,380030000.0,0.8190301724137931
2001-08-02,6.02,464000000.0,1103000000.0,639000000.0,367220000.0,0.7914224137931034
2001-08-03,5.99,464000000.0,1103000000.0,639000000.0,365390000.0,0.7874784482758621
2001-08-06,6.07,464000000.0,1103000000.0,639000000.0,370270000.0,0.7979956896551724
2001-08-07,6.1,464000000.0,1103000000.0,639000000.0,372100000.0,0.8019396551724138
2001-08-08,6.09,464000000.0,1103000000.0,639000000.0,371490000.0,0.800625
2001-08-09,6.0,464000000.0,1103000000.0,639000000.0,366000000.0,0.7887931034482759
2001-08-10,5.96,464000000.0,1103000000.0,639000000.0,363560000.0,0.7835344827586207
2001-08-13,6.04,415000000.0,1006000000.0,591000000.0,368440000.0,0.8878072289156627
2001-08-14,6.27,415000000.0,1006000000.0,591000000.0,382470000.0,0.9216144578313253
2001-08-15,6.31,415000000.0,1006000000.0,591000000.0,384910000.0,0.9274939759036145
2001-08-16,6.25,415000000.0,1006000000.0,591000000.0,381250000.0,0.9186746987951807
2001-08-17,6.36,415000000.0,1006000000.0,591000000.0,387960000.0,0.934843373493976
2001-08-20,6.51,415000000.0,1006000000.0,591000000.0,397110000.0,0.9568915662650602
2001-08-21,6.32,415000000.0,1006000000.0,591000000.0,385520000.0,0.9289638554216868
2001-08-22,6.39,415000000.0,1006000000.0,591000000.0,389790000.0,0.9392530120481928
2001-08-23,6.5,415000000.0,1006000000.0,591000000.0,396500000.0,0.9554216867469879
2001-08-24,6.44,415000000.0,1006000000.0,591000000.0,392840000.0,0.9466024096385542
2001-08-27,6.41,415000000.0,1006000000.0,591000000.0,391010000.0,0.9421927710843373
2001-08-28,6.29,415000000.0,1006000000.0,591000000.0,383690000.0,0.9245542168674699
2001-08-29,6.53,415000000.0,1006000000.0,591000000.0,398330000.0,0.9598313253012049
2001-08-30,6.57,415000000.0,1006000000.0,591000000.0,400770000.0,0.965710843373494
2001-08-31,6.57,415000000.0,1006000000.0,591000000.0,400770000.0,0.965710843373494
2001-09-04,6.5,415000000.0,1006000000.0,591000000.0,396500000.0,0.9554216867469879
2001-09-05,6.51,415000000.0,1006000000.0,591000000.0,397110000.0,0.9568915662650602
2001-09-06,6.5,415000000.0,1006000000.0,591000000.0,396500000.0,0.9554216867469879
2001-09-07,6.52,415000000.0,1006000000.0,591000000.0,397720000.0,0.9583614457831325
2001-09-10,6.41,415000000.0,1006000000.0,591000000.0,391010000.0,0.9421927710843373
2001-09-17,6.21,415000000.0,1006000000.0,591000000.0,378810000.0,0.9127951807228916
2001-09-18,5.94,415000000.0,1006000000.0,591000000.0,362340000.0,0.8731084337349397
2001-09-19,5.82,415000000.0,1006000000.0,591000000.0,355020000.0,0.8554698795180723
2001-09-20,5.51,415000000.0,1006000000.0,591000000.0,336110000.0,0.8099036144578313
2001-09-21,5.41,415000000.0,1006000000.0,591000000.0,330010000.0,0.7952048192771084
2001-09-24,5.25,415000000.0,1006000000.0,591000000.0,320250000.0,0.7716867469879518
2001-09-25,5.28,415000000.0,1006000000.0,591000000.0,322080000.0,0.7760963855421686
2001-09-26,5.51,415000000.0,1006000000.0,591000000.0,336110000.0,0.8099036144578313
2001-09-27,5.58,415000000.0,1006000000.0,591000000.0,340380000.0,0.8201927710843373
2001-09-28,5.6,415000000.0,1006000000.0,591000000.0,341600000.0,0.8231325301204819
2001-10-01,5.82,415000000.0,1006000000.0,591000000.0,343380000.0,0.8274216867469879
2001-10-02,5.97,415000000.0,1006000000.0,591000000.0,352230000.0,0.8487469879518073
2001-10-03,5.81,415000000.0,1006000000.0,591000000.0,342790000.0,0.826
2001-10-04,6.03,415000000.0,1006000000.0,591000000.0,355770000.0,0.857277108433735
2001-10-05,6.06,415000000.0,1006000000.0,591000000.0,357540000.0,0.8615421686746988
2001-10-08,6.1,415000000.0,1006000000.0,591000000.0,359900000.0,0.8672289156626506
2001-10-09,6.04,415000000.0,1006000000.0,591000000.0,356360000.0,0.8586987951807229
2001-10-10,6.08,415000000.0,1006000000.0,591000000.0,358720000.0,0.8643855421686747
2001-10-11,6.18,415000000.0,1006000000.0,591000000.0,364620000.0,0.8786024096385542
2001-10-12,6.12,415000000.0,1006000000.0,591000000.0,361080000.0,0.8700722891566265
2001-10-15,6.02,415000000.0,1006000000.0,591000000.0,355180000.0,0.855855421686747
2001-10-16,6.18,415000000.0,1006000000.0,591000000.0,364620000.0,0.8786024096385542
2001-10-17,6.16,415000000.0,1006000000.0,591000000.0,363440000.0,0.8757590361445783
2001-10-18,6.27,415000000.0,1006000000.0,591000000.0,369930000.0,0.8913975903614458
2001-10-19,6.57,415000000.0,1006000000.0,591000000.0,387630000.0,0.9340481927710843
2001-10-22,6.51,415000000.0,1006000000.0,591000000.0,384090000.0,0.9255180722891566
2001-10-23,6.59,415000000.0,1006000000.0,591000000.0,388810000.0,0.9368915662650602
2001-10-24,6.58,415000000.0,1006000000.0,591000000.0,388220000.0,0.9354698795180723
2001-10-25,6.73,415000000.0,1006000000.0,591000000.0,397070000.0,0.9567951807228916
2001-10-26,6.49,415000000.0,1006000000.0,591000000.0,382910000.0,0.9226746987951807
2001-10-29,6.16,415000000.0,1006000000.0,591000000.0,363440000.0,0.8757590361445783
2001-10-30,6.28,415000000.0,1006000000.0,591000000.0,370520000.0,0.8928192771084338
