date,close price,ES_SHE,ES_TA,ES_TL,market cap,PB Ratio
1973-08-16,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-08-17,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-08-20,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-08-21,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-08-22,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-08-23,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-08-24,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-08-27,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-08-28,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-08-29,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-08-30,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-08-31,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-09-04,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-09-05,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-09-06,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-09-07,13.38,2326000000.0,6523000000.0,4197000000.0,,
1973-09-10,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-09-11,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-09-12,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-09-13,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-09-14,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-09-17,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-09-18,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-09-19,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-09-20,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-09-21,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-09-24,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-09-25,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-09-26,13.75,2326000000.0,6523000000.0,4197000000.0,,
1973-09-27,13.38,2326000000.0,6523000000.0,4197000000.0,,
1973-09-28,13.63,2326000000.0,6523000000.0,4197000000.0,,
1973-10-01,13.75,2326000000.0,6523000000.0,4197000000.0,,
1973-10-02,13.75,2326000000.0,6523000000.0,4197000000.0,,
1973-10-03,13.63,2326000000.0,6523000000.0,4197000000.0,,
1973-10-04,13.75,2326000000.0,6523000000.0,4197000000.0,,
1973-10-05,13.5,2326000000.0,6523000000.0,4197000000.0,,
1973-10-08,13.5,2326000000.0,6523000000.0,4197000000.0,,
1973-10-09,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-10-10,13.38,2326000000.0,6523000000.0,4197000000.0,,
1973-10-11,13.5,2326000000.0,6523000000.0,4197000000.0,,
1973-10-12,13.38,2326000000.0,6523000000.0,4197000000.0,,
1973-10-15,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-10-16,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-10-17,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-10-18,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-10-19,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-10-22,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-10-23,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-10-24,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-10-25,13.25,2326000000.0,6523000000.0,4197000000.0,,
1973-10-26,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-10-29,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-10-30,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-10-31,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-11-01,13.13,2326000000.0,6523000000.0,4197000000.0,,
1973-11-02,13.0,2326000000.0,6523000000.0,4197000000.0,,
1973-11-05,12.75,2326000000.0,6523000000.0,4197000000.0,,
1973-11-06,12.88,2326000000.0,6523000000.0,4197000000.0,,
1973-11-07,12.88,2326000000.0,6523000000.0,4197000000.0,,
1973-11-08,12.75,2326000000.0,6523000000.0,4197000000.0,,
1973-11-09,12.63,2326000000.0,6523000000.0,4197000000.0,,
1973-11-12,12.38,2326000000.0,6523000000.0,4197000000.0,,
1973-11-13,12.5,2326000000.0,6523000000.0,4197000000.0,,
1973-11-14,12.13,2326000000.0,6523000000.0,4197000000.0,,
1973-11-15,12.38,2326000000.0,6523000000.0,4197000000.0,,
1973-11-16,12.38,2326000000.0,6523000000.0,4197000000.0,,
1973-11-19,12.0,2326000000.0,6523000000.0,4197000000.0,,
1973-11-20,12.25,2326000000.0,6523000000.0,4197000000.0,,
1973-11-21,12.25,2326000000.0,6523000000.0,4197000000.0,,
1973-11-23,12.5,2326000000.0,6523000000.0,4197000000.0,,
1973-11-26,11.75,2326000000.0,6523000000.0,4197000000.0,,
1973-11-27,11.25,2326000000.0,6523000000.0,4197000000.0,,
1973-11-28,11.25,2326000000.0,6523000000.0,4197000000.0,,
1973-11-29,11.38,2326000000.0,6523000000.0,4197000000.0,,
1973-11-30,11.25,2326000000.0,6523000000.0,4197000000.0,,
1973-12-03,11.0,2326000000.0,6523000000.0,4197000000.0,,
1973-12-04,11.0,2326000000.0,6523000000.0,4197000000.0,,
1973-12-05,10.38,2326000000.0,6523000000.0,4197000000.0,,
1973-12-06,10.88,2326000000.0,6523000000.0,4197000000.0,,
1973-12-07,11.38,2326000000.0,6523000000.0,4197000000.0,,
1973-12-10,11.13,2326000000.0,6523000000.0,4197000000.0,,
1973-12-11,10.75,2326000000.0,6523000000.0,4197000000.0,,
1973-12-12,10.63,2326000000.0,6523000000.0,4197000000.0,,
1973-12-13,10.63,2326000000.0,6523000000.0,4197000000.0,,
1973-12-14,10.5,2326000000.0,6523000000.0,4197000000.0,,
1973-12-17,10.5,2326000000.0,6523000000.0,4197000000.0,,
1973-12-18,10.5,2326000000.0,6523000000.0,4197000000.0,,
1973-12-19,10.5,2326000000.0,6523000000.0,4197000000.0,,
1973-12-20,10.5,2326000000.0,6523000000.0,4197000000.0,,
1973-12-21,10.5,2326000000.0,6523000000.0,4197000000.0,,
1973-12-24,10.63,2326000000.0,6523000000.0,4197000000.0,,
1973-12-26,10.88,2326000000.0,6523000000.0,4197000000.0,,
1973-12-27,11.13,2326000000.0,6523000000.0,4197000000.0,,
1973-12-28,11.13,2326000000.0,6523000000.0,4197000000.0,,
1973-12-31,11.38,2326000000.0,6523000000.0,4197000000.0,,
1974-01-02,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-01-03,11.88,2326000000.0,6523000000.0,4197000000.0,,
1974-01-04,11.88,2326000000.0,6523000000.0,4197000000.0,,
1974-01-07,11.88,2326000000.0,6523000000.0,4197000000.0,,
1974-01-08,11.38,2326000000.0,6523000000.0,4197000000.0,,
1974-01-09,11.38,2326000000.0,6523000000.0,4197000000.0,,
1974-01-10,11.5,2326000000.0,6523000000.0,4197000000.0,,
1974-01-11,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-01-14,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-01-15,11.38,2326000000.0,6523000000.0,4197000000.0,,
1974-01-16,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-01-17,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-01-18,11.5,2326000000.0,6523000000.0,4197000000.0,,
1974-01-21,11.88,2326000000.0,6523000000.0,4197000000.0,,
1974-01-22,12.25,2326000000.0,6523000000.0,4197000000.0,,
1974-01-23,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-01-24,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-01-25,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-01-28,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-01-29,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-01-30,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-01-31,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-02-01,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-02-04,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-02-05,11.88,2326000000.0,6523000000.0,4197000000.0,,
1974-02-06,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-02-07,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-02-08,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-02-11,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-02-12,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-02-13,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-02-14,12.38,2326000000.0,6523000000.0,4197000000.0,,
1974-02-15,12.25,2326000000.0,6523000000.0,4197000000.0,,
1974-02-19,12.38,2326000000.0,6523000000.0,4197000000.0,,
1974-02-20,12.5,2326000000.0,6523000000.0,4197000000.0,,
1974-02-21,12.5,2326000000.0,6523000000.0,4197000000.0,,
1974-02-22,12.5,2326000000.0,6523000000.0,4197000000.0,,
1974-02-25,12.25,2326000000.0,6523000000.0,4197000000.0,,
1974-02-26,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-02-27,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-02-28,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-03-01,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-03-04,12.13,2326000000.0,6523000000.0,4197000000.0,,
1974-03-05,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-03-06,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-03-07,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-03-08,11.88,2326000000.0,6523000000.0,4197000000.0,,
1974-03-11,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-03-12,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-03-13,12.0,2326000000.0,6523000000.0,4197000000.0,,
1974-03-14,11.88,2326000000.0,6523000000.0,4197000000.0,,
1974-03-15,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-03-18,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-03-19,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-03-20,11.5,2326000000.0,6523000000.0,4197000000.0,,
1974-03-21,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-03-22,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-03-25,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-03-26,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-03-27,11.75,2326000000.0,6523000000.0,4197000000.0,,
1974-03-28,11.5,2326000000.0,6523000000.0,4197000000.0,,
1974-03-29,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-04-01,11.63,2326000000.0,6523000000.0,4197000000.0,,
1974-04-02,11.13,2326000000.0,6523000000.0,4197000000.0,,
1974-04-03,11.38,2326000000.0,6523000000.0,4197000000.0,,
1974-04-04,11.38,2326000000.0,6523000000.0,4197000000.0,,
1974-04-05,11.25,2326000000.0,6523000000.0,4197000000.0,,
1974-04-08,11.0,2326000000.0,6523000000.0,4197000000.0,,
1974-04-09,11.13,2326000000.0,6523000000.0,4197000000.0,,
1974-04-10,11.25,2326000000.0,6523000000.0,4197000000.0,,
1974-04-11,11.0,2326000000.0,6523000000.0,4197000000.0,,
1974-04-15,11.0,2326000000.0,6523000000.0,4197000000.0,,
1974-04-16,11.38,2326000000.0,6523000000.0,4197000000.0,,
1974-04-17,11.13,2326000000.0,6523000000.0,4197000000.0,,
1974-04-18,11.13,2326000000.0,6523000000.0,4197000000.0,,
1974-04-19,11.0,2326000000.0,6523000000.0,4197000000.0,,
1974-04-22,11.0,2326000000.0,6523000000.0,4197000000.0,,
1974-04-23,10.25,2326000000.0,6523000000.0,4197000000.0,,
1974-04-24,9.5,2326000000.0,6523000000.0,4197000000.0,,
1974-04-25,9.5,2326000000.0,6523000000.0,4197000000.0,,
1974-04-26,9.25,2326000000.0,6523000000.0,4197000000.0,,
1974-04-29,9.13,2326000000.0,6523000000.0,4197000000.0,,
1974-04-30,8.75,2326000000.0,6523000000.0,4197000000.0,,
1974-05-01,9.13,2326000000.0,6523000000.0,4197000000.0,,
1974-05-02,8.88,2326000000.0,6523000000.0,4197000000.0,,
1974-05-03,8.88,2326000000.0,6523000000.0,4197000000.0,,
1974-05-06,8.5,2326000000.0,6523000000.0,4197000000.0,,
1974-05-07,8.63,2326000000.0,6523000000.0,4197000000.0,,
1974-05-08,8.63,2326000000.0,6523000000.0,4197000000.0,,
1974-05-09,8.75,2326000000.0,6523000000.0,4197000000.0,,
1974-05-10,8.5,2326000000.0,6523000000.0,4197000000.0,,
1974-05-13,8.25,2326000000.0,6523000000.0,4197000000.0,,
1974-05-14,7.5,2326000000.0,6523000000.0,4197000000.0,,
1974-05-15,7.75,2326000000.0,6523000000.0,4197000000.0,,
1974-05-16,7.75,2326000000.0,6523000000.0,4197000000.0,,
1974-05-17,7.75,2326000000.0,6523000000.0,4197000000.0,,
1974-05-20,7.75,2326000000.0,6523000000.0,4197000000.0,,
1974-05-21,7.75,2326000000.0,6523000000.0,4197000000.0,,
1974-05-22,7.5,2326000000.0,6523000000.0,4197000000.0,,
1974-05-23,8.38,2326000000.0,6523000000.0,4197000000.0,,
1974-05-24,7.5,2326000000.0,6523000000.0,4197000000.0,,
1974-05-28,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-05-29,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-05-30,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-05-31,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-06-03,7.5,2326000000.0,6523000000.0,4197000000.0,,
1974-06-04,7.63,2326000000.0,6523000000.0,4197000000.0,,
1974-06-05,7.63,2326000000.0,6523000000.0,4197000000.0,,
1974-06-06,7.63,2326000000.0,6523000000.0,4197000000.0,,
1974-06-07,7.88,2326000000.0,6523000000.0,4197000000.0,,
1974-06-10,8.0,2326000000.0,6523000000.0,4197000000.0,,
1974-06-11,7.88,2326000000.0,6523000000.0,4197000000.0,,
1974-06-12,7.63,2326000000.0,6523000000.0,4197000000.0,,
1974-06-13,7.63,2326000000.0,6523000000.0,4197000000.0,,
1974-06-14,7.63,2326000000.0,6523000000.0,4197000000.0,,
1974-06-17,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-06-18,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-06-19,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-06-20,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-06-21,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-06-24,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-06-25,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-06-26,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-06-27,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-06-28,6.5,2326000000.0,6523000000.0,4197000000.0,,
1974-07-01,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-07-02,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-07-03,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-07-05,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-07-08,6.75,2326000000.0,6523000000.0,4197000000.0,,
1974-07-09,6.75,2326000000.0,6523000000.0,4197000000.0,,
1974-07-10,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-07-11,6.75,2326000000.0,6523000000.0,4197000000.0,,
1974-07-12,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-07-15,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-07-16,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-07-17,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-07-18,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-07-19,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-07-22,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-07-23,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-07-24,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-07-25,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-07-26,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-07-29,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-07-30,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-07-31,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-08-01,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-08-02,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-08-05,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-08-06,7.13,2326000000.0,6523000000.0,4197000000.0,,
1974-08-07,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-08-08,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-08-09,7.5,2326000000.0,6523000000.0,4197000000.0,,
1974-08-12,7.5,2326000000.0,6523000000.0,4197000000.0,,
1974-08-13,7.63,2326000000.0,6523000000.0,4197000000.0,,
1974-08-14,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-08-15,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-08-16,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-08-19,7.0,2326000000.0,6523000000.0,4197000000.0,,
1974-08-20,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-08-21,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-08-22,7.25,2326000000.0,6523000000.0,4197000000.0,,
1974-08-23,7.38,2326000000.0,6523000000.0,4197000000.0,,
1974-08-26,6.88,2326000000.0,6523000000.0,4197000000.0,,
1974-08-27,6.63,2326000000.0,6523000000.0,4197000000.0,,
1974-08-28,6.75,2326000000.0,6523000000.0,4197000000.0,,
1974-08-29,6.63,2326000000.0,6523000000.0,4197000000.0,,
1974-08-30,6.5,2326000000.0,6523000000.0,4197000000.0,,
1974-09-03,6.5,2326000000.0,6523000000.0,4197000000.0,,
1974-09-04,6.38,2326000000.0,6523000000.0,4197000000.0,,
1974-09-05,6.5,2326000000.0,6523000000.0,4197000000.0,,
1974-09-06,6.5,2326000000.0,6523000000.0,4197000000.0,,
1974-09-09,6.38,2326000000.0,6523000000.0,4197000000.0,,
1974-09-10,6.13,2326000000.0,6523000000.0,4197000000.0,,
1974-09-11,6.25,2326000000.0,6523000000.0,4197000000.0,,
1974-09-12,6.0,2326000000.0,6523000000.0,4197000000.0,,
1974-09-13,5.63,2326000000.0,6523000000.0,4197000000.0,,
1974-09-16,5.88,2326000000.0,6523000000.0,4197000000.0,,
1974-09-17,6.0,2326000000.0,6523000000.0,4197000000.0,,
1974-09-18,6.0,2326000000.0,6523000000.0,4197000000.0,,
1974-09-19,6.38,2326000000.0,6523000000.0,4197000000.0,,
1974-09-20,6.5,2326000000.0,6523000000.0,4197000000.0,,
1974-09-23,6.38,2326000000.0,6523000000.0,4197000000.0,,
1974-09-24,6.5,2326000000.0,6523000000.0,4197000000.0,,
1974-09-25,6.38,2326000000.0,6523000000.0,4197000000.0,,
1974-09-26,6.25,2326000000.0,6523000000.0,4197000000.0,,
1974-09-27,6.0,2326000000.0,6523000000.0,4197000000.0,,
1974-09-30,6.0,2326000000.0,6523000000.0,4197000000.0,,
1974-10-01,6.0,2326000000.0,6523000000.0,4197000000.0,,
