date,close price,NFLX_SHE,NFLX_TA,NFLX_TL,market cap,PB Ratio
2002-09-05,0.917857,86698000.0,117898000.0,31200000.0,,
2002-09-06,0.914286,86698000.0,117898000.0,31200000.0,,
2002-09-09,0.901429,86698000.0,117898000.0,31200000.0,,
2002-09-10,0.945,86698000.0,117898000.0,31200000.0,,
2002-09-11,0.961429,86698000.0,117898000.0,31200000.0,,
2002-09-12,0.925,86698000.0,117898000.0,31200000.0,,
2002-09-13,0.878571,86698000.0,117898000.0,31200000.0,,
2002-09-16,0.857143,86698000.0,117898000.0,31200000.0,,
2002-09-17,0.83,86698000.0,117898000.0,31200000.0,,
2002-09-18,0.787857,86698000.0,117898000.0,31200000.0,,
2002-09-19,0.724286,86698000.0,117898000.0,31200000.0,,
2002-09-20,0.707857,86698000.0,117898000.0,31200000.0,,
2002-09-23,0.711429,86698000.0,117898000.0,31200000.0,,
2002-09-24,0.717857,86698000.0,117898000.0,31200000.0,,
2002-09-25,0.732143,86698000.0,117898000.0,31200000.0,,
2002-09-26,0.782857,86698000.0,117898000.0,31200000.0,,
2002-09-27,0.72,86698000.0,117898000.0,31200000.0,,
2002-09-30,0.692857,86698000.0,117898000.0,31200000.0,9730380.0,0.11223303882442502
2002-10-01,0.678571,86698000.0,117898000.0,31200000.0,9589360.0,0.11060647304436089
2002-10-02,0.578571,86698000.0,117898000.0,31200000.0,8179159.999999999,0.09434081524371957
2002-10-03,0.517857,86698000.0,117898000.0,31200000.0,7333040.0,0.0845814205633348
2002-10-04,0.468571,86698000.0,117898000.0,31200000.0,6627940.0,0.07644859166301414
2002-10-07,0.412143,86698000.0,117898000.0,31200000.0,5781820.0,0.06668919698262936
2002-10-08,0.405,86698000.0,117898000.0,31200000.0,5781820.0,0.06668919698262936
2002-10-09,0.372857,86698000.0,117898000.0,31200000.0,5217740.0,0.060182933862372834
2002-10-10,0.506429,86698000.0,117898000.0,31200000.0,7192020.0,0.08295485478327067
2002-10-11,0.470714,86698000.0,117898000.0,31200000.0,6627940.0,0.07644859166301414
2002-10-14,0.534286,86698000.0,117898000.0,31200000.0,7474060.0,0.08620798634339892
2002-10-15,0.55,86698000.0,117898000.0,31200000.0,7756100.000000001,0.08946111790352719
2002-10-16,0.459286,86698000.0,117898000.0,31200000.0,6486920.0,0.07482202588295
2002-10-17,0.55,86698000.0,117898000.0,31200000.0,7756100.000000001,0.08946111790352719
2002-10-18,0.682857,86698000.0,117898000.0,31200000.0,9589360.0,0.11060647304436089
2002-10-21,0.636429,86698000.0,117898000.0,31200000.0,9025280.0,0.10410020992410436
2002-10-22,0.625,86698000.0,117898000.0,31200000.0,8884260.0,0.10247364414404023
2002-10-23,0.589286,86698000.0,117898000.0,31200000.0,8320180.0,0.09596738102378372
2002-10-24,0.579286,86698000.0,117898000.0,31200000.0,8179159.999999999,0.09434081524371957
2002-10-25,0.642857,86698000.0,117898000.0,31200000.0,9025280.0,0.10410020992410436
2002-10-28,0.685714,86698000.0,117898000.0,31200000.0,9730380.0,0.11223303882442502
2002-10-29,0.657143,86698000.0,117898000.0,31200000.0,9307320.0,0.10735334148423262
2002-10-30,0.641429,86698000.0,117898000.0,31200000.0,9025280.0,0.10410020992410436
2002-10-31,0.640714,86698000.0,117898000.0,31200000.0,9025280.0,0.10410020992410436
2002-11-01,0.638571,86698000.0,117898000.0,31200000.0,9025280.0,0.10410020992410436
2002-11-04,0.671429,86698000.0,117898000.0,31200000.0,9448340.0,0.10897990726429675
2002-11-05,0.651429,86698000.0,117898000.0,31200000.0,9166300.0,0.1057267757041685
2002-11-06,0.629286,86698000.0,117898000.0,31200000.0,8884260.0,0.10247364414404023
2002-11-07,0.592857,86698000.0,117898000.0,31200000.0,8320180.0,0.09596738102378372
2002-11-08,0.610714,86698000.0,117898000.0,31200000.0,8602220.0,0.09922051258391197
2002-11-11,0.600714,86698000.0,117898000.0,31200000.0,8461200.0,0.09759394680384784
2002-11-12,0.577857,86698000.0,117898000.0,31200000.0,8179159.999999999,0.09434081524371957
2002-11-13,0.641429,86698000.0,117898000.0,31200000.0,9025280.0,0.10410020992410436
2002-11-14,0.618571,87311000.0,122907000.0,35596000.0,8743240.0,0.1001390431904342
2002-11-15,0.65,87311000.0,122907000.0,35596000.0,9166300.0,0.10498448076416488
2002-11-18,0.778571,87311000.0,122907000.0,35596000.0,10999560.0,0.12598137691699784
2002-11-19,0.664286,87311000.0,122907000.0,35596000.0,9307320.0,0.10659962662207512
2002-11-20,0.717143,87311000.0,122907000.0,35596000.0,10153440.0,0.11629050176953648
2002-11-21,0.785714,87311000.0,122907000.0,35596000.0,11140580.0,0.1275965227749081
2002-11-22,0.786429,87311000.0,122907000.0,35596000.0,11140580.0,0.1275965227749081
2002-11-25,0.792857,87311000.0,122907000.0,35596000.0,11140580.0,0.1275965227749081
2002-11-26,0.749286,87311000.0,122907000.0,35596000.0,10576500.0,0.12113593934326718
2002-11-27,0.751429,87311000.0,122907000.0,35596000.0,10576500.0,0.12113593934326718
2002-11-29,0.775,87311000.0,122907000.0,35596000.0,10999560.0,0.12598137691699784
2002-12-02,0.761429,87311000.0,122907000.0,35596000.0,10717520.0,0.1227510852011774
2002-12-03,0.770714,87311000.0,122907000.0,35596000.0,10858540.0,0.12436623105908763
2002-12-04,0.71,87311000.0,122907000.0,35596000.0,10012420.0,0.11467535591162625
2002-12-05,0.785714,87311000.0,122907000.0,35596000.0,11140580.0,0.1275965227749081
2002-12-06,0.782143,87311000.0,122907000.0,35596000.0,10999560.0,0.12598137691699784
2002-12-09,0.799286,87311000.0,122907000.0,35596000.0,11281600.0,0.12921166863281833
2002-12-10,0.871429,87311000.0,122907000.0,35596000.0,12268740.0,0.14051768963818992
2002-12-11,0.897143,87311000.0,122907000.0,35596000.0,12691800.0,0.1453631272119206
2002-12-12,0.900714,87311000.0,122907000.0,35596000.0,12691800.0,0.1453631272119206
2002-12-13,0.892857,87311000.0,122907000.0,35596000.0,12550780.0,0.14374798135401037
2002-12-16,0.913571,87311000.0,122907000.0,35596000.0,12832820.0,0.14697827306983083
2002-12-17,0.906429,87311000.0,122907000.0,35596000.0,12832820.0,0.14697827306983083
2002-12-18,0.785,87311000.0,122907000.0,35596000.0,11140580.0,0.1275965227749081
2002-12-19,0.771429,87311000.0,122907000.0,35596000.0,10858540.0,0.12436623105908763
2002-12-20,0.764286,87311000.0,122907000.0,35596000.0,10717520.0,0.1227510852011774
2002-12-23,0.732143,87311000.0,122907000.0,35596000.0,10294460.0,0.11790564762744671
2002-12-24,0.707143,87311000.0,122907000.0,35596000.0,10012420.0,0.11467535591162625
2002-12-26,0.696429,87311000.0,122907000.0,35596000.0,9871400.0,0.11306021005371603
2002-12-27,0.690714,87311000.0,122907000.0,35596000.0,9730380.0,0.1114450641958058
2002-12-30,0.713571,87311000.0,122907000.0,35596000.0,10012420.0,0.11467535591162625
2002-12-31,0.786429,87311000.0,122907000.0,35596000.0,11140580.0,0.1275965227749081
2003-01-02,0.817857,87311000.0,122907000.0,35596000.0,18644340.0,0.2135394165683591
2003-01-03,0.772857,87311000.0,122907000.0,35596000.0,17507490.0,0.20051872043614208
2003-01-06,0.792857,87311000.0,122907000.0,35596000.0,17962230.0,0.20572699888902887
2003-01-07,0.783571,87311000.0,122907000.0,35596000.0,17734860.0,0.20312285966258548
2003-01-08,0.815,87311000.0,122907000.0,35596000.0,18644340.0,0.2135394165683591
2003-01-09,0.838571,87311000.0,122907000.0,35596000.0,19099080.0,0.21874769502124589
2003-01-10,0.886429,87311000.0,122907000.0,35596000.0,20235930.0,0.2317683911534629
2003-01-13,0.867143,87311000.0,122907000.0,35596000.0,19781190.0,0.2265601127005761
2003-01-14,0.86,87311000.0,122907000.0,35596000.0,19553820.0,0.2239559734741327
2003-01-15,0.871429,87311000.0,122907000.0,35596000.0,19781190.0,0.2265601127005761
2003-01-16,0.857143,87311000.0,122907000.0,35596000.0,19553820.0,0.2239559734741327
2003-01-17,0.817143,87311000.0,122907000.0,35596000.0,18644340.0,0.2135394165683591
2003-01-21,0.814286,87311000.0,122907000.0,35596000.0,18416970.0,0.2109352773419157
2003-01-22,0.828571,87311000.0,122907000.0,35596000.0,18871710.0,0.2161435557948025
2003-01-23,0.87,87311000.0,122907000.0,35596000.0,19781190.0,0.2265601127005761
2003-01-24,0.880714,87311000.0,122907000.0,35596000.0,20008560.0,0.2291642519270195
2003-01-27,0.877143,87311000.0,122907000.0,35596000.0,20008560.0,0.2291642519270195
2003-01-28,0.896429,87311000.0,122907000.0,35596000.0,20463300.0,0.23437253037990632
2003-01-29,0.881429,87311000.0,122907000.0,35596000.0,20008560.0,0.2291642519270195
2003-01-30,0.902143,87311000.0,122907000.0,35596000.0,20463300.0,0.23437253037990632
2003-01-31,0.942857,87311000.0,122907000.0,35596000.0,21372780.0,0.2447890872856799
2003-02-03,0.914286,87311000.0,122907000.0,35596000.0,20690670.0,0.23697666960634972
2003-02-04,0.878571,87311000.0,122907000.0,35596000.0,20008560.0,0.2291642519270195
2003-02-05,0.852857,87311000.0,122907000.0,35596000.0,19326450.0,0.22135183424768928
2003-02-06,0.832143,87311000.0,122907000.0,35596000.0,18871710.0,0.2161435557948025
2003-02-07,0.87,87311000.0,122907000.0,35596000.0,19781190.0,0.2265601127005761
2003-02-10,0.890714,87311000.0,122907000.0,35596000.0,20235930.0,0.2317683911534629
2003-02-11,0.927143,87311000.0,122907000.0,35596000.0,21145410.0,0.24218494805923652
2003-02-12,0.948571,87311000.0,122907000.0,35596000.0,21600150.0,0.24739322651212334
2003-02-13,0.944286,87311000.0,122907000.0,35596000.0,21372780.0,0.2447890872856799
2003-02-14,1.017143,87311000.0,122907000.0,35596000.0,23191740.0,0.2656222010972272
2003-02-18,1.047143,87311000.0,122907000.0,35596000.0,23873850.0,0.27343461877655734
2003-02-19,1.081429,87311000.0,122907000.0,35596000.0,24555960.0,0.28124703645588756
2003-02-20,1.098571,87311000.0,122907000.0,35596000.0,25010700.000000004,0.2864553149087744
2003-02-21,1.064286,87311000.0,122907000.0,35596000.0,24101220.0,0.27603875800300076
2003-02-24,1.002857,87311000.0,122907000.0,35596000.0,22737000.0,0.2604139226443403
2003-02-25,1.046429,87311000.0,122907000.0,35596000.0,23873850.0,0.27343461877655734
2003-02-26,1.039286,87311000.0,122907000.0,35596000.0,23646480.0,0.27083047955011397
2003-02-27,1.178571,87311000.0,122907000.0,35596000.0,26829660.0,0.3072884287203216
2003-02-28,1.222143,87311000.0,122907000.0,35596000.0,27739140.0,0.3177049856260952
2003-03-03,1.14,87311000.0,122907000.0,35596000.0,25920179.999999996,0.29687187181454794
2003-03-04,1.167857,87311000.0,122907000.0,35596000.0,26602290.0,0.3046842894938782
2003-03-05,1.153571,87311000.0,122907000.0,35596000.0,26147549.999999996,0.29947601104099136
2003-03-06,1.164286,87311000.0,122907000.0,35596000.0,26374920.0,0.3020801502674348
2003-03-07,1.149286,87311000.0,122907000.0,35596000.0,26147549.999999996,0.29947601104099136
2003-03-10,1.123571,87311000.0,122907000.0,35596000.0,25465440.000000004,0.29166359336166126
2003-03-11,1.107143,87311000.0,122907000.0,35596000.0,25238070.000000004,0.28905945413521783
2003-03-12,1.075714,87311000.0,122907000.0,35596000.0,24555960.0,0.28124703645588756
2003-03-13,1.160714,87311000.0,122907000.0,35596000.0,26374920.0,0.3020801502674348
2003-03-14,1.182143,87311000.0,122907000.0,35596000.0,26829660.0,0.3072884287203216
2003-03-17,1.285714,87311000.0,122907000.0,35596000.0,29330730.0,0.33593396021119903
2003-03-18,1.339286,87311000.0,122907000.0,35596000.0,30467580.0,0.34895465634341605
2003-03-19,1.374286,87311000.0,122907000.0,35596000.0,31149690.000000004,0.3567670740227463
2003-03-20,1.345,87311000.0,122907000.0,35596000.0,30694950.000000004,0.35155879556985953
2003-03-21,1.325,87311000.0,122907000.0,35596000.0,30240210.0,0.3463505171169727
2003-03-24,1.285714,87311000.0,122907000.0,35596000.0,29330730.0,0.33593396021119903
2003-03-25,1.375,87311000.0,122907000.0,35596000.0,31377059.999999996,0.35937121324918964
2003-03-26,1.471429,87311000.0,122907000.0,35596000.0,33423390.0,0.3828084662871803
2003-03-27,1.552143,87311000.0,122907000.0,35596000.0,35242350.0,0.4036415800987275
2003-03-28,1.504286,87311000.0,122907000.0,35596000.0,34105500.0,0.3906208839665105
2003-03-31,1.453571,89356000.0,130530000.0,41174000.0,32968650.0,0.3689584359192444
2003-04-01,1.354286,89356000.0,130530000.0,41174000.0,40683600.0,0.4552979094856529
2003-04-02,1.417143,89356000.0,130530000.0,41174000.0,42793120.0,0.47890594923676083
2003-04-03,1.428571,89356000.0,130530000.0,41174000.0,43094480.0,0.48227852634406193
2003-04-04,1.396429,89356000.0,130530000.0,41174000.0,42190400.0,0.4721607950221586
2003-04-07,1.425,89356000.0,130530000.0,41174000.0,43094480.0,0.48227852634406193
2003-04-08,1.441429,89356000.0,130530000.0,41174000.0,43395840.0,0.4856511034513631
2003-04-09,1.457143,89356000.0,130530000.0,41174000.0,43998560.0,0.49239625766596534
2003-04-10,1.501429,89356000.0,130530000.0,41174000.0,45204000.0,0.5058865660951699
2003-04-11,1.483571,89356000.0,130530000.0,41174000.0,44601280.0,0.4991414118805676
2003-04-14,1.442857,89356000.0,130530000.0,41174000.0,43395840.0,0.4856511034513631
2003-04-15,1.439286,89356000.0,130530000.0,41174000.0,43395840.0,0.4856511034513631
2003-04-16,1.469286,89356000.0,130530000.0,41174000.0,44299920.0,0.4957688347732665
2003-04-17,1.568571,89356000.0,130530000.0,41174000.0,47313520.0,0.5294946058462778
2003-04-21,1.759286,89356000.0,130530000.0,41174000.0,53039360.0,0.5935735708849993
2003-04-22,1.640714,89356000.0,130530000.0,41174000.0,49423040.0,0.5531026455973858
2003-04-23,1.48,89356000.0,130530000.0,41174000.0,44601280.0,0.4991414118805676
2003-04-24,1.572857,89356000.0,130530000.0,41174000.0,47313520.0,0.5294946058462778
2003-04-25,1.510714,89356000.0,130530000.0,41174000.0,45505360.0,0.509259143202471
2003-04-28,1.582857,89356000.0,130530000.0,41174000.0,47614880.0,0.5328671829535789
2003-04-29,1.628571,89356000.0,130530000.0,41174000.0,49121680.0,0.5497300684900847
2003-04-30,1.628571,89356000.0,130530000.0,41174000.0,49121680.0,0.5497300684900847
2003-05-01,1.607143,89356000.0,130530000.0,41174000.0,48518960.0,0.5429849142754823
2003-05-02,1.616429,89356000.0,130530000.0,41174000.0,48820320.0,0.5463574913827834
2003-05-05,1.669286,89356000.0,130530000.0,41174000.0,50327120.0,0.5632203769192892
2003-05-06,1.658571,89356000.0,130530000.0,41174000.0,50025760.0,0.559847799811988
2003-05-07,1.687857,89356000.0,130530000.0,41174000.0,50929840.0,0.5699655311338914
2003-05-08,1.634286,89356000.0,130530000.0,41174000.0,49121680.0,0.5497300684900847
2003-05-09,1.615714,89356000.0,130530000.0,41174000.0,48820320.0,0.5463574913827834
2003-05-12,1.680714,89356000.0,130530000.0,41174000.0,50628480.0,0.5665929540265903
2003-05-13,1.796429,89356000.0,130530000.0,41174000.0,54244800.0,0.6070638793142039
2003-05-14,1.748571,91064000.0,135629000.0,44565000.0,52738000.0,0.5791311605025037
2003-05-15,1.747143,91064000.0,135629000.0,44565000.0,52738000.0,0.5791311605025037
2003-05-16,1.699286,91064000.0,135629000.0,44565000.0,51231200.0,0.562584555916718
2003-05-19,1.485,91064000.0,135629000.0,44565000.0,44902640.0,0.49308881665641746
2003-05-20,1.553571,91064000.0,135629000.0,44565000.0,46710800.0,0.5129447421593605
2003-05-21,1.513571,91064000.0,135629000.0,44565000.0,45505360.0,0.4997074584907318
2003-05-22,1.613571,91064000.0,135629000.0,44565000.0,48518960.0,0.5328006676623034
2003-05-23,1.58,91064000.0,135629000.0,44565000.0,47614880.0,0.5228727049108319
2003-05-27,1.620714,91064000.0,135629000.0,44565000.0,48820320.0,0.5361099885794606
2003-05-28,1.614286,91064000.0,135629000.0,44565000.0,48518960.0,0.5328006676623034
2003-05-29,1.628571,91064000.0,135629000.0,44565000.0,49121680.0,0.5394193094966178
2003-05-30,1.607143,91064000.0,135629000.0,44565000.0,48518960.0,0.5328006676623034
2003-06-02,1.664286,91064000.0,135629000.0,44565000.0,50025760.0,0.5493472722480892
2003-06-03,1.704286,91064000.0,135629000.0,44565000.0,51231200.0,0.562584555916718
2003-06-04,1.742857,91064000.0,135629000.0,44565000.0,52436640.0,0.5758218395853466
2003-06-05,1.815,91064000.0,135629000.0,44565000.0,54847520.0,0.6022964069226039
2003-06-06,1.686429,91064000.0,135629000.0,44565000.0,50929840.0,0.5592752349995608
2003-06-09,1.642857,91064000.0,135629000.0,44565000.0,49423040.0,0.542728630413775
2003-06-10,1.621429,91064000.0,135629000.0,44565000.0,48820320.0,0.5361099885794606
2003-06-11,1.603571,91064000.0,135629000.0,44565000.0,48217600.0,0.5294913467451463
2003-06-12,1.565714,91064000.0,135629000.0,44565000.0,47313520.0,0.5195633839936747
2003-06-13,1.371429,91064000.0,135629000.0,44565000.0,41286320.0,0.4533769656505315
2003-06-16,1.553571,91064000.0,135629000.0,44565000.0,46710800.0,0.5129447421593605
2003-06-17,1.515,91064000.0,135629000.0,44565000.0,45806720.0,0.5030167794078889
2003-06-18,1.532857,91064000.0,135629000.0,44565000.0,46108080.0,0.5063261003250461
2003-06-19,1.569286,91064000.0,135629000.0,44565000.0,47313520.0,0.5195633839936747
2003-06-20,1.55,91064000.0,135629000.0,44565000.0,46710800.0,0.5129447421593605
2003-06-23,1.535714,91064000.0,135629000.0,44565000.0,46409440.0,0.5096354212422033
2003-06-24,1.632143,91064000.0,135629000.0,44565000.0,49121680.0,0.5394193094966178
2003-06-25,1.651429,91064000.0,135629000.0,44565000.0,49724400.0,0.5460379513309321
2003-06-26,1.777143,91064000.0,135629000.0,44565000.0,53642080.0,0.5890591232539752
2003-06-27,1.778571,91064000.0,135629000.0,44565000.0,53642080.0,0.5890591232539752
2003-06-30,1.825,91064000.0,135629000.0,44565000.0,55148880.0,0.6056057278397611
2003-07-01,1.767857,91064000.0,135629000.0,44565000.0,54310680.0,0.5964012123341825
2003-07-02,1.94,91064000.0,135629000.0,44565000.0,59526960.0,0.6536826847052623
2003-07-03,1.982143,91064000.0,135629000.0,44565000.0,60754320.0,0.6671606782043398
2003-07-07,1.914286,91064000.0,135629000.0,44565000.0,58606440.0,0.643574189580954
2003-07-08,1.959286,91064000.0,135629000.0,44565000.0,60140640.0,0.6604216814548011
2003-07-09,1.968571,91064000.0,135629000.0,44565000.0,60447480.0,0.6637911798295704
2003-07-10,1.922143,91064000.0,135629000.0,44565000.0,58913280.0,0.6469436879557234
2003-07-11,1.892143,91064000.0,135629000.0,44565000.0,57992760.0,0.6368351928314153
2003-07-14,2.01,91064000.0,135629000.0,44565000.0,61674839.99999999,0.6772691733286479
2003-07-15,1.884286,91064000.0,135629000.0,44565000.0,57685920.0,0.6334656944566459
2003-07-16,1.82,91064000.0,135629000.0,44565000.0,55844880.0,0.6132487042080296
2003-07-17,1.805714,91064000.0,135629000.0,44565000.0,55538040.0,0.6098792058332602
2003-07-18,1.725,91064000.0,135629000.0,44565000.0,53083320.0,0.582923218835105
2003-07-21,1.680714,91064000.0,135629000.0,44565000.0,51549120.0,0.566075726961258
2003-07-22,1.764286,91064000.0,135629000.0,44565000.0,54003840.0,0.5930317139594131
2003-07-23,1.905,91064000.0,135629000.0,44565000.0,58606440.0,0.643574189580954
2003-07-24,1.885714,91064000.0,135629000.0,44565000.0,57992760.0,0.6368351928314153
2003-07-25,1.93,91064000.0,135629000.0,44565000.0,59220120.0,0.6503131863304928
2003-07-28,1.901429,91064000.0,135629000.0,44565000.0,58299600.0,0.6402046912061846
2003-07-29,1.906429,91064000.0,135629000.0,44565000.0,58606440.0,0.643574189580954
2003-07-30,1.853571,91064000.0,135629000.0,44565000.0,56765400.0,0.6233571993323377
2003-07-31,1.871429,98006000.0,150065000.0,52059000.0,57379080.0,0.5854649715323552
2003-08-01,1.782143,98006000.0,150065000.0,52059000.0,54617520.0,0.5572875130094076
2003-08-04,1.782143,98006000.0,150065000.0,52059000.0,54617520.0,0.5572875130094076
2003-08-05,1.736429,98006000.0,150065000.0,52059000.0,53390160.0,0.5447641981103197
2003-08-06,1.668571,98006000.0,150065000.0,52059000.0,51242280.0,0.5228483970369161
2003-08-07,1.649286,98006000.0,150065000.0,52059000.0,50628600.0,0.5165867395873722
2003-08-08,1.677857,98006000.0,150065000.0,52059000.0,51549120.0,0.5259792257616881
2003-08-11,1.772857,98006000.0,150065000.0,52059000.0,54310680.0,0.5541566842846356
2003-08-12,1.776429,98006000.0,150065000.0,52059000.0,54617520.0,0.5572875130094076
2003-08-13,1.73,98006000.0,150065000.0,52059000.0,53083320.0,0.5416333693855478
2003-08-14,1.781429,98006000.0,150065000.0,52059000.0,54617520.0,0.5572875130094076
2003-08-15,1.785,98006000.0,150065000.0,52059000.0,54924360.0,0.5604183417341796
2003-08-18,1.775,98006000.0,150065000.0,52059000.0,54617520.0,0.5572875130094076
2003-08-19,1.845714,98006000.0,150065000.0,52059000.0,56765400.0,0.5792033140828112
2003-08-20,1.98,98006000.0,150065000.0,52059000.0,60754320.0,0.6199040875048466
2003-08-21,2.06,98006000.0,150065000.0,52059000.0,63209040.0,0.6449507173030222
2003-08-22,2.057143,98006000.0,150065000.0,52059000.0,63209040.0,0.6449507173030222
2003-08-25,2.005,98006000.0,150065000.0,52059000.0,61674839.99999999,0.6292965736791625
2003-08-26,2.127857,98006000.0,150065000.0,52059000.0,65356920.0,0.666866518376426
2003-08-27,2.312143,98006000.0,150065000.0,52059000.0,70880040.0,0.7232214354223211
2003-08-28,2.26,98006000.0,150065000.0,52059000.0,69345840.0,0.7075672917984613
2003-08-29,2.380714,98006000.0,150065000.0,52059000.0,73027920.0,0.7451372364957247
2003-09-02,2.403571,98006000.0,150065000.0,52059000.0,73641600.0,0.7513988939452687
2003-09-03,2.378572,98006000.0,150065000.0,52059000.0,73027920.0,0.7451372364957247
2003-09-04,2.392143,98006000.0,150065000.0,52059000.0,73334760.0,0.7482680652204967
2003-09-05,2.467857,98006000.0,150065000.0,52059000.0,75789480.0,0.7733146950186723
2003-09-08,2.48,98006000.0,150065000.0,52059000.0,76096320.0,0.7764455237434443
2003-09-09,2.536429,98006000.0,150065000.0,52059000.0,77937360.0,0.795230496092076
2003-09-10,2.422143,98006000.0,150065000.0,52059000.0,74255280.0,0.7576605513948126
2003-09-11,2.347857,98006000.0,150065000.0,52059000.0,72107400.0,0.7357447503214088
2003-09-12,2.469286,98006000.0,150065000.0,52059000.0,75789480.0,0.7733146950186723
2003-09-15,2.536429,98006000.0,150065000.0,52059000.0,77937360.0,0.795230496092076
2003-09-16,2.564286,98006000.0,150065000.0,52059000.0,78551040.0,0.80149215354162
2003-09-17,2.553571,98006000.0,150065000.0,52059000.0,78244200.0,0.798361324816848
2003-09-18,2.61,98006000.0,150065000.0,52059000.0,80085240.0,0.8171462971654797
2003-09-19,2.642857,98006000.0,150065000.0,52059000.0,81005760.0,0.8265387833397955
2003-09-22,2.770714,98006000.0,150065000.0,52059000.0,84994680.0,0.867239556761831
2003-09-23,2.795,98006000.0,150065000.0,52059000.0,85915200.0,0.8766320429361467
2003-09-24,2.714286,98006000.0,150065000.0,52059000.0,83153640.0,0.8484545844131992
2003-09-25,2.486428,98006000.0,150065000.0,52059000.0,76403160.0,0.7795763524682162
2003-09-26,2.392143,98006000.0,150065000.0,52059000.0,73334760.0,0.7482680652204967
2003-09-29,2.391428,98006000.0,150065000.0,52059000.0,73334760.0,0.7482680652204967
2003-09-30,2.397143,98006000.0,150065000.0,52059000.0,73641600.0,0.7513988939452687
2003-10-01,2.465,98006000.0,150065000.0,52059000.0,155323480.0,1.5848364385853928
2003-10-02,2.926429,98006000.0,150065000.0,52059000.0,184250120.0,1.8799881639899598
2003-10-03,2.867857,98006000.0,150065000.0,52059000.0,180477080.0,1.8414901128502337
2003-10-06,2.954286,98006000.0,150065000.0,52059000.0,185507800.0,1.8928208477032018
2003-10-07,3.146429,98006000.0,150065000.0,52059000.0,198084600.0,2.0211476848356225
2003-10-08,3.071429,98006000.0,150065000.0,52059000.0,193053880.0,1.969816949982654
2003-10-09,3.076429,98006000.0,150065000.0,52059000.0,193682720.0,1.976233291839275
2003-10-10,3.189286,98006000.0,150065000.0,52059000.0,200599960.0,2.0468130522621064
2003-10-13,3.345,98006000.0,150065000.0,52059000.0,210661400.0,2.1494745219680427
2003-10-14,3.372857,98006000.0,150065000.0,52059000.0,211919080.0,2.1623072056812846
2003-10-15,3.192857,98006000.0,150065000.0,52059000.0,200599960.0,2.0468130522621064
2003-10-16,3.703571,98006000.0,150065000.0,52059000.0,232670800.0,2.3740464869497786
