date,TWTR,dcf,Deviation
2014-03-26,44.43,,
2014-03-27,46.32,,
2014-03-28,47.3,,
2014-03-31,46.67,48.664929104444894,-0.04099315751931676
2014-04-01,46.98,47.414929104444894,-0.009172830428299084
2014-04-02,45.73,45.734929104444895,-0.00010777549110529971
2014-04-03,44.05,44.82492910444489,-0.017287904742453897
2014-04-04,43.14,44.13492910444489,-0.022542895720765843
2014-04-07,42.45,43.46492910444489,-0.02335052938901716
2014-04-08,41.78,44.17492910444489,-0.05421466775379413
2014-04-09,42.49,43.0249291044449,-0.01243300373944456
2014-04-10,41.34,41.734929104444895,-0.009462795622739661
2014-04-11,40.05,42.554929104444895,-0.05886343032782204
2014-04-14,40.87,47.20492910444489,-0.13420058507933208
2014-04-15,45.52,46.10492910444489,-0.012686910397797346
2014-04-16,44.42,46.694929104444896,-0.04871897544498771
2014-04-17,45.01,47.81492910444489,-0.05866220356236285
2014-04-21,46.13,47.70492910444489,-0.033013970128678904
2014-04-22,46.02,47.63492910444489,-0.033902204428686744
2014-04-23,45.95,46.50492910444489,-0.011932694342971284
2014-04-24,44.82,43.29492910444489,0.03522516209406468
2014-04-25,41.61,42.414929104444894,-0.018977494986795573
2014-04-28,40.73,44.304929104444895,-0.08068919591355905
2014-04-29,42.62,40.65492910444489,0.048335366432609606
2014-04-30,38.97,40.7749291044449,-0.04426565892540435
2014-05-01,39.09,40.70492910444489,-0.039674042922446584
2014-05-02,39.02,40.43492910444489,-0.034992743545810945
2014-05-05,38.75,33.53492910444489,0.15551161236431166
2014-05-06,31.85,32.344929104444894,-0.015301598060293076
2014-05-07,30.66,33.64492910444489,-0.0887185434446508
2014-05-08,31.96,33.734929104444895,-0.052613986498967646
2014-05-09,32.05,35.624929104444895,-0.10034908684208044
2014-05-12,33.94,35.07492910444489,-0.03235727436726499
2014-05-13,33.39,34.53492910444489,-0.0331527857197057
2014-05-14,32.85,34.45492910444489,-0.046580537129529254
2014-05-15,32.77,33.944929104444896,-0.03461280183646165
2014-05-16,32.26,33.75492910444489,-0.04428772757363131
2014-05-19,32.07,33.45492910444489,-0.04139686263035269
2014-05-20,31.77,33.43492910444489,-0.04979610093516107
2014-05-21,31.75,33.20492910444489,-0.04381666046834398
2014-05-22,31.52,32.18492910444489,-0.020659641731292866
2014-05-23,30.5,32.194929104444896,-0.05264584055912369
2014-05-27,30.51,35.45492910444489,-0.13947085015676874
2014-05-28,33.77,35.68492910444489,-0.053662124389827204
2014-05-29,34.0,34.124929104444895,-0.0036609337432622624
2014-05-30,32.44,33.43492910444489,-0.029757177032943782
2014-06-02,31.75,34.264929104444896,-0.07339659442396618
2014-06-03,32.58,34.584929104444896,-0.05797117867120971
2014-06-04,32.9,35.57492910444489,-0.07519141068676582
2014-06-05,33.89,35.014929104444896,-0.03212712786278615
2014-06-06,33.33,36.15492910444489,-0.07813399650941633
2014-06-09,34.47,37.054929104444895,-0.06975938604979881
2014-06-10,35.37,37.22492910444489,-0.049830292469876136
2014-06-11,35.54,38.47492910444489,-0.07628159876468299
2014-06-12,36.79,38.584929104444896,-0.04651891674042563
2014-06-13,36.9,39.70492910444489,-0.07064435493805954
2014-06-16,38.02,39.70492910444489,-0.04243627031829322
2014-06-17,38.02,40.42492910444489,-0.059491238642158994
2014-06-18,38.74,40.584929104444896,-0.045458477941331066
2014-06-19,38.9,40.92492910444489,-0.049479110868513754
2014-06-20,39.24,41.20492910444489,-0.047686748822313274
2014-06-23,39.52,40.164929104444894,-0.01605702085936256
2014-06-24,38.48,41.14492910444489,-0.06476932060522134
2014-06-25,39.46,43.124929104444895,-0.08498400300134401
2014-06-26,41.44,42.61492910444489,-0.027570833253418248
2014-06-27,40.93,42.65492910444489,-0.040439150659967726
2014-06-30,40.97,43.487620797604464,-0.05789281527544843
2014-07-01,42.05,43.20762079760446,-0.02679205140748331
2014-07-02,41.77,42.767620797604465,-0.02332654421730984
2014-07-03,41.33,41.667620797604464,-0.008102713597313849
2014-07-07,40.23,38.847620797604456,0.03558465548244816
2014-07-08,37.41,39.49762079760446,-0.05285434300718894
2014-07-09,38.06,39.27762079760447,-0.03100037051324478
2014-07-10,37.84,39.767620797604465,-0.04847211774159188
2014-07-11,38.33,39.74762079760446,-0.03566555102311686
2014-07-14,38.31,39.31762079760446,-0.025627715440651788
2014-07-15,37.88,38.86762079760447,-0.025409859861176165
2014-07-16,37.43,38.307620797604464,-0.022909822623579545
2014-07-17,36.87,38.487620797604464,-0.04202963872750354
2014-07-18,37.05,39.487620797604464,-0.061731265352719
2014-07-21,38.05,39.087620797604465,-0.026546020873904452
2014-07-22,37.65,39.18762079760447,-0.03923741136380654
2014-07-23,37.75,40.14762079760447,-0.05972012164037199
2014-07-24,38.71,39.597620797604456,-0.022416013379726984
2014-07-25,38.16,39.36762079760447,-0.030675483382982427
2014-07-28,37.93,40.02762079760447,-0.05240433370274178
2014-07-29,38.59,47.737620797604464,-0.19162288871471156
2014-07-30,46.3,46.627620797604465,-0.0070263245690052045
2014-07-31,45.19,45.56762079760446,-0.008287042224164543
2014-08-01,44.13,44.907620797604466,-0.017316009705995006
2014-08-04,43.47,45.267620797604465,-0.03971096262473761
2014-08-05,43.83,44.89762079760447,-0.023779006072888187
2014-08-06,43.46,44.43762079760447,-0.02199984562758517
2014-08-07,43.0,44.56762079760446,-0.03517398437586605
2014-08-08,43.13,44.70762079760446,-0.0352875140626806
2014-08-11,43.27,45.24762079760446,-0.04370662507207801
2014-08-12,43.81,45.587620797604465,-0.03899349793876217
2014-08-13,44.15,46.767620797604465,-0.05597079246200498
2014-08-14,45.33,46.197620797604465,-0.018780638107005254
2014-08-15,44.76,46.557620797604464,-0.03861066710043226
2014-08-18,45.12,46.52762079760447,-0.030253444587842404
2014-08-19,45.09,46.49762079760446,-0.030272963937909236
2014-08-20,45.06,46.547620797604466,-0.03195911567796017
2014-08-21,45.11,47.417620797604464,-0.04866589168305646
2014-08-22,45.98,47.53762079760446,-0.032766065517585985
2014-08-25,46.1,49.60762079760446,-0.0707072974113252
2014-08-26,48.17,49.49762079760446,-0.026821911360812578
2014-08-27,48.06,50.86762079760447,-0.055194655334394715
2014-08-28,49.43,51.18762079760447,-0.034336833207272655
2014-08-29,49.75,52.45762079760446,-0.0516153946068425
2014-09-02,51.02,50.767620797604465,0.00497126314825147
2014-09-03,49.33,51.67762079760446,-0.04542819041145352
2014-09-04,50.24,52.13762079760446,-0.036396382661397775
2014-09-05,50.7,53.43762079760447,-0.05123021490745683
2014-09-08,52.0,52.047620797604466,-0.0009149466752697011
2014-09-09,50.61,54.347620797604456,-0.06877248245187584
2014-09-10,52.91,54.07762079760447,-0.02159157115980581
2014-09-11,52.64,53.547620797604466,-0.016949787573849906
2014-09-12,52.11,50.81762079760446,0.025431714080885515
2014-09-15,49.38,52.267620797604465,-0.05524683835880295
2014-09-16,50.83,52.13762079760446,-0.02508017776032745
2014-09-17,50.7,52.31762079760446,-0.030919234723275624
2014-09-18,50.88,54.43762079760447,-0.06535224621280689
2014-09-19,53.0,53.377620797604465,-0.007074515348601151
2014-09-22,51.94,53.60762079760446,-0.031107905420771464
2014-09-23,52.17,54.39762079760447,-0.0409507027135011
2014-09-24,52.96,52.88762079760446,0.001368547144000365
2014-09-25,51.45,53.32762079760447,-0.035209161209922346
2014-09-26,51.89,53.17762079760446,-0.02421358417867514
2014-09-29,51.74,53.017620797604465,-0.02409804096041579
2014-09-30,51.58,53.83528396807894,-0.041892301885436134
2014-10-01,50.06,55.62528396807894,-0.10004953810703465
2014-10-02,51.85,57.715283968078936,-0.10162444962278783
2014-10-03,53.94,57.26528396807894,-0.05806806039646173
2014-10-06,53.49,57.30528396807894,-0.0665782228773909
2014-10-07,53.53,59.19528396807894,-0.09570498844357167
2014-10-08,55.42,59.06528396807894,-0.06171618458736239
2014-10-09,55.29,54.175283968078936,0.02057609947329264
2014-10-10,50.4,52.26528396807894,-0.03568877515748625
2014-10-13,48.49,52.355283968078936,-0.07382796300819605
2014-10-14,48.58,53.76528396807894,-0.09644297556686399
2014-10-15,49.99,52.005283968078935,-0.03875152319744901
2014-10-16,48.23,52.54528396807894,-0.08212504800051057
2014-10-17,48.77,54.47528396807894,-0.10473160583104224
2014-10-20,50.7,54.40528396807894,-0.06810522246796702
2014-10-21,50.63,52.855283968078936,-0.04210144759458401
2014-10-22,49.08,53.44528396807894,-0.0816776269855013
2014-10-23,49.67,53.72528396807894,-0.07548185265039087
2014-10-24,49.95,52.33528396807894,-0.045576975746110415
2014-10-27,48.56,47.55528396807894,0.02112732693585584
2014-10-28,43.78,45.855283968078936,-0.045257248205541445
2014-10-29,42.08,45.575283968078935,-0.07669253296429368
2014-10-30,41.8,45.24528396807894,-0.0761468083725505
2014-10-31,41.47,43.98528396807894,-0.057184670443513275
2014-11-03,40.21,44.675283968078936,-0.09994976128790667
2014-11-04,40.9,44.145283968078935,-0.07351371825868358
2014-11-05,40.37,44.61528396807894,-0.09515313118070334
2014-11-06,40.84,44.08528396807894,-0.07361377031003735
2014-11-07,40.31,43.36528396807894,-0.07045460535500991
2014-11-10,39.59,43.36528396807894,-0.08705774810232791
2014-11-11,39.59,46.31528396807894,-0.14520657959722505
2014-11-12,42.54,43.81528396807894,-0.02910591584909117
2014-11-13,40.04,45.62528396807894,-0.12241642094735461
2014-11-14,41.85,44.24528396807894,-0.05413648084634348
2014-11-17,40.47,44.38528396807894,-0.08821130829972246
2014-11-18,40.61,43.48528396807894,-0.06612085068110829
2014-11-19,39.71,43.58528396807894,-0.08891266994880942
2014-11-20,39.81,43.80528396807894,-0.0912055260500152
2014-11-21,40.03,43.965283968078936,-0.08950889458455802
2014-11-24,40.19,43.535283968078936,-0.07684075221679443
2014-11-25,39.76,44.90528396807894,-0.1145808135126477
2014-11-26,41.13,45.51528396807894,-0.09634750320693264
2014-11-28,41.74,42.81528396807894,-0.025114488762485343
2014-12-01,39.04,42.685283968078934,-0.08539907971105365
2014-12-02,38.91,42.83528396807894,-0.09163669770472593
2014-12-03,39.06,42.56528396807894,-0.08235077136352853
2014-12-04,38.79,42.26528396807894,-0.08222549671507395
2014-12-05,38.49,40.06528396807894,-0.03931792844233939
2014-12-08,36.29,40.825283968078935,-0.11109007769854218
2014-12-09,37.05,40.12528396807894,-0.07664204870239522
2014-12-10,36.35,40.47528396807894,-0.10192106302039461
2014-12-11,36.7,40.87528396807894,-0.1021469103759517
2014-12-12,37.1,40.62528396807894,-0.08677561419260249
2014-12-15,36.85,38.90528396807894,-0.05282788758887513
2014-12-16,35.13,39.34528396807894,-0.10713568547373609
2014-12-17,35.57,40.505283968078935,-0.12184296675881334
2014-12-18,36.73,40.855283968078936,-0.10097308273030503
2014-12-19,37.08,42.20528396807894,-0.12143702129703327
2014-12-22,38.43,41.34528396807894,-0.07051067711446157
2014-12-23,37.57,41.38528396807894,-0.09218938719912417
2014-12-24,37.61,41.37528396807894,-0.09100321754852148
2014-12-26,37.6,40.19528396807894,-0.06456687730182431
2014-12-29,36.42,39.63528396807894,-0.08112175935634591
2014-12-30,35.86,39.645283968078935,-0.09547879569047157
2014-12-31,35.87,39.057105737284914,-0.08160117543585477
2015-01-02,36.56,38.877105737284914,-0.0596007777158859
2015-01-05,36.38,41.25710573728492,-0.11821250303744335
2015-01-06,38.76,39.77710573728491,-0.02557012931012559
2015-01-07,37.28,41.58710573728492,-0.10356829745483787
2015-01-08,39.09,42.66710573728491,-0.08383755296903195
2015-01-09,40.17,41.867105737284916,-0.04053553995191861
2015-01-12,39.37,42.14710573728491,-0.06589078155438277
2015-01-13,39.65,42.34710573728491,-0.0636904385866971
2015-01-14,39.85,39.42710573728491,0.010725977847143131
2015-01-15,36.93,39.807105737284914,-0.07227618496740151
2015-01-16,37.31,40.06710573728491,-0.06881220109490593
2015-01-20,37.57,40.32710573728492,-0.068368549809807
2015-01-21,37.83,41.56710573728491,-0.08990536317116737
2015-01-22,39.07,41.91710573728491,-0.06792228822116497
2015-01-23,39.42,42.59710573728491,-0.07458501422325547
2015-01-26,40.1,41.41710573728491,-0.03180100863733737
2015-01-27,38.92,39.64710573728491,-0.018339440515606764
2015-01-28,37.15,39.17710573728491,-0.051742100370515964
2015-01-29,36.68,40.02710573728491,-0.08362097822544068
2015-01-30,37.53,39.95710573728491,-0.06074278135265743
2015-02-02,37.46,42.28710573728491,-0.11415077133143237
2015-02-03,39.79,43.21710573728491,-0.07929975130954281
2015-02-04,40.72,43.75710573728492,-0.06940828663393606
2015-02-05,41.26,50.50710573728492,-0.18308524320091069
2015-02-06,48.01,49.81710573728491,-0.03627480381567838
2015-02-09,47.32,48.75710573728492,-0.029474795838546952
2015-02-10,46.26,49.99710573728491,-0.07474644146247045
2015-02-11,47.5,50.447105737284915,-0.05841971891574227
2015-02-12,47.95,50.99710573728491,-0.0597505621786123
2015-02-13,48.5,50.52710573728491,-0.04011917381187091
2015-02-17,48.03,50.31710573728491,-0.04545384126873908
2015-02-18,47.82,51.197105737284915,-0.06596282521543984
2015-02-19,48.7,51.60710573728491,-0.056331501171254295
2015-02-20,49.11,50.96710573728491,-0.036437339543225145
2015-02-23,48.47,51.18710573728492,-0.05308183961856172
2015-02-24,48.69,51.047105737284916,-0.04617511028765897
2015-02-25,48.55,51.90710573728491,-0.06467526342686258
2015-02-26,49.41,50.57710573728492,-0.023075771542707013
2015-02-27,48.08,50.64710573728491,-0.050686129047549544
2015-03-02,48.15,50.20710573728491,-0.04097240235374211
2015-03-03,47.71,50.06710573728491,-0.047078929420311555
2015-03-04,47.57,49.84710573728491,-0.04568180446195236
2015-03-05,47.35,49.24710573728491,-0.03852217727078755
2015-03-06,46.75,50.08710573728492,-0.06662604453107335
2015-03-09,47.59,48.33710573728492,-0.015456153733024114
2015-03-10,45.84,48.767105737284915,-0.060022133629451635
2015-03-11,46.27,49.56710573728491,-0.06651802013133867
2015-03-12,47.07,49.15710573728491,-0.042457864554500624
2015-03-13,46.66,48.92710573728491,-0.04633639581008908
2015-03-16,46.43,49.42710573728491,-0.060636885218712466
2015-03-17,46.93,49.697105737284915,-0.055679414248240855
2015-03-18,47.2,50.42710573728491,-0.06399545819856256
2015-03-19,47.93,50.93710573728492,-0.059035661601867906
2015-03-20,48.44,50.95710573728491,-0.049396560123766364
2015-03-23,48.46,53.96710573728491,-0.10204560096466597
2015-03-24,51.47,51.99710573728491,-0.010137213020049884
2015-03-25,49.5,52.41710573728491,-0.055651789549493236
2015-03-26,49.92,52.50710573728492,-0.04927153574659571
2015-03-27,50.01,52.38710573728491,-0.04537577909353907
2015-03-30,49.89,52.57710573728492,-0.051107905229925255
2015-03-31,50.08,52.97975074321117,-0.054733189615520206
2015-04-01,50.47,52.92975074321117,-0.04647198803456798
2015-04-02,50.42,53.349750743211175,-0.054915921862746186
2015-04-06,50.84,55.37975074321117,-0.08197492192157763
2015-04-07,52.87,54.80975074321117,-0.0353906142047441
2015-04-08,52.3,54.67975074321117,-0.04352160920387216
2015-04-09,52.17,54.44975074321117,-0.041868892182126416
2015-04-10,51.94,54.12975074321117,-0.04045373779013395
2015-04-13,51.62,53.709750743211174,-0.038908218978754405
2015-04-14,51.2,53.80975074321117,-0.04849958803313026
2015-04-15,51.3,54.53975074321117,-0.059401641904541336
2015-04-16,52.03,53.16975074321117,-0.02143607459654473
2015-04-17,50.66,53.90975074321117,-0.06028131642994872
2015-04-20,51.4,53.82975074321117,-0.04513769262655565
2015-04-21,51.32,54.239750743211175,-0.05383046019208748
2015-04-22,51.73,53.919750743211175,-0.04061129202246694
2015-04-23,51.41,53.32975074321117,-0.03599774453203419
2015-04-24,50.82,54.169750743211175,-0.061838031322877796
2015-04-27,51.66,44.779750743211174,0.15364643935254385
2015-04-28,42.27,40.99975074321117,0.030981877542247238
2015-04-29,38.49,41.46975074321117,-0.07185359665319357
2015-04-30,38.96,40.349750743211175,-0.034442610365938875
2015-05-01,37.84,40.389750743211174,-0.06312865755032515
2015-05-04,37.88,39.92975074321117,-0.051333922828448064
2015-05-05,37.42,39.76975074321117,-0.05908386900343543
2015-05-06,37.26,40.21975074321117,-0.07358948497985807
2015-05-07,37.71,40.099750743211175,-0.059595152062528856
2015-05-08,37.59,39.81975074321117,-0.05599609996532484
2015-05-11,37.31,39.98975074321117,-0.06701093888828735
2015-05-12,37.48,40.22975074321117,-0.06835117524746781
2015-05-13,37.72,39.83975074321117,-0.05320692784636416
2015-05-14,37.33,39.60975074321117,-0.05755529132184467
2015-05-15,37.1,39.78975074321117,-0.06759908501487888
2015-05-18,37.28,40.00975074321117,-0.06822713694796889
2015-05-19,37.5,39.28975074321117,-0.04555261128808308
2015-05-20,36.78,39.18975074321117,-0.0614893102791324
2015-05-21,36.68,39.10975074321117,-0.06212646966646651
2015-05-22,36.6,39.01975074321117,-0.06201348540475149
2015-05-26,36.51,38.91975074321117,-0.06191588325193753
2015-05-27,36.41,39.33975074321117,-0.07447303777634529
2015-05-28,36.83,39.17975074321117,-0.059973601124002185
2015-05-29,36.67,39.139750743211174,-0.06310082962497032
2015-06-01,36.63,38.90975074321117,-0.058590731106364924
2015-06-02,36.4,39.50975074321117,-0.07870843740378475
2015-06-03,37.0,39.21975074321117,-0.05659777793451182
2015-06-04,36.71,39.50975074321117,-0.0708622729970586
2015-06-05,37.0,38.96975074321117,-0.050545633616974506
2015-06-08,36.46,38.389750743211174,-0.05026734234663999
2015-06-09,35.88,38.35975074321117,-0.0646446000082529
2015-06-10,35.85,38.349750743211175,-0.06518297237313042
2015-06-11,35.84,38.40975074321117,-0.06690360373310578
2015-06-12,35.9,37.17975074321117,-0.034420638052417574
2015-06-15,34.67,37.32975074321117,-0.07125016080357505
2015-06-16,34.82,37.19975074321117,-0.06397222281510762
2015-06-17,34.69,37.16975074321117,-0.0667142150170077
2015-06-18,34.66,38.36975074321117,-0.09668425442840667
2015-06-19,35.86,38.05975074321117,-0.05779729767682584
2015-06-22,35.55,37.87975074321117,-0.06150385621607368
2015-06-23,35.37,37.67975074321117,-0.061299522891014036
2015-06-24,35.17,37.67975074321117,-0.0666074136295437
2015-06-25,35.17,37.76975074321117,-0.06883155678962094
2015-06-26,35.26,36.71975074321117,-0.03975383039551417
2015-06-29,34.21,38.72975074321117,-0.11669971162939707
2015-06-30,36.22,36.762827339028576,-0.014765658093230827
2015-07-01,35.4,37.082827339028576,-0.04538023284048387
2015-07-02,35.72,36.79282733902858,-0.029158600102758614
2015-07-06,35.43,36.88282733902859,-0.039390346235502305
2015-07-07,35.52,36.12282733902858,-0.016688265660126267
2015-07-08,34.76,35.722827339028576,-0.026952719332398734
2015-07-09,34.36,36.272827339028574,-0.052734442814454274
2015-07-10,34.91,37.14282733902858,-0.060114630441242545
2015-07-13,35.78,38.082827339028576,-0.060468917355528395
2015-07-14,36.72,37.022827339028574,-0.008179476306752531
2015-07-15,35.66,37.46282733902858,-0.04812309873767606
2015-07-16,36.1,37.03282733902858,-0.025189201204885547
2015-07-17,35.67,37.17282733902858,-0.04042811501321353
2015-07-20,35.81,37.99282733902858,-0.05745366933474416
2015-07-21,36.63,37.45282733902859,-0.021969698884952815
2015-07-22,36.09,37.55282733902858,-0.03895385361592374
2015-07-23,36.19,36.78282733902858,-0.01611695951386416
2015-07-24,35.42,36.06282733902858,-0.017825206354047718
2015-07-27,34.7,37.902827339028576,-0.08450101387899944
2015-07-28,36.54,32.60282733902858,0.12076169407118442
2015-07-29,31.24,32.832827339028576,-0.04851325542516327
2015-07-30,31.47,32.37282733902858,-0.027888430305256007
2015-07-31,31.01,30.63282733902858,0.012312695031283516
2015-08-03,29.27,30.702827339028577,-0.04666760240700074
2015-08-04,29.34,29.842827339028577,-0.01684918567923277
2015-08-05,28.48,28.90282733902858,-0.014629272564543161
2015-08-06,27.54,28.40282733902858,-0.03037822005286639
2015-08-07,27.04,30.862827339028577,-0.12386510467867273
2015-08-10,29.5,30.982827339028578,-0.04785965214868182
2015-08-11,29.62,30.752827339028578,-0.03683652649364366
2015-08-12,29.39,29.90282733902858,-0.0171497943393214
2015-08-13,28.54,30.42282733902858,-0.06188863770111053
2015-08-14,29.06,30.42282733902858,-0.04479620923595906
2015-08-17,29.06,29.662827339028578,-0.020322652730928814
2015-08-18,28.3,28.97282733902858,-0.023222702125526795
2015-08-19,27.61,27.362827339028577,0.009033155013878025
2015-08-20,26.0,27.232827339028578,-0.04526989884967836
2015-08-21,25.87,26.53282733902858,-0.024981406261728845
2015-08-24,25.17,25.74282733902858,-0.022251920175066275
2015-08-25,24.38,26.392827339028578,-0.07626418015670855
2015-08-26,25.03,27.822827339028578,-0.10037899114267679
2015-08-27,26.46,28.19282733902858,-0.06146341117869181
2015-08-28,26.83,29.15282733902858,-0.07967760080405228
2015-08-31,27.79,28.392827339028578,-0.0212316769947013
2015-09-01,27.03,29.182827339028577,-0.07377034836338237
2015-09-02,27.82,29.662827339028578,-0.06212581551873497
2015-09-03,28.3,29.51282733902858,-0.04109492205190057
2015-09-04,28.15,28.54282733902858,-0.013762733956332429
2015-09-08,27.18,28.54282733902858,-0.047746753425687904
2015-09-09,27.18,29.072827339028578,-0.06510640733203021
2015-09-10,27.71,28.752827339028578,-0.036268688526956194
2015-09-11,27.39,28.26282733902858,-0.030882520299845506
2015-09-14,26.9,28.53282733902858,-0.057226272027907976
2015-09-15,27.17,29.112827339028577,-0.06673440942041475
2015-09-16,27.75,28.772827339028577,-0.03554837788364218
2015-09-17,27.41,29.322827339028578,-0.06523338683929059
2015-09-18,27.96,28.74282733902858,-0.027235571845279583
2015-09-21,27.38,28.19282733902858,-0.028830997659583635
2015-09-22,26.83,28.15282733902858,-0.04698737086327143
2015-09-23,26.79,27.96282733902858,-0.04194237316595051
2015-09-24,26.6,26.65282733902858,-0.0019820538495449735
2015-09-25,25.29,26.62282733902858,-0.05006332806263136
2015-09-28,25.26,26.952827339028577,-0.06280704127011216
2015-09-29,25.59,28.30282733902858,-0.09585004729501656
2015-09-30,26.94,26.016592849702846,0.035493008467006204
2015-10-01,24.68,27.646592849702845,-0.1073041031070392
2015-10-02,26.31,29.486592849702845,-0.10773007467815521
2015-10-05,28.15,28.956592849702847,-0.02785524021729391
2015-10-06,27.62,31.166592849702845,-0.11379469250315111
2015-10-07,29.83,31.656592849702847,-0.057700235093998575
2015-10-08,30.32,32.18659284970285,-0.05799286859653052
2015-10-09,30.85,30.086592849702846,0.025373665742437046
2015-10-12,28.75,30.396592849702845,-0.054170309739795086
2015-10-13,29.06,30.716592849702845,-0.053931530030319474
2015-10-14,29.38,31.046592849702847,-0.05368037831947792
2015-10-15,29.71,32.486592849702845,-0.08546888442714118
2015-10-16,31.15,32.24659284970284,-0.03400647177870608
2015-10-19,30.91,32.24659284970284,-0.04144911854509803
2015-10-20,30.91,30.636592849702847,0.008924202232227119
2015-10-21,29.3,30.486592849702845,-0.038921792787822485
2015-10-22,29.15,31.616592849702847,-0.07801577043511287
2015-10-23,30.28,32.22659284970285,-0.06040330911745129
2015-10-26,30.89,32.67659284970285,-0.05467500415114712
2015-10-27,31.34,32.206592849702844,-0.02690731223097509
2015-10-28,30.87,30.396592849702845,0.015574349159392264
2015-10-29,29.06,29.796592849702847,-0.02472070727744946
2015-10-30,28.46,30.536592849702846,-0.06800342330015552
2015-11-02,29.2,30.466592849702845,-0.041573170191730124
2015-11-03,29.13,30.696592849702846,-0.05103474699531718
2015-11-04,29.36,29.996592849702846,-0.021222171894404118
2015-11-05,28.66,29.616592849702847,-0.032299220054019306
2015-11-06,28.28,28.426592849702846,-0.005156891312226963
2015-11-09,27.09,28.386592849702847,-0.045676240772108745
2015-11-10,27.05,27.836592849702846,-0.028257511756193288
2015-11-11,26.5,27.466592849702845,-0.035191581824219664
2015-11-12,26.13,26.516592849702846,-0.014579280675087958
2015-11-13,25.18,26.746592849702846,-0.05857167896135418
2015-11-16,25.41,26.566592849702847,-0.04353561091729474
2015-11-17,25.23,27.236592849702845,-0.07367268221747258
2015-11-18,25.9,27.656592849702847,-0.06351443430681747
2015-11-19,26.32,27.606592849702846,-0.046604550467613914
2015-11-20,26.27,26.536592849702846,-0.010046235069165355
2015-11-23,25.2,26.856592849702846,-0.061682911863526924
2015-11-24,25.52,27.396592849702845,-0.06849730767609663
2015-11-25,26.06,27.086592849702846,-0.037900405392408354
2015-11-27,25.75,26.736592849702845,-0.0369004702749105
2015-11-30,25.4,26.866592849702847,-0.05458797317200825
2015-12-01,25.53,26.736592849702845,-0.045128893441493734
2015-12-02,25.4,27.236592849702845,-0.06743107920427294
2015-12-03,25.9,26.356592849702846,-0.017323667452259328
2015-12-04,25.02,25.796592849702847,-0.0301044736499686
2015-12-07,24.46,26.326592849702845,-0.07090142124957555
2015-12-08,24.99,25.646592849702845,-0.025601562498016373
2015-12-09,24.31,27.246592849702846,-0.10777835107316458
2015-12-10,25.91,26.176592849702846,-0.01018439837581353
2015-12-11,24.84,26.256592849702844,-0.05395189154250368
2015-12-14,24.92,25.286592849702846,-0.014497518581557456
2015-12-15,23.95,25.636592849702847,-0.06578849457845948
2015-12-16,24.3,24.646592849702845,-0.014062505589165997
2015-12-17,23.31,24.326592849702845,-0.041789364255967465
2015-12-18,22.99,23.476592849702847,-0.020726723541955816
2015-12-21,22.14,23.896592849702845,-0.07350808798354225
2015-12-22,22.56,24.006592849702848,-0.060258149032621056
