date,TTWO,dcf,Deviation
2006-08-08,10.5,13.034593398539899,-0.1944512821415525
2006-08-09,10.51,13.1645933985399,-0.20164644043121938
2006-08-10,10.64,13.144593398539898,-0.19054171723699787
2006-08-11,10.62,13.8245933985399,-0.23180380834045777
2006-08-14,11.3,14.0845933985399,-0.19770491910888732
2006-08-15,11.56,15.0845933985399,-0.2336551808470395
2006-08-16,12.56,15.3245933985399,-0.1804023980697136
2006-08-17,12.8,15.194593398539899,-0.1575950955535278
2006-08-18,12.67,15.214593398539899,-0.16724688802949517
2006-08-21,12.69,15.0945933985399,-0.15930163437012468
2006-08-22,12.57,15.194593398539899,-0.1727320586803004
2006-08-23,12.67,14.624593398539899,-0.13365112760913023
2006-08-24,12.1,14.5145933985399,-0.1663562548560814
2006-08-25,11.99,14.644593398539898,-0.18126781169660655
2006-08-28,12.12,14.704593398539899,-0.1757677569511401
2006-08-29,12.18,14.614593398539899,-0.16658646136423694
2006-08-30,12.09,14.724593398539898,-0.1789246960667279
2006-08-31,12.2,13.8345933985399,-0.11815261579804837
2006-09-01,11.31,14.114593398539899,-0.1987016784224208
2006-09-05,11.59,14.064593398539897,-0.17594489427591942
2006-09-06,11.54,14.144593398539898,-0.1841405634755654
2006-09-07,11.62,14.374593398539899,-0.19162930889020469
2006-09-08,11.85,15.7745933985399,-0.24879204803485844
2006-09-11,13.25,16.1445933985399,-0.17929181163532337
2006-09-12,13.62,16.7145933985399,-0.1851432053866311
2006-09-13,14.19,16.9645933985399,-0.16355201291053068
2006-09-14,14.44,16.4145933985399,-0.12029499303440216
2006-09-15,13.89,16.5345933985399,-0.15994305603991643
2006-09-18,14.01,17.0445933985399,-0.17803847399491812
2006-09-19,14.52,17.5345933985399,-0.1719226291720528
2006-09-20,15.01,17.0045933985399,-0.11729732971510898
2006-09-21,14.48,16.5945933985399,-0.12742664720703278
2006-09-22,14.07,16.834593398539898,-0.16422097838012983
2006-09-25,14.31,16.9545933985399,-0.15598093899247656
2006-09-26,14.43,16.9345933985399,-0.14789805338673478
2006-09-27,14.41,16.944593398539897,-0.14958124629643232
2006-09-28,14.42,16.7845933985399,-0.1408788013146388
2006-09-29,14.26,16.3745933985399,-0.12913868131397122
2006-10-02,13.85,16.5445933985399,-0.1628685174443576
2006-10-03,14.02,16.9345933985399,-0.17210885020665423
2006-10-04,14.41,17.1245933985399,-0.15852016660269175
2006-10-05,14.6,17.1445933985399,-0.1484195827447624
2006-10-06,14.62,17.0045933985399,-0.1402323091562221
2006-10-09,14.48,17.0945933985399,-0.15294855733528123
2006-10-10,14.57,17.4645933985399,-0.16574066927787157
2006-10-11,14.94,17.9145933985399,-0.16604303164270195
2006-10-12,15.39,18.3945933985399,-0.16334111515497773
2006-10-13,15.87,18.2145933985399,-0.12872060041306477
2006-10-16,15.69,17.6145933985399,-0.10926130141042212
2006-10-17,15.09,17.854593398539897,-0.1548393366810571
2006-10-18,15.33,17.8945933985399,-0.14331666226901563
2006-10-19,15.37,17.4845933985399,-0.12094038164573429
2006-10-20,14.96,17.2745933985399,-0.13398829976140192
2006-10-23,14.75,17.0945933985399,-0.13715408982703026
2006-10-24,14.57,17.0645933985399,-0.1461853406219068
2006-10-25,14.54,17.1445933985399,-0.1519192282951265
2006-10-26,14.62,16.5445933985399,-0.11632763357664322
2006-10-27,14.02,17.0545933985399,-0.17793408072687922
2006-10-30,14.53,16.514593398539898,-0.12017210176760162
2006-10-31,13.99,16.718060850552767,-0.16318045944081883
2006-11-01,14.33,16.448060850552768,-0.12877267842072615
2006-11-02,14.06,17.048060850552766,-0.17527277012598652
2006-11-03,14.66,16.948060850552768,-0.13500428578400703
2006-11-06,14.56,17.328060850552767,-0.15974440962702785
2006-11-07,14.94,17.56806085055277,-0.1495931095018992
2006-11-08,15.18,17.81806085055277,-0.14805544063853215
2006-11-09,15.43,18.178060850552768,-0.15117458749562962
2006-11-10,15.79,19.558060850552767,-0.192660247830565
2006-11-13,17.17,19.988060850552767,-0.14098720589370395
2006-11-14,17.6,20.558060850552767,-0.14388812602786072
2006-11-15,18.17,20.008060850552766,-0.09186601661609717
2006-11-16,17.62,20.038060850552768,-0.12067339592324189
2006-11-17,17.65,19.948060850552768,-0.11520221778795547
2006-11-20,17.56,19.768060850552768,-0.11169840417053478
2006-11-21,17.38,19.928060850552768,-0.12786296015761567
2006-11-22,17.54,20.048060850552766,-0.12510241610143624
2006-11-24,17.66,19.038060850552768,-0.07238451759191411
2006-11-27,16.65,18.988060850552767,-0.12313320822777463
2006-11-28,16.6,19.768060850552768,-0.16026158936394508
2006-11-29,17.38,19.738060850552767,-0.11946770599234069
2006-11-30,17.35,20.218060850552767,-0.14185637642268512
2006-12-01,17.83,21.58806085055277,-0.1740805196246491
2006-12-04,19.2,21.388060850552765,-0.10230290935871433
2006-12-05,19.0,21.398060850552767,-0.11206907332870863
2006-12-06,19.01,21.928060850552768,-0.1330742773125425
2006-12-07,19.54,22.488060850552767,-0.13109448921116307
2006-12-08,20.1,22.048060850552766,-0.08835520111075545
2006-12-11,19.66,22.138060850552765,-0.11193667174742139
2006-12-12,19.75,21.718060850552767,-0.0906186267777529
2006-12-13,19.33,22.718060850552767,-0.14913512525741524
2006-12-14,20.33,22.428060850552768,-0.09354624390102184
2006-12-15,20.04,22.08806085055277,-0.09272252844692408
2006-12-18,19.7,21.988060850552767,-0.10405923769740921
2006-12-19,19.6,22.168060850552767,-0.11584508306186514
2006-12-20,19.78,21.40806085055277,-0.07604896407563833
2006-12-21,19.02,20.858060850552768,-0.08812232660180663
2006-12-22,18.47,20.958060850552766,-0.1187161764771355
2006-12-26,18.57,20.538060850552768,-0.09582505694542232
2006-12-27,18.15,20.518060850552768,-0.11541348219020275
2006-12-28,18.13,20.148060850552767,-0.10016154236984065
2006-12-29,17.76,20.048060850552766,-0.11412878620077005
2007-01-03,17.66,20.048060850552766,-0.11911679979198198
2007-01-04,17.66,19.218060850552767,-0.08107273999540665
2007-01-05,16.83,18.378060850552767,-0.08423417808556266
2007-01-08,15.99,18.788060850552768,-0.14892760209845957
2007-01-09,16.4,19.15806085055277,-0.1439634664524615
2007-01-10,16.77,19.33806085055277,-0.13279826092176983
2007-01-11,16.95,19.698060850552768,-0.1395092070941416
2007-01-12,17.31,20.058060850552767,-0.13700531028536767
2007-01-16,17.67,19.99806085055277,-0.11641432976679922
2007-01-17,17.61,19.728060850552765,-0.10736285064192808
2007-01-18,17.34,19.878060850552767,-0.12768151127186977
2007-01-19,17.49,19.928060850552768,-0.12234310547506899
2007-01-22,17.54,20.548060850552766,-0.14639147082688564
2007-01-23,18.16,20.448060850552768,-0.11189622660433907
2007-01-24,18.06,19.628060850552767,-0.07988872983897488
2007-01-25,17.24,19.328060850552767,-0.10803260951514704
2007-01-26,16.94,19.15806085055277,-0.1157768976649205
2007-01-29,16.77,19.488060850552767,-0.13947313031279207
2007-01-30,17.1,19.768060850552768,-0.13496826374237714
2007-01-31,17.38,19.515972533632283,-0.10944740416862742
2007-02-01,17.58,20.25597253363229,-0.1321078279104695
2007-02-02,18.32,19.835972533632287,-0.07642542008272724
2007-02-05,17.9,19.135972533632287,-0.06458895838505274
2007-02-06,17.2,19.925972533632287,-0.13680499303264737
2007-02-07,17.99,20.195972533632286,-0.10922833896504314
2007-02-08,18.26,21.115972533632288,-0.1352517639944577
2007-02-09,19.18,21.585972533632287,-0.11146000162298142
2007-02-12,19.65,21.295972533632288,-0.0772903200843652
2007-02-13,19.36,22.905972533632287,-0.15480558742597905
2007-02-14,20.97,22.205972533632288,-0.05565946421668011
2007-02-15,20.27,22.155972533632287,-0.08512253437620132
2007-02-16,20.22,22.065972533632287,-0.08365697595330157
2007-02-20,20.13,21.75597253363229,-0.07473683518945051
2007-02-21,19.82,21.765972533632283,-0.08940434573393907
2007-02-22,19.83,21.725972533632287,-0.08726755640960526
2007-02-23,19.79,21.175972533632287,-0.06545024231737395
2007-02-26,19.24,20.185972533632288,-0.04686286638189885
2007-02-27,18.25,19.735972533632285,-0.07529259230068464
2007-02-28,17.8,18.995972533632287,-0.06295926841938848
2007-03-01,17.06,19.025972533632288,-0.103330987688384
2007-03-02,17.09,19.41597253363229,-0.1197968594981913
2007-03-05,17.48,19.545972533632288,-0.10569811914333849
2007-03-06,17.61,20.885972533632287,-0.15685037066658258
2007-03-07,18.95,21.395972533632285,-0.114319296764261
2007-03-08,19.46,22.205972533632288,-0.12365918806183096
2007-03-09,20.27,22.00597253363229,-0.07888642644532784
2007-03-12,20.07,22.385972533632287,-0.10345641808292272
2007-03-13,20.45,22.535972533632286,-0.09256190432958766
2007-03-14,20.6,22.585972533632287,-0.08792946731317486
2007-03-15,20.65,22.785972533632286,-0.09374067885316606
2007-03-16,20.85,24.545972533632288,-0.1505734811920023
2007-03-19,22.61,25.725972533632287,-0.12112166136999059
2007-03-20,23.79,25.175972533632287,-0.05505139997196862
2007-03-21,23.24,25.285972533632286,-0.08091334161306185
2007-03-22,23.35,24.985972533632285,-0.0654756396386088
2007-03-23,23.05,24.195972533632286,-0.04736211913116484
2007-03-26,22.26,23.015972533632283,-0.03284556116529991
2007-03-27,21.08,22.795972533632288,-0.07527525009519165
2007-03-28,20.86,23.035972533632286,-0.09445976419946622
2007-03-29,21.1,22.07597253363229,-0.04420971860448786
2007-03-30,20.14,22.495972533632287,-0.10472863665307297
2007-04-02,20.56,23.175972533632287,-0.11287433698137439
2007-04-03,21.24,23.365972533632288,-0.09098583551667827
2007-04-04,21.43,23.185972533632288,-0.07573426264889993
2007-04-05,21.25,22.695972533632286,-0.06371053417030514
2007-04-09,20.76,22.315972533632287,-0.06972461232811111
2007-04-10,20.38,22.805972533632286,-0.1063744389788539
2007-04-11,20.87,22.795972533632288,-0.08448740367583707
2007-04-12,20.86,22.685972533632288,-0.08048905687976382
2007-04-13,20.75,22.735972533632285,-0.08734935489100049
2007-04-16,20.8,22.645972533632285,-0.08151438543391187
2007-04-17,20.71,22.235972533632285,-0.06862630052830954
2007-04-18,20.3,22.085972533632287,-0.08086456373667161
2007-04-19,20.15,21.955972533632288,-0.08225427185545486
2007-04-20,20.02,21.795972533632288,-0.08148168341155104
2007-04-23,19.86,21.645972533632285,-0.08250830637696427
2007-04-24,19.71,21.75597253363229,-0.09404187886657078
2007-04-25,19.82,21.745972533632287,-0.08856686131896752
2007-04-26,19.81,21.495972533632287,-0.07843201934662136
2007-04-27,19.56,21.10597253363229,-0.0732481069597144
2007-04-30,19.17,21.006688097500977,-0.08743349208481244
2007-05-01,19.49,21.88668809750098,-0.10950437484301856
2007-05-02,20.37,21.79668809750098,-0.06545435210703177
2007-05-03,20.28,21.896688097500977,-0.07383253989380634
2007-05-04,20.38,21.486688097500977,-0.051505755213605564
2007-05-07,19.97,21.47668809750098,-0.07015458299067523
2007-05-08,19.96,21.096688097500977,-0.053879930927908215
2007-05-09,19.58,20.766688097500978,-0.05714383015382141
2007-05-10,19.25,21.166688097500977,-0.09055210190049845
2007-05-11,19.65,20.74668809750098,-0.052860875545387875
2007-05-14,19.23,20.63668809750098,-0.06816443078728918
2007-05-15,19.12,20.596688097500977,-0.07169541484099784
2007-05-16,19.08,20.36668809750098,-0.06317610852295907
2007-05-17,18.85,20.04668809750098,-0.059695052453584974
2007-05-18,18.53,20.166688097500977,-0.08115800123391559
2007-05-21,18.65,20.696688097500978,-0.09888964301240577
2007-05-22,19.18,20.506688097500977,-0.06469538577819656
2007-05-23,18.99,20.11668809750098,-0.05600763366415895
2007-05-24,18.6,20.33668809750098,-0.08539680055939813
2007-05-25,18.82,20.86668809750098,-0.09808399339357032
2007-05-29,19.35,20.626688097500978,-0.06189496304332309
2007-05-30,19.11,22.106688097500978,-0.13555572342108246
2007-05-31,20.59,22.356688097500978,-0.07902280023750285
2007-06-01,20.84,21.396688097500977,-0.026017489013451356
2007-06-04,19.88,20.83668809750098,-0.04591363526796366
2007-06-05,19.32,20.766688097500978,-0.06966388143880631
2007-06-06,19.25,20.08668809750098,-0.04165386018041828
2007-06-07,18.57,20.166688097500977,-0.07917453226734017
2007-06-08,18.65,20.45668809750098,-0.08831772224760515
2007-06-11,18.94,20.846688097500977,-0.09146239865936023
2007-06-12,19.33,21.18668809750098,-0.08763465478684151
2007-06-13,19.67,22.49668809750098,-0.1256490771108204
2007-06-14,20.98,22.17668809750098,-0.05396153349137056
2007-06-15,20.66,22.02668809750098,-0.06204691742359747
2007-06-18,20.51,22.256688097500977,-0.07847924587203503
2007-06-19,20.74,22.166688097500977,-0.06436180683490644
2007-06-20,20.65,22.126688097500978,-0.06673787287975363
2007-06-21,20.61,22.33668809750098,-0.07730278051803752
2007-06-22,20.82,22.166688097500977,-0.06075278776773152
2007-06-25,20.65,21.916688097500977,-0.057795598124399605
2007-06-26,20.4,21.93668809750098,-0.070051052860438
2007-06-27,20.42,21.606688097500978,-0.05492225796688521
2007-06-28,20.09,21.486688097500977,-0.06500248391763175
2007-06-29,19.97,21.376688097500978,-0.06580477252065187
2007-07-02,19.86,21.43668809750098,-0.07355091842217854
2007-07-03,19.92,22.006688097500977,-0.09482063308462729
2007-07-05,20.49,22.196688097500978,-0.07688931294633672
2007-07-06,20.68,21.74668809750098,-0.049050599922089155
2007-07-09,20.23,21.306688097500977,-0.05053286989390249
2007-07-10,19.79,21.17668809750098,-0.0654818209115815
2007-07-11,19.66,21.36668809750098,-0.07987611789496718
2007-07-12,19.85,21.376688097500978,-0.07141836427315662
2007-07-13,19.86,21.716688097500978,-0.08549591397938039
2007-07-16,20.2,22.126688097500978,-0.08707530422135712
2007-07-17,20.61,21.916688097500977,-0.05962069139679782
2007-07-18,20.4,21.946688097500978,-0.07047478374092797
2007-07-19,20.43,21.56668809750098,-0.052705732672634675
2007-07-20,20.05,21.466688097500978,-0.0659947212661044
2007-07-23,19.95,21.306688097500977,-0.06367428345938486
2007-07-24,19.79,21.36668809750098,-0.07379188062774167
2007-07-25,19.85,21.06668809750098,-0.057754123090914655
2007-07-26,19.55,20.286688097500978,-0.03631386720002494
2007-07-27,18.77,20.096688097500977,-0.06601526037844763
2007-07-30,18.58,19.146688097500977,-0.02959718644891607
2007-07-31,17.63,17.619316172574393,0.0006063701519947173
2007-08-01,16.76,17.769316172574392,-0.05680107004523871
2007-08-02,16.91,15.019316172574392,0.12588348268998018
2007-08-03,14.16,14.449316172574393,-0.020022828009226612
2007-08-06,13.59,14.599316172574392,-0.06913448278286127
2007-08-07,13.74,16.239316172574394,-0.15390525968053625
2007-08-08,15.38,15.449316172574393,-0.0044866822453567545
2007-08-09,14.59,15.189316172574392,-0.03945642883229383
2007-08-10,14.33,15.099316172574392,-0.05095039826848169
2007-08-13,14.24,14.339316172574392,-0.0069261442720920385
2007-08-14,13.48,13.459316172574393,0.0015367665905459127
2007-08-15,12.6,13.709316172574393,-0.08091695884828964
2007-08-16,12.85,13.109316172574392,-0.01978106021402548
2007-08-17,12.25,14.259316172574392,-0.14091251980505237
2007-08-20,13.4,15.409316172574393,-0.1303961934502056
2007-08-21,14.55,15.119316172574393,-0.037654889022500915
2007-08-22,14.26,15.209316172574393,-0.06241675574383887
2007-08-23,14.35,15.659316172574393,-0.0836126021178063
2007-08-24,14.8,15.599316172574392,-0.051240462321014535
2007-08-27,14.74,15.919316172574392,-0.07408083109788999
2007-08-28,15.06,16.209316172574393,-0.07090466743556989
2007-08-29,15.35,16.089316172574392,-0.045950751706565374
2007-08-30,15.23,16.839316172574392,-0.09556897418408405
2007-08-31,15.98,17.229316172574393,-0.07251107124977207
2007-09-04,16.37,16.859316172574392,-0.029023488708894263
2007-09-05,16.0,17.029316172574397,-0.060443776023849094
2007-09-06,16.17,16.249316172574392,-0.0048812006445083655
2007-09-07,15.39,16.609316172574392,-0.07341158178370699
2007-09-10,15.75,17.429316172574392,-0.09635008946689783
2007-09-11,16.57,17.349316172574394,-0.04491912907820128
2007-09-12,16.49,17.139316172574393,-0.03788460204809119
2007-09-13,16.28,17.329316172574394,-0.060551504867517814
2007-09-14,16.47,17.139316172574393,-0.03905150974724447
2007-09-17,16.28,17.44931617257439,-0.06701214884353113
2007-09-18,16.59,17.78931617257439,-0.06741777822934902
2007-09-19,16.93,17.889316172574393,-0.053625089037505735
2007-09-20,17.03,18.359316172574392,-0.07240553842414654
2007-09-21,17.5,17.929316172574392,-0.023944927315805664
2007-09-24,17.07,17.859316172574392,-0.044196326720868706
2007-09-25,17.0,18.28931617257439,-0.07049559209369327
2007-09-26,17.43,17.96931617257439,-0.030013171753164536
2007-09-27,17.11,17.93931617257439,-0.046228973534802154
2007-09-28,17.08,18.459316172574393,-0.07472195392718228
2007-10-01,17.6,18.489316172574394,-0.04809892179211772
2007-10-02,17.63,18.579316172574394,-0.05109532362529656
2007-10-03,17.72,18.549316172574393,-0.044708719440588185
2007-10-04,17.69,18.909316172574393,-0.06448229864297561
2007-10-05,18.05,18.839316172574392,-0.0418972836032897
2007-10-08,17.98,19.19931617257439,-0.06350831256772282
2007-10-09,18.34,19.529316172574397,-0.060899017767175545
2007-10-10,18.67,19.179316172574392,-0.026555491759538863
2007-10-11,18.32,19.46931617257439,-0.05903217978417674
2007-10-12,18.61,19.359316172574392,-0.038705714907219746
2007-10-15,18.5,18.80931617257439,-0.01644483880947256
2007-10-16,17.95,19.159316172574393,-0.06311896320733357
2007-10-17,18.3,19.69931617257439,-0.07103374352265768
2007-10-18,18.84,19.64931617257439,-0.041188007026117135
2007-10-19,18.79,19.859316172574392,-0.05384456157917017
2007-10-22,19.0,19.62931617257439,-0.032060015083645976
2007-10-23,18.77,18.609316172574392,0.008634590649946539
2007-10-24,17.75,18.269316172574392,-0.028425594459522308
2007-10-25,17.41,18.779316172574397,-0.07291618927925436
2007-10-26,17.92,18.859316172574392,-0.04980648099745866
2007-10-29,18.0,19.579316172574394,-0.0806624786409349
2007-10-30,18.72,19.639316172574393,-0.04680998892711885
2007-10-31,18.78,19.00206234344559,-0.011686223286294317
2007-11-01,17.92,18.69206234344559,-0.04130428891471738
2007-11-02,17.61,18.52206234344559,-0.04924194328545395
2007-11-05,17.44,18.212062343445588,-0.04239291129614697
2007-11-06,17.13,17.17206234344559,-0.00244946370472765
2007-11-07,16.09,17.08206234344559,-0.058076262894933506
2007-11-08,16.0,16.462062343445588,-0.028068314516471182
2007-11-09,15.38,15.65206234344559,-0.017381884730322206
2007-11-12,14.57,16.412062343445587,-0.11223832233255215
2007-11-13,15.33,16.392062343445588,-0.06479125818297393
2007-11-14,15.31,16.462062343445588,-0.06998286845294832
2007-11-15,15.38,16.15206234344559,-0.04779961388391285
2007-11-16,15.07,15.932062343445589,-0.0541086473842628
2007-11-19,14.85,15.592062343445589,-0.04759231505750927
2007-11-20,14.51,15.932062343445589,-0.08925789472764789
2007-11-21,14.85,15.802062343445588,-0.06024924612707194
2007-11-23,14.72,15.662062343445589,-0.060149316404670805
2007-11-26,14.58,15.962062343445588,-0.08658419655985716
2007-11-27,14.88,16.65206234344559,-0.10641698949338185
2007-11-28,15.57,16.38206234344559,-0.04957021444680887
2007-11-29,15.3,16.06206234344559,-0.04744486275491033
2007-11-30,14.98,17.36206234344559,-0.13719927369946638
2007-12-03,16.28,17.76206234344559,-0.08343976700388545
2007-12-04,16.68,17.85206234344559,-0.06565417042003063
2007-12-05,16.77,18.10206234344559,-0.07358622007662585
2007-12-06,17.02,18.11206234344559,-0.06029475400082129
2007-12-07,17.03,19.08206234344559,-0.10753881349467664
2007-12-10,18.0,18.52206234344559,-0.02818597269382006
2007-12-11,17.44,18.572062343445587,-0.06095512294277383
2007-12-12,17.49,18.74206234344559,-0.06680493963266843
2007-12-13,17.66,19.56206234344559,-0.09723219924625626
2007-12-14,18.48,18.95206234344559,-0.024908230824222
2007-12-17,17.87,19.11206234344559,-0.06498839953143776
2007-12-18,18.03,19.83206234344559,-0.09086610924461724
2007-12-19,18.75,20.18206234344559,-0.0709571855975697
2007-12-20,19.1,19.79206234344559,-0.03496666145429628
2007-12-21,18.71,19.822062343445587,-0.056102252337699055
2007-12-24,18.74,19.822062343445587,-0.05458878721584626
2007-12-26,18.74,19.732062343445588,-0.05027666779976103
2007-12-27,18.65,19.68206234344559,-0.05243669720359789
2007-12-28,18.6,19.53206234344559,-0.04771960723125379
2007-12-31,18.45,19.142062343445588,-0.03615401157036546
2008-01-02,18.06,18.72206234344559,-0.03536268234238482
2008-01-03,17.64,18.47206234344559,-0.04504436635039988
2008-01-04,17.39,17.60206234344559,-0.012047585067470945
2008-01-07,16.52,17.53206234344559,-0.05772637146843995
2008-01-08,16.45,17.572062343445587,-0.06385490339807043
2008-01-09,16.49,17.78206234344559,-0.07266099502355194
2008-01-10,16.7,17.44206234344559,-0.04254441526660646
2008-01-11,16.36,17.13206234344559,-0.04506534753190217
2008-01-14,16.05,16.60206234344559,-0.03325263645112975
2008-01-15,15.52,16.36206234344559,-0.05146431579164035
2008-01-16,15.28,15.622062343445588,-0.021896106667958937
2008-01-17,14.54,15.792062343445588,-0.07928428321873049
2008-01-18,14.71,15.032062343445588,-0.021425027124506002
2008-01-22,13.95,15.542062343445588,-0.10243571980760935
2008-01-23,14.46,17.08206234344559,-0.1534979963617611
2008-01-24,16.0,16.732062343445588,-0.043752068837608404
2008-01-25,15.65,16.83206234344559,-0.07022682778417133
2008-01-28,15.75,17.52206234344559,-0.10113320616670785
2008-01-29,16.44,17.412062343445584,-0.05582695055140874
2008-01-30,16.33,17.52206234344559,-0.06803207979062476
2008-01-31,16.44,17.82353365778968,-0.07762398211002419
2008-02-01,17.08,17.353533657789686,-0.015762418374479226
2008-02-04,16.61,16.543533657789688,0.004017662948267109
2008-02-05,15.8,16.34353365778969,-0.03325680169114642
2008-02-06,15.6,16.743533657789687,-0.06829703222519423
2008-02-07,16.0,17.043533657789688,-0.061227541115732476
2008-02-08,16.3,16.993533657789687,-0.040811621158720945
2008-02-11,16.25,16.893533657789686,-0.03809349013804164
2008-02-12,16.15,17.453533657789688,-0.0746859451700721
2008-02-13,16.71,16.573533657789685,0.00823399191916896
2008-02-14,15.83,16.573533657789685,-0.04486271142546716
2008-02-15,15.83,16.59353365778969,-0.046013927686298084
2008-02-19,15.85,17.293533657789688,-0.08347245197857311
2008-02-20,16.55,17.753533657789685,-0.06779121728600845
2008-02-21,17.01,18.103533657789686,-0.060404431447512064
2008-02-22,17.36,27.633533657789688,-0.37177777496775755
2008-02-25,26.89,27.59353365778969,-0.025496323396444698
2008-02-26,26.85,27.523533657789688,-0.02447119131445763
2008-02-27,26.78,26.743533657789687,0.00136355736219973
2008-02-28,26.0,27.243533657789687,-0.0456450941133375
2008-02-29,26.5,26.943533657789686,-0.016461599410939054
2008-03-03,26.2,26.773533657789688,-0.021421664585646538
2008-03-04,26.03,26.783533657789686,-0.028134213633551952
2008-03-05,26.04,26.743533657789687,-0.02630668283376858
2008-03-06,26.0,26.313533657789687,-0.0119153003875202
2008-03-07,25.57,25.59353365778969,-0.000919515769270296
2008-03-10,24.85,25.393533657789686,-0.02140441204892929
2008-03-11,24.65,25.653533657789687,-0.03911873004228272
2008-03-12,24.91,26.383533657789688,-0.05585050421608817
2008-03-13,25.64,26.033533657789686,-0.015116413429028808
2008-03-14,25.29,25.793533657789688,-0.01952170123218544
2008-03-17,25.05,26.023533657789688,-0.037409741143984765
2008-03-18,25.28,25.66353365778969,-0.014944694012286708
2008-03-19,24.92,26.213533657789686,-0.04934602387745213
2008-03-20,25.47,26.313533657789687,-0.03205702695654389
2008-03-24,25.57,26.563533657789687,-0.037402164583563824
2008-03-25,25.82,26.653533657789687,-0.031272913696607785
2008-03-26,25.91,26.353533657789686,-0.01683013987987847
2008-03-27,25.61,26.07353365778968,-0.017777937730783844
2008-03-28,25.33,26.263533657789687,-0.03554486117342415
2008-03-31,25.52,26.743533657789687,-0.045750635403908335
2008-04-01,26.0,26.183533657789688,-0.007009506821669453
2008-04-02,25.44,26.003533657789685,-0.02167142609177153
2008-04-03,25.26,26.353533657789686,-0.04149476392766227
2008-04-04,25.61,26.173533657789687,-0.021530667779051327
2008-04-07,25.43,26.153533657789687,-0.027664852759741176
2008-04-08,25.41,26.07353365778968,-0.025448551258852703
2008-04-09,25.33,26.303533657789686,-0.03701151603641584
2008-04-10,25.56,26.133533657789688,-0.02194627275820904
2008-04-11,25.39,26.473533657789687,-0.04092893951355314
2008-04-14,25.73,26.983533657789685,-0.04645550407471599
2008-04-15,26.24,26.833533657789687,-0.022119101619603065
2008-04-16,26.09,26.59353365778969,-0.01893443963744157
2008-04-17,25.85,26.723533657789687,-0.03268780502518076
2008-04-18,25.98,26.933533657789688,-0.03540321407153746
2008-04-21,26.19,26.82353365778968,-0.023618575608724823
2008-04-22,26.08,26.953533657789688,-0.03240887331807174
2008-04-23,26.21,26.883533657789688,-0.025053762141664215
2008-04-24,26.14,26.943533657789686,-0.02982287579629983
2008-04-25,26.2,27.213533657789686,-0.03724373580200491
2008-04-28,26.47,27.373533657789686,-0.03300756376890235
2008-04-29,26.63,26.983533657789685,-0.013101829518448849
2008-04-30,26.24,27.050028438265265,-0.0299455669746872
2008-05-01,26.09,27.160028438265265,-0.03939717665235287
2008-05-02,26.2,27.020028438265268,-0.030348910999070555
2008-05-05,26.06,27.310028438265267,-0.04577177358460016
2008-05-06,26.35,27.220028438265267,-0.031962804162327774
2008-05-07,26.26,27.560028438265267,-0.04717079451413997
2008-05-08,26.6,27.63002843826527,-0.037279311549269556
2008-05-09,26.67,27.850028438265266,-0.04237081627693906
2008-05-12,26.89,27.550028438265265,-0.023957450343264464
2008-05-13,26.59,27.930028438265264,-0.04797805491774476
2008-05-14,26.97,28.290028438265267,-0.04666055536656122
2008-05-15,27.33,28.060028438265267,-0.026016667797447157
2008-05-16,27.1,27.870028438265265,-0.027629266327120927
2008-05-19,26.91,28.080028438265266,-0.041667637226137644
2008-05-20,27.12,27.910028438265265,-0.028306257014848346
2008-05-21,26.95,27.760028438265266,-0.029179668892150623
2008-05-22,26.8,27.88002843826527,-0.03873842670773364
2008-05-23,26.92,28.13002843826527,-0.04301554265829566
2008-05-27,27.17,27.780028438265266,-0.021959244556603363
2008-05-28,26.82,28.020028438265268,-0.042827523923082866
2008-05-29,27.06,28.030028438265266,-0.03460675897642085
2008-05-30,27.07,27.960028438265265,-0.03183217213925282
2008-06-02,27.0,28.060028438265267,-0.03777716906443729
2008-06-03,27.1,28.270028438265268,-0.04138759325341035
2008-06-04,27.31,28.610028438265267,-0.04543960664249147
2008-06-05,27.65,28.320028438265265,-0.02365917250845484
2008-06-06,27.36,28.200028438265267,-0.029788212451779428
2008-06-09,27.24,27.970028438265267,-0.026100382410284895
2008-06-10,27.01,27.710028438265265,-0.025262638752783895
2008-06-11,26.75,27.520028438265268,-0.027980655615696293
2008-06-12,26.56,27.430028438265264,-0.031718101941577426
2008-06-13,26.47,27.360028438265267,-0.03253024536409066
2008-06-16,26.4,27.250028438265264,-0.031193671602618656
2008-06-17,26.29,27.370028438265265,-0.039460259995759084
2008-06-18,26.41,27.300028438265265,-0.03260174033437091
2008-06-19,26.34,27.590028438265264,-0.04530725443296646
2008-06-20,26.63,27.410028438265265,-0.02845777559195528
2008-06-23,26.45,26.750028438265264,-0.011216004459871254
2008-06-24,25.79,26.820028438265265,-0.03840519560358413
2008-06-25,25.86,26.600028438265266,-0.027820588236691646
2008-06-26,25.64,26.720028438265267,-0.04042018296352479
2008-06-27,25.76,26.530028438265266,-0.02902478751792903
2008-06-30,25.57,26.100028438265266,-0.020307580871758435
2008-07-01,25.14,25.300028438265265,-0.006325227604219941
2008-07-02,24.34,24.760028438265266,-0.0169639723683086
2008-07-03,23.8,24.950028438265267,-0.04609327164138599
2008-07-07,23.99,25.430028438265264,-0.056627087215459615
2008-07-08,24.47,24.660028438265265,-0.007705929404785095
