date,DOV,dcf,Deviation
2010-02-19,30.89,34.67553444434924,-0.10917018309911397
2010-02-22,30.85,33.94553444434924,-0.09119121248257556
2010-02-23,30.12,33.78553444434924,-0.10849419743195188
2010-02-24,29.96,33.72553444434924,-0.1116523283141081
2010-02-25,29.9,34.16553444434924,-0.12484904784080542
2010-02-26,30.34,34.49553444434924,-0.12046586641680412
2010-03-01,30.67,34.76553444434924,-0.11780444367697407
2010-03-02,30.94,34.60553444434924,-0.10592335888480364
2010-03-03,30.78,34.70553444434924,-0.11310975344995433
2010-03-04,30.88,35.34553444434924,-0.12633942348163174
2010-03-05,31.52,35.10553444434924,-0.10213587404667424
2010-03-08,31.28,35.005534444349244,-0.10642701228492846
2010-03-09,31.18,34.88553444434924,-0.10621979864635445
2010-03-10,31.06,34.935534444349244,-0.110933881676343
2010-03-11,31.11,34.94553444434924,-0.10975749849976768
2010-03-12,31.12,34.825534444349245,-0.10640280195184482
2010-03-15,31.0,34.90553444434924,-0.11188868775454319
2010-03-16,31.08,35.28553444434924,-0.11918579413844566
2010-03-17,31.46,35.395534444349245,-0.11118731518341396
2010-03-18,31.57,35.01553444434924,-0.09840016721222078
2010-03-19,31.19,34.94553444434924,-0.10746822173602555
2010-03-22,31.12,35.58553444434924,-0.12548735080353246
2010-03-23,31.76,34.92553444434924,-0.09063667871405767
2010-03-24,31.1,34.78553444434924,-0.10595020324455406
2010-03-25,30.96,34.70553444434924,-0.10792326078007097
2010-03-26,30.88,35.08553444434924,-0.11986519547022523
2010-03-29,31.26,35.41553444434924,-0.11733648833901134
2010-03-30,31.59,35.16553444434924,-0.1016772388318925
2010-03-31,31.34,35.16335965450812,-0.10873135252359045
2010-04-01,31.51,35.52335965450812,-0.11297804299877923
2010-04-05,31.87,35.59335965450812,-0.10460826656009503
2010-04-06,31.94,35.38335965450812,-0.09731579160740911
2010-04-07,31.73,35.25335965450812,-0.09994393978440452
2010-04-08,31.6,35.84335965450812,-0.11838621422237183
2010-04-09,32.19,35.71335965450812,-0.0986566284604189
2010-04-12,32.06,35.743359654508126,-0.10305018023238788
2010-04-13,32.09,36.293359654508116,-0.11581621802229602
2010-04-14,32.64,36.173359654508126,-0.0976785039668766
2010-04-15,32.52,35.683359654508116,-0.08865083571547794
2010-04-16,32.03,35.66335965450812,-0.10187934310470481
2010-04-19,32.01,35.993359654508126,-0.11066929269019254
2010-04-20,32.34,36.423359654508126,-0.11210826494976345
2010-04-21,32.77,37.33335965450812,-0.12223276171066699
2010-04-22,33.68,39.98335965450812,-0.1576495749475474
2010-04-23,36.33,39.59335965450812,-0.0824218930392423
2010-04-26,35.94,38.33335965450812,-0.062435426377417946
2010-04-27,34.68,38.533359654508125,-0.10000061476750344
2010-04-28,34.88,39.08335965450812,-0.10754857544656549
2010-04-29,35.43,38.653359654508115,-0.08339144859125269
2010-04-30,35.0,39.45335965450812,-0.11287656345381114
2010-05-03,35.8,38.45335965450811,-0.06900202422747337
2010-05-04,34.8,38.243359654508126,-0.09003810558527181
2010-05-05,34.59,36.32335965450812,-0.04772024589671964
2010-05-06,32.67,35.853359654508125,-0.08878832235483003
2010-05-07,32.2,37.80335965450812,-0.14822385379813474
2010-05-10,34.15,37.48335965450812,-0.08892905239104465
2010-05-11,33.83,38.353359654508125,-0.11793907222874656
2010-05-12,34.7,37.723359654508116,-0.0801455565516368
2010-05-13,34.07,36.82335965450812,-0.0747720925070734
2010-05-14,33.17,36.83335965450812,-0.0994576571040473
2010-05-17,33.18,35.993359654508126,-0.0781632968278847
2010-05-18,32.34,35.28335965450812,-0.08342061763191655
2010-05-19,31.63,33.293359654508116,-0.04996070302814537
2010-05-20,29.64,33.45335965450812,-0.11399033442054407
2010-05-21,29.8,33.14335965450812,-0.10087570147866276
2010-05-24,29.49,32.92335965450812,-0.10428339302359135
2010-05-25,29.27,32.98335965450812,-0.11258282034955114
2010-05-26,29.33,34.223359654508116,-0.14298302983423006
2010-05-27,30.57,33.74335965450812,-0.09404397448859714
2010-05-28,30.09,32.96335965450812,-0.08716828880988026
2010-06-01,29.31,33.92335965450812,-0.13599359560765212
2010-06-02,30.27,34.363359654508116,-0.11911989094381548
2010-06-03,30.71,32.51335965450812,-0.055465189499667056
2010-06-04,28.86,31.79335965450812,-0.09226328033225595
2010-06-07,28.14,32.00335965450812,-0.12071731518862294
2010-06-08,28.35,32.27335965450812,-0.1215665086160338
2010-06-09,28.62,33.58335965450812,-0.1477922311992944
2010-06-10,29.93,33.91335965450812,-0.11745694602624279
2010-06-11,30.26,34.09335965450812,-0.11243713419135681
2010-06-14,30.44,35.12335965450812,-0.1333403097134247
2010-06-15,31.47,34.75335965450812,-0.09447603590412035
2010-06-16,31.1,34.45335965450812,-0.09733041097109207
2010-06-17,30.8,34.24335965450812,-0.10055554388498211
2010-06-18,30.59,34.70335965450812,-0.11852914805537496
2010-06-21,31.05,33.473359654508116,-0.0723966664691138
2010-06-22,29.82,33.38335965450812,-0.10674059445742212
2010-06-23,29.73,32.683359654508116,-0.09036279274002823
2010-06-24,29.03,33.24335965450812,-0.12674289537209116
2010-06-25,29.59,33.00335965450812,-0.10342461162258876
2010-06-28,29.35,31.74335965450812,-0.07539717536383139
2010-06-29,28.09,31.66335965450812,-0.1128547220983026
2010-06-30,28.01,31.600160467430193,-0.1136120960882624
2010-07-01,27.69,31.470160467430194,-0.1201188812285352
2010-07-02,27.56,31.84016046743019,-0.1344264728756137
2010-07-06,27.93,32.810160467430194,-0.1487393050782121
2010-07-07,28.9,33.130160467430194,-0.1276830660566467
2010-07-08,29.22,33.520160467430195,-0.1282857959945758
2010-07-09,29.61,33.04016046743019,-0.10381791186551659
2010-07-12,29.13,33.660160467430195,-0.13458523086405394
2010-07-13,29.75,33.730160467430196,-0.11800004542739828
2010-07-14,29.82,33.47016046743019,-0.10905715468505628
2010-07-15,29.56,32.450160467430194,-0.08906459708669279
2010-07-16,28.54,32.800160467430196,-0.12988230565702374
2010-07-19,28.89,33.19016046743019,-0.12956130391867116
2010-07-20,29.28,33.61016046743019,-0.12883486443411407
2010-07-21,29.7,34.770160467430195,-0.1458193002065522
2010-07-22,30.86,35.910160467430195,-0.14063319132228858
2010-07-23,32.0,36.450160467430194,-0.12208891292554414
2010-07-26,32.54,35.68016046743019,-0.08800858590018434
2010-07-27,31.77,35.64016046743019,-0.10858987211819493
2010-07-28,31.73,35.910160467430195,-0.11640606483007832
2010-07-29,32.0,36.070160467430185,-0.11284009870445033
2010-07-30,32.16,36.6801604674302,-0.12323175280118626
2010-08-02,32.77,36.460160467430185,-0.10121075771804677
2010-08-03,32.55,37.0001604674302,-0.12027408560423691
2010-08-04,33.09,36.7901604674302,-0.10057473031969766
2010-08-05,32.88,36.880160467430194,-0.10846374898403266
2010-08-06,32.97,36.76016046743019,-0.10310511214411877
2010-08-09,32.85,37.060160467430194,-0.11360340630824395
2010-08-10,33.15,35.32016046743019,-0.06144254269261784
2010-08-11,31.41,35.15016046743019,-0.10640521743551601
2010-08-12,31.24,35.020160467430195,-0.1079424085148285
2010-08-13,31.11,35.01016046743019,-0.11140081665888091
2010-08-16,31.1,35.740160467430194,-0.12983043183756116
2010-08-17,31.83,35.76016046743019,-0.10990332302926109
2010-08-18,31.85,35.050160467430196,-0.09130230574561538
2010-08-19,31.14,34.87016046743019,-0.10697285063870798
2010-08-20,30.96,34.33016046743019,-0.0981690857701506
2010-08-23,30.42,33.71016046743019,-0.09760144780708035
2010-08-24,29.8,33.57016046743019,-0.11230689442452935
2010-08-25,29.66,33.64016046743019,-0.11831573964350472
2010-08-26,29.73,34.310160467430194,-0.13349283142461632
2010-08-27,30.4,33.72016046743019,-0.09846217875021934
2010-08-30,29.81,33.910160467430195,-0.1209124466210737
2010-08-31,30.0,35.86016046743019,-0.1634170174099654
2010-09-01,31.95,36.390160467430185,-0.12201541324348386
2010-09-02,32.48,36.90016046743019,-0.11978702562368626
2010-09-03,32.99,36.51016046743019,-0.09641591333378108
2010-09-07,32.6,36.560160467430194,-0.10831901219246898
2010-09-08,32.65,36.710160467430185,-0.11060045545244679
2010-09-09,32.8,36.890160467430185,-0.11087402211333108
2010-09-10,32.98,37.410160467430195,-0.11842131688494517
2010-09-13,33.5,37.69016046743019,-0.1111738558675307
2010-09-14,33.78,37.560160467430194,-0.10064281995568447
2010-09-15,33.65,37.320160467430185,-0.09834256931004315
2010-09-16,33.41,37.820160467430185,-0.11660871907796666
2010-09-17,33.91,38.660160467430195,-0.12286965211724976
2010-09-20,34.75,38.35016046743019,-0.09387602094879677
2010-09-21,34.44,37.8601604674302,-0.09033666062700518
2010-09-22,33.95,37.200160467430194,-0.08736952815770249
2010-09-23,33.29,38.640160467430185,-0.1384611348066176
2010-09-24,34.73,38.08016046743019,-0.08797653230205194
2010-09-27,34.17,38.410160467430195,-0.1103916363751104
2010-09-28,34.5,38.69016046743019,-0.10830041583718719
2010-09-29,34.78,38.910160467430195,-0.10614606616406408
2010-09-30,35.0,39.79496119598937,-0.12049166657995436
2010-10-01,35.21,39.52496119598937,-0.10917053592015191
2010-10-04,34.94,40.99496119598937,-0.14770013239045932
2010-10-05,36.41,40.76496119598937,-0.10683099083675407
2010-10-06,36.18,41.24496119598937,-0.12280193868825562
2010-10-07,36.66,41.14496119598937,-0.10900389903458085
2010-10-08,36.56,40.83496119598937,-0.10468875372432673
2010-10-11,36.25,40.81496119598937,-0.11184529060480741
2010-10-12,36.23,41.24496119598937,-0.12158966939401616
2010-10-13,36.66,40.80496119598937,-0.10157983427752337
2010-10-14,36.22,40.79496119598937,-0.11214525181210733
2010-10-15,36.21,40.50496119598937,-0.10603543539290283
2010-10-18,35.92,39.89496119598937,-0.09963567019057451
2010-10-19,35.31,40.64496119598937,-0.1312576279815908
2010-10-20,36.06,41.31496119598937,-0.12719269349088702
2010-10-21,36.73,40.23496119598937,-0.0871123294717816
2010-10-22,35.65,40.38496119598937,-0.11724565421792699
2010-10-25,35.8,40.22496119598937,-0.11000535648572773
2010-10-26,35.64,40.02496119598937,-0.10955566388978177
2010-10-27,35.44,40.05496119598937,-0.11521572005545877
2010-10-28,35.47,40.174961195989376,-0.11711177947470097
2010-10-29,35.59,40.46496119598937,-0.12047364069812927
2010-11-01,35.88,40.73496119598937,-0.11918413700286945
2010-11-02,36.15,40.81496119598937,-0.1142953725617597
2010-11-03,36.23,41.59496119598937,-0.12898103620557455
2010-11-04,37.01,41.50496119598937,-0.10829937112249888
2010-11-05,36.92,41.14496119598937,-0.10268477775113805
2010-11-08,36.56,41.03496119598937,-0.10905240471938682
2010-11-09,36.45,41.35496119598937,-0.11860635469451375
2010-11-10,36.77,41.50496119598937,-0.1140818123797428
2010-11-11,36.92,41.19496119598937,-0.10377388573449042
2010-11-12,36.61,41.37496119598937,-0.11516533328981726
2010-11-15,36.79,40.46496119598937,-0.0908183546300696
2010-11-16,35.88,40.35496119598937,-0.11088998882333467
2010-11-17,35.77,40.99496119598937,-0.12745374171742196
2010-11-18,36.41,41.36496119598937,-0.11978643404287281
2010-11-19,36.78,41.91496119598937,-0.12250902898320493
2010-11-22,37.33,41.15496119598937,-0.09294046415872026
2010-11-23,36.57,42.55496119598937,-0.1406407391238187
2010-11-24,37.97,41.92496119598937,-0.0943342839961343
2010-11-26,37.34,41.60496119598937,-0.10251088027455002
2010-11-29,37.02,41.32496119598937,-0.10417338749750993
2010-11-30,36.74,42.66496119598937,-0.1388718290114449
2010-12-01,38.08,43.31496119598937,-0.12085803730268807
2010-12-02,38.73,43.32496119598937,-0.10605805681401814
2010-12-03,38.74,43.10496119598937,-0.10126354542213334
2010-12-06,38.52,43.20496119598937,-0.1084357228036178
2010-12-07,38.62,43.55496119598937,-0.11330422667082518
2010-12-08,38.97,43.51496119598937,-0.10444594390235296
2010-12-09,38.93,43.76496119598937,-0.11047561939646933
2010-12-10,39.18,43.33496119598937,-0.09588011806905483
2010-12-13,38.75,43.28496119598937,-0.10476990323395652
2010-12-14,38.7,43.14496119598937,-0.10302387747662534
2010-12-15,38.56,43.24496119598937,-0.10833542374467109
2010-12-16,38.66,43.03496119598937,-0.10166062834505574
2010-12-17,38.45,42.84496119598937,-0.10257825128805975
2010-12-20,38.26,43.08496119598937,-0.11198713105580127
2010-12-21,38.5,44.10496119598937,-0.127082329153008
2010-12-22,39.52,43.92496119598937,-0.10028378115884518
2010-12-23,39.34,43.76496119598937,-0.10110739447873363
2010-12-27,39.18,43.88496119598937,-0.1072112420238247
2010-12-28,39.3,43.80496119598937,-0.10284134657336097
2010-12-29,39.22,43.85496119598937,-0.10568841174606369
2010-12-30,39.27,43.76496119598937,-0.10270684751346904
2010-12-31,39.18,45.906687635460166,-0.1465295794999638
2011-01-03,39.63,45.68668763546017,-0.13257007563750822
2011-01-04,39.41,45.29668763546017,-0.12995845706942644
2011-01-05,39.02,44.85668763546017,-0.1301185607571732
2011-01-06,38.58,44.74668763546017,-0.13781327649766162
2011-01-07,38.47,44.77668763546017,-0.1408475697622995
2011-01-10,38.5,45.04668763546017,-0.1453311659325357
2011-01-11,38.77,45.74668763546017,-0.1525069463182782
2011-01-12,39.47,45.86668763546017,-0.1394626027128848
2011-01-13,39.59,46.226687635460166,-0.14356831464535236
2011-01-14,39.95,46.32668763546017,-0.13764609474430045
2011-01-18,40.05,45.28668763546017,-0.11563415009756128
2011-01-19,39.01,44.29668763546017,-0.11934724507997063
2011-01-20,38.02,44.25668763546017,-0.14092079567344507
2011-01-21,37.98,44.45668763546017,-0.14568533959543462
2011-01-24,38.18,44.806687635460165,-0.14789505730425345
2011-01-25,38.53,46.086687635460166,-0.16396682042399324
2011-01-26,39.81,46.14668763546017,-0.13731619667954043
2011-01-27,39.87,47.93668763546017,-0.16827795230250753
2011-01-28,41.66,49.24668763546017,-0.15405478012286378
2011-01-31,42.97,50.336687635460166,-0.14634827958506025
2011-02-01,44.06,49.96668763546017,-0.11821251147471157
2011-02-02,43.69,49.656687635460166,-0.12015879269400398
2011-02-03,43.38,50.04668763546017,-0.13320936810084782
2011-02-04,43.77,50.41668763546017,-0.13183507182223675
2011-02-07,44.14,50.57668763546017,-0.1272658992983814
2011-02-08,44.3,50.57668763546017,-0.12410238647300187
2011-02-09,44.3,50.91668763546017,-0.12995125847212574
2011-02-10,44.64,50.946687635460165,-0.12378994451192848
2011-02-11,44.67,51.66668763546017,-0.13541970572656115
2011-02-14,45.39,50.836687635460166,-0.10714088365704089
2011-02-15,44.56,50.93668763546017,-0.12518850226572176
2011-02-16,44.66,51.41668763546017,-0.13141040285139527
2011-02-17,45.14,51.696687635460165,-0.12682993699121947
2011-02-18,45.42,50.17668763546017,-0.0947987573436112
2011-02-22,43.9,48.84668763546017,-0.1012696638178826
2011-02-23,42.57,48.84668763546017,-0.1284977127272724
2011-02-24,42.57,49.21668763546017,-0.13504947112026477
2011-02-25,42.94,49.34668763546017,-0.12983014549605498
2011-02-28,43.07,48.93668763546017,-0.11988321888809428
2011-03-01,42.66,49.60668763546017,-0.14003530504815442
2011-03-02,43.33,50.93668763546017,-0.14933612664213924
2011-03-03,44.66,50.266687635460165,-0.11153883216098337
2011-03-04,43.99,49.056687635460165,-0.10328230216256495
2011-03-07,42.78,49.79668763546017,-0.1409067142542949
2011-03-08,43.52,49.64668763546017,-0.12340576838572759
2011-03-09,43.37,48.60668763546017,-0.10773594931492181
2011-03-10,42.33,48.976687635460166,-0.13571125276850748
2011-03-11,42.7,48.586687635460166,-0.12115844734317438
2011-03-14,42.31,48.17668763546017,-0.12177440839959341
2011-03-15,41.9,47.946687635460165,-0.12611272923446304
2011-03-16,41.67,48.74668763546017,-0.14517268718607912
2011-03-17,42.47,48.73668763546017,-0.12858255124627327
2011-03-18,42.46,50.00668763546017,-0.15091356761067987
2011-03-21,43.73,49.406687635460166,-0.11489715071256668
2011-03-22,43.13,49.39668763546017,-0.12686453151894195
2011-03-23,43.12,50.00668763546017,-0.13771533291032778
2011-03-24,43.73,50.18668763546017,-0.1286533927554545
2011-03-25,43.91,49.60668763546017,-0.11483708965458173
2011-03-28,43.33,49.79668763546017,-0.12986180291347826
2011-03-29,43.52,49.876687635460165,-0.12744807116944212
2011-03-30,43.6,50.34668763546017,-0.13400459796501774
2011-03-31,44.07,52.31982376768899,-0.15768064900829826
2011-04-01,45.07,51.88982376768899,-0.13142892522089444
2011-04-04,44.64,51.87982376768899,-0.1395498913047193
2011-04-05,44.63,51.75982376768899,-0.13774822340372372
2011-04-06,44.51,51.45982376768899,-0.13505339231365
2011-04-07,44.21,50.87982376768899,-0.13108975766391373
2011-04-08,43.63,50.81982376768899,-0.1414767552236228
2011-04-11,43.57,50.469823767688986,-0.13671186567737303
2011-04-12,43.22,50.44982376768899,-0.14330721552132342
2011-04-13,43.2,50.38982376768899,-0.1426840427312479
2011-04-14,43.14,51.039823767688986,-0.15477764585641085
2011-04-15,43.79,50.25982376768899,-0.1287275458344983
2011-04-18,43.01,51.719823767688986,-0.16840397227204573
2011-04-19,44.47,52.289823767688986,-0.14954771701718805
2011-04-20,45.04,52.69982376768899,-0.14534818563065743
2011-04-21,45.45,51.68982376768899,-0.1207166771496998
2011-04-25,44.44,52.47982376768899,-0.15319837588019847
2011-04-26,45.23,52.47982376768899,-0.1381449716710481
2011-04-27,45.23,52.84982376768899,-0.1441787923680372
2011-04-28,45.6,52.85982376768899,-0.13734105129814322
2011-04-29,45.61,52.37982376768899,-0.1292448748532259
2011-05-02,45.13,52.02982376768899,-0.13261286062579059
2011-05-03,44.78,50.91982376768899,-0.12057826035888586
2011-05-04,43.67,50.92982376768899,-0.1425456290758811
2011-05-05,43.68,51.09982376768899,-0.14520253144944562
2011-05-06,43.85,51.62982376768899,-0.15068468570984672
2011-05-09,44.38,52.039823767688986,-0.1471915777786491
2011-05-10,44.79,51.43982376768899,-0.12927384428299615
2011-05-11,44.19,51.19982376768899,-0.13691109171576343
2011-05-12,43.95,50.36982376768899,-0.1274537667095661
2011-05-13,43.12,49.84982376768899,-0.1350019570590948
2011-05-16,42.6,49.27982376768899,-0.1355488566513241
2011-05-17,42.03,49.95982376768899,-0.15872401401098457
2011-05-18,42.71,50.44982376768899,-0.15341626966487099
2011-05-19,43.2,49.80982376768899,-0.13270120766772708
2011-05-20,42.56,49.30982376768899,-0.13688598441335154
2011-05-23,42.06,48.98982376768899,-0.1414543518374426
2011-05-24,41.74,49.94982376768899,-0.16436141608570942
2011-05-25,42.7,50.289823767688986,-0.1509216616616067
2011-05-26,43.04,51.35982376768899,-0.16199089399763633
2011-05-27,44.11,52.31982376768899,-0.15691612043921122
2011-05-31,45.07,49.98982376768899,-0.09841650553825165
2011-06-01,42.74,49.79982376768899,-0.141764031146422
2011-06-02,42.55,49.11982376768899,-0.1337509637404405
2011-06-03,41.87,48.92982376768899,-0.14428467597201877
2011-06-06,41.68,49.06982376768899,-0.15059813140301037
2011-06-07,41.82,48.87982376768899,-0.14443226721197266
2011-06-08,41.63,49.00982376768899,-0.15057845958944927
2011-06-09,41.76,48.02982376768899,-0.13054022013520017
2011-06-10,40.78,48.07982376768899,-0.1518271739713547
2011-06-13,40.83,49.289823767688986,-0.17163428718190443
2011-06-14,42.04,48.469823767688986,-0.13265622335468952
2011-06-15,41.22,48.98982376768899,-0.15860076991772198
2011-06-16,41.74,49.00982376768899,-0.14833401160854232
2011-06-17,41.76,49.55982376768899,-0.15738199159566346
2011-06-20,42.31,50.45982376768899,-0.16151114211594952
2011-06-21,43.21,50.539823767688986,-0.1450306554566
2011-06-22,43.29,50.72982376768899,-0.14665581733062494
2011-06-23,43.48,49.91982376768899,-0.12900333538150865
2011-06-24,42.67,50.48982376768899,-0.15487920503880415
2011-06-27,43.24,51.66982376768899,-0.1631479101920309
2011-06-28,44.42,51.72982376768899,-0.14130772609078135
2011-06-29,44.48,52.69982376768899,-0.15597440712370436
2011-06-30,45.45,53.668516100155344,-0.15313477430264844
2011-07-01,46.31,53.598516100155344,-0.13598354265136492
2011-07-05,46.24,53.77851610015534,-0.1401770938810557
2011-07-06,46.42,54.17851610015534,-0.1432028165151813
2011-07-07,46.82,53.738516100155344,-0.1287440852899796
2011-07-08,46.38,52.54851610015534,-0.1173870654767567
2011-07-11,45.19,51.63851610015534,-0.12487802878859156
2011-07-12,44.28,51.81851610015534,-0.14547919677176446
2011-07-13,44.46,51.26851610015534,-0.13280111495434344
2011-07-14,43.91,51.57851610015534,-0.14867655527864732
2011-07-15,44.22,51.37851610015534,-0.13932897723633741
2011-07-18,44.02,52.31851610015534,-0.15861528037739392
2011-07-19,44.96,51.97851610015534,-0.13502725023222362
2011-07-20,44.62,51.83851610015534,-0.13925005272544266
2011-07-21,44.48,52.168516100155344,-0.14737847029029172
2011-07-22,44.81,52.01851610015534,-0.13857596564800534
2011-07-25,44.66,50.63851610015534,-0.11806262427458858
2011-07-26,43.28,48.68851610015534,-0.11108402008041651
2011-07-27,41.33,47.848516100155344,-0.13623235643318488
2011-07-28,40.49,47.89851610015534,-0.15467109846710492
2011-07-29,40.54,48.098516100155344,-0.15714655488365337
2011-08-01,40.74,46.50851610015534,-0.12403139433072707
2011-08-02,39.15,47.05851610015534,-0.1680570650235449
2011-08-03,39.7,44.33851610015534,-0.10461595263308965
2011-08-04,36.98,44.42851610015534,-0.16765169656722567
2011-08-05,37.07,41.28851610015534,-0.10217165688208085
2011-08-08,33.93,43.53851610015534,-0.22069002255501902
2011-08-09,36.18,41.93851610015534,-0.13730853248129138
2011-08-10,34.58,43.96851610015534,-0.2135281545269656
2011-08-11,36.61,44.25851610015534,-0.17281456257699734
2011-08-12,36.9,45.25851610015534,-0.18468383014719858
2011-08-15,37.9,44.26851610015534,-0.1438610701507791
2011-08-16,36.91,43.78851610015534,-0.1570849325979088
2011-08-17,36.43,41.50851610015534,-0.1223487750779011
2011-08-18,34.15,40.88851610015534,-0.16480216801337388
2011-08-19,33.53,41.58851610015534,-0.1937678199613676
2011-08-22,34.23,43.21851610015534,-0.2079783600002647
2011-08-23,35.86,43.99851610015534,-0.18497251320088515
2011-08-24,36.64,42.77851610015534,-0.14349530230977436
2011-08-25,35.42,43.81851610015534,-0.19166591769011476
2011-08-26,36.46,45.08851610015534,-0.19136837595162315
2011-08-29,37.73,45.72851610015534,-0.17491309104885144
2011-08-30,38.37,45.918516100155344,-0.16438937363940231
2011-08-31,38.56,45.26851610015534,-0.14819385917826267
2011-09-01,37.91,44.238516100155344,-0.14305443893795355
2011-09-02,36.88,43.46851610015534,-0.1515698416061595
2011-09-06,36.11,43.50851610015534,-0.17004753927079863
2011-09-07,36.15,42.87851610015534,-0.15692045136167765
2011-09-08,35.52,41.99851610015534,-0.1542558333419637
2011-09-09,34.64,41.00851610015534,-0.15529740419286264
2011-09-12,33.65,41.67851610015534,-0.19262960516306438
2011-09-13,34.32,42.31851610015534,-0.18900748034796955
2011-09-14,34.96,42.82851610015534,-0.18372142713874695
2011-09-15,35.47,42.44851610015534,-0.16439953009640784
2011-09-16,35.09,42.098516100155344,-0.16647893439953054
2011-09-19,34.74,41.40851610015534,-0.16104214128383898
2011-09-20,34.05,40.38851610015534,-0.15693857344095308
2011-09-21,33.03,38.238516100155344,-0.1362112506278501
2011-09-22,30.88,38.37851610015534,-0.19538316907789433
2011-09-23,31.02,39.81851610015534,-0.2209654442677993
2011-09-26,32.46,40.06851610015534,-0.1898876434839034
2011-09-27,32.71,38.77851610015534,-0.1564917049554414
2011-09-28,31.42,39.36851610015534,-0.20190032258096657
2011-09-29,32.01,38.598516100155344,-0.17069350757058843
2011-09-30,31.24,34.761220568049836,-0.10129737996847865
2011-10-03,29.92,36.67122056804983,-0.18410133242011306
2011-10-04,31.83,37.691220568049836,-0.15550625529538542
2011-10-05,32.85,38.79122056804984,-0.15315889732387766
2011-10-06,33.95,38.381220568049834,-0.11545283090185432
2011-10-07,33.54,40.03122056804984,-0.16215395073990535
2011-10-10,35.19,40.24122056804983,-0.12552354269443644
2011-10-11,35.4,41.11122056804984,-0.138921211511983
2011-10-12,36.27,40.371220568049836,-0.10158772785025916
2011-10-13,35.53,40.92122056804983,-0.1317463285114997
2011-10-14,36.08,39.56122056804983,-0.08799578268981201
2011-10-17,34.72,41.29122056804984,-0.15914328706317038
2011-10-18,36.45,40.231220568049835,-0.09398721974278701
2011-10-19,35.39,40.74122056804983,-0.13134659427082507
2011-10-20,35.9,40.17122056804983,-0.10632538687278392
2011-10-21,35.33,40.86122056804984,-0.13536601430782524
2011-10-24,36.02,41.481220568049835,-0.13165525250373755
2011-10-25,36.64,42.14122056804984,-0.13054250669285772
2011-10-26,37.3,43.691220568049836,-0.1462815752216261
2011-10-27,38.85,44.17122056804983,-0.12046804456879345
2011-10-28,39.33,42.06122056804983,-0.06493441063202288
2011-10-31,37.22,41.14122056804984,-0.09531123563930066
2011-11-01,36.3,41.71122056804984,-0.12973057355686102
2011-11-02,36.87,43.131220568049834,-0.1451667837262166
2011-11-03,38.29,42.981220568049835,-0.10914582010584095
2011-11-04,38.14,42.441220568049836,-0.10134535506944953
2011-11-07,37.6,42.591220568049835,-0.1171889535326921
2011-11-08,37.75,40.911220568049835,-0.07727025799173126
2011-11-09,36.07,40.941220568049836,-0.11898083399719872
2011-11-10,36.1,42.56122056804983,-0.1518100393225139
2011-11-11,37.72,42.35122056804984,-0.10935270591808344
2011-11-14,37.51,42.631220568049834,-0.1201284058915254
2011-11-15,37.79,41.841220568049835,-0.0968236708453808
2011-11-16,37.0,40.661220568049835,-0.09004207244400075
2011-11-17,35.82,40.441220568049836,-0.11427005671784252
2011-11-18,35.6,39.201220568049834,-0.09186501123857693
2011-11-21,34.36,39.61122056804984,-0.13256901687814793
2011-11-22,34.77,38.621220568049836,-0.09971773318929833
2011-11-23,33.78,38.53122056804984,-0.1233083327754626
2011-11-25,33.69,39.701220568049834,-0.1514114801016334
2011-11-28,34.86,40.371220568049836,-0.13651359781803252
2011-11-29,35.53,41.691220568049836,-0.14778220651979423
2011-11-30,36.85,41.551220568049835,-0.11314277905147185
2011-12-01,36.71,42.301220568049835,-0.1321763413198741
2011-12-02,37.46,43.39122056804984,-0.1366917199009875
2011-12-05,38.55,43.441220568049836,-0.11259399492212319
2011-12-06,38.6,43.871220568049836,-0.12015212934122732
2011-12-07,39.03,42.201220568049834,-0.0751452333691679
2011-12-08,37.36,43.18122056804984,-0.13480907884194937
2011-12-09,38.34,42.261220568049836,-0.09278531276056756
2011-12-12,37.42,42.06122056804983,-0.11034441001399176
2011-12-13,37.22,41.78122056804984,-0.10916915556884932
2011-12-14,36.94,42.35122056804984,-0.12777012080100747
2011-12-15,37.51,42.47122056804984,-0.11681370353132858
2011-12-16,37.63,41.82122056804984,-0.10021755728602055
2011-12-19,36.98,43.65122056804984,-0.15283010374589123
2011-12-20,38.81,43.371220568049836,-0.1051669865018725
2011-12-21,38.53,43.441220568049836,-0.11305438714265637
2011-12-22,38.6,44.22122056804984,-0.12711590715592347
2011-12-23,39.38,44.341220568049835,-0.11188732525835454
2011-12-27,39.5,43.46122056804984,-0.09114379477326273
2011-12-28,38.62,44.00122056804984,-0.12229707491244579
2011-12-29,39.16,43.75122056804984,-0.10493925674390592
2011-12-30,38.91,45.99876682884476,-0.1541077580453648
2012-01-03,39.61,45.37876682884476,-0.12712480377888713
2012-01-04,38.99,45.72876682884476,-0.14736384329074204
2012-01-05,39.34,45.03876682884476,-0.12653025893228986
2012-01-06,38.65,44.90876682884476,-0.1393662589912128
2012-01-09,38.52,46.05876682884476,-0.1636771313669546
2012-01-10,39.67,45.96876682884476,-0.1370227496486237
2012-01-11,39.58,46.55876682884476,-0.14989157368577843
2012-01-12,40.17,46.758766828844756,-0.14090976464289995
2012-01-13,40.37,46.77876682884476,-0.1370016198223717
2012-01-17,40.39,47.008766828844756,-0.1407985632327512
